Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
01:24.7     	19:07:35.6         	195.5    	-0.1                	0.1                   	-87.61427    	41.8664     	195.0
01:25.9     	19:07:36.8         	195.4    	-0.2                	0.1                   	-87.61427    	41.8664     	194.9
01:26.7     	19:07:37.6         	195.3    	-0.2                	0.2                   	-87.61427    	41.8664     	194.8
01:27.9     	19:07:38.8         	194.7    	0.1                 	0.1                   	-87.61427    	41.8664     	194.2
01:28.7     	19:07:39.6         	195.1    	0.2                 	0.1                   	-87.61427    	41.8664     	194.6
01:29.9     	19:07:40.8         	196.4    	0.9                 	1.9                   	-87.61428    	41.8664     	195.8
01:30.7     	19:07:41.6         	196.9    	0.5                 	0.7                   	-87.61428    	41.8664     	196.3
01:31.9     	19:07:42.8         	197.1    	0.2                 	0.1                   	-87.61428    	41.8664     	196.5
01:32.7     	19:07:43.6         	197.2    	0.1                 	0.1                   	-87.61428    	41.8664     	196.6
01:33.9     	19:07:44.8         	197.1    	0.1                 	0.0                   	-87.61428    	41.8664     	196.5
01:34.7     	19:07:45.6         	197.0    	-0.1                	0.0                   	-87.61428    	41.8664     	196.4
01:35.9     	19:07:46.9         	196.4    	0.0                 	0.1                   	-87.61428    	41.8664     	195.9
01:36.9     	19:07:47.8         	196.4    	0.3                 	0.1                   	-87.61428    	41.8664     	195.9
01:37.8     	19:07:48.7         	196.4    	0.1                 	0.1                   	-87.61428    	41.8664     	195.9
01:38.8     	19:07:49.7         	196.5    	-0.1                	0.3                   	-87.61428    	41.8664     	196.0
01:39.8     	19:07:50.7         	196.1    	0.0                 	0.1                   	-87.61427    	41.8664     	195.6
01:40.9     	19:07:51.8         	196.0    	0.1                 	0.1                   	-87.61427    	41.8664     	195.5
01:41.8     	19:07:52.7         	196.2    	0.0                 	0.0                   	-87.61427    	41.8664     	195.7
01:42.9     	19:07:53.8         	196.4    	0.0                 	0.0                   	-87.61427    	41.8664     	195.9
01:43.8     	19:07:54.7         	196.5    	0.1                 	0.1                   	-87.61428    	41.8664     	196.0
01:44.9     	19:07:55.8         	196.9    	0.6                 	0.3                   	-87.61427    	41.8664     	196.4
01:45.8     	19:07:56.7         	197.8    	1.4                 	1.7                   	-87.61427    	41.8664     	197.3
01:46.9     	19:07:57.8         	198.2    	0.1                 	0.2                   	-87.61427    	41.8664     	197.7
01:47.8     	19:07:58.7         	197.8    	-0.6                	0.5                   	-87.61427    	41.8664     	197.3
01:48.9     	19:07:59.8         	197.1    	-0.2                	0.7                   	-87.61427    	41.8664     	196.6
01:49.8     	19:08:00.8         	196.3    	-0.2                	0.7                   	-87.61426    	41.8664     	195.9
01:51.0     	19:08:01.9         	196.0    	0.0                 	0.4                   	-87.61426    	41.8664     	195.6
01:51.9     	19:08:02.8         	196.1    	0.0                 	0.2                   	-87.61426    	41.8664     	195.7
01:52.8     	19:08:03.7         	196.0    	0.0                 	0.4                   	-87.61426    	41.8664     	195.6
01:53.9     	19:08:04.8         	195.9    	0.4                 	0.2                   	-87.61426    	41.8664     	195.5
01:54.8     	19:08:05.7         	196.0    	0.4                 	0.3                   	-87.61426    	41.8664     	195.6
01:55.9     	19:08:06.8         	196.1    	0.1                 	0.1                   	-87.61426    	41.8664     	195.7
01:56.8     	19:08:07.7         	196.1    	0.0                 	0.2                   	-87.61426    	41.8664     	195.7
01:57.9     	19:08:08.8         	196.0    	-0.1                	0.2                   	-87.61426    	41.8664     	195.6
01:58.8     	19:08:09.7         	195.9    	-0.1                	0.2                   	-87.61426    	41.8664     	195.5
01:59.9     	19:08:10.8         	195.9    	0.1                 	0.1                   	-87.61426    	41.8664     	195.5
02:00.8     	19:08:11.7         	195.7    	-0.5                	0.4                   	-87.61426    	41.8664     	195.2
02:01.9     	19:08:12.8         	194.0    	0.0                 	0.2                   	-87.61427    	41.8664     	193.5
02:02.8     	19:08:13.7         	193.3    	0.3                 	0.1                   	-87.61426    	41.8664     	192.8
02:03.9     	19:08:14.9         	192.9    	-0.1                	0.6                   	-87.61426    	41.8664     	192.4
02:04.8     	19:08:15.8         	192.5    	0.4                 	0.6                   	-87.61426    	41.8664     	192.0
02:05.7     	19:08:16.6         	192.2    	0.0                 	0.3                   	-87.61426    	41.8664     	191.7
02:06.9     	19:08:17.8         	192.3    	0.3                 	0.3                   	-87.61426    	41.8664     	191.8
02:07.7     	19:08:18.6         	192.2    	0.0                 	0.2                   	-87.61426    	41.8664     	191.7
02:08.9     	19:08:19.8         	192.1    	-0.2                	0.2                   	-87.61426    	41.8664     	191.6
02:09.7     	19:08:20.6         	192.4    	0.1                 	0.2                   	-87.61426    	41.8664     	191.9
02:10.9     	19:08:21.8         	192.5    	-0.3                	0.1                   	-87.61425    	41.8664     	192.0
02:11.7     	19:08:22.6         	191.6    	-0.1                	0.1                   	-87.61426    	41.8664     	191.1
02:12.9     	19:08:23.8         	191.8    	0.1                 	0.2                   	-87.61426    	41.8664     	191.3
02:13.8     	19:08:24.7         	192.1    	0.4                 	0.3                   	-87.61426    	41.8664     	191.6
02:14.9     	19:08:25.8         	191.8    	-0.1                	0.4                   	-87.61426    	41.8664     	191.3
02:15.8     	19:08:26.7         	192.2    	0.4                 	0.3                   	-87.61426    	41.8664     	191.7
02:16.9     	19:08:27.8         	192.0    	-0.7                	0.8                   	-87.61427    	41.8664     	191.6
02:17.8     	19:08:28.7         	192.1    	0.2                 	0.6                   	-87.61427    	41.8664     	191.7
02:19.0     	19:08:29.9         	192.3    	-0.1                	0.1                   	-87.61427    	41.8664     	191.9
02:21.9     	19:08:32.8         	193.4    	0.4                 	1.0                   	-87.61427    	41.8664     	193.0
02:22.8     	19:08:33.7         	193.7    	0.7                 	1.3                   	-87.61426    	41.8664     	193.3
02:23.9     	19:08:34.8         	193.6    	-0.5                	0.8                   	-87.61426    	41.8664     	193.3
02:24.7     	19:08:35.6         	193.3    	0.0                 	1.0                   	-87.61425    	41.8664     	193.0
02:25.9     	19:08:36.8         	193.8    	0.4                 	1.2                   	-87.61424    	41.8664     	193.5
02:26.7     	19:08:37.6         	194.2    	0.2                 	1.2                   	-87.61423    	41.8664     	193.9
02:27.9     	19:08:38.8         	193.9    	0.1                 	1.1                   	-87.61422    	41.8663     	193.6
02:28.8     	19:08:39.7         	193.4    	0.2                 	0.8                   	-87.61421    	41.8663     	193.0
02:29.9     	19:08:40.8         	192.6    	-0.7                	1.0                   	-87.61420    	41.8663     	192.2
02:30.8     	19:08:41.8         	191.4    	-0.8                	0.6                   	-87.61419    	41.8663     	191.0
02:32.0     	19:08:42.9         	191.2    	0.1                 	0.4                   	-87.61419    	41.8663     	190.8
02:32.9     	19:08:43.8         	191.2    	-0.5                	1.0                   	-87.61419    	41.8663     	190.8
02:33.8     	19:08:44.7         	190.9    	0.0                 	0.4                   	-87.61418    	41.8663     	190.5
02:34.9     	19:08:45.8         	190.3    	-0.1                	1.1                   	-87.61417    	41.8663     	189.9
02:35.8     	19:08:46.7         	190.8    	0.2                 	1.9                   	-87.61416    	41.8663     	190.3
02:36.9     	19:08:47.8         	191.2    	0.7                 	1.5                   	-87.61414    	41.8663     	190.6
02:37.8     	19:08:48.7         	191.2    	0.7                 	2.1                   	-87.61413    	41.8663     	190.5
02:38.9     	19:08:49.8         	191.6    	0.2                 	1.6                   	-87.61411    	41.8663     	190.8
02:39.8     	19:08:50.7         	192.1    	0.0                 	1.3                   	-87.61410    	41.8663     	191.2
02:40.9     	19:08:51.8         	191.5    	-0.2                	1.1                   	-87.61409    	41.8663     	190.6
02:41.8     	19:08:52.7         	192.2    	0.0                 	1.0                   	-87.61408    	41.8663     	191.2
02:42.9     	19:08:53.8         	192.6    	0.6                 	0.8                   	-87.61408    	41.8663     	191.5
02:43.8     	19:08:54.8         	192.8    	0.3                 	0.9                   	-87.61407    	41.8663     	191.7
02:45.0     	19:08:55.9         	192.4    	-0.4                	0.5                   	-87.61407    	41.8663     	191.2
02:45.9     	19:08:56.8         	193.0    	0.0                 	0.7                   	-87.61406    	41.8663     	191.8
02:47.0     	19:08:57.9         	193.0    	0.1                 	0.3                   	-87.61406    	41.8663     	191.7
02:47.9     	19:08:58.8         	193.0    	0.7                 	0.4                   	-87.61406    	41.8662     	191.7
02:48.8     	19:08:59.7         	193.2    	0.0                 	0.4                   	-87.61406    	41.8662     	191.9
02:49.9     	19:09:00.8         	193.4    	-0.1                	0.3                   	-87.61406    	41.8662     	192.0
02:50.8     	19:09:01.7         	193.6    	0.1                 	0.1                   	-87.61406    	41.8662     	192.3
02:51.9     	19:09:02.8         	192.6    	0.3                 	0.5                   	-87.61406    	41.8662     	191.3
02:52.8     	19:09:03.7         	192.5    	0.1                 	0.2                   	-87.61406    	41.8663     	191.2
02:53.9     	19:09:04.8         	192.9    	0.3                 	0.1                   	-87.61405    	41.8663     	191.6
02:54.8     	19:09:05.7         	194.1    	0.6                 	0.3                   	-87.61406    	41.8663     	192.8
02:55.9     	19:09:06.8         	194.7    	0.3                 	0.2                   	-87.61406    	41.8663     	193.5
02:56.8     	19:09:07.7         	195.0    	0.0                 	0.0                   	-87.61406    	41.8663     	193.8
02:57.9     	19:09:08.9         	194.4    	0.3                 	0.2                   	-87.61406    	41.8663     	193.2
02:58.9     	19:09:09.8         	194.4    	0.1                 	0.1                   	-87.61406    	41.8663     	193.2
03:00.0     	19:09:10.9         	194.5    	-0.1                	0.1                   	-87.61406    	41.8663     	193.3
03:00.9     	19:09:11.8         	194.6    	0.0                 	0.2                   	-87.61406    	41.8663     	193.4
03:01.7     	19:09:12.6         	194.9    	0.1                 	0.1                   	-87.61406    	41.8663     	193.7
03:02.9     	19:09:13.8         	194.9    	0.0                 	0.1                   	-87.61406    	41.8663     	193.8
03:03.7     	19:09:14.6         	196.4    	2.9                 	0.6                   	-87.61407    	41.8663     	195.3
03:04.9     	19:09:15.8         	199.9    	3.8                 	3.9                   	-87.61408    	41.8663     	198.8
03:05.7     	19:09:16.6         	204.6    	5.4                 	3.2                   	-87.61410    	41.8662     	203.5
03:06.9     	19:09:17.8         	208.5    	3.6                 	6.3                   	-87.61416    	41.8662     	207.5
03:07.7     	19:09:18.6         	213.2    	6.9                 	5.1                   	-87.61422    	41.8662     	212.2
03:08.9     	19:09:19.8         	216.6    	1.6                 	4.8                   	-87.61422    	41.8662     	215.2
03:09.7     	19:09:20.6         	218.2    	2.3                 	4.8                   	-87.61422    	41.8661     	216.4
03:10.9     	19:09:21.9         	220.5    	1.2                 	6.9                   	-87.61426    	41.8661     	218.2
03:11.8     	19:09:22.7         	223.5    	1.1                 	2.3                   	-87.61431    	41.8661     	220.9
03:13.0     	19:09:23.9         	224.2    	1.0                 	2.2                   	-87.61433    	41.8661     	221.7
03:13.8     	19:09:24.7         	226.2    	0.7                 	4.8                   	-87.61436    	41.8661     	223.6
03:15.0     	19:09:25.9         	229.4    	1.7                 	7.4                   	-87.61442    	41.8661     	226.0
03:15.8     	19:09:26.7         	233.6    	3.3                 	4.3                   	-87.61446    	41.8660     	229.3
03:16.8     	19:09:27.7         	236.8    	2.3                 	1.7                   	-87.61448    	41.8660     	232.0
03:17.8     	19:09:28.7         	239.1    	2.8                 	4.3                   	-87.61452    	41.8660     	234.2
03:18.8     	19:09:29.7         	242.3    	3.2                 	3.4                   	-87.61456    	41.8660     	237.2
03:19.9     	19:09:30.8         	245.7    	1.9                 	3.3                   	-87.61459    	41.8660     	240.1
03:20.8     	19:09:31.7         	249.5    	2.5                 	5.2                   	-87.61463    	41.8660     	243.0
03:21.8     	19:09:32.7         	253.4    	3.3                 	5.6                   	-87.61468    	41.8659     	245.8
03:22.8     	19:09:33.7         	257.1    	3.3                 	3.6                   	-87.61473    	41.8659     	248.7
03:23.9     	19:09:34.8         	260.7    	3.4                 	1.5                   	-87.61475    	41.8659     	251.8
03:24.8     	19:09:35.7         	264.4    	3.7                 	3.1                   	-87.61476    	41.8659     	255.1
03:26.0     	19:09:36.9         	268.5    	2.7                 	5.1                   	-87.61479    	41.8659     	258.3
03:26.9     	19:09:37.8         	272.6    	2.1                 	6.9                   	-87.61486    	41.8658     	261.0
03:28.0     	19:09:38.9         	276.9    	3.9                 	4.4                   	-87.61491    	41.8658     	263.8
03:28.9     	19:09:39.8         	281.5    	3.6                 	3.5                   	-87.61494    	41.8658     	267.5
03:30.0     	19:09:40.9         	284.8    	2.4                 	2.3                   	-87.61496    	41.8658     	270.1
03:31.8     	19:09:42.7         	293.6    	2.5                 	3.1                   	-87.61504    	41.8657     	276.9
03:32.9     	19:09:43.8         	298.7    	3.4                 	4.5                   	-87.61508    	41.8657     	281.0
03:33.8     	19:09:44.7         	303.2    	2.3                 	4.1                   	-87.61513    	41.8657     	284.4
03:35.8     	19:09:46.7         	313.2    	2.5                 	2.1                   	-87.61519    	41.8657     	292.9
03:36.9     	19:09:47.8         	319.4    	3.9                 	3.2                   	-87.61519    	41.8656     	298.4
03:37.8     	19:09:48.7         	324.4    	5.3                 	5.0                   	-87.61521    	41.8656     	302.4
03:38.9     	19:09:49.8         	330.0    	5.1                 	5.7                   	-87.61524    	41.8656     	306.4
03:39.8     	19:09:50.7         	334.5    	3.1                 	4.8                   	-87.61529    	41.8655     	309.3
03:40.9     	19:09:51.9         	338.3    	1.6                 	5.0                   	-87.61535    	41.8655     	311.8
03:41.9     	19:09:52.8         	341.7    	2.3                 	3.3                   	-87.61541    	41.8655     	314.2
03:43.0     	19:09:53.9         	345.9    	1.4                 	3.2                   	-87.61544    	41.8655     	317.3
03:43.9     	19:09:54.8         	349.5    	2.6                 	3.8                   	-87.61547    	41.8655     	319.7
03:44.7     	19:09:55.6         	354.5    	2.8                 	4.4                   	-87.61550    	41.8655     	323.2
03:45.9     	19:09:56.8         	357.8    	1.9                 	3.0                   	-87.61553    	41.8654     	325.2
03:46.7     	19:09:57.6         	362.2    	3.3                 	3.1                   	-87.61556    	41.8654     	328.5
03:47.9     	19:09:58.8         	365.2    	3.0                 	4.1                   	-87.61560    	41.8654     	330.6
03:48.7     	19:09:59.6         	369.4    	2.8                 	5.0                   	-87.61566    	41.8654     	333.5
03:49.9     	19:10:00.8         	375.4    	3.7                 	5.4                   	-87.61572    	41.8654     	337.6
03:50.7     	19:10:01.6         	381.0    	2.8                 	4.5                   	-87.61578    	41.8654     	341.4
03:51.9     	19:10:02.8         	384.9    	3.6                 	2.6                   	-87.61580    	41.8654     	344.1
03:52.7     	19:10:03.6         	388.1    	2.5                 	1.9                   	-87.61582    	41.8653     	346.6
03:53.9     	19:10:04.9         	391.7    	3.6                 	2.5                   	-87.61584    	41.8653     	349.6
03:54.8     	19:10:05.7         	396.2    	3.4                 	4.1                   	-87.61588    	41.8653     	353.1
03:56.0     	19:10:06.9         	401.2    	3.1                 	4.9                   	-87.61593    	41.8653     	356.6
03:56.8     	19:10:07.7         	---      	---                 	---                   	---          	---         	---
03:58.0     	19:10:08.9         	410.0    	3.9                 	4.3                   	-87.61603    	41.8653     	362.1
03:58.8     	19:10:09.7         	413.6    	1.8                 	3.7                   	-87.61607    	41.8653     	364.2
03:59.7     	19:10:10.6         	417.8    	1.5                 	3.7                   	-87.61610    	41.8652     	366.8
04:00.8     	19:10:11.7         	421.4    	0.9                 	2.4                   	-87.61613    	41.8652     	369.1
04:01.7     	19:10:12.6         	424.7    	1.2                 	2.3                   	-87.61616    	41.8652     	371.4
04:02.8     	19:10:13.7         	428.2    	1.3                 	2.3                   	-87.61618    	41.8652     	373.9
04:03.7     	19:10:14.6         	432.1    	2.2                 	2.8                   	-87.61620    	41.8652     	376.7
04:09.9     	19:10:20.8         	455.5    	2.3                 	3.2                   	-87.61642    	41.8650     	390.2
04:11.0     	19:10:21.9         	459.6    	2.7                 	2.6                   	-87.61645    	41.8650     	393.2
04:11.9     	19:10:22.8         	462.5    	1.2                 	2.4                   	-87.61647    	41.8650     	395.1
04:12.7     	19:10:23.6         	466.3    	2.6                 	3.3                   	-87.61650    	41.8650     	397.9
04:13.8     	19:10:24.7         	470.4    	1.7                 	3.8                   	-87.61653    	41.8650     	400.5
04:14.7     	19:10:25.6         	474.4    	2.6                 	3.6                   	-87.61657    	41.8649     	403.0
04:15.8     	19:10:26.7         	478.3    	1.7                 	3.5                   	-87.61660    	41.8649     	405.5
04:16.7     	19:10:27.6         	482.1    	2.3                 	3.5                   	-87.61664    	41.8649     	407.9
04:17.8     	19:10:28.7         	485.4    	1.9                 	3.6                   	-87.61668    	41.8649     	409.6
04:18.8     	19:10:29.7         	488.7    	2.2                 	2.6                   	-87.61671    	41.8649     	411.7
04:19.8     	19:10:30.7         	492.5    	2.3                 	2.2                   	-87.61673    	41.8649     	414.6
04:20.8     	19:10:31.8         	495.7    	1.6                 	2.2                   	-87.61675    	41.8649     	417.1
04:22.0     	19:10:32.9         	499.2    	2.8                 	3.0                   	-87.61677    	41.8648     	419.6
04:22.9     	19:10:33.8         	502.9    	2.3                 	3.9                   	-87.61680    	41.8648     	421.9
04:24.0     	19:10:34.9         	507.5    	3.2                 	4.2                   	-87.61684    	41.8648     	424.8
04:24.9     	19:10:35.8         	511.8    	2.6                 	4.2                   	-87.61688    	41.8648     	427.4
04:26.0     	19:10:36.9         	516.1    	1.9                 	4.2                   	-87.61693    	41.8648     	429.9
04:26.9     	19:10:37.8         	520.5    	2.4                 	4.4                   	-87.61698    	41.8648     	432.5
04:27.7     	19:10:38.6         	524.9    	2.9                 	3.0                   	-87.61701    	41.8647     	435.3
04:28.9     	19:10:39.8         	528.1    	1.8                 	2.2                   	-87.61703    	41.8647     	437.5
04:29.7     	19:10:40.6         	531.2    	1.7                 	1.2                   	-87.61705    	41.8647     	440.2
04:30.9     	19:10:41.8         	533.7    	0.5                 	1.3                   	-87.61706    	41.8647     	442.4
04:31.7     	19:10:42.6         	536.3    	1.1                 	2.1                   	-87.61708    	41.8647     	444.4
04:32.9     	19:10:43.8         	539.7    	1.2                 	3.3                   	-87.61711    	41.8647     	446.7
04:33.7     	19:10:44.6         	543.5    	1.4                 	3.9                   	-87.61714    	41.8647     	448.8
04:34.9     	19:10:45.8         	547.6    	2.2                 	4.5                   	-87.61719    	41.8647     	451.1
04:35.7     	19:10:46.7         	551.7    	1.6                 	4.0                   	-87.61724    	41.8646     	453.2
04:37.0     	19:10:47.9         	555.6    	2.1                 	3.3                   	-87.61728    	41.8646     	455.5
04:37.8     	19:10:48.7         	558.8    	2.2                 	2.7                   	-87.61731    	41.8646     	457.4
04:39.0     	19:10:49.9         	562.3    	2.5                 	2.7                   	-87.61734    	41.8646     	459.9
04:39.8     	19:10:50.7         	565.6    	1.8                 	3.2                   	-87.61736    	41.8646     	461.9
04:40.7     	19:10:51.6         	569.0    	1.9                 	2.9                   	-87.61738    	41.8646     	464.1
04:41.8     	19:10:52.7         	572.2    	1.8                 	2.5                   	-87.61741    	41.8646     	466.2
04:42.7     	19:10:53.6         	575.8    	1.9                 	3.2                   	-87.61744    	41.8645     	468.7
04:43.8     	19:10:54.7         	579.6    	2.2                 	3.3                   	-87.61748    	41.8645     	471.3
04:44.7     	19:10:55.6         	583.3    	1.8                 	3.3                   	-87.61752    	41.8645     	473.8
04:45.8     	19:10:56.7         	587.1    	2.5                 	3.8                   	-87.61756    	41.8645     	476.4
04:46.8     	19:10:57.7         	591.0    	2.5                 	3.6                   	-87.61760    	41.8645     	479.2
04:47.8     	19:10:58.7         	594.3    	2.4                 	3.2                   	-87.61764    	41.8645     	481.4
04:48.8     	19:10:59.7         	597.9    	2.6                 	2.7                   	-87.61768    	41.8645     	484.1
04:49.9     	19:11:00.8         	601.7    	2.4                 	3.0                   	-87.61771    	41.8645     	486.8
04:50.8     	19:11:01.7         	605.7    	2.6                 	2.7                   	-87.61774    	41.8645     	489.8
04:51.9     	19:11:02.9         	609.0    	2.3                 	2.6                   	-87.61777    	41.8645     	492.1
04:52.9     	19:11:03.8         	612.4    	3.0                 	2.5                   	-87.61780    	41.8645     	494.7
04:54.0     	19:11:04.9         	615.8    	3.2                 	3.0                   	-87.61784    	41.8645     	497.3
04:54.9     	19:11:05.8         	619.2    	3.0                 	2.8                   	-87.61787    	41.8645     	499.8
04:55.8     	19:11:06.7         	622.7    	2.4                 	2.8                   	-87.61791    	41.8645     	502.4
04:56.9     	19:11:07.8         	626.3    	1.9                 	3.0                   	-87.61794    	41.8645     	504.8
04:57.8     	19:11:08.7         	630.0    	3.0                 	3.3                   	-87.61798    	41.8645     	507.4
04:58.9     	19:11:09.8         	634.1    	2.6                 	3.5                   	-87.61802    	41.8645     	510.5
04:59.8     	19:11:10.7         	638.3    	2.5                 	2.8                   	-87.61806    	41.8645     	513.8
05:00.9     	19:11:11.8         	641.8    	1.5                 	2.8                   	-87.61809    	41.8645     	516.3
05:01.8     	19:11:12.7         	645.2    	1.7                 	2.7                   	-87.61813    	41.8645     	518.6
05:02.9     	19:11:13.8         	649.0    	2.1                 	2.7                   	-87.61816    	41.8645     	521.4
05:03.8     	19:11:14.7         	652.3    	1.8                 	2.7                   	-87.61819    	41.8645     	523.9
05:04.9     	19:11:15.8         	655.6    	2.1                 	2.5                   	-87.61823    	41.8645     	526.3
05:05.8     	19:11:16.7         	658.9    	2.1                 	2.3                   	-87.61825    	41.8645     	528.8
05:07.0     	19:11:17.9         	662.2    	2.2                 	2.3                   	-87.61828    	41.8645     	531.3
05:07.9     	19:11:18.8         	665.6    	3.0                 	2.2                   	-87.61831    	41.8645     	534.1
05:08.7     	19:11:19.6         	669.0    	2.4                 	2.3                   	-87.61834    	41.8645     	536.8
05:09.9     	19:11:20.8         	672.5    	2.4                 	2.0                   	-87.61836    	41.8645     	539.5
05:10.7     	19:11:21.6         	675.9    	1.9                 	2.3                   	-87.61839    	41.8645     	542.2
05:11.9     	19:11:22.8         	679.2    	2.0                 	2.8                   	-87.61842    	41.8645     	544.6
05:12.7     	19:11:23.6         	682.9    	2.2                 	2.7                   	-87.61846    	41.8645     	547.3
05:14.8     	19:11:25.7         	688.7    	2.2                 	2.8                   	-87.61849    	41.8645     	552.5
05:15.9     	19:11:26.8         	693.8    	2.1                 	2.7                   	-87.61856    	41.8645     	555.1
05:16.8     	19:11:27.7         	697.3    	2.6                 	2.9                   	-87.61859    	41.8645     	557.9
05:17.9     	19:11:28.8         	700.6    	2.8                 	3.3                   	-87.61863    	41.8645     	560.4
05:18.8     	19:11:29.7         	704.3    	3.3                 	2.8                   	-87.61866    	41.8645     	563.5
05:19.9     	19:11:30.8         	707.9    	2.2                 	3.0                   	-87.61869    	41.8645     	566.5
05:20.8     	19:11:31.7         	711.0    	2.0                 	3.8                   	-87.61873    	41.8645     	568.8
05:21.9     	19:11:32.9         	714.1    	1.9                 	3.6                   	-87.61877    	41.8645     	570.7
05:22.9     	19:11:33.8         	717.3    	2.4                 	2.8                   	-87.61881    	41.8645     	572.8
05:23.8     	19:11:34.7         	720.7    	2.9                 	2.8                   	-87.61884    	41.8645     	575.5
05:24.9     	19:11:35.8         	724.5    	3.5                 	2.8                   	-87.61887    	41.8645     	578.6
05:25.8     	19:11:36.7         	728.3    	2.9                 	2.7                   	-87.61891    	41.8645     	581.9
05:26.9     	19:11:37.8         	731.8    	2.1                 	2.4                   	-87.61893    	41.8645     	585.0
05:27.8     	19:11:38.7         	734.7    	3.2                 	2.6                   	-87.61896    	41.8646     	587.5
05:28.9     	19:11:39.8         	737.3    	1.7                 	2.0                   	-87.61898    	41.8646     	589.8
05:29.8     	19:11:40.7         	740.8    	2.1                 	3.2                   	-87.61901    	41.8646     	592.6
05:30.9     	19:11:41.8         	744.0    	1.4                 	3.5                   	-87.61905    	41.8646     	594.9
05:31.8     	19:11:42.7         	747.5    	2.2                 	3.3                   	-87.61909    	41.8646     	597.4
05:32.9     	19:11:43.8         	750.7    	1.5                 	2.5                   	-87.61912    	41.8646     	599.8
05:33.8     	19:11:44.7         	754.1    	2.1                 	2.0                   	-87.61915    	41.8646     	602.5
05:34.9     	19:11:45.8         	757.3    	2.1                 	2.1                   	-87.61918    	41.8646     	605.1
05:35.8     	19:11:46.8         	761.0    	3.1                 	1.6                   	-87.61920    	41.8646     	608.4
05:36.8     	19:11:47.7         	764.2    	2.3                 	1.2                   	-87.61921    	41.8646     	611.3
05:37.9     	19:11:48.8         	767.0    	3.4                 	0.3                   	-87.61922    	41.8646     	614.2
05:38.8     	19:11:49.7         	769.5    	2.3                 	1.1                   	-87.61922    	41.8646     	617.0
05:39.9     	19:11:50.8         	772.2    	2.0                 	1.0                   	-87.61923    	41.8646     	619.7
05:40.8     	19:11:51.7         	774.8    	1.9                 	1.8                   	-87.61925    	41.8646     	622.2
05:41.9     	19:11:52.8         	777.6    	2.7                 	1.4                   	-87.61927    	41.8646     	624.8
05:42.8     	19:11:53.7         	780.6    	2.6                 	1.2                   	-87.61928    	41.8646     	627.7
05:43.9     	19:11:54.8         	784.1    	3.1                 	1.6                   	-87.61929    	41.8646     	631.2
05:44.8     	19:11:55.7         	787.5    	2.1                 	2.2                   	-87.61931    	41.8646     	634.0
05:45.9     	19:11:56.8         	791.1    	2.8                 	2.2                   	-87.61934    	41.8646     	636.9
05:46.8     	19:11:57.7         	794.4    	2.2                 	1.9                   	-87.61936    	41.8645     	639.5
05:47.9     	19:11:58.8         	797.7    	3.4                 	2.2                   	-87.61938    	41.8645     	642.4
05:48.8     	19:11:59.7         	801.2    	2.8                 	2.0                   	-87.61941    	41.8645     	645.5
