,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
20,20.0,993.4,22.6,75,213,17.9,263.9,   ///./,267.7,344.9,1170.5,20.5,27.3,24.9,12.95,68960.7,1.6,55, ////./       , ////./       , ////./        ,-87.61434,41.8661,213.1
21,21.0,993.1,22.5,75,215,17.9,263.9,   ///./,268.0,344.9,1170.4,20.5,27.3,24.8,12.96,68961.7,1.7,55, ////./       , ////./       , ////./        ,-87.61437,41.86609,215.3
22,22.0,992.9,22.4,75,217,17.9,263.9,   ///./,268.4,344.9,1170.3,20.5,27.2,24.8,12.97,68962.7,1.9,55, ////./       , ////./       , ////./        ,-87.6144,41.86607,217.6
23,23.0,992.6,22.4,76,220,17.9,263.9,   ///./,268.7,344.8,1170.3,20.6,27.2,24.7,12.98,68963.7,2.1,55, ////./       , ////./       , ////./        ,-87.61443,41.86605,219.8
24,24.0,992.3,22.3,76,222,17.9,263.9,   ///./,269.1,344.8,1170.2,20.6,27.1,24.6,12.99,68964.7,2.2,55, ////./       , ////./       , ////./        ,-87.61446,41.86604,222.0
25,25.0,992.1,22.3,76,224,17.9,263.9,   ///./,269.4,344.7,1170.1,20.6,27.1,24.6,13.0,68965.7,2.4,55, ////./       , ////./       , ////./        ,-87.61449,41.86602,224.4
26,26.0,991.8,22.2,77,227,17.9,263.9,   ///./,269.8,344.7,1170.0,20.6,27.1,24.5,13.01,68966.7,2.5,55, ////./       , ////./       , ////./        ,-87.61452,41.86601,226.9
27,27.0,991.5,22.1,77,229,17.9,263.9,   ///./,270.2,344.7,1169.9,20.6,27.0,24.5,13.02,68967.7,2.7,55, ////./       , ////./       , ////./        ,-87.61455,41.86599,229.5
28,28.0,991.2,22.1,77,232,17.9,263.8,   ///./,270.6,344.6,1169.8,20.6,27.0,24.4,13.03,68968.7,2.8,55, ////./       , ////./       , ////./        ,-87.61458,41.86597,232.1
29,29.0,990.9,22.0,78,235,18.0,263.8,   ///./,271.0,344.6,1169.7,20.6,27.0,24.3,13.04,68969.7,2.9,55, ////./       , ////./       , ////./        ,-87.61461,41.86596,234.6
30,30.0,990.6,22.0,78,237,18.0,263.8,   ///./,271.4,344.6,1169.6,20.6,26.9,24.3,13.05,68970.7,2.9,55, ////./       , ////./       , ////./        ,-87.61464,41.86594,237.2
31,31.0,990.3,21.9,78,240,18.0,263.8,   ///./,271.9,344.5,1169.5,20.6,26.9,24.2,13.06,68971.7,3.0,54, ////./       , ////./       , ////./        ,-87.61467,41.86592,240.1
32,32.0,990.0,21.8,79,243,18.0,263.8,   ///./,272.3,344.5,1169.3,20.6,26.8,24.2,13.07,68972.7,3.0,54, ////./       , ////./       , ////./        ,-87.6147,41.86591,243.0
33,33.0,989.6,21.8,79,246,18.0,263.8,   ///./,272.7,344.5,1169.2,20.6,26.8,24.1,13.07,68973.7,3.1,54, ////./       , ////./       , ////./        ,-87.61473,41.86589,245.9
34,34.0,989.3,21.7,79,249,18.0,263.7,   ///./,273.1,344.4,1168.9,20.6,26.8,24.1,13.07,68974.7,3.1,54, ////./       , ////./       , ////./        ,-87.61476,41.86587,248.8
35,35.0,989.0,21.7,79,252,18.0,263.7,   ///./,273.5,344.4,1168.7,20.6,26.8,24.0,13.07,68975.7,3.2,54, ////./       , ////./       , ////./        ,-87.6148,41.86586,251.7
36,36.0,988.6,21.7,79,255,17.9,263.6,   ///./,274.0,344.4,1168.4,20.6,26.8,24.0,13.06,68976.7,3.2,54, ////./       , ////./       , ////./        ,-87.61483,41.86584,254.7
37,37.0,988.3,21.6,79,258,17.9,263.6,   ///./,274.4,344.4,1168.1,20.6,26.8,24.0,13.06,68977.7,3.3,54, ////./       , ////./       , ////./        ,-87.61486,41.86583,257.8
38,38.0,987.9,21.6,80,261,17.9,263.5,   ///./,274.8,344.4,1167.8,20.6,26.8,23.9,13.06,68978.7,3.3,54, ////./       , ////./       , ////./        ,-87.61489,41.86581,260.8
39,39.0,987.5,21.6,80,264,17.9,263.4,   ///./,275.2,344.3,1167.5,20.6,26.8,23.9,13.05,68979.7,3.4,54, ////./       , ////./       , ////./        ,-87.61492,41.86579,263.9
40,40.0,987.1,21.5,80,267,17.9,263.4,   ///./,275.6,344.3,1167.2,20.6,26.8,23.9,13.05,68980.7,3.4,54, ////./       , ////./       , ////./        ,-87.61495,41.86578,266.9
41,41.0,986.8,21.5,80,270,17.9,263.3,   ///./,276.1,344.3,1166.8,20.5,26.8,23.8,13.05,68981.7,3.5,54, ////./       , ////./       , ////./        ,-87.61498,41.86576,270.4
42,42.0,986.4,21.5,80,274,17.9,263.2,   ///./,276.6,344.3,1166.5,20.5,26.8,23.8,13.05,68982.7,3.5,54, ////./       , ////./       , ////./        ,-87.61501,41.86574,274.2
43,43.0,986.0,21.4,80,278,17.9,263.2,   ///./,277.1,344.3,1166.2,20.5,26.8,23.8,13.04,68983.7,3.6,54, ////./       , ////./       , ////./        ,-87.61504,41.86573,278.0
44,44.0,985.6,21.4,80,282,17.9,263.1,   ///./,277.7,344.3,1165.8,20.5,26.8,23.7,13.04,68984.7,3.6,54, ////./       , ////./       , ////./        ,-87.61507,41.86571,281.8
45,45.0,985.1,21.4,80,285,17.9,263.0,   ///./,278.2,344.2,1165.4,20.5,26.8,23.7,13.04,68985.7,3.7,54, ////./       , ////./       , ////./        ,-87.6151,41.86569,285.5
46,46.0,984.7,21.4,80,289,17.8,262.9,   ///./,278.7,344.2,1165.0,20.5,26.8,23.7,13.04,68986.7,3.7,54, ////./       , ////./       , ////./        ,-87.61514,41.86568,289.3
47,47.0,984.3,21.3,81,293,17.8,262.9,   ///./,279.2,344.2,1164.7,20.5,26.8,23.6,13.04,68987.7,3.7,54, ////./       , ////./       , ////./        ,-87.61517,41.86566,293.0
48,48.0,983.9,21.3,81,296,17.8,262.8,   ///./,279.7,344.2,1164.3,20.5,26.8,23.6,13.05,68988.7,3.7,54, ////./       , ////./       , ////./        ,-87.61521,41.86564,296.6
49,49.0,983.5,21.3,81,300,17.8,262.7,   ///./,280.2,344.2,1163.9,20.5,26.8,23.6,13.05,68989.7,3.7,55, ////./       , ////./       , ////./        ,-87.61525,41.86562,300.2
50,50.0,983.1,21.2,81,304,17.9,262.6,   ///./,280.7,344.1,1163.6,20.5,26.8,23.6,13.06,68990.7,3.7,55, ////./       , ////./       , ////./        ,-87.61528,41.8656,303.7
51,51.0,982.7,21.2,81,307,17.9,262.6,   ///./,281.2,344.1,1163.3,20.5,26.8,23.5,13.07,68991.7,3.7,55, ////./       , ////./       , ////./        ,-87.61532,41.86559,307.3
52,52.0,982.3,21.2,81,311,17.9,262.5,   ///./,281.7,344.1,1162.9,20.5,26.8,23.5,13.07,68992.7,3.7,55, ////./       , ////./       , ////./        ,-87.61536,41.86557,310.9
53,53.0,982.0,21.1,81,314,17.9,262.4,   ///./,282.1,344.1,1162.6,20.5,26.9,23.5,13.08,68993.7,3.7,55, ////./       , ////./       , ////./        ,-87.61539,41.86555,314.2
54,54.0,981.6,21.1,82,317,17.9,262.4,   ///./,282.5,344.1,1162.2,20.5,26.9,23.4,13.08,68994.7,3.7,55, ////./       , ////./       , ////./        ,-87.61543,41.86553,317.0
55,55.0,981.2,21.1,82,320,17.9,262.3,   ///./,282.9,344.1,1162.0,20.5,26.9,23.4,13.09,68995.7,3.7,55, ////./       , ////./       , ////./        ,-87.61547,41.86551,319.8
56,56.0,980.9,21.1,82,322,17.9,262.3,   ///./,283.2,344.0,1161.7,20.5,26.9,23.4,13.09,68996.7,3.7,55, ////./       , ////./       , ////./        ,-87.6155,41.86549,322.6
57,57.0,980.6,21.0,82,325,17.9,262.2,   ///./,283.6,344.0,1161.4,20.5,26.9,23.4,13.1,68997.7,3.7,55, ////./       , ////./       , ////./        ,-87.61554,41.86548,325.4
58,58.0,980.3,21.0,82,328,17.9,262.1,   ///./,284.0,344.0,1161.1,20.5,26.9,23.3,13.1,68998.7,3.7,56, ////./       , ////./       , ////./        ,-87.61558,41.86546,328.2
59,59.0,979.9,21.0,82,331,17.9,262.1,   ///./,284.5,344.0,1160.9,20.5,26.9,23.3,13.11,68999.7,3.7,56, ////./       , ////./       , ////./        ,-87.61562,41.86544,331.3
60,60.0,979.6,20.9,83,334,17.9,262.0,   ///./,284.9,344.0,1160.6,20.5,26.9,23.3,13.11,69000.7,3.7,56, ////./       , ////./       , ////./        ,-87.61565,41.86542,334.4
61,61.0,979.3,20.9,82,337,17.8,262.0,   ///./,285.3,344.0,1160.3,20.5,26.9,23.2,13.09,69001.7,3.7,56, ////./       , ////./       , ////./        ,-87.61569,41.8654,337.5
62,62.0,978.9,20.9,82,340,17.8,261.9,   ///./,285.7,343.9,1160.0,20.4,26.9,23.2,13.07,69002.7,3.7,56, ////./       , ////./       , ////./        ,-87.61573,41.86539,340.6
63,63.0,978.6,20.9,82,344,17.8,261.8,   ///./,286.1,343.9,1159.6,20.4,26.9,23.2,13.05,69003.7,3.7,56, ////./       , ////./       , ////./        ,-87.61576,41.86537,343.7
64,64.0,978.2,20.9,82,347,17.7,261.8,   ///./,286.5,343.9,1159.3,20.3,26.9,23.2,13.03,69004.7,3.7,56, ////./       , ////./       , ////./        ,-87.6158,41.86535,346.7
65,65.0,977.9,20.8,82,349,17.7,261.7,   ///./,286.9,343.9,1159.0,20.3,26.9,23.1,13.01,69005.7,3.7,56, ////./       , ////./       , ////./        ,-87.61584,41.86533,349.6
66,66.0,977.6,20.8,82,352,17.7,261.6,   ///./,287.3,343.9,1158.7,20.3,26.9,23.1,12.99,69006.7,3.7,56, ////./       , ////./       , ////./        ,-87.61587,41.86531,352.5
67,67.0,977.2,20.8,82,355,17.7,261.6,   ///./,287.7,343.9,1158.4,20.2,26.9,23.1,12.97,69007.7,3.7,56, ////./       , ////./       , ////./        ,-87.61591,41.86529,355.4
68,68.0,976.9,20.8,82,358,17.6,261.5,   ///./,288.1,343.9,1158.2,20.2,26.9,23.1,12.95,69008.7,3.7,56, ////./       , ////./       , ////./        ,-87.61595,41.86528,358.3
69,69.0,976.6,20.7,82,361,17.6,261.4,   ///./,288.5,343.9,1157.9,20.1,26.9,23.0,12.93,69009.7,3.7,56, ////./       , ////./       , ////./        ,-87.61598,41.86526,361.2
70,70.0,976.3,20.7,82,364,17.6,261.4,   ///./,288.9,343.8,1157.6,20.1,26.9,23.0,12.91,69010.7,3.6,56, ////./       , ////./       , ////./        ,-87.61602,41.86524,364.1
71,71.0,976.0,20.7,82,366,17.5,261.3,   ///./,289.2,343.8,1157.3,20.1,26.9,23.0,12.89,69011.7,3.6,56, ////./       , ////./       , ////./        ,-87.61606,41.86522,366.6
72,72.0,975.7,20.7,82,369,17.5,261.2,   ///./,289.5,343.8,1157.1,20.0,26.9,22.9,12.87,69012.7,3.6,56, ////./       , ////./       , ////./        ,-87.61609,41.8652,369.1
73,73.0,975.4,20.7,82,371,17.5,261.2,   ///./,289.9,343.8,1156.8,20.0,26.9,22.9,12.86,69013.7,3.6,56, ////./       , ////./       , ////./        ,-87.61613,41.86519,371.6
74,74.0,975.1,20.7,81,374,17.4,261.0,   ///./,290.1,343.8,1156.3,19.9,27.0,23.0,12.79,69014.7,3.6,56, ////./       , ////./       , ////./        ,-87.61617,41.86517,374.1
75,75.0,974.9,20.7,80,376,17.2,260.9,   ///./,290.3,343.8,1155.9,19.6,27.0,23.0,12.61,69015.7,3.6,56, ////./       , ////./       , ////./        ,-87.6162,41.86515,376.4
76,76.0,974.6,20.8,79,379,16.9,260.7,   ///./,290.5,343.9,1155.4,19.3,27.1,23.0,12.44,69016.7,3.6,55, ////./       , ////./       , ////./        ,-87.61624,41.86513,378.8
77,77.0,974.3,20.8,77,381,16.7,260.6,   ///./,290.8,343.9,1155.0,19.1,27.2,23.0,12.26,69017.7,3.6,55, ////./       , ////./       , ////./        ,-87.61627,41.86512,381.2
78,78.0,974.1,20.8,76,383,16.5,260.4,   ///./,291.0,343.9,1154.5,18.8,27.2,23.0,12.08,69018.7,3.6,55, ////./       , ////./       , ////./        ,-87.6163,41.8651,383.5
79,79.0,973.8,20.9,75,386,16.2,260.3,   ///./,291.2,343.9,1154.0,18.5,27.3,23.0,11.9,69019.7,3.5,55, ////./       , ////./       , ////./        ,-87.61634,41.86508,385.9
80,80.0,973.5,20.9,74,388,16.0,260.1,   ///./,291.4,343.9,1153.6,18.2,27.3,23.0,11.72,69020.7,3.5,55, ////./       , ////./       , ////./        ,-87.61637,41.86507,388.3
81,81.0,973.3,20.9,72,390,15.8,259.9,   ///./,291.6,344.0,1153.1,17.9,27.4,23.0,11.54,69021.7,3.5,55, ////./       , ////./       , ////./        ,-87.6164,41.86505,390.6
82,82.0,973.0,21.0,71,393,15.5,259.8,   ///./,291.8,344.0,1152.7,17.6,27.5,23.0,11.35,69022.7,3.5,55, ////./       , ////./       , ////./        ,-87.61643,41.86504,393.0
83,83.0,972.7,21.0,70,395,15.2,259.6,   ///./,292.0,344.0,1152.3,17.3,27.5,23.0,11.17,69023.7,3.5,55, ////./       , ////./       , ////./        ,-87.61646,41.86502,395.4
84,84.0,972.5,21.0,68,398,15.0,259.5,   ///./,292.3,344.0,1151.8,17.1,27.6,23.0,10.98,69024.7,3.5,55, ////./       , ////./       , ////./        ,-87.6165,41.86501,397.8
85,85.0,972.2,21.1,67,400,14.7,259.3,   ///./,292.5,344.0,1151.4,16.8,27.6,23.0,10.8,69025.7,3.5,55, ////./       , ////./       , ////./        ,-87.61653,41.86499,400.2
86,86.0,971.9,21.1,66,402,14.4,259.2,   ///./,292.7,344.1,1150.9,16.5,27.7,23.0,10.61,69026.7,3.4,55, ////./       , ////./       , ////./        ,-87.61656,41.86498,402.6
87,87.0,971.7,21.1,64,405,14.2,259.0,   ///./,292.9,344.1,1150.5,16.2,27.7,23.0,10.42,69027.7,3.4,55, ////./       , ////./       , ////./        ,-87.61659,41.86496,405.0
88,88.0,971.4,21.1,63,407,13.8,258.9,   ///./,293.2,344.1,1150.1,15.8,27.8,22.9,10.21,69028.7,3.4,55, ////./       , ////./       , ////./        ,-87.61662,41.86495,407.4
89,89.0,971.1,21.1,63,410,13.9,258.8,   ///./,293.5,344.1,1149.8,15.9,27.8,23.0,10.26,69029.7,3.4,55, ////./       , ////./       , ////./        ,-87.61666,41.86493,409.8
90,90.0,970.8,21.1,64,412,14.0,258.8,   ///./,293.8,344.1,1149.5,16.0,27.8,23.0,10.31,69030.7,3.4,55, ////./       , ////./       , ////./        ,-87.61669,41.86491,412.2
91,91.0,970.6,21.1,64,414,14.1,258.7,   ///./,294.1,344.1,1149.2,16.1,27.8,23.0,10.37,69031.7,3.4,56, ////./       , ////./       , ////./        ,-87.61672,41.8649,414.6
92,92.0,970.3,21.1,64,417,14.1,258.6,   ///./,294.5,344.1,1148.8,16.2,27.9,23.0,10.42,69032.7,3.3,56, ////./       , ////./       , ////./        ,-87.61675,41.86488,417.0
93,93.0,970.0,21.1,65,419,14.2,258.6,   ///./,294.8,344.1,1148.5,16.2,27.9,23.0,10.48,69033.7,3.3,56, ////./       , ////./       , ////./        ,-87.61678,41.86487,419.5
94,94.0,969.7,21.1,65,422,14.3,258.5,   ///./,295.1,344.1,1148.2,16.3,27.9,23.0,10.53,69034.7,3.3,56, ////./       , ////./       , ////./        ,-87.61682,41.86485,421.9
95,95.0,969.5,21.1,65,424,14.4,258.4,   ///./,295.4,344.1,1147.8,16.4,27.9,23.0,10.58,69035.7,3.3,56, ////./       , ////./       , ////./        ,-87.61685,41.86484,424.4
96,96.0,969.2,21.1,66,427,14.4,258.4,   ///./,295.8,344.1,1147.5,16.5,28.0,23.0,10.64,69036.7,3.3,56, ////./       , ////./       , ////./        ,-87.61688,41.86482,427.0
97,97.0,968.9,21.1,66,429,14.5,258.3,   ///./,296.1,344.1,1147.2,16.5,28.0,23.0,10.69,69037.7,3.2,57, ////./       , ////./       , ////./        ,-87.61691,41.86481,429.6
98,98.0,968.6,21.1,66,432,14.6,258.3,   ///./,296.5,344.1,1146.8,16.6,28.0,23.0,10.75,69038.7,3.2,57, ////./       , ////./       , ////./        ,-87.61695,41.86479,432.2
99,99.0,968.4,21.1,66,435,14.7,258.2,   ///./,296.8,344.1,1146.5,16.7,28.0,23.1,10.8,69039.7,3.2,57, ////./       , ////./       , ////./        ,-87.61698,41.86477,434.8
100,100.0,968.1,21.1,67,437,14.7,258.1,   ///./,297.1,344.1,1146.2,16.8,28.1,23.1,10.86,69040.7,3.2,57, ////./       , ////./       , ////./        ,-87.61701,41.86476,437.3
101,101.0,967.8,21.1,67,439,14.8,258.1,   ///./,297.4,344.1,1145.9,16.9,28.1,23.1,10.91,69041.7,3.2,57, ////./       , ////./       , ////./        ,-87.61704,41.86474,439.6
102,102.0,967.5,21.1,67,442,14.8,258.0,   ///./,297.7,344.1,1145.5,16.9,28.1,23.1,10.91,69042.7,3.2,57, ////./       , ////./       , ////./        ,-87.61707,41.86473,441.9
103,103.0,967.3,21.1,67,444,14.8,257.9,   ///./,298.0,344.1,1145.2,16.8,28.1,23.1,10.89,69043.7,3.1,58, ////./       , ////./       , ////./        ,-87.61711,41.86471,444.2
104,104.0,967.0,21.1,67,446,14.7,257.9,   ///./,298.3,344.1,1144.9,16.8,28.2,23.1,10.87,69044.7,3.1,58, ////./       , ////./       , ////./        ,-87.61714,41.8647,446.5
105,105.0,966.8,21.1,67,449,14.7,257.8,   ///./,298.6,344.1,1144.6,16.8,28.2,23.1,10.85,69045.7,3.1,58, ////./       , ////./       , ////./        ,-87.61717,41.86468,448.8
106,106.0,966.5,21.1,67,451,14.7,257.7,   ///./,298.9,344.1,1144.3,16.7,28.2,23.1,10.83,69046.7,3.1,59, ////./       , ////./       , ////./        ,-87.6172,41.86467,450.9
107,107.0,966.3,21.1,66,453,14.6,257.6,   ///./,299.1,344.1,1144.0,16.7,28.2,23.1,10.82,69047.7,3.1,59, ////./       , ////./       , ////./        ,-87.61723,41.86465,453.1
108,108.0,966.0,21.1,66,455,14.6,257.6,   ///./,299.4,344.1,1143.7,16.7,28.3,23.1,10.8,69048.7,3.1,60, ////./       , ////./       , ////./        ,-87.61727,41.86465,455.3
109,109.0,965.8,21.2,66,457,14.6,257.5,   ///./,299.7,344.1,1143.4,16.6,28.3,23.1,10.78,69049.7,3.0,61, ////./       , ////./       , ////./        ,-87.6173,41.86464,457.5
110,110.0,965.5,21.2,66,459,14.6,257.4,   ///./,299.9,344.1,1143.1,16.6,28.3,23.1,10.76,69050.7,3.0,62, ////./       , ////./       , ////./        ,-87.61733,41.86464,459.7
111,111.0,965.3,21.2,66,462,14.5,257.4,   ///./,300.2,344.1,1142.8,16.6,28.3,23.1,10.75,69051.7,3.0,62, ////./       , ////./       , ////./        ,-87.61737,41.86463,461.9
112,112.0,965.0,21.2,66,464,14.5,257.3,   ///./,300.5,344.1,1142.5,16.5,28.4,23.1,10.73,69052.7,3.0,63, ////./       , ////./       , ////./        ,-87.6174,41.86463,464.3
113,113.0,964.8,21.2,66,467,14.5,257.2,   ///./,300.8,344.1,1142.2,16.5,28.4,23.1,10.71,69053.7,3.0,64, ////./       , ////./       , ////./        ,-87.61743,41.86462,466.7
114,114.0,964.5,21.2,65,469,14.4,257.1,   ///./,301.1,344.1,1141.9,16.5,28.4,23.1,10.69,69054.7,3.0,65, ////./       , ////./       , ////./        ,-87.61747,41.86461,469.1
115,115.0,964.2,21.1,65,471,14.4,257.1,   ///./,301.4,344.1,1141.6,16.4,28.4,23.0,10.67,69055.7,3.0,65, ////./       , ////./       , ////./        ,-87.6175,41.86461,471.5
116,116.0,963.9,21.1,65,474,14.4,257.0,   ///./,301.7,344.1,1141.3,16.4,28.4,23.0,10.66,69056.7,3.0,66, ////./       , ////./       , ////./        ,-87.61753,41.8646,473.9
117,117.0,963.7,21.1,65,476,14.4,256.9,   ///./,302.1,344.1,1141.0,16.4,28.4,23.0,10.65,69057.7,3.0,67, ////./       , ////./       , ////./        ,-87.61757,41.8646,476.5
118,118.0,963.4,21.1,65,479,14.3,256.9,   ///./,302.4,344.1,1140.7,16.4,28.5,23.0,10.64,69058.7,2.9,68, ////./       , ////./       , ////./        ,-87.6176,41.86459,479.0
119,119.0,963.1,21.1,65,481,14.3,256.8,   ///./,302.7,344.1,1140.4,16.4,28.5,23.0,10.63,69059.7,2.9,69, ////./       , ////./       , ////./        ,-87.61763,41.86459,481.5
120,120.0,962.8,21.1,65,484,14.3,256.7,   ///./,303.1,344.1,1140.1,16.3,28.5,23.0,10.62,69060.7,2.9,69, ////./       , ////./       , ////./        ,-87.61767,41.86458,484.1
121,121.0,962.6,21.1,65,486,14.3,256.7,   ///./,303.4,344.1,1139.8,16.3,28.5,23.0,10.61,69061.7,2.9,70, ////./       , ////./       , ////./        ,-87.6177,41.86458,486.6
122,122.0,962.3,21.1,65,489,14.3,256.6,   ///./,303.7,344.1,1139.5,16.3,28.5,23.0,10.6,69062.7,2.9,71, ////./       , ////./       , ////./        ,-87.61774,41.86457,489.2
123,123.0,962.0,21.1,65,492,14.3,256.5,   ///./,304.1,344.1,1139.2,16.3,28.5,23.0,10.59,69063.7,2.9,72, ////./       , ////./       , ////./        ,-87.61777,41.86457,491.8
124,124.0,961.7,21.1,65,494,14.2,256.4,   ///./,304.4,344.0,1138.9,16.3,28.6,22.9,10.58,69064.7,2.9,73, ////./       , ////./       , ////./        ,-87.6178,41.86456,494.4
125,125.0,961.4,21.1,65,497,14.2,256.4,   ///./,304.7,344.0,1138.6,16.2,28.6,22.9,10.57,69065.7,2.9,73, ////./       , ////./       , ////./        ,-87.61784,41.86456,497.0
126,126.0,961.1,21.1,65,499,14.2,256.3,   ///./,305.1,344.0,1138.3,16.2,28.6,22.9,10.56,69066.7,2.9,74, ////./       , ////./       , ////./        ,-87.61787,41.86455,499.6
127,127.0,960.8,21.0,65,502,14.2,256.2,   ///./,305.4,344.0,1138.0,16.2,28.6,22.9,10.55,69067.7,2.9,75, ////./       , ////./       , ////./        ,-87.6179,41.86455,502.2
128,128.0,960.5,21.0,65,505,14.2,256.2,   ///./,305.8,344.0,1137.6,16.2,28.6,22.9,10.54,69068.7,2.9,76, ////./       , ////./       , ////./        ,-87.61794,41.86454,504.9
129,129.0,960.2,21.0,65,507,14.1,256.1,   ///./,306.1,344.0,1137.3,16.2,28.7,22.9,10.53,69069.7,2.8,76, ////./       , ////./       , ////./        ,-87.61797,41.86454,507.7
130,130.0,959.9,21.0,65,510,14.1,256.0,   ///./,306.5,344.0,1136.9,16.1,28.7,22.9,10.52,69070.7,2.8,77, ////./       , ////./       , ////./        ,-87.618,41.86453,510.4
131,131.0,959.6,21.0,65,513,14.1,255.9,   ///./,306.8,344.0,1136.6,16.1,28.7,22.9,10.51,69071.7,2.8,78, ////./       , ////./       , ////./        ,-87.61804,41.86453,513.1
132,132.0,959.3,21.0,64,516,14.1,255.8,   ///./,307.2,344.0,1136.3,16.1,28.7,22.9,10.49,69072.7,2.8,78, ////./       , ////./       , ////./        ,-87.61807,41.86452,515.8
