Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
00:07.0     	15:52:25.2         	211491.0 	0.2                 	0.1                   	-87.61432    	41.8665     	186.9
00:07.9     	15:52:26.1         	211491.0 	0.1                 	0.1                   	-87.61432    	41.8665     	187.1
00:09.0     	15:52:27.2         	211491.0 	0.1                 	0.1                   	-87.61432    	41.8665     	187.3
00:09.9     	15:52:28.1         	211491.0 	0.1                 	0.1                   	-87.61432    	41.8665     	187.6
00:11.0     	15:52:29.2         	211490.9 	0.1                 	0.0                   	-87.61432    	41.8665     	187.9
00:11.9     	15:52:30.1         	0.5      	-0.1                	0.0                   	-87.61432    	41.8665     	188.0
00:12.8     	15:52:31.0         	0.7      	0.1                 	0.0                   	-87.61432    	41.8665     	188.3
00:13.9     	15:52:32.2         	0.9      	0.0                 	0.0                   	-87.61432    	41.8665     	188.4
00:14.8     	15:52:33.1         	0.9      	0.1                 	0.1                   	-87.61432    	41.8665     	188.3
00:15.9     	15:52:34.2         	0.9      	0.1                 	0.0                   	-87.61432    	41.8665     	188.3
00:16.8     	15:52:35.1         	1.1      	0.0                 	0.0                   	-87.61432    	41.8665     	188.5
00:17.9     	15:52:36.2         	1.1      	0.2                 	0.2                   	-87.61432    	41.8665     	188.6
00:18.8     	15:52:37.1         	1.1      	0.0                 	0.0                   	-87.61432    	41.8665     	188.7
00:20.0     	15:52:38.2         	1.2      	0.0                 	0.1                   	-87.61432    	41.8665     	188.8
00:20.9     	15:52:39.1         	1.4      	0.2                 	0.1                   	-87.61432    	41.8665     	189.0
00:22.0     	15:52:40.2         	1.5      	-0.4                	0.2                   	-87.61432    	41.8665     	189.1
00:22.9     	15:52:41.1         	1.4      	0.0                 	0.1                   	-87.61432    	41.8665     	189.0
00:24.0     	15:52:42.2         	1.5      	0.1                 	0.1                   	-87.61432    	41.8665     	189.1
00:24.9     	15:52:43.1         	1.7      	0.2                 	0.0                   	-87.61432    	41.8665     	189.3
00:26.0     	15:52:44.2         	1.6      	0.1                 	0.0                   	-87.61432    	41.8665     	189.1
00:26.9     	15:52:45.1         	1.4      	0.0                 	0.0                   	-87.61432    	41.8665     	188.7
00:27.8     	15:52:46.1         	1.3      	0.0                 	0.0                   	-87.61432    	41.8665     	188.2
00:28.9     	15:52:47.2         	1.4      	0.0                 	0.0                   	-87.61432    	41.8665     	188.0
00:29.8     	15:52:48.1         	1.6      	0.0                 	0.1                   	-87.61432    	41.8665     	187.7
00:30.9     	15:52:49.2         	1.7      	-0.1                	0.1                   	-87.61432    	41.8665     	187.3
00:31.8     	15:52:50.1         	1.8      	0.0                 	0.1                   	-87.61432    	41.8665     	187.2
00:32.9     	15:52:51.2         	1.8      	0.1                 	0.1                   	-87.61432    	41.8665     	187.3
00:33.9     	15:52:52.1         	1.8      	0.1                 	0.1                   	-87.61432    	41.8665     	187.4
00:35.0     	15:52:53.2         	1.9      	0.1                 	0.0                   	-87.61432    	41.8665     	187.4
00:35.9     	15:52:54.1         	2.1      	0.0                 	0.1                   	-87.61432    	41.8665     	187.3
00:37.0     	15:52:55.2         	2.3      	0.0                 	0.0                   	-87.61432    	41.8665     	187.1
00:37.9     	15:52:56.1         	2.7      	-0.1                	0.0                   	-87.61432    	41.8665     	186.7
00:39.0     	15:52:57.2         	3.0      	0.0                 	0.1                   	-87.61432    	41.8665     	186.3
00:39.9     	15:52:58.1         	3.3      	-0.1                	0.0                   	-87.61432    	41.8665     	186.2
00:40.8     	15:52:59.0         	3.4      	0.1                 	0.0                   	-87.61432    	41.8665     	186.1
00:41.9     	15:53:00.2         	3.4      	0.0                 	0.0                   	-87.61432    	41.8665     	186.1
00:42.8     	15:53:01.1         	3.5      	0.1                 	0.1                   	-87.61432    	41.8665     	185.9
00:43.9     	15:53:02.2         	3.4      	0.0                 	0.0                   	-87.61432    	41.8665     	186.1
00:44.8     	15:53:03.1         	2.8      	0.4                 	0.2                   	-87.61433    	41.8665     	186.8
00:45.9     	15:53:04.2         	2.4      	0.2                 	0.0                   	-87.61433    	41.8665     	187.4
00:46.8     	15:53:05.1         	2.0      	-0.1                	0.1                   	-87.61433    	41.8665     	187.5
00:48.0     	15:53:06.2         	1.8      	0.1                 	0.1                   	-87.61433    	41.8665     	187.8
00:48.9     	15:53:07.1         	1.7      	0.1                 	0.1                   	-87.61433    	41.8665     	188.2
00:50.0     	15:53:08.2         	1.7      	0.1                 	0.1                   	-87.61433    	41.8665     	188.6
00:50.9     	15:53:09.1         	1.9      	0.3                 	0.1                   	-87.61433    	41.8665     	188.9
00:52.0     	15:53:10.2         	2.3      	0.2                 	0.1                   	-87.61433    	41.8665     	189.4
00:52.9     	15:53:11.1         	3.1      	0.1                 	0.1                   	-87.61434    	41.8665     	190.2
00:54.0     	15:53:12.2         	3.6      	0.2                 	0.1                   	-87.61434    	41.8665     	190.7
00:54.9     	15:53:13.1         	3.8      	0.1                 	0.0                   	-87.61434    	41.8665     	190.9
00:55.8     	15:53:14.1         	4.1      	0.1                 	0.0                   	-87.61435    	41.8665     	191.2
00:56.9     	15:53:15.2         	4.2      	0.0                 	0.1                   	-87.61434    	41.8665     	191.4
00:57.8     	15:53:16.1         	4.4      	0.0                 	0.0                   	-87.61434    	41.8665     	191.6
00:58.9     	15:53:17.2         	4.9      	0.2                 	0.1                   	-87.61435    	41.8665     	192.1
00:59.8     	15:53:18.1         	5.1      	-0.1                	0.0                   	-87.61435    	41.8665     	192.3
01:00.9     	15:53:19.2         	5.3      	0.1                 	0.1                   	-87.61435    	41.8665     	192.5
01:01.9     	15:53:20.1         	5.5      	0.0                 	0.0                   	-87.61435    	41.8665     	192.7
01:03.0     	15:53:21.2         	5.6      	0.2                 	0.1                   	-87.61435    	41.8665     	192.8
01:03.9     	15:53:22.1         	5.6      	-0.1                	0.1                   	-87.61435    	41.8665     	192.8
01:05.0     	15:53:23.2         	5.6      	0.1                 	0.1                   	-87.61435    	41.8665     	192.8
01:05.9     	15:53:24.1         	5.8      	0.1                 	0.1                   	-87.61435    	41.8665     	193.0
01:07.0     	15:53:25.2         	5.8      	0.1                 	0.0                   	-87.61435    	41.8665     	193.0
01:07.9     	15:53:26.1         	5.9      	0.1                 	0.1                   	-87.61435    	41.8665     	193.1
01:08.8     	15:53:27.0         	6.2      	0.1                 	0.1                   	-87.61435    	41.8665     	193.3
01:09.9     	15:53:28.1         	6.2      	-0.1                	0.1                   	-87.61435    	41.8665     	193.3
01:10.8     	15:53:29.1         	6.1      	0.0                 	0.1                   	-87.61435    	41.8665     	193.2
01:11.9     	15:53:30.2         	6.2      	0.1                 	0.1                   	-87.61435    	41.8665     	193.3
01:12.8     	15:53:31.1         	6.3      	-0.1                	0.0                   	-87.61435    	41.8665     	193.3
01:13.9     	15:53:32.2         	6.2      	0.0                 	0.0                   	-87.61435    	41.8665     	193.2
01:14.8     	15:53:33.1         	5.8      	0.0                 	0.1                   	-87.61435    	41.8665     	192.8
01:15.9     	15:53:34.2         	5.5      	0.1                 	0.1                   	-87.61435    	41.8665     	192.5
01:16.9     	15:53:35.1         	5.1      	0.0                 	0.0                   	-87.61435    	41.8665     	192.0
01:18.0     	15:53:36.2         	4.6      	0.0                 	0.1                   	-87.61435    	41.8665     	191.5
01:18.9     	15:53:37.1         	4.2      	0.1                 	0.1                   	-87.61435    	41.8665     	191.1
01:20.0     	15:53:38.2         	4.1      	0.1                 	0.0                   	-87.61435    	41.8665     	190.9
01:20.9     	15:53:39.1         	4.1      	0.4                 	0.2                   	-87.61435    	41.8665     	190.9
01:22.0     	15:53:40.2         	4.3      	0.3                 	0.1                   	-87.61435    	41.8665     	191.1
01:22.9     	15:53:41.1         	4.4      	0.1                 	0.1                   	-87.61435    	41.8665     	191.2
01:23.8     	15:53:42.0         	4.5      	0.1                 	0.0                   	-87.61435    	41.8665     	191.3
01:25.8     	15:53:44.1         	4.7      	0.1                 	0.1                   	-87.61435    	41.8665     	191.4
01:26.9     	15:53:45.2         	4.7      	0.1                 	0.1                   	-87.61436    	41.8665     	191.3
01:27.8     	15:53:46.1         	4.6      	0.0                 	0.0                   	-87.61436    	41.8665     	191.2
01:28.9     	15:53:47.2         	4.5      	0.1                 	0.1                   	-87.61436    	41.8665     	191.0
01:29.8     	15:53:48.1         	4.4      	0.2                 	0.1                   	-87.61436    	41.8665     	190.8
01:30.9     	15:53:49.2         	4.3      	0.2                 	0.1                   	-87.61436    	41.8665     	190.7
01:31.8     	15:53:50.1         	4.4      	0.0                 	0.0                   	-87.61436    	41.8665     	190.8
01:33.0     	15:53:51.2         	4.5      	0.0                 	0.0                   	-87.61436    	41.8665     	190.9
01:35.0     	15:53:53.2         	4.9      	0.0                 	0.1                   	-87.61435    	41.8665     	191.6
01:35.9     	15:53:54.1         	5.1      	-0.2                	0.1                   	-87.61435    	41.8665     	191.9
01:36.8     	15:53:55.0         	5.3      	0.1                 	0.0                   	-87.61435    	41.8665     	192.2
01:37.9     	15:53:56.1         	5.5      	-0.3                	0.2                   	-87.61435    	41.8665     	192.4
01:38.8     	15:53:57.0         	5.8      	0.2                 	0.1                   	-87.61435    	41.8665     	192.8
01:39.9     	15:53:58.1         	6.2      	0.1                 	0.1                   	-87.61436    	41.8665     	193.2
01:40.8     	15:53:59.0         	6.5      	0.2                 	0.2                   	-87.61436    	41.8665     	193.5
01:41.9     	15:54:00.2         	6.9      	0.4                 	0.2                   	-87.61436    	41.8665     	193.9
01:42.8     	15:54:01.1         	7.2      	0.0                 	0.1                   	-87.61436    	41.8665     	194.2
01:43.9     	15:54:02.2         	7.1      	-0.1                	0.0                   	-87.61436    	41.8665     	194.1
01:44.8     	15:54:03.1         	6.9      	0.0                 	0.0                   	-87.61436    	41.8665     	193.9
01:45.9     	15:54:04.2         	6.6      	0.0                 	0.0                   	-87.61435    	41.8665     	193.7
01:46.9     	15:54:05.1         	6.4      	0.1                 	0.0                   	-87.61435    	41.8665     	193.5
01:48.0     	15:54:06.2         	6.3      	0.0                 	0.0                   	-87.61435    	41.8665     	193.4
01:48.9     	15:54:07.1         	6.1      	0.1                 	0.0                   	-87.61435    	41.8665     	193.2
01:50.0     	15:54:08.2         	5.7      	0.0                 	0.1                   	-87.61435    	41.8665     	192.8
01:50.9     	15:54:09.1         	5.3      	-0.1                	0.0                   	-87.61435    	41.8665     	192.4
01:51.8     	15:54:10.0         	5.0      	0.2                 	0.1                   	-87.61435    	41.8665     	192.1
01:52.9     	15:54:11.1         	4.7      	0.0                 	0.1                   	-87.61435    	41.8665     	191.8
01:53.8     	15:54:12.0         	4.4      	0.0                 	0.1                   	-87.61435    	41.8665     	191.5
01:54.9     	15:54:13.1         	4.1      	0.0                 	0.1                   	-87.61434    	41.8665     	191.2
01:55.8     	15:54:14.1         	3.7      	0.1                 	0.0                   	-87.61434    	41.8665     	190.9
01:56.9     	15:54:15.2         	3.5      	0.2                 	0.2                   	-87.61434    	41.8665     	190.7
01:57.8     	15:54:16.1         	3.3      	0.0                 	0.1                   	-87.61434    	41.8665     	190.5
01:58.9     	15:54:17.2         	3.0      	0.2                 	0.1                   	-87.61434    	41.8665     	190.3
01:59.8     	15:54:18.1         	2.8      	0.1                 	0.1                   	-87.61434    	41.8665     	190.1
02:01.0     	15:54:19.2         	2.7      	0.1                 	0.1                   	-87.61434    	41.8665     	190.0
02:01.9     	15:54:20.1         	2.3      	0.0                 	0.1                   	-87.61433    	41.8665     	189.6
02:03.0     	15:54:21.2         	2.1      	0.2                 	0.1                   	-87.61433    	41.8665     	189.4
02:03.9     	15:54:22.1         	2.2      	0.2                 	0.1                   	-87.61433    	41.8665     	189.6
02:05.0     	15:54:23.2         	2.2      	0.2                 	0.1                   	-87.61433    	41.8665     	189.6
02:05.9     	15:54:24.1         	2.4      	0.2                 	0.1                   	-87.61433    	41.8665     	189.8
02:06.8     	15:54:25.0         	2.6      	0.1                 	0.1                   	-87.61433    	41.8665     	190.0
02:07.9     	15:54:26.1         	2.7      	0.0                 	0.0                   	-87.61433    	41.8665     	190.2
02:08.8     	15:54:27.0         	2.9      	0.0                 	0.0                   	-87.61433    	41.8665     	190.3
02:09.9     	15:54:28.2         	3.1      	0.1                 	0.1                   	-87.61433    	41.8665     	190.5
02:10.8     	15:54:29.1         	3.4      	0.1                 	0.0                   	-87.61433    	41.8665     	190.7
02:11.9     	15:54:30.2         	3.6      	0.1                 	0.1                   	-87.61433    	41.8665     	190.9
02:12.8     	15:54:31.1         	3.6      	0.0                 	0.1                   	-87.61433    	41.8665     	190.9
02:13.9     	15:54:32.2         	3.5      	0.0                 	0.0                   	-87.61433    	41.8665     	190.8
02:14.9     	15:54:33.1         	3.3      	0.2                 	0.1                   	-87.61433    	41.8665     	190.6
02:16.0     	15:54:34.2         	3.2      	0.1                 	0.1                   	-87.61433    	41.8665     	190.5
02:16.9     	15:54:35.1         	3.1      	0.0                 	0.1                   	-87.61433    	41.8665     	190.3
02:18.9     	15:54:37.1         	2.9      	0.0                 	0.0                   	-87.61433    	41.8665     	190.1
02:19.8     	15:54:38.0         	3.0      	0.1                 	0.1                   	-87.61433    	41.8665     	190.1
02:20.9     	15:54:39.1         	3.0      	0.1                 	0.0                   	-87.61433    	41.8665     	190.1
02:21.8     	15:54:40.0         	3.0      	0.1                 	0.0                   	-87.61433    	41.8665     	190.1
02:22.9     	15:54:41.1         	3.0      	0.0                 	0.0                   	-87.61433    	41.8665     	190.1
02:23.8     	15:54:42.1         	2.9      	0.0                 	0.0                   	-87.61433    	41.8665     	190.1
02:24.9     	15:54:43.2         	2.8      	0.1                 	0.1                   	-87.61433    	41.8665     	190.0
02:25.8     	15:54:44.1         	2.8      	0.1                 	0.0                   	-87.61433    	41.8665     	190.1
02:26.9     	15:54:45.2         	2.7      	0.1                 	0.1                   	-87.61433    	41.8665     	190.0
02:27.8     	15:54:46.1         	2.6      	0.1                 	0.1                   	-87.61433    	41.8665     	189.9
02:28.9     	15:54:47.2         	2.6      	0.1                 	0.1                   	-87.61433    	41.8665     	190.0
02:29.9     	15:54:48.1         	2.9      	0.1                 	0.1                   	-87.61433    	41.8665     	190.3
02:31.0     	15:54:49.2         	3.1      	0.0                 	0.0                   	-87.61433    	41.8665     	190.5
02:31.9     	15:54:50.1         	3.5      	0.0                 	0.1                   	-87.61433    	41.8665     	190.9
02:32.8     	15:54:51.0         	4.1      	0.1                 	0.1                   	-87.61433    	41.8665     	191.4
02:33.9     	15:54:52.1         	4.5      	0.2                 	0.0                   	-87.61433    	41.8665     	191.8
02:34.8     	15:54:53.0         	4.9      	0.2                 	0.1                   	-87.61433    	41.8665     	192.2
02:35.9     	15:54:54.1         	5.4      	0.1                 	0.1                   	-87.61433    	41.8665     	192.7
02:36.8     	15:54:55.0         	6.0      	0.1                 	0.1                   	-87.61433    	41.8665     	193.2
02:37.9     	15:54:56.1         	6.3      	0.2                 	0.1                   	-87.61433    	41.8665     	193.5
02:38.8     	15:54:57.1         	6.5      	0.0                 	0.1                   	-87.61433    	41.8665     	193.7
02:40.0     	15:54:58.3         	6.5      	0.1                 	0.1                   	-87.61433    	41.8665     	193.7
02:40.8     	15:54:59.1         	6.6      	0.0                 	0.1                   	-87.61434    	41.8665     	193.8
02:42.0     	15:55:00.3         	6.7      	0.0                 	0.1                   	-87.61433    	41.8665     	193.9
02:42.8     	15:55:01.1         	6.7      	0.0                 	0.0                   	-87.61433    	41.8665     	193.9
02:44.0     	15:55:02.3         	7.1      	0.3                 	0.1                   	-87.61433    	41.8665     	194.3
02:46.1     	15:55:04.3         	7.4      	0.1                 	0.1                   	-87.61434    	41.8665     	194.6
02:46.9     	15:55:05.1         	7.5      	0.0                 	0.0                   	-87.61434    	41.8665     	194.7
02:47.8     	15:55:06.0         	7.4      	0.0                 	0.0                   	-87.61434    	41.8665     	194.6
02:49.8     	15:55:08.0         	7.2      	0.0                 	0.1                   	-87.61433    	41.8665     	194.4
02:50.9     	15:55:09.1         	6.8      	0.0                 	0.1                   	-87.61433    	41.8665     	194.1
02:51.8     	15:55:10.0         	---      	---                 	---                   	---          	---         	---
02:52.9     	15:55:11.1         	6.3      	0.0                 	0.0                   	-87.61433    	41.8665     	193.6
02:53.8     	15:55:12.1         	6.0      	-0.1                	0.0                   	-87.61433    	41.8665     	193.3
02:54.9     	15:55:13.2         	5.5      	-0.1                	0.0                   	-87.61433    	41.8665     	192.8
02:55.8     	15:55:14.1         	5.3      	0.0                 	0.1                   	-87.61433    	41.8665     	192.6
02:56.9     	15:55:15.2         	5.3      	0.0                 	0.0                   	-87.61433    	41.8665     	192.6
02:57.8     	15:55:16.1         	5.4      	0.0                 	0.0                   	-87.61433    	41.8665     	192.7
02:58.9     	15:55:17.2         	5.5      	0.0                 	0.0                   	-87.61433    	41.8665     	192.7
02:59.8     	15:55:18.1         	5.4      	0.1                 	0.0                   	-87.61433    	41.8665     	192.7
03:00.8     	15:55:19.0         	5.5      	0.1                 	0.0                   	-87.61433    	41.8665     	192.7
03:01.9     	15:55:20.1         	5.3      	0.0                 	0.0                   	-87.61433    	41.8665     	192.6
03:02.8     	15:55:21.0         	5.1      	0.1                 	0.0                   	-87.61433    	41.8665     	192.4
03:03.9     	15:55:22.1         	5.0      	0.1                 	0.0                   	-87.61433    	41.8665     	192.3
03:04.9     	15:55:23.1         	4.9      	0.0                 	0.0                   	-87.61433    	41.8665     	192.2
03:05.9     	15:55:24.1         	4.7      	0.0                 	0.0                   	-87.61433    	41.8665     	192.0
03:06.9     	15:55:25.1         	4.5      	0.0                 	0.0                   	-87.61433    	41.8665     	191.9
03:07.9     	15:55:26.1         	4.6      	0.0                 	0.1                   	-87.61434    	41.8665     	192.0
03:08.9     	15:55:27.2         	4.6      	0.0                 	0.0                   	-87.61434    	41.8665     	192.0
03:09.9     	15:55:28.2         	4.6      	0.0                 	0.0                   	-87.61434    	41.8665     	192.0
03:10.9     	15:55:29.2         	4.8      	0.0                 	0.1                   	-87.61434    	41.8665     	192.2
03:12.0     	15:55:30.3         	5.0      	0.0                 	0.0                   	-87.61434    	41.8665     	192.3
03:12.9     	15:55:31.2         	5.2      	0.1                 	0.0                   	-87.61434    	41.8665     	192.5
03:14.0     	15:55:32.3         	187.7    	0.1                 	0.0                   	-87.61434    	41.8665     	0.0
03:15.0     	15:55:33.2         	5.2      	0.1                 	0.1                   	-87.61434    	41.8665     	192.5
03:15.8     	15:55:34.0         	5.3      	0.1                 	0.1                   	-87.61435    	41.8665     	192.5
03:17.0     	15:55:35.2         	5.2      	-0.1                	0.0                   	-87.61435    	41.8665     	192.4
03:17.9     	15:55:36.1         	5.0      	0.0                 	0.0                   	-87.61435    	41.8665     	192.2
03:19.0     	15:55:37.2         	4.9      	0.0                 	0.0                   	-87.61435    	41.8665     	192.1
03:19.9     	15:55:38.1         	4.9      	0.0                 	0.1                   	-87.61435    	41.8665     	192.0
03:21.0     	15:55:39.2         	4.9      	0.0                 	0.0                   	-87.61435    	41.8665     	192.0
03:21.9     	15:55:40.1         	4.8      	0.0                 	0.0                   	-87.61435    	41.8665     	191.9
03:23.0     	15:55:41.2         	4.8      	0.1                 	0.1                   	-87.61435    	41.8665     	191.9
03:23.9     	15:55:42.2         	4.7      	0.1                 	0.1                   	-87.61434    	41.8665     	191.9
03:25.0     	15:55:43.3         	4.6      	0.1                 	0.0                   	-87.61434    	41.8665     	191.8
03:25.9     	15:55:44.2         	4.4      	0.1                 	0.1                   	-87.61434    	41.8665     	191.5
03:27.0     	15:55:45.3         	4.1      	0.1                 	0.1                   	-87.61434    	41.8665     	191.2
03:27.9     	15:55:46.2         	4.0      	0.0                 	0.0                   	-87.61434    	41.8665     	191.1
03:28.8     	15:55:47.0         	3.8      	0.0                 	0.1                   	-87.61434    	41.8665     	190.9
03:30.0     	15:55:48.2         	3.8      	0.0                 	0.0                   	-87.61434    	41.8665     	190.9
03:30.8     	15:55:49.0         	3.8      	0.1                 	0.0                   	-87.61434    	41.8665     	190.8
03:32.0     	15:55:50.2         	3.9      	0.1                 	0.1                   	-87.61434    	41.8665     	190.9
03:32.8     	15:55:51.0         	4.0      	0.0                 	0.0                   	-87.61434    	41.8665     	191.0
03:34.0     	15:55:52.2         	4.0      	0.0                 	0.0                   	-87.61434    	41.8665     	191.0
03:34.8     	15:55:53.0         	3.9      	0.1                 	0.0                   	-87.61434    	41.8665     	191.0
03:36.0     	15:55:54.2         	3.8      	0.1                 	0.0                   	-87.61434    	41.8665     	191.0
03:36.8     	15:55:55.0         	3.7      	0.0                 	0.1                   	-87.61434    	41.8665     	191.0
03:38.0     	15:55:56.3         	3.6      	0.1                 	0.0                   	-87.61434    	41.8665     	190.9
03:38.9     	15:55:57.2         	3.4      	0.0                 	0.0                   	-87.61433    	41.8665     	190.8
03:40.0     	15:55:58.3         	3.2      	0.1                 	0.0                   	-87.61433    	41.8665     	190.7
03:40.9     	15:55:59.2         	3.0      	0.1                 	0.0                   	-87.61433    	41.8665     	190.5
03:42.0     	15:56:00.3         	2.8      	0.1                 	0.1                   	-87.61433    	41.8665     	190.4
03:42.9     	15:56:01.1         	2.6      	0.0                 	0.1                   	-87.61433    	41.8665     	190.2
03:43.8     	15:56:02.0         	2.5      	0.0                 	0.1                   	-87.61433    	41.8665     	190.1
03:45.0     	15:56:03.2         	2.3      	-0.1                	0.0                   	-87.61432    	41.8665     	189.9
03:45.9     	15:56:04.1         	2.1      	0.0                 	0.0                   	-87.61432    	41.8665     	189.7
03:47.0     	15:56:05.2         	1.9      	-0.1                	0.1                   	-87.61432    	41.8665     	189.6
03:47.9     	15:56:06.1         	1.8      	0.2                 	0.1                   	-87.61432    	41.8665     	189.5
03:49.0     	15:56:07.2         	1.9      	0.0                 	0.0                   	-87.61432    	41.8665     	189.5
03:49.9     	15:56:08.1         	1.6      	0.0                 	0.1                   	-87.61432    	41.8665     	189.3
03:51.0     	15:56:09.2         	1.6      	0.0                 	0.1                   	-87.61432    	41.8665     	189.3
03:51.9     	15:56:10.2         	1.4      	-0.1                	0.1                   	-87.61432    	41.8665     	189.0
03:53.0     	15:56:11.3         	1.2      	0.0                 	0.1                   	-87.61432    	41.8665     	188.8
03:53.9     	15:56:12.2         	1.0      	0.1                 	0.1                   	-87.61432    	41.8665     	188.6
03:55.0     	15:56:13.3         	1.0      	0.1                 	0.0                   	-87.61433    	41.8665     	188.4
03:55.9     	15:56:14.2         	1.0      	0.1                 	0.1                   	-87.61433    	41.8665     	188.4
03:56.8     	15:56:15.1         	1.1      	0.2                 	0.1                   	-87.61433    	41.8665     	188.5
03:58.0     	15:56:16.2         	1.1      	0.1                 	0.0                   	-87.61433    	41.8665     	188.5
04:00.0     	15:56:18.2         	1.2      	0.0                 	0.0                   	-87.61433    	41.8665     	188.3
04:00.9     	15:56:19.1         	1.2      	-0.1                	0.0                   	-87.61433    	41.8665     	188.2
04:01.9     	15:56:20.1         	1.2      	0.0                 	0.0                   	-87.61433    	41.8665     	188.1
04:02.9     	15:56:21.1         	1.3      	-0.1                	0.1                   	-87.61433    	41.8665     	188.0
04:04.0     	15:56:22.2         	1.3      	0.0                 	0.0                   	-87.61433    	41.8665     	187.8
04:04.9     	15:56:23.1         	1.4      	0.1                 	0.1                   	-87.61433    	41.8665     	187.6
04:06.0     	15:56:24.3         	1.4      	0.0                 	0.0                   	-87.61433    	41.8665     	187.5
04:06.9     	15:56:25.2         	1.6      	0.1                 	0.1                   	-87.61433    	41.8665     	187.3
04:08.0     	15:56:26.3         	1.7      	0.0                 	0.0                   	-87.61433    	41.8665     	187.2
04:08.9     	15:56:27.2         	1.8      	0.3                 	0.1                   	-87.61433    	41.8665     	187.2
04:10.0     	15:56:28.3         	1.9      	0.0                 	0.0                   	-87.61434    	41.8665     	187.5
04:10.9     	15:56:29.2         	1.9      	0.0                 	0.0                   	-87.61434    	41.8665     	187.7
04:11.8     	15:56:30.0         	2.0      	0.0                 	0.0                   	-87.61434    	41.8665     	188.1
04:13.0     	15:56:31.2         	2.0      	0.0                 	0.0                   	-87.61434    	41.8665     	188.3
04:13.8     	15:56:32.0         	2.1      	0.0                 	0.0                   	-87.61434    	41.8665     	188.6
04:15.0     	15:56:33.2         	2.2      	0.0                 	0.0                   	-87.61434    	41.8665     	188.9
04:15.8     	15:56:34.0         	2.2      	0.1                 	0.0                   	-87.61434    	41.8665     	189.1
04:17.0     	15:56:35.2         	2.3      	0.0                 	0.0                   	-87.61434    	41.8665     	189.3
04:17.8     	15:56:36.0         	2.3      	0.0                 	0.0                   	-87.61434    	41.8665     	189.4
04:19.0     	15:56:37.2         	2.3      	0.0                 	0.0                   	-87.61434    	41.8665     	189.4
04:19.8     	15:56:38.0         	2.1      	0.0                 	0.0                   	-87.61434    	41.8665     	189.3
04:21.0     	15:56:39.3         	2.1      	0.0                 	0.0                   	-87.61434    	41.8665     	189.3
04:21.8     	15:56:40.1         	2.1      	0.0                 	0.0                   	-87.61433    	41.8665     	189.3
04:23.0     	15:56:41.3         	2.2      	0.0                 	0.0                   	-87.61433    	41.8665     	189.5
04:23.8     	15:56:42.1         	2.3      	0.1                 	0.0                   	-87.61433    	41.8665     	189.7
04:24.7     	15:56:43.0         	2.3      	0.1                 	0.0                   	-87.61433    	41.8665     	189.8
04:25.9     	15:56:44.1         	2.4      	0.0                 	0.0                   	-87.61433    	41.8665     	189.9
04:26.8     	15:56:45.0         	2.6      	0.2                 	0.2                   	-87.61433    	41.8665     	190.2
04:27.9     	15:56:46.1         	2.7      	0.2                 	0.1                   	-87.61433    	41.8665     	190.3
04:28.8     	15:56:47.0         	2.8      	0.2                 	0.1                   	-87.61433    	41.8665     	190.4
04:29.9     	15:56:48.1         	3.1      	0.2                 	0.1                   	-87.61432    	41.8665     	190.7
04:32.0     	15:56:50.2         	3.4      	0.1                 	0.1                   	-87.61432    	41.8665     	191.0
04:32.9     	15:56:51.1         	3.7      	0.3                 	0.1                   	-87.61432    	41.8665     	191.3
04:34.0     	15:56:52.2         	4.0      	0.0                 	0.0                   	-87.61432    	41.8665     	191.6
04:34.9     	15:56:53.1         	4.2      	0.1                 	0.1                   	-87.61432    	41.8665     	191.8
04:36.0     	15:56:54.3         	4.4      	-0.2                	0.1                   	-87.61432    	41.8665     	192.0
04:36.9     	15:56:55.2         	4.4      	-0.1                	0.1                   	-87.61431    	41.8665     	192.0
04:38.0     	15:56:56.3         	4.9      	0.2                 	0.1                   	-87.61431    	41.8665     	192.4
04:38.9     	15:56:57.2         	5.4      	0.1                 	0.0                   	-87.61431    	41.8665     	192.9
04:39.8     	15:56:58.1         	5.8      	0.2                 	0.1                   	-87.61431    	41.8665     	193.3
04:40.9     	15:56:59.2         	6.1      	0.0                 	0.0                   	-87.61431    	41.8665     	193.6
04:41.9     	15:57:00.1         	6.4      	0.0                 	0.0                   	-87.61431    	41.8665     	193.9
04:43.0     	15:57:01.2         	6.6      	0.1                 	0.0                   	-87.61431    	41.8665     	194.1
04:43.9     	15:57:02.1         	6.8      	0.1                 	0.0                   	-87.61431    	41.8665     	194.3
04:45.0     	15:57:03.2         	6.8      	0.0                 	0.0                   	-87.61431    	41.8665     	194.3
04:45.9     	15:57:04.1         	6.7      	0.0                 	0.0                   	-87.61431    	41.8665     	194.2
04:47.0     	15:57:05.2         	6.6      	0.0                 	0.0                   	-87.61431    	41.8665     	194.1
04:47.9     	15:57:06.1         	6.6      	0.0                 	0.0                   	-87.61431    	41.8665     	194.1
04:49.0     	15:57:07.2         	6.5      	0.0                 	0.0                   	-87.61431    	41.8665     	194.0
04:49.9     	15:57:08.1         	6.5      	0.1                 	0.1                   	-87.61431    	41.8665     	194.0
04:51.0     	15:57:09.3         	6.5      	0.1                 	0.1                   	-87.61431    	41.8665     	194.0
