Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
00559.0  	  824.7       	  12.3	 ///	  1804    	 ///./  	 ///./	   ///./	 ////./	 338.9  	 1006.6 	 //./    	   32.8    	 ///./    	 //.//       	 63567.4      	   0.6   	 076    	 ////./       	 ////./       	 ////./        	  -87.62022	  41.86432	  1804.6
00560.0  	  824.4       	  12.3	 ///	  1807    	 ///./  	 ///./	   ///./	 ////./	 338.9  	 1006.3 	 //./    	   32.8    	 ///./    	 //.//       	 63568.4      	   0.6   	 075    	 ////./       	 ////./       	 ////./        	  -87.62023	  41.86431	  1807.9
00561.0  	  824.1       	  12.3	 ///	  1810    	 ///./  	 ///./	   ///./	 ////./	 338.9  	 1006.0 	 //./    	   32.8    	 ///./    	 //.//       	 63569.4      	   0.6   	 073    	 ////./       	 ////./       	 ////./        	  -87.62023	  41.86431	  1811.1
00562.0  	  823.8       	  12.3	 ///	  1813    	 ///./  	 ///./	   ///./	 ////./	 338.9  	 1005.6 	 //./    	   32.8    	 ///./    	 //.//       	 63570.4      	   0.6   	 072    	 ////./       	 ////./       	 ////./        	  -87.62023	  41.86430	  1814.4
00563.0  	  823.5       	  12.3	 ///	  1817    	 ///./  	 ///./	   ///./	 ////./	 338.9  	 1005.3 	 //./    	   32.8    	 ///./    	 //.//       	 63571.4      	   0.5   	 070    	 ////./       	 ////./       	 ////./        	  -87.62023	  41.86429	  1817.6
00564.0  	  823.1       	  12.2	 ///	  1820    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1005.0 	 //./    	   32.8    	 ///./    	 //.//       	 63572.4      	   0.5   	 068    	 ////./       	 ////./       	 ////./        	  -87.62023	  41.86428	  1820.9
00565.0  	  822.8       	  12.2	 ///	  1823    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1004.7 	 //./    	   32.8    	 ///./    	 //.//       	 63573.4      	   0.5   	 066    	 ////./       	 ////./       	 ////./        	  -87.62023	  41.86428	  1824.1
00566.0  	  822.5       	  12.2	 ///	  1826    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1004.4 	 //./    	   32.8    	 ///./    	 //.//       	 63574.4      	   0.5   	 063    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86427	  1827.4
00567.0  	  822.2       	  12.2	 ///	  1830    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1004.1 	 //./    	   32.9    	 ///./    	 //.//       	 63575.4      	   0.5   	 059    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86426	  1830.7
00568.0  	  821.9       	  12.2	 ///	  1833    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1003.7 	 //./    	   32.9    	 ///./    	 //.//       	 63576.4      	   0.6   	 056    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86426	  1834.0
00569.0  	  821.6       	  12.1	 ///	  1836    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1003.4 	 //./    	   32.9    	 ///./    	 //.//       	 63577.4      	   0.6   	 052    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86425	  1837.0
00570.0  	  821.3       	  12.1	 ///	  1839    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1003.1 	 //./    	   32.9    	 ///./    	 //.//       	 63578.4      	   0.6   	 049    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86424	  1839.9
00571.0  	  821.0       	  12.1	 ///	  1842    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1002.8 	 //./    	   32.9    	 ///./    	 //.//       	 63579.4      	   0.6   	 046    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86423	  1842.9
00572.0  	  820.7       	  12.1	 ///	  1845    	 ///./  	 ///./	   ///./	 ////./	 338.8  	 1002.5 	 //./    	   32.9    	 ///./    	 //.//       	 63580.4      	   0.6   	 043    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86423	  1845.9
00573.0  	  820.4       	  12.1	 ///	  1848    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1002.2 	 //./    	   32.9    	 ///./    	 //.//       	 63581.4      	   0.6   	 040    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86422	  1849.0
00574.0  	  820.1       	  12.1	 ///	  1851    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1001.9 	 //./    	   33.0    	 ///./    	 //.//       	 63582.4      	   0.6   	 037    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86421	  1852.0
00575.0  	  819.8       	  12.0	 ///	  1854    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1001.6 	 //./    	   33.0    	 ///./    	 //.//       	 63583.4      	   0.7   	 034    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86420	  1855.1
00576.0  	  819.5       	  12.0	 ///	  1857    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1001.3 	 //./    	   33.0    	 ///./    	 //.//       	 63584.4      	   0.7   	 032    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86420	  1858.1
00577.0  	  819.2       	  12.0	 ///	  1860    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1000.9 	 //./    	   33.0    	 ///./    	 //.//       	 63585.4      	   0.7   	 030    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86419	  1861.2
00578.0  	  818.9       	  12.0	 ///	  1863    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1000.6 	 //./    	   33.0    	 ///./    	 //.//       	 63586.4      	   0.7   	 027    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86418	  1864.2
00579.0  	  818.6       	  12.0	 ///	  1866    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1000.3 	 //./    	   33.0    	 ///./    	 //.//       	 63587.4      	   0.7   	 025    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86418	  1867.3
00580.0  	  818.3       	  12.0	 ///	  1869    	 ///./  	 ///./	   ///./	 ////./	 338.7  	 1000.0 	 //./    	   33.1    	 ///./    	 //.//       	 63588.4      	   0.7   	 023    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86417	  1870.3
00581.0  	  818.0       	  12.0	 ///	  1872    	 ///./  	 ///./	   ///./	 ////./	 338.7  	  999.7 	 //./    	   33.1    	 ///./    	 //.//       	 63589.4      	   0.7   	 021    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86416	  1873.4
00582.0  	  817.7       	  12.0	 ///	  1875    	 ///./  	 ///./	   ///./	 ////./	 338.7  	  999.3 	 //./    	   33.1    	 ///./    	 //.//       	 63590.4      	   0.8   	 020    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86415	  1876.5
00583.0  	  817.4       	  11.9	 ///	  1879    	 ///./  	 ///./	   ///./	 ////./	 338.7  	  999.0 	 //./    	   33.1    	 ///./    	 //.//       	 63591.4      	   0.8   	 018    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86415	  1879.6
00584.0  	  817.1       	  11.9	 ///	  1882    	 ///./  	 ///./	   ///./	 ////./	 338.7  	  998.7 	 //./    	   33.1    	 ///./    	 //.//       	 63592.4      	   0.8   	 016    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86414	  1882.7
00585.0  	  816.8       	  11.9	 ///	  1885    	 ///./  	 ///./	   ///./	 ////./	 338.7  	  998.4 	 //./    	   33.2    	 ///./    	 //.//       	 63593.4      	   0.8   	 015    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86413	  1885.8
00586.0  	  816.5       	  11.9	 ///	  1888    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  998.1 	 //./    	   33.2    	 ///./    	 //.//       	 63594.4      	   0.8   	 013    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86413	  1888.9
00587.0  	  816.2       	  11.9	 ///	  1891    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  997.8 	 //./    	   33.2    	 ///./    	 //.//       	 63595.4      	   0.9   	 011    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86412	  1892.0
00588.0  	  815.9       	  11.9	 ///	  1894    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  997.5 	 //./    	   33.2    	 ///./    	 //.//       	 63596.4      	   0.9   	 009    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86411	  1895.0
00589.0  	  815.6       	  11.8	 ///	  1897    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  997.2 	 //./    	   33.2    	 ///./    	 //.//       	 63597.4      	   1.0   	 008    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86410	  1898.1
00590.0  	  815.3       	  11.8	 ///	  1900    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  996.8 	 //./    	   33.2    	 ///./    	 //.//       	 63598.4      	   1.0   	 006    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86410	  1901.2
00591.0  	  815.0       	  11.8	 ///	  1903    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  996.5 	 //./    	   33.2    	 ///./    	 //.//       	 63599.4      	   1.0   	 005    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86409	  1904.3
00592.0  	  814.7       	  11.8	 ///	  1906    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  996.2 	 //./    	   33.2    	 ///./    	 //.//       	 63600.4      	   1.1   	 003    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86408	  1907.3
00593.0  	  814.4       	  11.8	 ///	  1909    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  995.9 	 //./    	   33.3    	 ///./    	 //.//       	 63601.4      	   1.1   	 002    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86407	  1910.4
00594.0  	  814.1       	  11.7	 ///	  1912    	 ///./  	 ///./	   ///./	 ////./	 338.6  	  995.6 	 //./    	   33.3    	 ///./    	 //.//       	 63602.4      	   1.2   	 001    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86405	  1913.5
00595.0  	  813.8       	  11.7	 ///	  1915    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  995.3 	 //./    	   33.3    	 ///./    	 //.//       	 63603.4      	   1.2   	 360    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86404	  1916.6
00596.0  	  813.5       	  11.7	 ///	  1919    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  995.0 	 //./    	   33.3    	 ///./    	 //.//       	 63604.4      	   1.2   	 359    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86402	  1919.7
00597.0  	  813.2       	  11.7	 ///	  1922    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  994.7 	 //./    	   33.3    	 ///./    	 //.//       	 63605.4      	   1.3   	 358    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86400	  1922.7
00598.0  	  812.9       	  11.7	 ///	  1925    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  994.4 	 //./    	   33.3    	 ///./    	 //.//       	 63606.4      	   1.3   	 357    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86398	  1925.8
00599.0  	  812.6       	  11.7	 ///	  1928    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  994.2 	 //./    	   33.3    	 ///./    	 //.//       	 63607.4      	   1.4   	 357    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86397	  1928.8
00600.0  	  812.3       	  11.6	 ///	  1931    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  993.9 	 //./    	   33.3    	 ///./    	 //.//       	 63608.4      	   1.4   	 356    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86395	  1931.8
00601.0  	  812.0       	  11.6	 ///	  1934    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  993.6 	 //./    	   33.3    	 ///./    	 //.//       	 63609.4      	   1.4   	 355    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86393	  1934.8
00602.0  	  811.7       	  11.6	 ///	  1937    	 ///./  	 ///./	   ///./	 ////./	 338.5  	  993.3 	 //./    	   33.3    	 ///./    	 //.//       	 63610.4      	   1.5   	 354    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86391	  1937.8
00603.0  	  811.4       	  11.6	 ///	  1940    	 ///./  	 ///./	   ///./	 ////./	 338.4  	  993.1 	 //./    	   33.3    	 ///./    	 //.//       	 63611.4      	   1.5   	 354    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86390	  1940.8
00604.0  	  811.2       	  11.5	 ///	  1943    	 ///./  	 ///./	   ///./	 ////./	 338.4  	  992.8 	 //./    	   33.3    	 ///./    	 //.//       	 63612.4      	   1.6   	 353    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86388	  1943.7
00605.0  	  810.9       	  11.5	 ///	  1946    	 ///./  	 ///./	   ///./	 ////./	 338.4  	  992.5 	 //./    	   33.4    	 ///./    	 //.//       	 63613.4      	   1.6   	 353    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86386	  1946.7
00606.0  	  810.6       	  11.5	 ///	  1949    	 ///./  	 ///./	   ///./	 ////./	 338.4  	  992.3 	 //./    	   33.4    	 ///./    	 //.//       	 63614.4      	   1.6   	 353    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86384	  1949.7
00607.0  	  810.3       	  11.5	 ///	  1951    	 ///./  	 ///./	   ///./	 ////./	 338.4  	  992.0 	 //./    	   33.4    	 ///./    	 //.//       	 63615.4      	   1.7   	 353    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86383	  1952.6
00608.0  	  810.0       	  11.4	 ///	  1954    	 ///./  	 ///./	   ///./	 ////./	 338.4  	  991.7 	 //./    	   33.4    	 ///./    	 //.//       	 63616.4      	   1.7   	 354    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86381	  1955.6
00609.0  	  809.7       	  11.4	 ///	  1957    	 ///./  	 ///./	   ///./	 ////./	 338.4  	  991.4 	 //./    	   33.4    	 ///./    	 //.//       	 63617.4      	   1.7   	 354    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86379	  1958.6
00610.0  	  809.4       	  11.4	 ///	  1961    	 ///./  	 ///./	   ///./	 ////./	 338.3  	  991.1 	 //./    	   33.4    	 ///./    	 //.//       	 63618.4      	   1.7   	 354    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86377	  1961.8
00611.0  	  809.1       	  11.4	 ///	  1964    	 ///./  	 ///./	   ///./	 ////./	 338.3  	  990.9 	 //./    	   33.4    	 ///./    	 //.//       	 63619.4      	   1.8   	 355    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86376	  1965.1
00612.0  	  808.8       	  11.3	 ///	  1967    	 ///./  	 ///./	   ///./	 ////./	 338.3  	  990.6 	 //./    	   33.4    	 ///./    	 //.//       	 63620.4      	   1.8   	 355    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86374	  1968.4
00613.0  	  808.5       	  11.3	 ///	  1971    	 ///./  	 ///./	   ///./	 ////./	 338.3  	  990.3 	 //./    	   33.4    	 ///./    	 //.//       	 63621.4      	   1.8   	 355    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86372	  1971.8
00614.0  	  808.1       	  11.3	 ///	  1974    	 ///./  	 ///./	   ///./	 ////./	 338.3  	  990.0 	 //./    	   33.4    	 ///./    	 //.//       	 63622.4      	   1.8   	 356    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86370	  1975.1
00615.0  	  807.8       	  11.3	 ///	  1977    	 ///./  	 ///./	   ///./	 ////./	 338.3  	  989.7 	 //./    	   33.4    	 ///./    	 //.//       	 63623.4      	   1.9   	 356    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86369	  1978.4
00616.0  	  807.5       	  11.2	 ///	  1980    	 ///./  	 ///./	   ///./	 ////./	 338.2  	  989.4 	 //./    	   33.4    	 ///./    	 //.//       	 63624.4      	   1.9   	 356    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86367	  1981.5
00617.0  	  807.2       	  11.2	 ///	  1983    	 ///./  	 ///./	   ///./	 ////./	 338.2  	  989.1 	 //./    	   33.4    	 ///./    	 //.//       	 63625.4      	   1.9   	 357    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86365	  1984.5
00618.0  	  806.9       	  11.2	 ///	  1986    	 ///./  	 ///./	   ///./	 ////./	 338.2  	  988.8 	 //./    	   33.4    	 ///./    	 //.//       	 63626.4      	   1.9   	 357    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86363	  1987.6
00619.0  	  806.6       	  11.2	 ///	  1989    	 ///./  	 ///./	   ///./	 ////./	 338.2  	  988.5 	 //./    	   33.4    	 ///./    	 //.//       	 63627.4      	   2.0   	 357    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86362	  1990.7
00620.0  	  806.3       	  11.1	 ///	  1993    	 ///./  	 ///./	   ///./	 ////./	 338.2  	  988.3 	 //./    	   33.4    	 ///./    	 //.//       	 63628.4      	   2.0   	 357    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86360	  1993.8
00621.0  	  806.0       	  11.1	 ///	  1996    	 ///./  	 ///./	   ///./	 ////./	 338.2  	  988.0 	 //./    	   33.4    	 ///./    	 //.//       	 63629.4      	   2.0   	 358    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86358	  1996.9
00622.0  	  805.7       	  11.1	 ///	  1999    	 ///./  	 ///./	   ///./	 ////./	 338.2  	  987.7 	 //./    	   33.5    	 ///./    	 //.//       	 63630.4      	   2.0   	 358    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86356	  2000.0
00623.0  	  805.4       	  11.1	 ///	  2002    	 ///./  	 ///./	   ///./	 ////./	 338.1  	  987.4 	 //./    	   33.5    	 ///./    	 //.//       	 63631.4      	   2.1   	 358    	 ////./       	 ////./       	 ////./        	  -87.62024	  41.86354	  2003.2
00624.0  	  805.1       	  11.0	 ///	  2005    	 ///./  	 ///./	   ///./	 ////./	 338.1  	  987.1 	 //./    	   33.5    	 ///./    	 //.//       	 63632.4      	   2.1   	 358    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86352	  2006.3
00625.0  	  804.8       	  11.0	 ///	  2008    	 ///./  	 ///./	   ///./	 ////./	 338.1  	  986.9 	 //./    	   33.5    	 ///./    	 //.//       	 63633.4      	   2.1   	 359    	 ////./       	 ////./       	 ////./        	  -87.62025	  41.86350	  2009.4
00626.0  	  804.5       	  11.0	 ///	  2011    	 ///./  	 ///./	   ///./	 ////./	 338.1  	  986.6 	 //./    	   33.5    	 ///./    	 //.//       	 63634.4      	   2.1   	 359    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86347	  2012.6
00627.0  	  804.3       	  11.0	 ///	  2014    	 ///./  	 ///./	   ///./	 ////./	 338.1  	  986.3 	 //./    	   33.5    	 ///./    	 //.//       	 63635.4      	   2.2   	 360    	 ////./       	 ////./       	 ////./        	  -87.62026	  41.86345	  2015.4
00628.0  	  804.0       	  10.9	 ///	  2017    	 ///./  	 ///./	   ///./	 ////./	 338.1  	  986.1 	 //./    	   33.5    	 ///./    	 //.//       	 63636.4      	   2.2   	 001    	 ////./       	 ////./       	 ////./        	  -87.62027	  41.86343	  2018.3
00629.0  	  803.7       	  10.9	 ///	  2020    	 ///./  	 ///./	   ///./	 ////./	 338.1  	  985.8 	 //./    	   33.5    	 ///./    	 //.//       	 63637.4      	   2.2   	 001    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86340	  2021.2
00630.0  	  803.4       	  10.9	 ///	  2023    	 ///./  	 ///./	   ///./	 ////./	 338.0  	  985.5 	 //./    	   33.5    	 ///./    	 //.//       	 63638.4      	   2.2   	 002    	 ////./       	 ////./       	 ////./        	  -87.62028	  41.86338	  2024.1
00631.0  	  803.1       	  10.9	 ///	  2026    	 ///./  	 ///./	   ///./	 ////./	 338.0  	  985.3 	 //./    	   33.5    	 ///./    	 //.//       	 63639.4      	   2.3   	 003    	 ////./       	 ////./       	 ////./        	  -87.62029	  41.86336	  2027.0
00632.0  	  802.8       	  10.8	 ///	  2029    	 ///./  	 ///./	   ///./	 ////./	 338.0  	  985.0 	 //./    	   33.5    	 ///./    	 //.//       	 63640.4      	   2.3   	 003    	 ////./       	 ////./       	 ////./        	  -87.62029	  41.86333	  2029.9
00633.0  	  802.6       	  10.8	 ///	  2032    	 ///./  	 ///./	   ///./	 ////./	 338.0  	  984.7 	 //./    	   33.5    	 ///./    	 //.//       	 63641.4      	   2.3   	 004    	 ////./       	 ////./       	 ////./        	  -87.62030	  41.86331	  2032.8
00634.0  	  802.3       	  10.8	 ///	  2035    	 ///./  	 ///./	   ///./	 ////./	 338.0  	  984.5 	 //./    	   33.5    	 ///./    	 //.//       	 63642.4      	   2.3   	 004    	 ////./       	 ////./       	 ////./        	  -87.62031	  41.86329	  2035.7
00635.0  	  802.0       	  10.8	 ///	  2037    	 ///./  	 ///./	   ///./	 ////./	 338.0  	  984.2 	 //./    	   33.5    	 ///./    	 //.//       	 63643.4      	   2.4   	 005    	 ////./       	 ////./       	 ////./        	  -87.62031	  41.86326	  2038.7
00636.0  	  801.7       	  10.8	 ///	  2040    	 ///./  	 ///./	   ///./	 ////./	 338.0  	  983.9 	 //./    	   33.5    	 ///./    	 //.//       	 63644.4      	   2.4   	 006    	 ////./       	 ////./       	 ////./        	  -87.62032	  41.86324	  2041.6
00637.0  	  801.4       	  10.7	 ///	  2043    	 ///./  	 ///./	   ///./	 ////./	 337.9  	  983.7 	 //./    	   33.5    	 ///./    	 //.//       	 63645.4      	   2.4   	 006    	 ////./       	 ////./       	 ////./        	  -87.62032	  41.86322	  2044.5
00638.0  	  801.2       	  10.7	 ///	  2046    	 ///./  	 ///./	   ///./	 ////./	 337.9  	  983.4 	 //./    	   33.6    	 ///./    	 //.//       	 63646.4      	   2.5   	 007    	 ////./       	 ////./       	 ////./        	  -87.62033	  41.86319	  2047.5
00639.0  	  800.9       	  10.7	 ///	  2049    	 ///./  	 ///./	   ///./	 ////./	 337.9  	  983.1 	 //./    	   33.6    	 ///./    	 //.//       	 63647.4      	   2.5   	 007    	 ////./       	 ////./       	 ////./        	  -87.62034	  41.86317	  2050.4
00640.0  	  800.6       	  10.7	 ///	  2052    	 ///./  	 ///./	   ///./	 ////./	 337.9  	  982.9 	 //./    	   33.6    	 ///./    	 //.//       	 63648.4      	   2.5   	 008    	 ////./       	 ////./       	 ////./        	  -87.62034	  41.86315	  2053.4
00641.0  	  800.3       	  10.6	 ///	  2055    	 ///./  	 ///./	   ///./	 ////./	 337.9  	  982.6 	 //./    	   33.6    	 ///./    	 //.//       	 63649.4      	   2.5   	 008    	 ////./       	 ////./       	 ////./        	  -87.62035	  41.86313	  2056.4
00642.0  	  800.0       	  10.6	 ///	  2058    	 ///./  	 ///./	   ///./	 ////./	 337.9  	  982.4 	 //./    	   33.6    	 ///./    	 //.//       	 63650.4      	   2.6   	 009    	 ////./       	 ////./       	 ////./        	  -87.62035	  41.86310	  2059.4
00643.0  	  799.7       	  10.6	 ///	  2061    	 ///./  	 ///./	   ///./	 ////./	 337.9  	  982.1 	 //./    	   33.6    	 ///./    	 //.//       	 63651.4      	   2.6   	 009    	 ////./       	 ////./       	 ////./        	  -87.62036	  41.86308	  2062.3
00644.0  	  799.4       	  10.5	 ///	  2064    	 ///./  	 ///./	   ///./	 ////./	 337.8  	  981.8 	 //./    	   33.6    	 ///./    	 //.//       	 63652.4      	   2.6   	 010    	 ////./       	 ////./       	 ////./        	  -87.62037	  41.86306	  2065.5
00645.0  	  799.1       	  10.5	 ///	  2067    	 ///./  	 ///./	   ///./	 ////./	 337.8  	  981.6 	 //./    	   33.6    	 ///./    	 //.//       	 63653.4      	   2.7   	 010    	 ////./       	 ////./       	 ////./        	  -87.62037	  41.86303	  2068.6
00646.0  	  798.8       	  10.5	 ///	  2070    	 ///./  	 ///./	   ///./	 ////./	 337.8  	  981.3 	 //./    	   33.6    	 ///./    	 //.//       	 63654.4      	   2.7   	 010    	 ////./       	 ////./       	 ////./        	  -87.62038	  41.86301	  2071.7
00647.0  	  798.5       	  10.5	 ///	  2074    	 ///./  	 ///./	   ///./	 ////./	 337.8  	  981.0 	 //./    	   33.6    	 ///./    	 //.//       	 63655.4      	   2.7   	 011    	 ////./       	 ////./       	 ////./        	  -87.62038	  41.86299	  2074.8
00648.0  	  798.2       	  10.4	 ///	  2077    	 ///./  	 ///./	   ///./	 ////./	 337.8  	  980.8 	 //./    	   33.6    	 ///./    	 //.//       	 63656.4      	   2.7   	 011    	 ////./       	 ////./       	 ////./        	  -87.62039	  41.86296	  2077.9
00649.0  	  798.0       	  10.4	 ///	  2080    	 ///./  	 ///./	   ///./	 ////./	 337.8  	  980.5 	 //./    	   33.6    	 ///./    	 //.//       	 63657.4      	   2.7   	 012    	 ////./       	 ////./       	 ////./        	  -87.62040	  41.86294	  2081.0
00650.0  	  797.7       	  10.4	 ///	  2083    	 ///./  	 ///./	   ///./	 ////./	 337.7  	  980.2 	 //./    	   33.6    	 ///./    	 //.//       	 63658.4      	   2.7   	 012    	 ////./       	 ////./       	 ////./        	  -87.62040	  41.86292	  2084.0
00651.0  	  797.4       	  10.4	 ///	  2086    	 ///./  	 ///./	   ///./	 ////./	 337.7  	  980.0 	 //./    	   33.6    	 ///./    	 //.//       	 63659.4      	   2.7   	 013    	 ////./       	 ////./       	 ////./        	  -87.62041	  41.86289	  2087.0
00652.0  	  797.1       	  10.3	 ///	  2089    	 ///./  	 ///./	   ///./	 ////./	 337.7  	  979.7 	 //./    	   33.6    	 ///./    	 //.//       	 63660.4      	   2.7   	 013    	 ////./       	 ////./       	 ////./        	  -87.62041	  41.86287	  2090.1
00653.0  	  796.8       	  10.3	 ///	  2092    	 ///./  	 ///./	   ///./	 ////./	 337.7  	  979.4 	 //./    	   33.6    	 ///./    	 //.//       	 63661.4      	   2.7   	 013    	 ////./       	 ////./       	 ////./        	  -87.62042	  41.86285	  2093.1
00654.0  	  796.5       	  10.3	 ///	  2095    	 ///./  	 ///./	   ///./	 ////./	 337.7  	  979.2 	 //./    	   33.6    	 ///./    	 //.//       	 63662.4      	   2.7   	 014    	 ////./       	 ////./       	 ////./        	  -87.62044	  41.86282	  2096.1
00655.0  	  796.2       	  10.3	 ///	  2098    	 ///./  	 ///./	   ///./	 ////./	 337.7  	  978.9 	 //./    	   33.6    	 ///./    	 //.//       	 63663.4      	   2.7   	 014    	 ////./       	 ////./       	 ////./        	  -87.62045	  41.86280	  2099.1
00656.0  	  795.9       	  10.2	 ///	  2101    	 ///./  	 ///./	   ///./	 ////./	 337.7  	  978.6 	 //./    	   33.6    	 ///./    	 //.//       	 63664.4      	   2.7   	 015    	 ////./       	 ////./       	 ////./        	  -87.62047	  41.86277	  2102.0
00657.0  	  795.7       	  10.2	 ///	  2104    	 ///./  	 ///./	   ///./	 ////./	 337.6  	  978.4 	 //./    	   33.6    	 ///./    	 //.//       	 63665.4      	   2.7   	 015    	 ////./       	 ////./       	 ////./        	  -87.62048	  41.86274	  2104.9
00658.0  	  795.4       	  10.2	 ///	  2107    	 ///./  	 ///./	   ///./	 ////./	 337.6  	  978.1 	 //./    	   33.6    	 ///./    	 //.//       	 63666.4      	   2.8   	 015    	 ////./       	 ////./       	 ////./        	  -87.62049	  41.86272	  2107.9
00659.0  	  795.1       	  10.2	 ///	  2109    	 ///./  	 ///./	   ///./	 ////./	 337.6  	  977.9 	 //./    	   33.6    	 ///./    	 //.//       	 63667.4      	   2.8   	 016    	 ////./       	 ////./       	 ////./        	  -87.62051	  41.86269	  2110.8
