,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
790,790.0,760.8,8.7, ///,2476, ///./  , ///./,   ///./, ////./,336.8,940.4, //./    ,35.9, ///./    , //.//       ,63798.4,5.5,21, ////./       , ////./       , ////./        ,-87.62368,41.85769,2477.7
791,791.0,760.5,8.7, ///,2478, ///./  , ///./,   ///./, ////./,336.8,940.1, //./    ,36.0, ///./    , //.//       ,63799.4,5.5,21, ////./       , ////./       , ////./        ,-87.6237,41.85765,2480.1
792,792.0,760.3,8.7, ///,2481, ///./  , ///./,   ///./, ////./,336.7,939.9, //./    ,36.0, ///./    , //.//       ,63800.4,5.4,21, ////./       , ////./       , ////./        ,-87.62372,41.8576,2482.6
793,793.0,760.1,8.7, ///,2484, ///./  , ///./,   ///./, ////./,336.7,939.6, //./    ,36.0, ///./    , //.//       ,63801.4,5.4,22, ////./       , ////./       , ////./        ,-87.62375,41.85756,2485.2
794,794.0,759.9,8.7, ///,2486, ///./  , ///./,   ///./, ////./,336.7,939.3, //./    ,36.0, ///./    , //.//       ,63802.4,5.3,22, ////./       , ////./       , ////./        ,-87.62377,41.85752,2487.7
795,795.0,759.6,8.7, ///,2489, ///./  , ///./,   ///./, ////./,336.7,939.1, //./    ,36.0, ///./    , //.//       ,63803.4,5.3,22, ////./       , ////./       , ////./        ,-87.62379,41.85748,2490.3
796,796.0,759.4,8.7, ///,2491, ///./  , ///./,   ///./, ////./,336.7,938.8, //./    ,36.1, ///./    , //.//       ,63804.4,5.3,22, ////./       , ////./       , ////./        ,-87.62382,41.85744,2492.9
797,797.0,759.1,8.7, ///,2494, ///./  , ///./,   ///./, ////./,336.7,938.5, //./    ,36.1, ///./    , //.//       ,63805.4,5.2,22, ////./       , ////./       , ////./        ,-87.62384,41.8574,2495.4
798,798.0,758.9,8.7, ///,2496, ///./  , ///./,   ///./, ////./,336.7,938.3, //./    ,36.1, ///./    , //.//       ,63806.4,5.2,22, ////./       , ////./       , ////./        ,-87.62386,41.85735,2498.0
799,799.0,758.7,8.7, ///,2499, ///./  , ///./,   ///./, ////./,336.7,938.0, //./    ,36.1, ///./    , //.//       ,63807.4,5.2,22, ////./       , ////./       , ////./        ,-87.62388,41.85731,2500.7
800,800.0,758.4,8.7, ///,2502, ///./  , ///./,   ///./, ////./,336.7,937.7, //./    ,36.2, ///./    , //.//       ,63808.4,5.1,22, ////./       , ////./       , ////./        ,-87.62391,41.85727,2503.3
801,801.0,758.2,8.7, ///,2504, ///./  , ///./,   ///./, ////./,336.7,937.4, //./    ,36.2, ///./    , //.//       ,63809.4,5.1,22, ////./       , ////./       , ////./        ,-87.62393,41.85723,2506.0
802,802.0,757.9,8.6, ///,2507, ///./  , ///./,   ///./, ////./,336.7,937.2, //./    ,36.2, ///./    , //.//       ,63810.4,5.1,22, ////./       , ////./       , ////./        ,-87.62395,41.85719,2508.6
803,803.0,757.7,8.6, ///,2510, ///./  , ///./,   ///./, ////./,336.7,936.9, //./    ,36.2, ///./    , //.//       ,63811.4,5.0,22, ////./       , ////./       , ////./        ,-87.62397,41.85715,2511.3
804,804.0,757.5,8.6, ///,2512, ///./  , ///./,   ///./, ////./,336.7,936.6, //./    ,36.2, ///./    , //.//       ,63812.4,5.0,22, ////./       , ////./       , ////./        ,-87.624,41.8571,2513.9
805,805.0,757.2,8.6, ///,2515, ///./  , ///./,   ///./, ////./,336.7,936.4, //./    ,36.2, ///./    , //.//       ,63813.4,4.9,22, ////./       , ////./       , ////./        ,-87.62402,41.85706,2516.6
806,806.0,757.0,8.6, ///,2517, ///./  , ///./,   ///./, ////./,336.7,936.1, //./    ,36.2, ///./    , //.//       ,63814.4,4.9,22, ////./       , ////./       , ////./        ,-87.62404,41.85702,2519.2
807,807.0,756.7,8.6, ///,2520, ///./  , ///./,   ///./, ////./,336.7,935.9, //./    ,36.3, ///./    , //.//       ,63815.4,4.9,22, ////./       , ////./       , ////./        ,-87.62406,41.85698,2521.9
808,808.0,756.5,8.6, ///,2523, ///./  , ///./,   ///./, ////./,336.7,935.7, //./    ,36.3, ///./    , //.//       ,63816.4,4.9,22, ////./       , ////./       , ////./        ,-87.62409,41.85694,2524.5
809,809.0,756.2,8.5, ///,2525, ///./  , ///./,   ///./, ////./,336.6,935.4, //./    ,36.3, ///./    , //.//       ,63817.4,4.9,22, ////./       , ////./       , ////./        ,-87.62411,41.8569,2527.2
810,810.0,756.0,8.5, ///,2528, ///./  , ///./,   ///./, ////./,336.6,935.2, //./    ,36.3, ///./    , //.//       ,63818.4,4.9,22, ////./       , ////./       , ////./        ,-87.62413,41.85685,2529.8
811,811.0,755.8,8.5, ///,2531, ///./  , ///./,   ///./, ////./,336.6,934.9, //./    ,36.3, ///./    , //.//       ,63819.4,4.9,22, ////./       , ////./       , ////./        ,-87.62416,41.85681,2532.5
812,812.0,755.5,8.5, ///,2533, ///./  , ///./,   ///./, ////./,336.6,934.7, //./    ,36.3, ///./    , //.//       ,63820.4,4.9,22, ////./       , ////./       , ////./        ,-87.62418,41.85677,2535.1
813,813.0,755.3,8.5, ///,2536, ///./  , ///./,   ///./, ////./,336.6,934.4, //./    ,36.3, ///./    , //.//       ,63821.4,4.8,22, ////./       , ////./       , ////./        ,-87.6242,41.85673,2537.8
814,814.0,755.0,8.5, ///,2539, ///./  , ///./,   ///./, ////./,336.6,934.2, //./    ,36.3, ///./    , //.//       ,63822.4,4.8,23, ////./       , ////./       , ////./        ,-87.62422,41.85669,2540.4
815,815.0,754.8,8.4, ///,2541, ///./  , ///./,   ///./, ////./,336.6,934.0, //./    ,36.3, ///./    , //.//       ,63823.4,4.8,23, ////./       , ////./       , ////./        ,-87.62425,41.85665,2543.1
816,816.0,754.6,8.4, ///,2544, ///./  , ///./,   ///./, ////./,336.6,933.7, //./    ,36.3, ///./    , //.//       ,63824.4,4.8,23, ////./       , ////./       , ////./        ,-87.62427,41.85662,2545.7
817,817.0,754.3,8.4, ///,2547, ///./  , ///./,   ///./, ////./,336.6,933.5, //./    ,36.4, ///./    , //.//       ,63825.4,4.8,23, ////./       , ////./       , ////./        ,-87.62429,41.85658,2548.4
818,818.0,754.1,8.4, ///,2549, ///./  , ///./,   ///./, ////./,336.6,933.2, //./    ,36.4, ///./    , //.//       ,63826.4,4.8,23, ////./       , ////./       , ////./        ,-87.62431,41.85654,2551.0
819,819.0,753.8,8.4, ///,2552, ///./  , ///./,   ///./, ////./,336.5,933.0, //./    ,36.4, ///./    , //.//       ,63827.4,4.8,23, ////./       , ////./       , ////./        ,-87.62433,41.8565,2553.7
820,820.0,753.6,8.4, ///,2555, ///./  , ///./,   ///./, ////./,336.5,932.8, //./    ,36.4, ///./    , //.//       ,63828.4,4.8,23, ////./       , ////./       , ////./        ,-87.62436,41.85646,2556.4
821,821.0,753.3,8.3, ///,2557, ///./  , ///./,   ///./, ////./,336.5,932.5, //./    ,36.4, ///./    , //.//       ,63829.4,4.7,23, ////./       , ////./       , ////./        ,-87.62438,41.85642,2559.0
822,822.0,753.1,8.3, ///,2560, ///./  , ///./,   ///./, ////./,336.5,932.3, //./    ,36.4, ///./    , //.//       ,63830.4,4.7,23, ////./       , ////./       , ////./        ,-87.6244,41.85638,2561.7
823,823.0,752.9,8.3, ///,2563, ///./  , ///./,   ///./, ////./,336.5,932.0, //./    ,36.4, ///./    , //.//       ,63831.4,4.7,23, ////./       , ////./       , ////./        ,-87.62442,41.85635,2564.3
824,824.0,752.6,8.3, ///,2565, ///./  , ///./,   ///./, ////./,336.5,931.8, //./    ,36.4, ///./    , //.//       ,63832.4,4.7,23, ////./       , ////./       , ////./        ,-87.62445,41.85631,2567.0
825,825.0,752.4,8.3, ///,2568, ///./  , ///./,   ///./, ////./,336.5,931.5, //./    ,36.4, ///./    , //.//       ,63833.4,4.7,23, ////./       , ////./       , ////./        ,-87.62447,41.85627,2569.8
826,826.0,752.1,8.3, ///,2571, ///./  , ///./,   ///./, ////./,336.5,931.2, //./    ,36.4, ///./    , //.//       ,63834.4,4.7,23, ////./       , ////./       , ////./        ,-87.62449,41.85623,2572.6
827,827.0,751.9,8.2, ///,2574, ///./  , ///./,   ///./, ////./,336.5,931.0, //./    ,36.5, ///./    , //.//       ,63835.4,4.7,23, ////./       , ////./       , ////./        ,-87.62451,41.85619,2575.4
828,828.0,751.6,8.2, ///,2576, ///./  , ///./,   ///./, ////./,336.5,930.7, //./    ,36.5, ///./    , //.//       ,63836.4,4.7,23, ////./       , ////./       , ////./        ,-87.62454,41.85615,2578.2
829,829.0,751.4,8.2, ///,2579, ///./  , ///./,   ///./, ////./,336.4,930.5, //./    ,36.5, ///./    , //.//       ,63837.4,4.7,23, ////./       , ////./       , ////./        ,-87.62456,41.85612,2580.9
830,830.0,751.1,8.2, ///,2582, ///./  , ///./,   ///./, ////./,336.4,930.2, //./    ,36.5, ///./    , //.//       ,63838.4,4.7,23, ////./       , ////./       , ////./        ,-87.62458,41.85608,2583.7
831,831.0,750.8,8.2, ///,2585, ///./  , ///./,   ///./, ////./,336.4,930.0, //./    ,36.5, ///./    , //.//       ,63839.4,4.8,23, ////./       , ////./       , ////./        ,-87.6246,41.85603,2586.5
832,832.0,750.6,8.2, ///,2588, ///./  , ///./,   ///./, ////./,336.4,929.7, //./    ,36.5, ///./    , //.//       ,63840.4,4.8,23, ////./       , ////./       , ////./        ,-87.62463,41.85599,2589.4
833,833.0,750.3,8.1, ///,2590, ///./  , ///./,   ///./, ////./,336.4,929.4, //./    ,36.5, ///./    , //.//       ,63841.4,4.8,23, ////./       , ////./       , ////./        ,-87.62465,41.85595,2592.2
834,834.0,750.1,8.1, ///,2593, ///./  , ///./,   ///./, ////./,336.4,929.2, //./    ,36.5, ///./    , //.//       ,63842.4,4.8,23, ////./       , ////./       , ////./        ,-87.62467,41.8559,2595.0
835,835.0,749.8,8.1, ///,2596, ///./  , ///./,   ///./, ////./,336.4,928.9, //./    ,36.6, ///./    , //.//       ,63843.4,4.8,22, ////./       , ////./       , ////./        ,-87.62469,41.85586,2597.7
836,836.0,749.6,8.1, ///,2599, ///./  , ///./,   ///./, ////./,336.4,928.7, //./    ,36.6, ///./    , //.//       ,63844.4,4.8,22, ////./       , ////./       , ////./        ,-87.62472,41.85581,2600.3
837,837.0,749.4,8.1, ///,2601, ///./  , ///./,   ///./, ////./,336.4,928.4, //./    ,36.6, ///./    , //.//       ,63845.4,4.8,22, ////./       , ////./       , ////./        ,-87.62474,41.85577,2603.0
838,838.0,749.1,8.1, ///,2604, ///./  , ///./,   ///./, ////./,336.4,928.2, //./    ,36.6, ///./    , //.//       ,63846.4,4.8,22, ////./       , ////./       , ////./        ,-87.62476,41.85573,2605.6
839,839.0,748.9,8.1, ///,2606, ///./  , ///./,   ///./, ////./,336.4,927.9, //./    ,36.6, ///./    , //.//       ,63847.4,4.8,22, ////./       , ////./       , ////./        ,-87.62478,41.85568,2608.3
840,840.0,748.6,8.0, ///,2609, ///./  , ///./,   ///./, ////./,336.3,927.7, //./    ,36.6, ///./    , //.//       ,63848.4,4.8,22, ////./       , ////./       , ////./        ,-87.62481,41.85564,2610.9
841,841.0,748.4,8.0, ///,2612, ///./  , ///./,   ///./, ////./,336.3,927.4, //./    ,36.6, ///./    , //.//       ,63849.4,4.8,22, ////./       , ////./       , ////./        ,-87.62483,41.85559,2613.5
842,842.0,748.2,8.0, ///,2614, ///./  , ///./,   ///./, ////./,336.3,927.2, //./    ,36.6, ///./    , //.//       ,63850.4,4.8,22, ////./       , ////./       , ////./        ,-87.62485,41.85555,2616.1
843,843.0,747.9,8.0, ///,2617, ///./  , ///./,   ///./, ////./,336.3,926.9, //./    ,36.7, ///./    , //.//       ,63851.4,4.9,22, ////./       , ////./       , ////./        ,-87.62487,41.85551,2618.7
844,844.0,747.7,8.0, ///,2620, ///./  , ///./,   ///./, ////./,336.3,926.7, //./    ,36.7, ///./    , //.//       ,63852.4,4.9,22, ////./       , ////./       , ////./        ,-87.62489,41.85546,2621.4
845,845.0,747.5,8.0, ///,2622, ///./  , ///./,   ///./, ////./,336.3,926.4, //./    ,36.7, ///./    , //.//       ,63853.4,4.9,22, ////./       , ////./       , ////./        ,-87.62492,41.85542,2624.0
846,846.0,747.2,8.0, ///,2625, ///./  , ///./,   ///./, ////./,336.3,926.2, //./    ,36.7, ///./    , //.//       ,63854.4,4.9,22, ////./       , ////./       , ////./        ,-87.62494,41.85537,2626.6
847,847.0,747.0,7.9, ///,2627, ///./  , ///./,   ///./, ////./,336.3,925.9, //./    ,36.7, ///./    , //.//       ,63855.4,4.9,22, ////./       , ////./       , ////./        ,-87.62496,41.85533,2629.2
848,848.0,746.7,7.9, ///,2630, ///./  , ///./,   ///./, ////./,336.3,925.7, //./    ,36.7, ///./    , //.//       ,63856.4,4.9,22, ////./       , ////./       , ////./        ,-87.62498,41.85529,2631.8
849,849.0,746.5,7.9, ///,2633, ///./  , ///./,   ///./, ////./,336.3,925.5, //./    ,36.7, ///./    , //.//       ,63857.4,5.0,21, ////./       , ////./       , ////./        ,-87.62501,41.85524,2634.4
850,850.0,746.3,7.9, ///,2635, ///./  , ///./,   ///./, ////./,336.3,925.2, //./    ,36.7, ///./    , //.//       ,63858.4,5.0,21, ////./       , ////./       , ////./        ,-87.62503,41.8552,2637.0
851,851.0,746.0,7.9, ///,2638, ///./  , ///./,   ///./, ////./,336.2,925.0, //./    ,36.7, ///./    , //.//       ,63859.4,5.0,21, ////./       , ////./       , ////./        ,-87.62505,41.85515,2639.6
852,852.0,745.8,7.8, ///,2640, ///./  , ///./,   ///./, ////./,336.2,924.8, //./    ,36.7, ///./    , //.//       ,63860.4,5.1,21, ////./       , ////./       , ////./        ,-87.62507,41.85511,2642.2
853,853.0,745.6,7.8, ///,2643, ///./  , ///./,   ///./, ////./,336.2,924.6, //./    ,36.7, ///./    , //.//       ,63861.4,5.1,21, ////./       , ////./       , ////./        ,-87.6251,41.85507,2644.9
854,854.0,745.3,7.8, ///,2646, ///./  , ///./,   ///./, ////./,336.2,924.3, //./    ,36.7, ///./    , //.//       ,63862.4,5.1,21, ////./       , ////./       , ////./        ,-87.62512,41.85502,2647.5
855,855.0,745.1,7.8, ///,2648, ///./  , ///./,   ///./, ////./,336.2,924.1, //./    ,36.8, ///./    , //.//       ,63863.4,5.1,21, ////./       , ////./       , ////./        ,-87.62514,41.85498,2650.1
856,856.0,744.8,7.8, ///,2651, ///./  , ///./,   ///./, ////./,336.2,923.9, //./    ,36.8, ///./    , //.//       ,63864.4,5.2,21, ////./       , ////./       , ////./        ,-87.62516,41.85493,2652.7
857,857.0,744.6,7.7, ///,2654, ///./  , ///./,   ///./, ////./,336.2,923.6, //./    ,36.8, ///./    , //.//       ,63865.4,5.2,21, ////./       , ////./       , ////./        ,-87.62519,41.85489,2655.5
858,858.0,744.4,7.7, ///,2656, ///./  , ///./,   ///./, ////./,336.2,923.4, //./    ,36.8, ///./    , //.//       ,63866.4,5.2,21, ////./       , ////./       , ////./        ,-87.62521,41.85485,2658.2
859,859.0,744.1,7.7, ///,2659, ///./  , ///./,   ///./, ////./,336.1,923.2, //./    ,36.8, ///./    , //.//       ,63867.4,5.2,21, ////./       , ////./       , ////./        ,-87.62523,41.8548,2661.0
860,860.0,743.9,7.7, ///,2662, ///./  , ///./,   ///./, ////./,336.1,922.9, //./    ,36.8, ///./    , //.//       ,63868.4,5.3,21, ////./       , ////./       , ////./        ,-87.62525,41.85476,2663.7
861,861.0,743.6,7.7, ///,2665, ///./  , ///./,   ///./, ////./,336.1,922.7, //./    ,36.8, ///./    , //.//       ,63869.4,5.3,21, ////./       , ////./       , ////./        ,-87.62528,41.85471,2666.4
862,862.0,743.4,7.6, ///,2667, ///./  , ///./,   ///./, ////./,336.1,922.4, //./    ,36.8, ///./    , //.//       ,63870.4,5.3,21, ////./       , ////./       , ////./        ,-87.6253,41.85467,2669.3
863,863.0,743.1,7.6, ///,2670, ///./  , ///./,   ///./, ////./,336.1,922.2, //./    ,36.8, ///./    , //.//       ,63871.4,5.3,21, ////./       , ////./       , ////./        ,-87.62532,41.85463,2672.1
864,864.0,742.9,7.6, ///,2673, ///./  , ///./,   ///./, ////./,336.1,921.9, //./    ,36.8, ///./    , //.//       ,63872.4,5.4,21, ////./       , ////./       , ////./        ,-87.62534,41.85458,2674.9
865,865.0,742.6,7.6, ///,2676, ///./  , ///./,   ///./, ////./,336.1,921.7, //./    ,36.8, ///./    , //.//       ,63873.4,5.4,21, ////./       , ////./       , ////./        ,-87.62537,41.85454,2677.8
866,866.0,742.4,7.6, ///,2679, ///./  , ///./,   ///./, ////./,336.1,921.4, //./    ,36.8, ///./    , //.//       ,63874.4,5.4,21, ////./       , ////./       , ////./        ,-87.62539,41.85449,2680.6
867,867.0,742.1,7.6, ///,2682, ///./  , ///./,   ///./, ////./,336.1,921.2, //./    ,36.9, ///./    , //.//       ,63875.4,5.4,21, ////./       , ////./       , ////./        ,-87.62541,41.85445,2683.4
868,868.0,741.9,7.5, ///,2684, ///./  , ///./,   ///./, ////./,336.0,920.9, //./    ,36.9, ///./    , //.//       ,63876.4,5.4,21, ////./       , ////./       , ////./        ,-87.62543,41.85441,2686.1
869,869.0,741.6,7.5, ///,2687, ///./  , ///./,   ///./, ////./,336.0,920.7, //./    ,36.9, ///./    , //.//       ,63877.4,5.4,21, ////./       , ////./       , ////./        ,-87.62546,41.85436,2688.7
870,870.0,741.4,7.5, ///,2689, ///./  , ///./,   ///./, ////./,336.0,920.4, //./    ,36.9, ///./    , //.//       ,63878.4,5.5,21, ////./       , ////./       , ////./        ,-87.62548,41.85432,2691.4
871,871.0,741.1,7.5, ///,2692, ///./  , ///./,   ///./, ////./,336.0,920.2, //./    ,36.9, ///./    , //.//       ,63879.4,5.5,21, ////./       , ////./       , ////./        ,-87.62551,41.85427,2694.0
872,872.0,740.9,7.5, ///,2695, ///./  , ///./,   ///./, ////./,336.0,919.9, //./    ,36.9, ///./    , //.//       ,63880.4,5.5,22, ////./       , ////./       , ////./        ,-87.62553,41.85423,2696.7
873,873.0,740.7,7.4, ///,2697, ///./  , ///./,   ///./, ////./,336.0,919.7, //./    ,36.9, ///./    , //.//       ,63881.4,5.5,22, ////./       , ////./       , ////./        ,-87.62556,41.85418,2699.4
874,874.0,740.4,7.4, ///,2700, ///./  , ///./,   ///./, ////./,336.0,919.5, //./    ,36.9, ///./    , //.//       ,63882.4,5.5,22, ////./       , ////./       , ////./        ,-87.62558,41.85414,2702.1
875,875.0,740.2,7.4, ///,2703, ///./  , ///./,   ///./, ////./,336.0,919.2, //./    ,36.9, ///./    , //.//       ,63883.4,5.5,22, ////./       , ////./       , ////./        ,-87.62561,41.85409,2704.8
876,876.0,739.9,7.4, ///,2706, ///./  , ///./,   ///./, ////./,336.0,918.9, //./    ,37.0, ///./    , //.//       ,63884.4,5.5,22, ////./       , ////./       , ////./        ,-87.62563,41.85404,2707.6
877,877.0,739.7,7.4, ///,2708, ///./  , ///./,   ///./, ////./,336.0,918.7, //./    ,37.0, ///./    , //.//       ,63885.4,5.5,22, ////./       , ////./       , ////./        ,-87.62566,41.854,2710.3
878,878.0,739.4,7.4, ///,2711, ///./  , ///./,   ///./, ////./,336.0,918.4, //./    ,37.0, ///./    , //.//       ,63886.4,5.6,22, ////./       , ////./       , ////./        ,-87.62568,41.85395,2713.0
879,879.0,739.2,7.4, ///,2714, ///./  , ///./,   ///./, ////./,335.9,918.1, //./    ,37.0, ///./    , //.//       ,63887.4,5.6,22, ////./       , ////./       , ////./        ,-87.62571,41.85391,2715.7
880,880.0,739.0,7.4, ///,2716, ///./  , ///./,   ///./, ////./,335.9,917.9, //./    ,37.0, ///./    , //.//       ,63888.4,5.6,22, ////./       , ////./       , ////./        ,-87.62573,41.85386,2718.4
881,881.0,738.7,7.4, ///,2719, ///./  , ///./,   ///./, ////./,335.9,917.6, //./    ,37.1, ///./    , //.//       ,63889.4,5.6,23, ////./       , ////./       , ////./        ,-87.62576,41.85382,2721.0
882,882.0,738.5,7.4, ///,2722, ///./  , ///./,   ///./, ////./,335.9,917.3, //./    ,37.1, ///./    , //.//       ,63890.4,5.6,23, ////./       , ////./       , ////./        ,-87.62578,41.85377,2723.7
883,883.0,738.2,7.3, ///,2724, ///./  , ///./,   ///./, ////./,335.9,917.0, //./    ,37.1, ///./    , //.//       ,63891.4,5.6,23, ////./       , ////./       , ////./        ,-87.62581,41.85373,2726.4
884,884.0,738.0,7.3, ///,2727, ///./  , ///./,   ///./, ////./,335.9,916.7, //./    ,37.1, ///./    , //.//       ,63892.4,5.6,23, ////./       , ////./       , ////./        ,-87.62583,41.85368,2729.2
885,885.0,737.7,7.3, ///,2730, ///./  , ///./,   ///./, ////./,335.9,916.5, //./    ,37.1, ///./    , //.//       ,63893.4,5.6,23, ////./       , ////./       , ////./        ,-87.62586,41.85364,2732.0
886,886.0,737.5,7.3, ///,2733, ///./  , ///./,   ///./, ////./,335.9,916.2, //./    ,37.2, ///./    , //.//       ,63894.4,5.6,23, ////./       , ////./       , ////./        ,-87.62589,41.85359,2734.9
887,887.0,737.2,7.3, ///,2736, ///./  , ///./,   ///./, ////./,335.9,915.9, //./    ,37.2, ///./    , //.//       ,63895.4,5.6,23, ////./       , ////./       , ////./        ,-87.62591,41.85355,2737.8
888,888.0,737.0,7.3, ///,2739, ///./  , ///./,   ///./, ////./,335.9,915.6, //./    ,37.2, ///./    , //.//       ,63896.4,5.6,23, ////./       , ////./       , ////./        ,-87.62594,41.8535,2740.6
889,889.0,736.7,7.3, ///,2742, ///./  , ///./,   ///./, ////./,335.9,915.3, //./    ,37.2, ///./    , //.//       ,63897.4,5.6,23, ////./       , ////./       , ////./        ,-87.62596,41.85346,2743.5
890,890.0,736.5,7.3, ///,2744, ///./  , ///./,   ///./, ////./,335.9,915.1, //./    ,37.2, ///./    , //.//       ,63898.4,5.5,23, ////./       , ////./       , ////./        ,-87.62599,41.85341,2746.3
891,891.0,736.2,7.3, ///,2747, ///./  , ///./,   ///./, ////./,335.9,914.8, //./    ,37.3, ///./    , //.//       ,63899.4,5.5,23, ////./       , ////./       , ////./        ,-87.62601,41.85337,2749.0
892,892.0,736.0,7.3, ///,2750, ///./  , ///./,   ///./, ////./,335.9,914.5, //./    ,37.3, ///./    , //.//       ,63900.4,5.5,23, ////./       , ////./       , ////./        ,-87.62604,41.85332,2751.7
893,893.0,735.7,7.3, ///,2752, ///./  , ///./,   ///./, ////./,335.9,914.2, //./    ,37.3, ///./    , //.//       ,63901.4,5.5,23, ////./       , ////./       , ////./        ,-87.62606,41.85328,2754.4
894,894.0,735.5,7.3, ///,2755, ///./  , ///./,   ///./, ////./,335.9,913.9, //./    ,37.3, ///./    , //.//       ,63902.4,5.5,23, ////./       , ////./       , ////./        ,-87.62609,41.85323,2757.1
895,895.0,735.3,7.2, ///,2758, ///./  , ///./,   ///./, ////./,335.9,913.7, //./    ,37.3, ///./    , //.//       ,63903.4,5.4,23, ////./       , ////./       , ////./        ,-87.62611,41.85318,2759.8
896,896.0,735.0,7.2, ///,2760, ///./  , ///./,   ///./, ////./,335.9,913.4, //./    ,37.4, ///./    , //.//       ,63904.4,5.4,23, ////./       , ////./       , ////./        ,-87.62614,41.85314,2762.4
897,897.0,734.8,7.2, ///,2763, ///./  , ///./,   ///./, ////./,335.9,913.1, //./    ,37.4, ///./    , //.//       ,63905.4,5.4,22, ////./       , ////./       , ////./        ,-87.62616,41.85309,2765.0
898,898.0,734.6,7.2, ///,2766, ///./  , ///./,   ///./, ////./,335.9,912.9, //./    ,37.4, ///./    , //.//       ,63906.4,5.4,22, ////./       , ////./       , ////./        ,-87.62619,41.85305,2767.6
899,899.0,734.3,7.2, ///,2768, ///./  , ///./,   ///./, ////./,335.9,912.6, //./    ,37.4, ///./    , //.//       ,63907.4,5.3,22, ////./       , ////./       , ////./        ,-87.62621,41.85301,2770.1
900,900.0,734.1,7.2, ///,2771, ///./  , ///./,   ///./, ////./,335.8,912.3, //./    ,37.4, ///./    , //.//       ,63908.4,5.3,22, ////./       , ////./       , ////./        ,-87.62624,41.85296,2772.7
901,901.0,733.9,7.2, ///,2773, ///./  , ///./,   ///./, ////./,335.8,912.1, //./    ,37.5, ///./    , //.//       ,63909.4,5.3,22, ////./       , ////./       , ////./        ,-87.62626,41.85292,2775.4
902,902.0,733.6,7.2, ///,2776, ///./  , ///./,   ///./, ////./,335.8,911.8, //./    ,37.5, ///./    , //.//       ,63910.4,5.3,22, ////./       , ////./       , ////./        ,-87.62628,41.85288,2778.2
903,903.0,733.4,7.2, ///,2779, ///./  , ///./,   ///./, ////./,335.8,911.5, //./    ,37.5, ///./    , //.//       ,63911.4,5.3,22, ////./       , ////./       , ////./        ,-87.62631,41.85283,2781.0
904,904.0,733.1,7.2, ///,2782, ///./  , ///./,   ///./, ////./,335.8,911.2, //./    ,37.5, ///./    , //.//       ,63912.4,5.2,22, ////./       , ////./       , ////./        ,-87.62633,41.85279,2783.9
905,905.0,732.9,7.2, ///,2785, ///./  , ///./,   ///./, ////./,335.8,911.0, //./    ,37.5, ///./    , //.//       ,63913.4,5.2,22, ////./       , ////./       , ////./        ,-87.62636,41.85275,2786.7
906,906.0,732.6,7.1, ///,2787, ///./  , ///./,   ///./, ////./,335.8,910.7, //./    ,37.5, ///./    , //.//       ,63914.4,5.2,22, ////./       , ////./       , ////./        ,-87.62638,41.85271,2789.5
907,907.0,732.4,7.1, ///,2790, ///./  , ///./,   ///./, ////./,335.8,910.4, //./    ,37.6, ///./    , //.//       ,63915.4,5.2,22, ////./       , ////./       , ////./        ,-87.6264,41.85266,2792.4
908,908.0,732.1,7.1, ///,2793, ///./  , ///./,   ///./, ////./,335.8,910.1, //./    ,37.6, ///./    , //.//       ,63916.4,5.2,22, ////./       , ////./       , ////./        ,-87.62643,41.85262,2795.3
909,909.0,731.8,7.1, ///,2796, ///./  , ///./,   ///./, ////./,335.8,909.9, //./    ,37.6, ///./    , //.//       ,63917.4,5.2,22, ////./       , ////./       , ////./        ,-87.62645,41.85258,2798.2
910,910.0,731.6,7.1, ///,2799, ///./  , ///./,   ///./, ////./,335.8,909.6, //./    ,37.6, ///./    , //.//       ,63918.4,5.2,22, ////./       , ////./       , ////./        ,-87.62648,41.85254,2801.2
911,911.0,731.3,7.1, ///,2802, ///./  , ///./,   ///./, ////./,335.8,909.3, //./    ,37.6, ///./    , //.//       ,63919.4,5.2,22, ////./       , ////./       , ////./        ,-87.6265,41.85249,2804.1
912,912.0,731.1,7.1, ///,2805, ///./  , ///./,   ///./, ////./,335.8,909.0, //./    ,37.7, ///./    , //.//       ,63920.4,5.2,23, ////./       , ////./       , ////./        ,-87.62652,41.85245,2807.0
913,913.0,730.8,7.1, ///,2808, ///./  , ///./,   ///./, ////./,335.8,908.7, //./    ,37.7, ///./    , //.//       ,63921.4,5.2,23, ////./       , ////./       , ////./        ,-87.62655,41.85241,2810.0
914,914.0,730.5,7.0, ///,2811, ///./  , ///./,   ///./, ////./,335.7,908.4, //./    ,37.7, ///./    , //.//       ,63922.4,5.2,23, ////./       , ////./       , ////./        ,-87.62657,41.85237,2812.9
915,915.0,730.3,7.0, ///,2814, ///./  , ///./,   ///./, ////./,335.7,908.2, //./    ,37.7, ///./    , //.//       ,63923.4,5.2,23, ////./       , ////./       , ////./        ,-87.6266,41.85232,2815.9
