Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
03:16.9     	00:13:28.2         	4.2      	0.0                 	0.0                   	-87.61426    	41.8664     	190.5
03:17.8     	00:13:29.1         	4.2      	-0.1                	0.0                   	-87.61426    	41.8664     	190.3
03:18.7     	00:13:30.0         	4.1      	0.0                 	0.0                   	-87.61426    	41.8664     	190.3
03:19.8     	00:13:31.2         	4.1      	-0.1                	0.0                   	-87.61426    	41.8664     	190.2
03:20.7     	00:13:32.1         	4.0      	0.0                 	0.0                   	-87.61426    	41.8664     	190.1
03:21.9     	00:13:33.2         	3.9      	0.1                 	0.0                   	-87.61426    	41.8664     	190.1
03:22.8     	00:13:34.1         	190.3    	0.0                 	0.0                   	-87.61426    	41.8664     	0.0
03:24.7     	00:13:36.0         	3.9      	0.0                 	0.1                   	-87.61426    	41.8664     	189.9
03:25.9     	00:13:37.2         	3.8      	0.1                 	0.0                   	-87.61426    	41.8664     	189.8
03:26.7     	00:13:38.0         	3.9      	0.0                 	0.0                   	-87.61426    	41.8664     	189.6
03:27.9     	00:13:39.2         	4.0      	0.0                 	0.0                   	-87.61426    	41.8664     	189.4
03:28.8     	00:13:40.1         	4.1      	0.1                 	0.1                   	-87.61427    	41.8664     	189.3
03:29.9     	00:13:41.3         	4.2      	0.2                 	0.0                   	-87.61427    	41.8664     	189.3
03:30.8     	00:13:42.2         	4.2      	0.1                 	0.1                   	-87.61427    	41.8664     	189.3
03:31.8     	00:13:43.1         	4.3      	0.1                 	0.0                   	-87.61427    	41.8664     	189.2
03:32.9     	00:13:44.2         	4.5      	0.0                 	0.1                   	-87.61427    	41.8664     	189.1
03:33.8     	00:13:45.1         	4.6      	0.1                 	0.0                   	-87.61427    	41.8664     	188.9
03:34.9     	00:13:46.2         	4.7      	-0.1                	0.0                   	-87.61427    	41.8664     	188.7
03:35.8     	00:13:47.1         	4.8      	0.0                 	0.0                   	-87.61427    	41.8664     	188.5
03:36.9     	00:13:48.2         	4.8      	-0.1                	0.0                   	-87.61427    	41.8664     	188.4
03:37.8     	00:13:49.1         	5.0      	-0.1                	0.0                   	-87.61427    	41.8664     	188.2
03:38.9     	00:13:50.2         	5.0      	0.0                 	0.0                   	-87.61427    	41.8664     	188.1
03:39.8     	00:13:51.1         	5.1      	0.0                 	0.0                   	-87.61427    	41.8664     	188.0
03:40.9     	00:13:52.2         	5.2      	0.0                 	0.1                   	-87.61427    	41.8664     	187.9
03:41.8     	00:13:53.1         	5.3      	-0.1                	0.0                   	-87.61427    	41.8664     	187.8
03:42.9     	00:13:54.2         	5.4      	-0.1                	0.0                   	-87.61427    	41.8664     	187.6
03:43.8     	00:13:55.1         	5.5      	0.0                 	0.0                   	-87.61427    	41.8664     	187.4
03:44.9     	00:13:56.2         	5.5      	0.0                 	0.0                   	-87.61427    	41.8664     	187.3
03:45.8     	00:13:57.1         	5.6      	0.1                 	0.0                   	-87.61427    	41.8664     	187.1
03:46.7     	00:13:58.0         	5.6      	0.1                 	0.0                   	-87.61427    	41.8664     	187.2
03:47.8     	00:13:59.2         	5.7      	-0.1                	0.0                   	-87.61427    	41.8664     	187.1
03:48.8     	00:14:00.1         	5.9      	0.1                 	0.2                   	-87.61428    	41.8664     	188.1
03:49.9     	00:14:01.2         	5.9      	0.1                 	0.1                   	-87.61428    	41.8664     	188.1
03:50.8     	00:14:02.1         	5.1      	0.1                 	0.0                   	-87.61428    	41.8664     	188.1
03:51.9     	00:14:03.2         	5.7      	0.0                 	0.1                   	-87.61428    	41.8664     	187.8
03:52.8     	00:14:04.1         	6.1      	0.3                 	0.1                   	-87.61428    	41.8664     	188.1
03:53.9     	00:14:05.2         	5.9      	0.2                 	0.1                   	-87.61428    	41.8664     	188.4
03:54.8     	00:14:06.1         	5.8      	0.5                 	0.1                   	-87.61428    	41.8664     	188.8
03:55.9     	00:14:07.2         	5.9      	0.5                 	0.1                   	-87.61428    	41.8664     	189.2
03:56.8     	00:14:08.1         	5.9      	0.3                 	0.1                   	-87.61428    	41.8664     	189.6
03:57.9     	00:14:09.2         	6.0      	-0.6                	0.3                   	-87.61428    	41.8664     	189.4
03:58.8     	00:14:10.1         	5.8      	0.3                 	0.1                   	-87.61429    	41.8664     	189.5
03:59.7     	00:14:11.0         	5.9      	0.5                 	0.1                   	-87.61429    	41.8664     	189.1
04:00.8     	00:14:12.2         	5.9      	-0.2                	0.0                   	-87.61429    	41.8664     	189.4
04:01.7     	00:14:13.1         	5.9      	0.0                 	0.1                   	-87.61429    	41.8664     	189.3
04:02.9     	00:14:14.2         	5.9      	-0.1                	0.1                   	-87.61429    	41.8664     	189.2
04:03.8     	00:14:15.1         	5.9      	0.0                 	0.1                   	-87.61429    	41.8664     	189.1
04:04.9     	00:14:16.2         	6.0      	0.0                 	0.1                   	-87.61429    	41.8664     	188.9
04:05.8     	00:14:17.1         	6.0      	0.2                 	0.0                   	-87.61428    	41.8664     	188.7
04:06.9     	00:14:18.2         	6.0      	0.3                 	0.1                   	-87.61428    	41.8664     	188.9
04:07.8     	00:14:19.1         	6.0      	0.2                 	0.1                   	-87.61428    	41.8664     	189.1
04:08.9     	00:14:20.2         	6.0      	0.1                 	0.1                   	-87.61428    	41.8664     	189.0
04:09.8     	00:14:21.1         	5.9      	-0.1                	0.0                   	-87.61428    	41.8664     	188.9
04:10.9     	00:14:22.2         	5.9      	0.0                 	0.0                   	-87.61428    	41.8664     	188.7
04:11.8     	00:14:23.1         	5.8      	-0.1                	0.0                   	-87.61428    	41.8664     	188.5
04:12.7     	00:14:24.0         	5.8      	0.0                 	0.1                   	-87.61428    	41.8664     	188.3
04:13.8     	00:14:25.1         	---      	---                 	---                   	---          	---         	---
04:14.7     	00:14:26.1         	5.9      	0.1                 	0.0                   	-87.61428    	41.8664     	187.7
04:15.9     	00:14:27.2         	6.0      	0.2                 	0.1                   	-87.61428    	41.8664     	187.5
04:16.8     	00:14:28.1         	6.1      	0.1                 	0.0                   	-87.61428    	41.8664     	187.4
04:17.9     	00:14:29.2         	6.1      	0.0                 	0.0                   	-87.61428    	41.8664     	187.1
04:18.8     	00:14:30.1         	6.2      	-0.1                	0.0                   	-87.61427    	41.8664     	186.9
04:19.9     	00:14:31.2         	6.3      	0.1                 	0.0                   	-87.61427    	41.8664     	186.7
04:20.8     	00:14:32.1         	6.1      	0.4                 	0.3                   	-87.61427    	41.8664     	186.8
04:21.9     	00:14:33.2         	190.3    	0.1                 	0.0                   	-87.61427    	41.8664     	0.0
04:22.8     	00:14:34.1         	5.9      	0.1                 	0.1                   	-87.61427    	41.8664     	186.9
04:23.9     	00:14:35.2         	5.9      	0.0                 	0.0                   	-87.61427    	41.8664     	186.8
04:24.8     	00:14:36.1         	6.0      	0.1                 	0.0                   	-87.61427    	41.8664     	186.8
04:25.9     	00:14:37.2         	6.0      	0.1                 	0.0                   	-87.61427    	41.8664     	186.7
04:26.8     	00:14:38.1         	5.9      	0.1                 	0.1                   	-87.61427    	41.8664     	186.8
04:27.7     	00:14:39.0         	5.8      	0.1                 	0.0                   	-87.61427    	41.8664     	186.9
04:28.8     	00:14:40.1         	5.8      	0.1                 	0.1                   	-87.61427    	41.8664     	186.9
04:29.7     	00:14:41.1         	5.8      	0.1                 	0.1                   	-87.61427    	41.8664     	186.9
04:30.8     	00:14:42.2         	5.8      	0.1                 	0.0                   	-87.61427    	41.8664     	186.9
04:31.8     	00:14:43.1         	5.8      	0.0                 	0.0                   	-87.61427    	41.8664     	187.0
04:32.9     	00:14:44.2         	5.9      	0.0                 	0.0                   	-87.61426    	41.8664     	187.0
04:33.8     	00:14:45.1         	5.8      	0.0                 	0.0                   	-87.61426    	41.8664     	187.1
04:34.9     	00:14:46.2         	5.8      	0.1                 	0.0                   	-87.61426    	41.8664     	187.2
04:35.8     	00:14:47.1         	5.8      	-0.1                	0.0                   	-87.61426    	41.8664     	187.2
04:36.9     	00:14:48.2         	5.9      	0.0                 	0.1                   	-87.61426    	41.8664     	187.1
04:37.8     	00:14:49.1         	6.0      	0.1                 	0.1                   	-87.61427    	41.8664     	187.1
04:38.9     	00:14:50.2         	5.8      	0.1                 	0.1                   	-87.61427    	41.8664     	187.4
04:39.8     	00:14:51.1         	5.7      	0.1                 	0.0                   	-87.61427    	41.8664     	187.5
04:40.7     	00:14:52.0         	5.7      	-0.1                	0.0                   	-87.61427    	41.8664     	187.5
04:41.8     	00:14:53.1         	5.7      	0.0                 	0.0                   	-87.61427    	41.8664     	187.5
04:42.7     	00:14:54.0         	5.6      	0.2                 	0.0                   	-87.61427    	41.8664     	187.7
04:43.8     	00:14:55.1         	5.5      	0.0                 	0.0                   	-87.61427    	41.8664     	187.8
04:44.7     	00:14:56.1         	5.5      	0.1                 	0.0                   	-87.61427    	41.8664     	187.9
04:45.9     	00:14:57.2         	5.5      	0.0                 	0.0                   	-87.61427    	41.8664     	187.9
04:46.8     	00:14:58.1         	5.4      	0.0                 	0.1                   	-87.61427    	41.8664     	188.0
04:47.9     	00:14:59.2         	5.4      	0.1                 	0.0                   	-87.61427    	41.8664     	188.1
04:48.8     	00:15:00.1         	5.3      	0.0                 	0.0                   	-87.61427    	41.8664     	188.4
04:49.9     	00:15:01.2         	5.3      	0.1                 	0.1                   	-87.61427    	41.8664     	188.5
04:50.8     	00:15:02.1         	5.2      	0.2                 	0.1                   	-87.61427    	41.8664     	188.7
04:51.9     	00:15:03.2         	5.2      	0.1                 	0.0                   	-87.61427    	41.8664     	188.9
04:52.8     	00:15:04.1         	5.2      	0.1                 	0.1                   	-87.61427    	41.8664     	189.0
04:53.9     	00:15:05.2         	5.3      	0.0                 	0.1                   	-87.61427    	41.8664     	189.0
04:54.8     	00:15:06.1         	5.3      	0.2                 	0.1                   	-87.61427    	41.8664     	189.0
04:55.7     	00:15:07.0         	5.5      	0.0                 	0.1                   	-87.61428    	41.8664     	189.0
04:56.8     	00:15:08.1         	5.5      	0.1                 	0.0                   	-87.61428    	41.8664     	188.9
04:57.7     	00:15:09.1         	5.6      	0.1                 	0.0                   	-87.61428    	41.8664     	189.0
04:58.8     	00:15:10.2         	5.6      	0.2                 	0.0                   	-87.61428    	41.8664     	189.1
04:59.8     	00:15:11.1         	5.7      	0.0                 	0.1                   	-87.61428    	41.8664     	189.2
05:00.9     	00:15:12.2         	5.8      	0.0                 	0.1                   	-87.61428    	41.8664     	189.2
05:01.8     	00:15:13.1         	5.9      	0.0                 	0.1                   	-87.61428    	41.8664     	189.2
05:02.9     	00:15:14.2         	6.0      	0.0                 	0.1                   	-87.61428    	41.8664     	189.2
05:03.8     	00:15:15.1         	6.0      	0.0                 	0.0                   	-87.61428    	41.8664     	189.2
05:04.9     	00:15:16.2         	6.1      	-0.1                	0.1                   	-87.61428    	41.8664     	189.3
05:05.8     	00:15:17.1         	6.2      	0.0                 	0.0                   	-87.61428    	41.8664     	189.3
05:06.9     	00:15:18.2         	6.3      	0.1                 	0.0                   	-87.61428    	41.8664     	189.4
05:07.8     	00:15:19.1         	6.3      	0.1                 	0.0                   	-87.61428    	41.8664     	189.5
05:08.7     	00:15:20.0         	6.5      	0.1                 	0.0                   	-87.61428    	41.8664     	189.5
05:09.8     	00:15:21.1         	6.5      	0.0                 	0.0                   	-87.61428    	41.8664     	189.6
05:10.7     	00:15:22.0         	6.5      	-0.1                	0.0                   	-87.61429    	41.8664     	189.6
05:11.8     	00:15:23.2         	6.6      	0.2                 	0.1                   	-87.61429    	41.8664     	189.7
05:12.7     	00:15:24.1         	6.5      	0.2                 	0.3                   	-87.61429    	41.8664     	189.9
05:13.9     	00:15:25.2         	6.4      	-0.2                	0.2                   	-87.61429    	41.8664     	189.8
05:14.8     	00:15:26.1         	6.4      	0.1                 	0.0                   	-87.61429    	41.8664     	189.7
05:15.9     	00:15:27.2         	6.4      	0.1                 	0.1                   	-87.61429    	41.8664     	189.6
05:16.8     	00:15:28.1         	6.4      	0.0                 	0.0                   	-87.61428    	41.8664     	189.4
05:17.9     	00:15:29.2         	6.4      	0.0                 	0.1                   	-87.61428    	41.8664     	189.2
05:18.8     	00:15:30.1         	6.4      	0.2                 	0.1                   	-87.61428    	41.8664     	189.0
05:19.9     	00:15:31.2         	6.3      	0.2                 	0.1                   	-87.61428    	41.8664     	189.1
05:20.8     	00:15:32.1         	6.2      	0.1                 	0.0                   	-87.61428    	41.8664     	189.2
05:21.9     	00:15:33.2         	6.2      	0.1                 	0.0                   	-87.61428    	41.8664     	189.3
05:22.8     	00:15:34.1         	6.1      	0.0                 	0.1                   	-87.61429    	41.8664     	189.3
05:23.7     	00:15:35.0         	6.1      	0.2                 	0.2                   	-87.61429    	41.8664     	189.3
05:24.8     	00:15:36.1         	6.3      	0.0                 	0.2                   	-87.61429    	41.8664     	188.9
05:25.7     	00:15:37.0         	6.3      	0.4                 	0.2                   	-87.61429    	41.8664     	188.7
05:26.8     	00:15:38.2         	6.8      	-0.1                	0.0                   	-87.61429    	41.8664     	187.9
05:27.7     	00:15:39.1         	6.8      	0.0                 	0.0                   	-87.61429    	41.8664     	187.6
05:28.9     	00:15:40.2         	6.8      	0.1                 	0.1                   	-87.61429    	41.8664     	187.4
05:29.8     	00:15:41.1         	6.6      	0.1                 	0.0                   	-87.61428    	41.8664     	187.5
05:30.9     	00:15:42.2         	6.6      	-0.1                	0.0                   	-87.61428    	41.8664     	187.4
05:31.8     	00:15:43.1         	6.6      	0.0                 	0.0                   	-87.61428    	41.8664     	187.2
05:32.9     	00:15:44.2         	6.6      	0.0                 	0.0                   	-87.61428    	41.8664     	187.2
05:33.8     	00:15:45.1         	6.6      	0.3                 	0.1                   	-87.61428    	41.8664     	187.1
05:34.9     	00:15:46.2         	6.5      	0.2                 	0.0                   	-87.61428    	41.8664     	187.1
05:35.8     	00:15:47.1         	6.6      	0.2                 	0.1                   	-87.61428    	41.8664     	187.0
05:36.7     	00:15:48.0         	6.8      	0.1                 	0.1                   	-87.61428    	41.8664     	186.9
05:37.8     	00:15:49.1         	6.8      	0.0                 	0.2                   	-87.61428    	41.8664     	186.6
05:38.7     	00:15:50.0         	---      	---                 	---                   	---          	---         	---
05:39.8     	00:15:51.1         	7.0      	0.2                 	0.2                   	-87.61428    	41.8664     	187.1
05:40.7     	00:15:52.0         	6.9      	-0.6                	0.2                   	-87.61428    	41.8664     	186.4
05:41.8     	00:15:53.2         	7.3      	0.2                 	0.1                   	-87.61428    	41.8664     	185.9
05:42.7     	00:15:54.1         	7.3      	0.2                 	0.1                   	-87.61428    	41.8664     	185.9
05:43.9     	00:15:55.2         	7.3      	0.3                 	0.1                   	-87.61428    	41.8664     	186.1
05:44.8     	00:15:56.1         	7.1      	0.1                 	0.1                   	-87.61428    	41.8664     	186.4
05:45.9     	00:15:57.2         	7.0      	0.2                 	0.1                   	-87.61428    	41.8664     	186.4
05:46.8     	00:15:58.1         	6.9      	0.2                 	0.1                   	-87.61428    	41.8664     	186.5
05:47.9     	00:15:59.2         	6.9      	0.2                 	0.0                   	-87.61428    	41.8664     	186.7
05:48.8     	00:16:00.1         	7.0      	0.2                 	0.1                   	-87.61428    	41.8664     	186.8
05:49.9     	00:16:01.2         	6.9      	0.1                 	0.0                   	-87.61428    	41.8664     	187.2
