,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
0,0.0,997.1,28.1,63,189,20.4,259.4,   ///./,259.4,348.1,1153.3,24.0,32.6,30.8,15.1,58044.3,0.5,35, ////./       , ////./       , ////./        ,-87.61428,41.8664,189.0
1,1.0,997.0,27.6,65,191,20.3,260.0,   ///./,260.2,347.8,1155.2,23.9,32.1,30.3,15.02,58045.3,0.1,135, ////./       , ////./       , ////./        ,-87.61427,41.86639,190.8
2,2.0,996.9,27.0,66,193,20.2,260.5,   ///./,261.0,347.5,1157.2,23.7,31.5,29.7,14.92,58046.3,0.1,135, ////./       , ////./       , ////./        ,-87.61426,41.86638,192.6
3,3.0,996.8,26.5,68,194,20.1,261.0,   ///./,261.7,347.2,1159.2,23.5,31.0,29.1,14.81,58047.3,0.1,135, ////./       , ////./       , ////./        ,-87.61426,41.86636,193.6
4,4.0,996.7,25.9,70,194,19.9,261.5,   ///./,262.3,346.9,1161.2,23.3,30.4,28.6,14.7,58048.3,0.1,135, ////./       , ////./       , ////./        ,-87.61425,41.86635,193.9
5,5.0,996.6,25.4,71,194,19.8,262.0,   ///./,262.9,346.6,1163.2,23.1,29.9,28.0,14.57,58049.3,0.1,135, ////./       , ////./       , ////./        ,-87.61424,41.86634,194.2
6,6.0,996.5,24.8,73,194,19.7,262.6,   ///./,263.5,346.2,1165.2,22.9,29.3,27.4,14.44,58050.3,0.1,135, ////./       , ////./       , ////./        ,-87.61424,41.86632,194.5
7,7.0,996.5,24.3,74,195,19.4,263.1,   ///./,264.1,345.9,1167.4,22.5,28.8,26.8,14.19,58051.3,0.1,84, ////./       , ////./       , ////./        ,-87.61423,41.86631,194.8
8,8.0,996.5,24.1,75,195,19.3,263.3,   ///./,264.3,345.8,1168.3,22.4,28.5,26.6,14.12,58052.3,0.2,64, ////./       , ////./       , ////./        ,-87.61422,41.86629,195.1
9,9.0,996.5,23.9,75,195,19.3,263.5,   ///./,264.4,345.7,1168.8,22.4,28.4,26.4,14.12,58053.3,0.3,56, ////./       , ////./       , ////./        ,-87.61421,41.86628,194.7
10,10.0,996.6,23.8,76,194,19.3,263.7,   ///./,264.5,345.6,1169.4,22.4,28.3,26.3,14.11,58054.3,0.4,52, ////./       , ////./       , ////./        ,-87.61421,41.86627,194.2
11,11.0,996.6,23.6,77,194,19.3,263.8,   ///./,264.6,345.5,1170.0,22.4,28.1,26.2,14.09,58055.3,0.4,50, ////./       , ////./       , ////./        ,-87.6142,41.86625,193.8
12,12.0,996.6,23.5,77,193,19.3,264.0,   ///./,264.7,345.5,1170.6,22.4,28.0,26.0,14.08,58056.3,0.5,48, ////./       , ////./       , ////./        ,-87.61419,41.86624,193.4
13,13.0,996.4,23.4,78,193,19.2,264.1,   ///./,264.7,345.4,1170.9,22.4,27.8,25.9,14.07,58057.3,0.6,47, ////./       , ////./       , ////./        ,-87.61418,41.86623,193.0
14,14.0,996.1,23.2,78,194,19.2,264.2,   ///./,265.0,345.3,1171.1,22.3,27.7,25.7,14.06,58058.3,0.7,46, ////./       , ////./       , ////./        ,-87.61418,41.86621,194.4
15,15.0,995.9,23.1,79,197,19.2,264.2,   ///./,265.6,345.2,1171.4,22.3,27.6,25.6,14.05,58059.3,0.7,45, ////./       , ////./       , ////./        ,-87.61419,41.8662,197.4
16,16.0,995.6,22.9,80,200,19.2,264.3,   ///./,266.1,345.1,1171.7,22.3,27.5,25.4,14.04,58060.3,0.9,44, ////./       , ////./       , ////./        ,-87.61421,41.86617,200.4
17,17.0,995.4,22.8,80,203,19.2,264.4,   ///./,266.7,345.0,1171.9,22.3,27.3,25.3,14.03,58061.3,1.0,44, ////./       , ////./       , ////./        ,-87.61424,41.86615,203.4
18,18.0,995.1,22.6,81,206,19.2,264.5,   ///./,267.3,345.0,1172.2,22.2,27.2,25.1,14.01,58062.3,1.2,44, ////./       , ////./       , ////./        ,-87.61426,41.86613,206.4
19,19.0,994.6,22.5,81,209,19.1,264.5,   ///./,267.8,344.9,1172.2,22.2,27.1,25.0,14.0,58063.3,1.3,44, ////./       , ////./       , ////./        ,-87.61429,41.86611,209.4
20,20.0,994.1,22.4,82,213,19.1,264.5,   ///./,268.4,344.8,1172.1,22.2,27.0,24.9,14.0,58064.3,1.5,43, ////./       , ////./       , ////./        ,-87.61431,41.86609,213.5
21,21.0,993.6,22.3,82,219,19.1,264.5,   ///./,269.2,344.7,1171.9,22.2,27.0,24.7,13.99,58065.3,1.6,43, ////./       , ////./       , ////./        ,-87.61434,41.86607,218.6
22,22.0,993.0,22.1,83,224,19.1,264.5,   ///./,270.0,344.7,1171.7,22.1,26.9,24.6,13.99,58066.3,1.8,43, ////./       , ////./       , ////./        ,-87.61436,41.86605,223.7
23,23.0,992.5,22.0,83,229,19.1,264.5,   ///./,270.8,344.6,1171.6,22.1,26.8,24.5,13.98,58067.3,1.9,43, ////./       , ////./       , ////./        ,-87.61439,41.86603,228.8
24,24.0,992.0,21.9,84,234,19.1,264.5,   ///./,271.5,344.5,1171.4,22.1,26.8,24.4,13.98,58068.3,2.1,43, ////./       , ////./       , ////./        ,-87.61441,41.86601,233.9
25,25.0,991.4,21.8,84,239,19.1,264.4,   ///./,272.3,344.5,1171.1,22.1,26.7,24.3,13.97,58069.3,2.2,43, ////./       , ////./       , ////./        ,-87.61444,41.86598,239.0
26,26.0,990.7,21.7,85,244,19.0,264.4,   ///./,273.1,344.4,1170.8,22.1,26.6,24.2,13.97,58070.3,2.4,43, ////./       , ////./       , ////./        ,-87.61446,41.86596,244.5
27,27.0,990.1,21.6,85,250,19.0,264.4,   ///./,274.0,344.3,1170.5,22.0,26.6,24.1,13.96,58071.3,2.5,43, ////./       , ////./       , ////./        ,-87.61448,41.86594,250.0
28,28.0,989.5,21.5,86,255,19.0,264.3,   ///./,274.8,344.3,1170.2,22.0,26.5,24.0,13.95,58072.3,2.7,43, ////./       , ////./       , ////./        ,-87.61451,41.86592,255.5
29,29.0,988.9,21.4,86,261,19.0,264.3,   ///./,275.6,344.2,1169.9,22.0,26.5,23.8,13.95,58073.3,2.7,43, ////./       , ////./       , ////./        ,-87.61453,41.8659,261.0
30,30.0,988.3,21.3,87,266,19.0,264.2,   ///./,276.4,344.2,1169.6,22.0,26.4,23.7,13.94,58074.3,2.8,42, ////./       , ////./       , ////./        ,-87.61456,41.86588,266.6
31,31.0,987.8,21.1,87,271,18.9,264.2,   ///./,277.2,344.1,1169.5,21.9,26.3,23.6,13.93,58075.3,2.8,42, ////./       , ////./       , ////./        ,-87.61458,41.86586,271.5
32,32.0,987.3,21.0,88,276,18.9,264.2,   ///./,277.9,344.0,1169.3,21.9,26.3,23.5,13.92,58076.3,2.9,42, ////./       , ////./       , ////./        ,-87.61461,41.86584,275.8
33,33.0,986.8,20.9,88,280,18.9,264.2,   ///./,278.5,344.0,1169.2,21.9,26.2,23.4,13.91,58077.3,3.0,42, ////./       , ////./       , ////./        ,-87.61463,41.86582,280.2
34,34.0,986.3,20.9,89,284,18.9,264.1,   ///./,279.1,343.9,1168.8,21.9,26.2,23.3,13.92,58078.3,3.0,42, ////./       , ////./       , ////./        ,-87.61466,41.86579,284.5
35,35.0,985.7,20.8,89,289,18.9,264.0,   ///./,279.7,343.9,1168.3,21.9,26.2,23.3,13.92,58079.3,3.1,42, ////./       , ////./       , ////./        ,-87.61468,41.86577,288.9
36,36.0,985.2,20.8,89,293,18.9,263.9,   ///./,280.3,343.9,1167.9,21.9,26.2,23.3,13.92,58080.3,3.1,42, ////./       , ////./       , ////./        ,-87.61471,41.86575,293.2
37,37.0,984.8,20.8,89,297,18.9,263.8,   ///./,280.9,343.9,1167.4,21.8,26.2,23.2,13.91,58081.3,3.2,42, ////./       , ////./       , ////./        ,-87.61473,41.86573,297.4
38,38.0,984.3,20.7,89,301,18.9,263.8,   ///./,281.4,343.8,1167.0,21.8,26.2,23.2,13.91,58082.3,3.3,42, ////./       , ////./       , ////./        ,-87.61476,41.86571,301.5
39,39.0,983.8,20.7,89,306,18.9,263.7,   ///./,282.0,343.8,1166.6,21.8,26.2,23.2,13.91,58083.3,3.3,41, ////./       , ////./       , ////./        ,-87.61478,41.86569,305.6
40,40.0,983.4,20.7,89,310,18.9,263.6,   ///./,282.6,343.8,1166.2,21.8,26.2,23.1,13.91,58084.3,3.4,41, ////./       , ////./       , ////./        ,-87.61481,41.86567,309.8
41,41.0,982.9,20.6,90,314,18.8,263.5,   ///./,283.1,343.8,1165.8,21.8,26.2,23.1,13.91,58085.3,3.4,41, ////./       , ////./       , ////./        ,-87.61483,41.86565,313.9
42,42.0,982.4,20.6,90,318,18.8,263.4,   ///./,283.7,343.8,1165.4,21.8,26.2,23.0,13.91,58086.3,3.5,41, ////./       , ////./       , ////./        ,-87.61486,41.86563,318.0
43,43.0,982.0,20.5,90,322,18.8,263.3,   ///./,284.3,343.7,1165.0,21.8,26.2,23.0,13.91,58087.3,3.6,41, ////./       , ////./       , ////./        ,-87.61488,41.8656,322.1
44,44.0,981.5,20.5,90,326,18.8,263.3,   ///./,284.8,343.7,1164.6,21.8,26.2,23.0,13.91,58088.3,3.6,41, ////./       , ////./       , ////./        ,-87.6149,41.86558,326.2
45,45.0,981.1,20.5,90,330,18.8,263.2,   ///./,285.4,343.7,1164.2,21.7,26.2,22.9,13.91,58089.3,3.7,41, ////./       , ////./       , ////./        ,-87.61493,41.86556,330.3
46,46.0,980.6,20.4,90,334,18.8,263.1,   ///./,285.9,343.7,1163.8,21.7,26.2,22.9,13.9,58090.3,3.7,41, ////./       , ////./       , ////./        ,-87.61495,41.86553,334.4
47,47.0,980.2,20.4,90,338,18.8,263.0,   ///./,286.5,343.7,1163.4,21.7,26.2,22.9,13.9,58091.3,3.7,40, ////./       , ////./       , ////./        ,-87.61498,41.86551,338.5
48,48.0,979.7,20.4,91,342,18.8,262.9,   ///./,287.0,343.6,1163.0,21.7,26.3,22.8,13.89,58092.3,3.7,40, ////./       , ////./       , ////./        ,-87.615,41.86548,342.2
49,49.0,979.3,20.3,91,345,18.7,262.9,   ///./,287.4,343.6,1162.7,21.7,26.3,22.8,13.87,58093.3,3.7,40, ////./       , ////./       , ////./        ,-87.61503,41.86546,345.5
50,50.0,978.9,20.3,91,349,18.7,262.8,   ///./,287.9,343.6,1162.4,21.6,26.3,22.8,13.85,58094.3,3.7,39, ////./       , ////./       , ////./        ,-87.61505,41.86544,348.8
51,51.0,978.6,20.3,91,352,18.7,262.7,   ///./,288.4,343.6,1162.0,21.6,26.3,22.7,13.84,58095.3,3.7,39, ////./       , ////./       , ////./        ,-87.61507,41.86541,352.1
52,52.0,978.2,20.2,91,355,18.7,262.7,   ///./,288.8,343.6,1161.7,21.6,26.3,22.7,13.82,58096.3,3.7,39, ////./       , ////./       , ////./        ,-87.6151,41.86539,355.4
53,53.0,977.8,20.2,91,359,18.6,262.6,   ///./,289.3,343.5,1161.4,21.5,26.3,22.6,13.8,58097.3,3.7,39, ////./       , ////./       , ////./        ,-87.61512,41.86536,358.7
54,54.0,977.4,20.2,91,362,18.6,262.5,   ///./,289.7,343.5,1161.1,21.5,26.2,22.6,13.79,58098.3,3.7,38, ////./       , ////./       , ////./        ,-87.61515,41.86534,362.2
55,55.0,977.1,20.1,91,365,18.6,262.5,   ///./,290.2,343.5,1160.8,21.5,26.2,22.6,13.77,58099.3,3.7,38, ////./       , ////./       , ////./        ,-87.61517,41.86531,365.6
56,56.0,976.7,20.1,91,369,18.6,262.4,   ///./,290.7,343.5,1160.4,21.4,26.3,22.5,13.76,58100.3,3.7,38, ////./       , ////./       , ////./        ,-87.61519,41.86529,369.1
57,57.0,976.3,20.1,91,372,18.5,262.3,   ///./,291.1,343.5,1160.1,21.4,26.3,22.5,13.74,58101.3,3.7,37, ////./       , ////./       , ////./        ,-87.61522,41.86526,372.5
58,58.0,975.9,20.0,91,376,18.5,262.2,   ///./,291.6,343.4,1159.8,21.4,26.3,22.5,13.72,58102.3,3.7,37, ////./       , ////./       , ////./        ,-87.61524,41.86524,376.0
59,59.0,975.5,20.0,91,379,18.5,262.2,   ///./,292.1,343.4,1159.4,21.3,26.3,22.4,13.71,58103.3,3.7,37, ////./       , ////./       , ////./        ,-87.61526,41.86521,379.5
60,60.0,975.1,20.0,91,383,18.5,262.1,   ///./,292.6,343.4,1159.1,21.3,26.3,22.4,13.69,58104.3,3.7,36, ////./       , ////./       , ////./        ,-87.61529,41.86519,383.0
61,61.0,974.7,20.0,90,386,18.3,261.9,   ///./,292.9,343.4,1158.5,21.0,26.3,22.4,13.52,58105.3,3.7,36, ////./       , ////./       , ////./        ,-87.61531,41.86516,386.5
62,62.0,974.3,20.0,88,390,17.9,261.7,   ///./,293.3,343.4,1157.9,20.6,26.4,22.4,13.26,58106.3,3.8,36, ////./       , ////./       , ////./        ,-87.61534,41.86514,390.0
63,63.0,973.9,20.1,86,393,17.6,261.5,   ///./,293.6,343.5,1157.3,20.2,26.5,22.4,13.0,58107.3,3.8,36, ////./       , ////./       , ////./        ,-87.61536,41.86511,393.5
64,64.0,973.5,20.1,84,397,17.3,261.2,   ///./,293.9,343.5,1156.7,19.8,26.5,22.4,12.73,58108.3,3.8,35, ////./       , ////./       , ////./        ,-87.61538,41.86509,397.0
65,65.0,973.2,20.2,82,400,17.0,261.0,   ///./,294.2,343.5,1156.0,19.4,26.6,22.4,12.47,58109.3,3.8,35, ////./       , ////./       , ////./        ,-87.61541,41.86507,400.3
66,66.0,972.8,20.2,80,404,16.6,260.8,   ///./,294.5,343.5,1155.4,19.0,26.7,22.4,12.21,58110.3,3.7,35, ////./       , ////./       , ////./        ,-87.61543,41.86504,403.7
67,67.0,972.4,20.2,78,407,16.3,260.6,   ///./,294.8,343.6,1154.8,18.5,26.8,22.4,11.94,58111.3,3.6,35, ////./       , ////./       , ////./        ,-87.61546,41.86502,407.0
68,68.0,972.0,20.3,76,410,15.9,260.4,   ///./,295.1,343.6,1154.3,18.1,26.8,22.3,11.67,58112.3,3.6,35, ////./       , ////./       , ////./        ,-87.61548,41.86499,410.3
69,69.0,971.7,20.3,74,413,15.5,260.1,   ///./,295.4,343.6,1153.7,17.7,26.9,22.3,11.4,58113.3,3.5,35, ////./       , ////./       , ////./        ,-87.6155,41.86497,413.6
70,70.0,971.3,20.4,72,417,15.2,259.9,   ///./,295.7,343.6,1153.1,17.3,27.0,22.3,11.13,58114.3,3.5,35, ////./       , ////./       , ////./        ,-87.61553,41.86494,416.9
71,71.0,970.9,20.4,70,420,14.8,259.7,   ///./,296.0,343.7,1152.5,16.8,27.0,22.3,10.86,58115.3,3.4,36, ////./       , ////./       , ////./        ,-87.61555,41.86492,420.1
72,72.0,970.6,20.4,68,423,14.4,259.5,   ///./,296.3,343.7,1151.9,16.4,27.1,22.3,10.59,58116.3,3.3,36, ////./       , ////./       , ////./        ,-87.61558,41.86489,423.2
73,73.0,970.2,20.5,66,426,14.0,259.3,   ///./,296.6,343.7,1151.3,16.0,27.2,22.3,10.31,58117.3,3.3,36, ////./       , ////./       , ////./        ,-87.6156,41.86487,426.4
74,74.0,969.9,20.5,65,429,13.7,259.1,   ///./,296.9,343.7,1150.8,15.7,27.2,22.3,10.11,58118.3,3.2,36, ////./       , ////./       , ////./        ,-87.61562,41.86484,429.6
75,75.0,969.5,20.5,65,433,13.6,259.0,   ///./,297.3,343.7,1150.4,15.6,27.3,22.3,10.08,58119.3,3.1,36, ////./       , ////./       , ////./        ,-87.61565,41.86482,432.7
76,76.0,969.2,20.5,64,436,13.6,258.9,   ///./,297.6,343.7,1149.9,15.6,27.3,22.3,10.06,58120.3,3.1,36, ////./       , ////./       , ////./        ,-87.61567,41.8648,435.8
77,77.0,968.8,20.5,64,439,13.5,258.8,   ///./,298.0,343.7,1149.4,15.5,27.4,22.3,10.04,58121.3,3.0,36, ////./       , ////./       , ////./        ,-87.61568,41.86479,438.8
78,78.0,968.5,20.6,64,442,13.5,258.6,   ///./,298.4,343.8,1148.9,15.5,27.4,22.3,10.02,58122.3,3.0,36, ////./       , ////./       , ////./        ,-87.6157,41.86477,441.8
79,79.0,968.2,20.6,64,445,13.5,258.5,   ///./,298.7,343.8,1148.5,15.5,27.5,22.4,10.0,58123.3,2.9,37, ////./       , ////./       , ////./        ,-87.61572,41.86475,444.8
80,80.0,967.8,20.6,63,448,13.4,258.4,   ///./,299.1,343.8,1148.0,15.4,27.5,22.4,9.97,58124.3,2.8,37, ////./       , ////./       , ////./        ,-87.61574,41.86474,447.8
81,81.0,967.5,20.6,63,451,13.4,258.3,   ///./,299.4,343.8,1147.6,15.4,27.6,22.4,9.95,58125.3,2.8,37, ////./       , ////./       , ////./        ,-87.61575,41.86472,450.8
82,82.0,967.2,20.6,63,453,13.4,258.2,   ///./,299.8,343.8,1147.1,15.3,27.6,22.4,9.93,58126.3,2.7,37, ////./       , ////./       , ////./        ,-87.61577,41.86471,453.6
83,83.0,966.9,20.6,63,456,13.3,258.1,   ///./,300.1,343.8,1146.7,15.3,27.7,22.4,9.91,58127.3,2.7,37, ////./       , ////./       , ////./        ,-87.61579,41.86469,456.5
84,84.0,966.5,20.7,63,459,13.3,258.0,   ///./,300.4,343.8,1146.2,15.3,27.7,22.4,9.88,58128.3,2.6,37, ////./       , ////./       , ////./        ,-87.61581,41.86467,459.3
85,85.0,966.2,20.7,62,462,13.2,257.9,   ///./,300.8,343.8,1145.7,15.2,27.8,22.4,9.86,58129.3,2.5,38, ////./       , ////./       , ////./        ,-87.61582,41.86466,462.2
86,86.0,965.8,20.7,62,465,13.2,257.7,   ///./,301.1,343.8,1145.3,15.2,27.8,22.4,9.84,58130.3,2.5,38, ////./       , ////./       , ////./        ,-87.61584,41.86464,465.0
87,87.0,965.5,20.7,62,468,13.1,257.6,   ///./,301.5,343.8,1144.8,15.1,27.9,22.4,9.82,58131.3,2.5,38, ////./       , ////./       , ////./        ,-87.61586,41.86463,468.1
88,88.0,965.1,20.7,62,471,13.2,257.6,   ///./,301.9,343.8,1144.4,15.2,27.9,22.4,9.82,58132.3,2.5,38, ////./       , ////./       , ////./        ,-87.61588,41.86461,471.5
89,89.0,964.8,20.7,62,475,13.2,257.5,   ///./,302.4,343.8,1144.0,15.2,27.9,22.4,9.84,58133.3,2.5,38, ////./       , ////./       , ////./        ,-87.61589,41.86459,474.8
90,90.0,964.4,20.7,62,478,13.2,257.4,   ///./,302.8,343.8,1143.7,15.2,27.9,22.4,9.86,58134.3,2.5,38, ////./       , ////./       , ////./        ,-87.61591,41.86458,478.1
91,91.0,964.1,20.7,62,481,13.2,257.3,   ///./,303.3,343.8,1143.3,15.2,27.9,22.4,9.87,58135.3,2.5,38, ////./       , ////./       , ////./        ,-87.61593,41.86456,481.5
92,92.0,963.8,20.7,62,485,13.2,257.3,   ///./,303.7,343.8,1143.0,15.2,28.0,22.4,9.89,58136.3,2.4,38, ////./       , ////./       , ////./        ,-87.61595,41.86455,484.7
93,93.0,963.4,20.6,63,487,13.3,257.2,   ///./,304.1,343.8,1142.6,15.3,28.0,22.4,9.91,58137.3,2.4,38, ////./       , ////./       , ////./        ,-87.61596,41.86453,487.5
94,94.0,963.1,20.6,63,490,13.3,257.1,   ///./,304.4,343.8,1142.3,15.3,28.0,22.4,9.92,58138.3,2.4,38, ////./       , ////./       , ////./        ,-87.61598,41.86451,490.3
95,95.0,962.8,20.6,63,493,13.3,257.0,   ///./,304.8,343.8,1141.9,15.3,28.0,22.4,9.94,58139.3,2.4,38, ////./       , ////./       , ////./        ,-87.616,41.8645,493.1
96,96.0,962.5,20.6,63,496,13.3,257.0,   ///./,305.2,343.8,1141.6,15.3,28.0,22.4,9.95,58140.3,2.4,39, ////./       , ////./       , ////./        ,-87.61602,41.86448,495.9
97,97.0,962.1,20.6,63,498,13.3,256.9,   ///./,305.5,343.8,1141.2,15.3,28.0,22.4,9.97,58141.3,2.4,39, ////./       , ////./       , ////./        ,-87.61603,41.86447,498.6
98,98.0,961.8,20.6,63,501,13.4,256.8,   ///./,305.9,343.8,1140.9,15.4,28.1,22.4,9.99,58142.3,2.4,39, ////./       , ////./       , ////./        ,-87.61605,41.86445,501.5
99,99.0,961.5,20.6,63,504,13.4,256.8,   ///./,306.3,343.8,1140.6,15.4,28.1,22.4,10.0,58143.3,2.3,39, ////./       , ////./       , ////./        ,-87.61607,41.86443,504.4
100,100.0,961.2,20.6,63,507,13.4,256.7,   ///./,306.7,343.8,1140.2,15.4,28.1,22.3,10.02,58144.3,2.3,39, ////./       , ////./       , ////./        ,-87.61609,41.86442,507.2
101,101.0,960.9,20.6,64,510,13.4,256.6,   ///./,307.1,343.7,1139.9,15.4,28.1,22.3,10.04,58145.3,2.3,39, ////./       , ////./       , ////./        ,-87.6161,41.8644,510.1
102,102.0,960.6,20.5,64,513,13.4,256.6,   ///./,307.4,343.7,1139.6,15.4,28.1,22.3,10.05,58146.3,2.3,39, ////./       , ////./       , ////./        ,-87.61612,41.86439,513.0
103,103.0,960.2,20.5,64,516,13.5,256.5,   ///./,307.8,343.7,1139.3,15.4,28.1,22.3,10.07,58147.3,2.3,39, ////./       , ////./       , ////./        ,-87.61614,41.86437,515.9
104,104.0,959.9,20.5,64,519,13.5,256.4,   ///./,308.2,343.7,1138.9,15.5,28.2,22.3,10.08,58148.3,2.3,39, ////./       , ////./       , ////./        ,-87.61616,41.86435,518.8
105,105.0,959.6,20.5,64,522,13.5,256.4,   ///./,308.6,343.7,1138.6,15.5,28.2,22.3,10.1,58149.3,2.3,39, ////./       , ////./       , ////./        ,-87.61617,41.86434,521.8
106,106.0,959.2,20.5,64,525,13.5,256.3,   ///./,309.0,343.7,1138.3,15.5,28.2,22.3,10.11,58150.3,2.3,39, ////./       , ////./       , ////./        ,-87.61619,41.86432,524.8
107,107.0,958.9,20.5,64,528,13.5,256.2,   ///./,309.4,343.7,1137.9,15.5,28.2,22.3,10.13,58151.3,2.3,39, ////./       , ////./       , ////./        ,-87.61621,41.86431,527.7
108,108.0,958.6,20.5,65,530,13.5,256.1,   ///./,309.8,343.7,1137.6,15.5,28.2,22.3,10.14,58152.3,2.3,39, ////./       , ////./       , ////./        ,-87.61623,41.8643,530.7
109,109.0,958.3,20.4,65,533,13.6,256.1,   ///./,310.2,343.7,1137.3,15.6,28.2,22.2,10.16,58153.3,2.3,39, ////./       , ////./       , ////./        ,-87.61624,41.86428,533.6
110,110.0,958.0,20.4,65,536,13.6,256.0,   ///./,310.6,343.7,1137.0,15.6,28.2,22.2,10.18,58154.3,2.3,39, ////./       , ////./       , ////./        ,-87.61626,41.86427,536.4
111,111.0,957.7,20.4,65,539,13.6,256.0,   ///./,311.0,343.7,1136.7,15.6,28.3,22.2,10.19,58155.3,2.3,39, ////./       , ////./       , ////./        ,-87.61628,41.86425,539.2
112,112.0,957.3,20.4,65,542,13.6,255.9,   ///./,311.3,343.7,1136.3,15.6,28.3,22.2,10.21,58156.3,2.3,39, ////./       , ////./       , ////./        ,-87.6163,41.86424,542.0
113,113.0,957.0,20.4,65,545,13.6,255.8,   ///./,311.7,343.6,1136.0,15.6,28.3,22.2,10.22,58157.3,2.3,39, ////./       , ////./       , ////./        ,-87.61631,41.86423,544.7
114,114.0,956.7,20.4,65,547,13.6,255.8,   ///./,312.1,343.6,1135.7,15.6,28.3,22.2,10.24,58158.3,2.3,39, ////./       , ////./       , ////./        ,-87.61633,41.86421,547.5
115,115.0,956.4,20.3,65,550,13.7,255.7,   ///./,312.5,343.6,1135.4,15.7,28.3,22.2,10.26,58159.3,2.3,39, ////./       , ////./       , ////./        ,-87.61635,41.8642,550.4
116,116.0,956.1,20.3,66,553,13.7,255.6,   ///./,312.9,343.6,1135.1,15.7,28.3,22.2,10.28,58160.3,2.3,39, ////./       , ////./       , ////./        ,-87.61636,41.86418,553.4
117,117.0,955.7,20.3,66,556,13.7,255.6,   ///./,313.3,343.6,1134.8,15.7,28.3,22.1,10.3,58161.3,2.3,39, ////./       , ////./       , ////./        ,-87.61638,41.86417,556.5
118,118.0,955.4,20.3,66,559,13.8,255.5,   ///./,313.7,343.6,1134.4,15.8,28.3,22.1,10.32,58162.3,2.3,39, ////./       , ////./       , ////./        ,-87.6164,41.86416,559.5
119,119.0,955.1,20.3,66,562,13.8,255.5,   ///./,314.1,343.6,1134.1,15.8,28.3,22.1,10.35,58163.3,2.3,39, ////./       , ////./       , ////./        ,-87.61642,41.86414,562.5
120,120.0,954.7,20.3,66,565,13.8,255.4,   ///./,314.5,343.6,1133.8,15.8,28.4,22.1,10.37,58164.3,2.3,39, ////./       , ////./       , ////./        ,-87.61643,41.86413,565.5
121,121.0,954.4,20.2,67,568,13.8,255.3,   ///./,314.9,343.6,1133.5,15.8,28.4,22.1,10.39,58165.3,2.3,39, ////./       , ////./       , ////./        ,-87.61645,41.86411,568.4
122,122.0,954.1,20.2,67,571,13.9,255.3,   ///./,315.3,343.5,1133.2,15.9,28.4,22.1,10.41,58166.3,2.3,39, ////./       , ////./       , ////./        ,-87.61647,41.8641,571.3
123,123.0,953.8,20.2,67,574,13.9,255.2,   ///./,315.7,343.5,1132.9,15.9,28.4,22.0,10.43,58167.3,2.3,39, ////./       , ////./       , ////./        ,-87.61649,41.86409,574.2
124,124.0,953.5,20.2,67,577,13.9,255.2,   ///./,316.1,343.5,1132.6,15.9,28.4,22.0,10.46,58168.3,2.3,39, ////./       , ////./       , ////./        ,-87.6165,41.86407,577.1
125,125.0,953.1,20.2,67,580,13.9,255.1,   ///./,316.5,343.5,1132.3,16.0,28.4,22.0,10.48,58169.3,2.3,39, ////./       , ////./       , ////./        ,-87.61652,41.86406,580.0
126,126.0,952.8,20.1,68,583,14.0,255.0,   ///./,316.9,343.5,1132.0,16.0,28.4,22.0,10.5,58170.3,2.2,40, ////./       , ////./       , ////./        ,-87.61654,41.86404,582.9
127,127.0,952.5,20.1,68,586,14.0,255.0,   ///./,317.3,343.5,1131.7,16.0,28.4,22.0,10.52,58171.3,2.2,41, ////./       , ////./       , ////./        ,-87.61656,41.86403,585.9
128,128.0,952.2,20.1,68,589,14.0,254.9,   ///./,317.7,343.5,1131.3,16.0,28.4,22.0,10.53,58172.3,2.2,41, ////./       , ////./       , ////./        ,-87.61657,41.86402,588.9
129,129.0,951.8,20.1,68,592,14.0,254.8,   ///./,318.1,343.5,1131.0,16.0,28.4,21.9,10.52,58173.3,2.2,42, ////./       , ////./       , ////./        ,-87.61659,41.864,591.9
130,130.0,951.5,20.1,68,595,14.0,254.8,   ///./,318.5,343.5,1130.7,16.0,28.4,21.9,10.52,58174.3,2.1,43, ////./       , ////./       , ////./        ,-87.61661,41.86399,594.9
131,131.0,951.2,20.0,68,598,14.0,254.7,   ///./,318.9,343.4,1130.4,16.0,28.5,21.9,10.51,58175.3,2.1,44, ////./       , ////./       , ////./        ,-87.61663,41.86397,597.9
132,132.0,950.8,20.0,68,601,13.9,254.6,   ///./,319.3,343.4,1130.1,16.0,28.5,21.9,10.5,58176.3,2.1,44, ////./       , ////./       , ////./        ,-87.61664,41.86396,600.9
133,133.0,950.5,20.0,68,604,13.9,254.6,   ///./,319.7,343.4,1129.8,15.9,28.5,21.8,10.49,58177.3,2.1,45, ////./       , ////./       , ////./        ,-87.61666,41.86395,603.9
134,134.0,950.2,20.0,68,607,13.9,254.5,   ///./,320.1,343.4,1129.5,15.9,28.5,21.8,10.49,58178.3,2.0,46, ////./       , ////./       , ////./        ,-87.61668,41.86393,607.0
