Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
00:07.5     	15:55:55.4         	---      	---                 	---                   	---          	---         	---
00:08.6     	15:55:56.5         	---      	---                 	---                   	---          	---         	---
00:09.5     	15:55:57.4         	---      	---                 	---                   	---          	---         	---
00:10.4     	15:55:58.3         	---      	---                 	---                   	---          	---         	---
00:11.5     	15:55:59.4         	---      	---                 	---                   	---          	---         	---
00:12.4     	15:56:00.3         	0.5      	-0.1                	0.3                   	-87.60285    	41.7636     	184.0
00:13.5     	15:56:01.4         	1.5      	-1.7                	1.1                   	-87.60284    	41.7636     	182.4
00:14.4     	15:56:02.3         	2.1      	-1.2                	1.0                   	-87.60283    	41.7636     	182.0
00:15.5     	15:56:03.4         	2.9      	-0.3                	0.5                   	-87.60282    	41.7636     	181.6
00:16.4     	15:56:04.3         	3.5      	-0.7                	0.7                   	-87.60282    	41.7636     	181.1
00:17.5     	15:56:05.4         	3.2      	-0.1                	0.3                   	-87.60282    	41.7636     	181.5
00:18.4     	15:56:06.3         	3.9      	-0.6                	0.2                   	-87.60282    	41.7636     	180.7
00:19.5     	15:56:07.4         	4.3      	-0.4                	0.2                   	-87.60282    	41.7636     	180.3
00:20.4     	15:56:08.3         	4.5      	-0.2                	0.4                   	-87.60282    	41.7636     	180.1
00:21.5     	15:56:09.5         	4.3      	-0.2                	0.1                   	-87.60282    	41.7636     	180.3
00:22.5     	15:56:10.4         	4.5      	0.0                 	0.1                   	-87.60282    	41.7636     	180.2
00:23.4     	15:56:11.3         	4.9      	-0.1                	0.1                   	-87.60281    	41.7636     	180.0
00:24.5     	15:56:12.4         	5.3      	-0.2                	0.2                   	-87.60281    	41.7636     	179.6
00:25.4     	15:56:13.3         	5.8      	-0.2                	0.1                   	-87.60281    	41.7636     	179.0
00:26.5     	15:56:14.4         	6.0      	-0.1                	0.4                   	-87.60281    	41.7636     	178.8
00:27.4     	15:56:15.3         	6.0      	-0.2                	0.4                   	-87.60281    	41.7636     	178.9
00:28.5     	15:56:16.4         	6.1      	0.0                 	0.4                   	-87.60281    	41.7636     	178.9
00:29.4     	15:56:17.3         	6.0      	0.2                 	0.5                   	-87.60281    	41.7636     	179.2
00:30.5     	15:56:18.4         	5.9      	0.2                 	0.2                   	-87.60281    	41.7636     	179.3
00:31.4     	15:56:19.3         	5.9      	0.1                 	0.3                   	-87.60281    	41.7636     	179.3
00:32.5     	15:56:20.4         	6.1      	0.1                 	0.0                   	-87.60282    	41.7636     	178.8
00:33.4     	15:56:21.3         	6.8      	0.0                 	0.5                   	-87.60283    	41.7636     	178.2
00:34.5     	15:56:22.4         	6.5      	-0.2                	0.1                   	-87.60283    	41.7636     	178.7
00:35.4     	15:56:23.3         	6.7      	0.3                 	0.2                   	-87.60283    	41.7636     	178.6
00:36.5     	15:56:24.5         	4.7      	0.1                 	0.2                   	-87.60282    	41.7636     	180.2
00:37.5     	15:56:25.4         	4.1      	0.1                 	0.1                   	-87.60283    	41.7636     	180.4
00:38.4     	15:56:26.3         	3.4      	0.1                 	0.1                   	-87.60283    	41.7636     	180.7
00:39.5     	15:56:27.4         	3.5      	0.0                 	0.1                   	-87.60282    	41.7636     	181.1
00:40.4     	15:56:28.3         	3.6      	0.3                 	0.1                   	-87.60282    	41.7636     	181.4
00:41.5     	15:56:29.4         	3.6      	-0.1                	0.2                   	-87.60282    	41.7636     	181.2
00:42.4     	15:56:30.3         	3.6      	0.1                 	0.3                   	-87.60282    	41.7636     	181.0
00:43.5     	15:56:31.4         	3.9      	0.3                 	0.1                   	-87.60282    	41.7636     	180.6
00:44.4     	15:56:32.3         	4.3      	0.3                 	0.2                   	-87.60282    	41.7636     	180.3
00:45.5     	15:56:33.4         	5.0      	0.3                 	0.2                   	-87.60282    	41.7636     	179.5
00:46.4     	15:56:34.3         	5.2      	0.2                 	0.1                   	-87.60282    	41.7636     	179.3
00:47.6     	15:56:35.5         	5.4      	0.2                 	0.2                   	-87.60281    	41.7636     	179.4
00:48.4     	15:56:36.3         	5.1      	0.2                 	0.1                   	-87.60281    	41.7636     	179.7
00:49.5     	15:56:37.4         	4.8      	0.4                 	0.2                   	-87.60281    	41.7636     	180.0
00:50.5     	15:56:38.4         	4.6      	0.4                 	0.3                   	-87.60282    	41.7636     	180.1
00:51.4     	15:56:39.3         	4.4      	0.6                 	0.3                   	-87.60282    	41.7636     	180.4
00:52.6     	15:56:40.5         	4.0      	0.4                 	0.2                   	-87.60282    	41.7636     	180.6
00:53.4     	15:56:41.3         	3.5      	0.2                 	0.1                   	-87.60283    	41.7636     	181.0
00:54.6     	15:56:42.5         	3.7      	0.1                 	0.1                   	-87.60283    	41.7636     	180.6
00:55.4     	15:56:43.3         	4.4      	0.0                 	0.2                   	-87.60282    	41.7636     	179.9
00:56.6     	15:56:44.5         	5.9      	-0.1                	0.1                   	-87.60282    	41.7636     	178.5
00:57.4     	15:56:45.3         	5.7      	0.4                 	0.3                   	-87.60282    	41.7636     	178.8
00:58.6     	15:56:46.5         	5.5      	0.3                 	0.3                   	-87.60281    	41.7636     	179.0
00:59.4     	15:56:47.3         	5.1      	0.3                 	0.3                   	-87.60282    	41.7636     	179.4
01:00.6     	15:56:48.5         	4.5      	0.2                 	0.1                   	-87.60282    	41.7636     	179.8
01:01.4     	15:56:49.3         	4.1      	0.2                 	0.1                   	-87.60282    	41.7636     	180.2
01:02.6     	15:56:50.5         	3.9      	0.2                 	0.2                   	-87.60282    	41.7636     	180.5
01:03.4     	15:56:51.3         	3.8      	0.2                 	0.1                   	-87.60282    	41.7636     	180.7
01:04.6     	15:56:52.5         	3.6      	0.1                 	0.1                   	-87.60282    	41.7636     	180.9
01:05.4     	15:56:53.4         	3.4      	0.4                 	0.2                   	-87.60282    	41.7636     	181.2
01:06.4     	15:56:54.3         	3.2      	0.2                 	0.2                   	-87.60282    	41.7636     	181.5
01:07.5     	15:56:55.4         	3.2      	0.3                 	0.3                   	-87.60282    	41.7636     	181.7
01:08.4     	15:56:56.3         	3.8      	0.3                 	0.2                   	-87.60281    	41.7636     	181.9
01:09.5     	15:56:57.4         	4.0      	0.5                 	0.2                   	-87.60281    	41.7636     	182.1
01:10.4     	15:56:58.3         	4.2      	0.3                 	0.2                   	-87.60280    	41.7636     	182.1
01:11.5     	15:56:59.4         	4.3      	0.2                 	0.1                   	-87.60280    	41.7636     	182.1
01:12.4     	15:57:00.3         	4.2      	0.3                 	0.1                   	-87.60280    	41.7636     	182.3
01:15.5     	15:57:03.4         	4.6      	0.3                 	0.1                   	-87.60280    	41.7636     	182.0
01:16.5     	15:57:04.4         	4.5      	0.6                 	0.2                   	-87.60280    	41.7636     	182.3
01:17.6     	15:57:05.5         	4.5      	0.4                 	0.2                   	-87.60280    	41.7636     	182.4
01:18.5     	15:57:06.4         	4.5      	0.3                 	0.1                   	-87.60280    	41.7636     	182.5
01:19.6     	15:57:07.5         	4.5      	0.5                 	0.2                   	-87.60280    	41.7636     	182.6
01:20.5     	15:57:08.4         	4.5      	0.4                 	0.1                   	-87.60280    	41.7636     	182.7
01:21.5     	15:57:09.4         	4.4      	0.5                 	0.2                   	-87.60280    	41.7636     	183.0
01:22.6     	15:57:10.5         	4.4      	0.3                 	0.1                   	-87.60280    	41.7636     	183.3
01:23.5     	15:57:11.4         	4.4      	0.3                 	0.1                   	-87.60280    	41.7636     	183.5
01:24.6     	15:57:12.5         	4.4      	0.4                 	0.2                   	-87.60280    	41.7636     	183.8
01:25.5     	15:57:13.4         	4.5      	0.3                 	0.2                   	-87.60280    	41.7636     	184.1
01:26.6     	15:57:14.5         	4.5      	0.3                 	0.2                   	-87.60280    	41.7636     	184.3
01:27.5     	15:57:15.4         	4.7      	0.2                 	0.1                   	-87.60280    	41.7636     	184.7
01:28.6     	15:57:16.5         	4.9      	0.2                 	0.1                   	-87.60280    	41.7636     	185.0
01:29.5     	15:57:17.4         	4.8      	0.2                 	0.4                   	-87.60280    	41.7636     	184.4
01:30.6     	15:57:18.5         	5.0      	0.3                 	0.1                   	-87.60279    	41.7636     	184.5
01:31.5     	15:57:19.4         	5.1      	0.1                 	0.1                   	-87.60279    	41.7636     	184.2
01:32.6     	15:57:20.5         	5.1      	0.0                 	0.1                   	-87.60279    	41.7636     	183.8
01:33.5     	15:57:21.4         	5.0      	0.2                 	0.1                   	-87.60279    	41.7636     	183.7
01:34.3     	15:57:22.2         	5.0      	0.2                 	0.2                   	-87.60279    	41.7636     	183.2
01:35.5     	15:57:23.4         	5.4      	0.3                 	0.1                   	-87.60279    	41.7636     	181.9
01:36.3     	15:57:24.2         	5.8      	0.3                 	0.1                   	-87.60279    	41.7636     	181.3
01:37.6     	15:57:25.5         	6.3      	0.1                 	0.1                   	-87.60278    	41.7636     	180.5
01:38.4     	15:57:26.3         	6.3      	0.3                 	0.2                   	-87.60278    	41.7636     	180.6
01:39.6     	15:57:27.5         	6.1      	0.3                 	0.2                   	-87.60279    	41.7636     	180.8
01:40.5     	15:57:28.4         	6.2      	0.0                 	0.0                   	-87.60279    	41.7636     	180.5
01:41.6     	15:57:29.5         	6.1      	-0.1                	0.2                   	-87.60279    	41.7636     	180.2
01:42.5     	15:57:30.4         	6.1      	0.1                 	0.6                   	-87.60279    	41.7636     	180.2
01:43.6     	15:57:31.5         	6.6      	0.2                 	0.5                   	-87.60279    	41.7636     	179.9
01:44.5     	15:57:32.4         	7.0      	0.0                 	0.6                   	-87.60278    	41.7636     	180.0
01:45.6     	15:57:33.5         	7.5      	0.0                 	0.8                   	-87.60277    	41.7636     	179.9
01:46.5     	15:57:34.4         	8.0      	0.4                 	0.9                   	-87.60276    	41.7636     	180.1
01:47.6     	15:57:35.5         	8.2      	0.3                 	0.8                   	-87.60276    	41.7636     	180.5
01:48.5     	15:57:36.4         	8.4      	0.4                 	0.8                   	-87.60275    	41.7636     	180.9
01:49.4     	15:57:37.3         	8.6      	0.5                 	0.4                   	-87.60275    	41.7636     	181.1
01:50.5     	15:57:38.5         	8.8      	0.5                 	0.6                   	-87.60275    	41.7636     	181.6
01:52.6     	15:57:40.5         	10.0     	0.5                 	0.7                   	-87.60273    	41.7636     	182.2
01:53.5     	15:57:41.4         	10.5     	1.6                 	0.8                   	-87.60273    	41.7635     	183.7
01:54.6     	15:57:42.5         	11.1     	0.8                 	0.8                   	-87.60272    	41.7635     	184.2
01:55.5     	15:57:43.4         	11.7     	0.3                 	0.8                   	-87.60271    	41.7635     	184.3
01:56.6     	15:57:44.5         	12.6     	0.3                 	0.6                   	-87.60271    	41.7635     	184.3
01:57.5     	15:57:45.4         	13.0     	-0.1                	0.5                   	-87.60270    	41.7635     	184.0
01:58.6     	15:57:46.5         	13.5     	0.1                 	0.6                   	-87.60269    	41.7635     	183.9
01:59.5     	15:57:47.4         	13.9     	0.3                 	0.4                   	-87.60269    	41.7635     	184.0
02:00.6     	15:57:48.5         	14.2     	0.4                 	0.4                   	-87.60269    	41.7635     	184.3
02:01.5     	15:57:49.4         	14.7     	0.1                 	0.8                   	-87.60268    	41.7635     	184.3
02:02.4     	15:57:50.3         	15.4     	-0.1                	0.5                   	-87.60267    	41.7635     	183.9
02:03.5     	15:57:51.4         	15.9     	0.1                 	0.6                   	-87.60267    	41.7635     	183.9
02:04.4     	15:57:52.3         	16.7     	1.0                 	0.9                   	-87.60266    	41.7635     	184.7
02:05.6     	15:57:53.5         	17.5     	0.1                 	0.7                   	-87.60265    	41.7635     	184.9
02:06.5     	15:57:54.4         	18.2     	-0.2                	0.7                   	-87.60264    	41.7635     	184.6
02:07.6     	15:57:55.5         	18.8     	-0.3                	0.7                   	-87.60263    	41.7635     	184.3
02:08.5     	15:57:56.4         	20.1     	0.0                 	1.8                   	-87.60262    	41.7635     	184.3
02:09.6     	15:57:57.5         	21.7     	0.5                 	0.8                   	-87.60260    	41.7635     	184.0
02:10.5     	15:57:58.4         	22.5     	0.5                 	0.9                   	-87.60259    	41.7635     	184.3
02:11.6     	15:57:59.5         	23.4     	0.3                 	1.0                   	-87.60258    	41.7635     	184.7
02:12.5     	15:58:00.4         	24.6     	-0.2                	0.9                   	-87.60256    	41.7635     	184.7
02:13.6     	15:58:01.5         	25.6     	-0.2                	1.1                   	-87.60255    	41.7635     	184.2
02:14.5     	15:58:02.4         	26.5     	-0.2                	0.9                   	-87.60254    	41.7635     	183.6
02:15.6     	15:58:03.5         	27.6     	-0.2                	1.1                   	-87.60253    	41.7635     	182.2
02:16.5     	15:58:04.4         	29.4     	0.0                 	1.2                   	-87.60251    	41.7635     	181.0
02:17.4     	15:58:05.3         	31.0     	0.0                 	1.4                   	-87.60249    	41.7635     	181.4
02:18.5     	15:58:06.4         	32.4     	0.1                 	1.3                   	-87.60248    	41.7635     	181.5
02:19.4     	15:58:07.3         	33.5     	0.3                 	1.0                   	-87.60247    	41.7635     	181.8
02:20.5     	15:58:08.4         	34.6     	0.5                 	1.1                   	-87.60245    	41.7635     	182.2
02:21.5     	15:58:09.4         	35.7     	0.8                 	1.0                   	-87.60244    	41.7635     	182.7
02:22.6     	15:58:10.5         	36.8     	0.3                 	1.1                   	-87.60243    	41.7635     	182.7
02:23.5     	15:58:11.4         	38.0     	0.8                 	1.2                   	-87.60242    	41.7635     	183.5
02:24.6     	15:58:12.5         	39.0     	0.2                 	0.9                   	-87.60241    	41.7635     	184.5
02:26.6     	15:58:14.5         	41.3     	-0.1                	1.4                   	-87.60238    	41.7634     	184.3
02:27.5     	15:58:15.4         	43.5     	-0.1                	0.8                   	-87.60236    	41.7634     	184.6
02:28.6     	15:58:16.5         	44.2     	-0.3                	0.6                   	-87.60235    	41.7634     	184.6
02:31.5     	15:58:19.4         	46.7     	0.1                 	1.2                   	-87.60232    	41.7634     	185.6
02:32.4     	15:58:20.3         	47.4     	-0.3                	1.6                   	-87.60231    	41.7634     	185.4
02:33.5     	15:58:21.4         	48.0     	0.4                 	0.9                   	-87.60229    	41.7635     	185.5
02:34.4     	15:58:22.3         	48.6     	0.5                 	1.4                   	-87.60228    	41.7635     	185.8
02:35.5     	15:58:23.4         	49.4     	1.3                 	0.9                   	-87.60227    	41.7635     	186.6
02:36.4     	15:58:24.3         	50.1     	0.6                 	1.0                   	-87.60226    	41.7635     	186.1
02:37.6     	15:58:25.5         	50.3     	0.1                 	1.3                   	-87.60226    	41.7635     	186.0
02:38.5     	15:58:26.4         	50.8     	-0.3                	0.9                   	-87.60225    	41.7635     	185.4
02:39.6     	15:58:27.5         	51.6     	0.2                 	1.6                   	-87.60224    	41.7635     	185.5
02:40.5     	15:58:28.4         	52.5     	0.4                 	1.2                   	-87.60222    	41.7635     	185.5
02:41.6     	15:58:29.5         	53.1     	0.5                 	0.9                   	-87.60221    	41.7635     	185.8
02:42.5     	15:58:30.4         	54.0     	0.6                 	1.1                   	-87.60220    	41.7635     	185.2
02:43.6     	15:58:31.5         	55.0     	0.4                 	1.0                   	-87.60219    	41.7635     	185.5
02:44.5     	15:58:32.4         	55.7     	-0.7                	1.3                   	-87.60218    	41.7635     	185.3
02:45.4     	15:58:33.3         	57.3     	-0.7                	1.2                   	-87.60216    	41.7636     	183.8
02:48.5     	15:58:36.4         	59.3     	0.0                 	1.1                   	-87.60214    	41.7636     	183.8
02:49.4     	15:58:37.3         	59.9     	0.1                 	0.4                   	-87.60213    	41.7636     	183.8
02:50.5     	15:58:38.4         	60.0     	0.4                 	0.4                   	-87.60213    	41.7636     	184.4
02:51.4     	15:58:39.3         	59.9     	0.1                 	0.1                   	-87.60213    	41.7636     	184.8
02:52.5     	15:58:40.4         	59.9     	0.2                 	0.2                   	-87.60213    	41.7636     	185.2
02:53.5     	15:58:41.4         	60.1     	-0.1                	0.1                   	-87.60213    	41.7636     	185.0
02:54.6     	15:58:42.5         	60.0     	0.2                 	0.0                   	-87.60213    	41.7636     	185.1
02:55.5     	15:58:43.4         	59.8     	-0.1                	0.0                   	-87.60213    	41.7636     	184.7
02:56.6     	15:58:44.5         	59.7     	0.1                 	0.0                   	-87.60213    	41.7636     	184.6
02:57.5     	15:58:45.4         	59.8     	0.2                 	0.1                   	-87.60213    	41.7636     	184.6
02:58.4     	15:58:46.3         	59.9     	0.2                 	0.1                   	-87.60213    	41.7636     	184.7
02:59.5     	15:58:47.4         	60.0     	0.0                 	0.0                   	-87.60213    	41.7636     	184.7
03:00.4     	15:58:48.3         	60.1     	-0.1                	0.1                   	-87.60213    	41.7636     	184.6
03:01.5     	15:58:49.4         	60.2     	0.0                 	0.1                   	-87.60213    	41.7636     	184.7
03:02.4     	15:58:50.3         	60.3     	0.1                 	0.1                   	-87.60212    	41.7636     	184.6
03:03.5     	15:58:51.4         	59.6     	0.3                 	0.1                   	-87.60213    	41.7636     	185.7
03:04.4     	15:58:52.3         	59.3     	0.1                 	0.0                   	-87.60214    	41.7636     	185.6
03:05.5     	15:58:53.4         	58.5     	0.1                 	0.0                   	-87.60215    	41.7636     	184.7
03:06.4     	15:58:54.3         	58.5     	0.0                 	0.0                   	-87.60215    	41.7636     	183.9
03:07.6     	15:58:55.5         	58.2     	-0.1                	0.1                   	-87.60215    	41.7636     	183.5
03:08.5     	15:58:56.4         	57.8     	0.0                 	0.1                   	-87.60216    	41.7636     	183.2
03:09.6     	15:58:57.5         	57.8     	-0.1                	0.1                   	-87.60215    	41.7636     	182.9
03:10.5     	15:58:58.4         	58.0     	0.0                 	0.0                   	-87.60215    	41.7636     	182.9
03:11.4     	15:58:59.3         	58.5     	-0.1                	0.1                   	-87.60215    	41.7636     	182.6
03:12.5     	15:59:00.4         	58.7     	-0.1                	0.1                   	-87.60214    	41.7636     	182.4
03:13.4     	15:59:01.3         	59.0     	-0.1                	0.0                   	-87.60214    	41.7636     	182.2
03:14.5     	15:59:02.4         	59.1     	-0.2                	0.1                   	-87.60214    	41.7636     	182.1
03:15.4     	15:59:03.3         	59.4     	-0.1                	0.1                   	-87.60214    	41.7636     	181.9
03:16.5     	15:59:04.4         	59.5     	-0.1                	0.0                   	-87.60213    	41.7636     	182.0
03:17.4     	15:59:05.3         	59.6     	0.2                 	0.1                   	-87.60213    	41.7636     	182.1
03:18.5     	15:59:06.4         	59.6     	0.2                 	0.1                   	-87.60213    	41.7636     	182.2
03:19.4     	15:59:07.3         	59.7     	0.1                 	0.1                   	-87.60213    	41.7636     	181.8
03:20.5     	15:59:08.4         	59.7     	0.1                 	0.2                   	-87.60213    	41.7636     	181.9
03:21.4     	15:59:09.3         	59.8     	-0.2                	0.1                   	-87.60213    	41.7636     	181.2
03:22.6     	15:59:10.5         	59.9     	-0.2                	0.1                   	-87.60213    	41.7636     	181.1
03:23.5     	15:59:11.4         	59.8     	-0.3                	0.1                   	-87.60213    	41.7636     	181.0
03:24.6     	15:59:12.5         	59.6     	-0.2                	0.1                   	-87.60213    	41.7636     	181.0
03:25.5     	15:59:13.4         	59.6     	-0.1                	0.1                   	-87.60213    	41.7636     	180.8
03:26.4     	15:59:14.3         	59.6     	0.1                 	0.0                   	-87.60213    	41.7636     	180.6
03:27.5     	15:59:15.4         	59.5     	0.2                 	0.1                   	-87.60214    	41.7636     	180.3
03:28.4     	15:59:16.3         	59.5     	0.0                 	0.1                   	-87.60214    	41.7636     	180.4
03:29.5     	15:59:17.4         	59.3     	0.0                 	0.1                   	-87.60214    	41.7636     	180.5
03:30.4     	15:59:18.3         	59.0     	0.2                 	0.0                   	-87.60214    	41.7636     	180.8
03:31.5     	15:59:19.4         	58.5     	0.2                 	0.1                   	-87.60215    	41.7636     	181.4
03:32.4     	15:59:20.3         	58.4     	0.2                 	0.2                   	-87.60215    	41.7636     	181.6
03:33.5     	15:59:21.4         	58.3     	0.0                 	0.1                   	-87.60215    	41.7636     	181.9
03:34.4     	15:59:22.3         	58.3     	0.1                 	0.0                   	-87.60215    	41.7636     	182.1
03:35.5     	15:59:23.4         	58.3     	0.2                 	0.1                   	-87.60215    	41.7636     	182.1
03:36.5     	15:59:24.4         	58.3     	0.2                 	0.1                   	-87.60215    	41.7636     	182.2
03:37.6     	15:59:25.5         	58.3     	0.1                 	0.1                   	-87.60215    	41.7636     	182.2
03:38.5     	15:59:26.4         	58.3     	0.2                 	0.1                   	-87.60215    	41.7636     	182.7
03:39.4     	15:59:27.3         	58.3     	0.1                 	0.1                   	-87.60215    	41.7636     	183.1
03:40.5     	15:59:28.4         	58.2     	0.2                 	0.1                   	-87.60215    	41.7636     	183.4
03:41.4     	15:59:29.3         	58.1     	0.1                 	0.0                   	-87.60215    	41.7636     	183.8
03:42.5     	15:59:30.4         	58.1     	0.1                 	0.0                   	-87.60215    	41.7636     	185.1
03:43.4     	15:59:31.3         	58.2     	0.0                 	0.0                   	-87.60215    	41.7636     	185.5
03:44.6     	15:59:32.5         	58.4     	0.1                 	0.1                   	-87.60215    	41.7636     	185.4
03:46.6     	15:59:34.5         	58.5     	0.2                 	0.1                   	-87.60215    	41.7636     	185.5
03:47.4     	15:59:35.3         	57.9     	-0.2                	0.1                   	-87.60215    	41.7636     	185.1
03:48.6     	15:59:36.5         	57.9     	-0.3                	0.2                   	-87.60215    	41.7636     	184.8
03:49.4     	15:59:37.3         	57.8     	-0.2                	0.1                   	-87.60216    	41.7636     	183.9
03:50.6     	15:59:38.5         	58.3     	-0.2                	0.3                   	-87.60215    	41.7636     	182.9
03:51.4     	15:59:39.3         	58.4     	-0.4                	0.1                   	-87.60215    	41.7636     	182.5
03:52.7     	15:59:40.6         	58.4     	-0.5                	0.3                   	-87.60215    	41.7636     	182.1
03:53.5     	15:59:41.4         	58.5     	-0.4                	0.1                   	-87.60215    	41.7636     	181.6
03:54.4     	15:59:42.3         	58.5     	-0.3                	0.1                   	-87.60215    	41.7636     	181.3
03:55.5     	15:59:43.4         	58.4     	-0.1                	0.1                   	-87.60215    	41.7636     	181.2
03:56.4     	15:59:44.3         	58.5     	-0.1                	0.1                   	-87.60215    	41.7636     	180.8
03:57.5     	15:59:45.4         	58.5     	-0.2                	0.1                   	-87.60215    	41.7636     	180.3
03:58.4     	15:59:46.3         	58.5     	-0.2                	0.1                   	-87.60215    	41.7636     	180.2
03:59.5     	15:59:47.4         	58.6     	-0.2                	0.1                   	-87.60215    	41.7636     	180.0
04:00.4     	15:59:48.3         	58.6     	0.0                 	0.0                   	-87.60215    	41.7636     	179.7
04:01.5     	15:59:49.4         	58.6     	0.0                 	0.2                   	-87.60215    	41.7636     	179.6
04:02.4     	15:59:50.3         	58.4     	-0.1                	0.7                   	-87.60215    	41.7636     	179.2
04:03.5     	15:59:51.4         	57.9     	0.5                 	0.5                   	-87.60216    	41.7636     	179.5
04:04.4     	15:59:52.3         	57.5     	-0.1                	0.9                   	-87.60216    	41.7636     	179.5
04:05.5     	15:59:53.4         	57.0     	-0.3                	0.9                   	-87.60217    	41.7636     	179.3
04:06.4     	15:59:54.3         	56.4     	0.0                 	1.1                   	-87.60218    	41.7636     	179.3
04:07.6     	15:59:55.5         	55.8     	0.0                 	0.9                   	-87.60219    	41.7637     	179.0
04:08.5     	15:59:56.4         	55.0     	0.0                 	1.2                   	-87.60220    	41.7637     	180.0
04:10.5     	15:59:58.4         	54.2     	0.3                 	0.7                   	-87.60221    	41.7637     	181.1
04:11.5     	15:59:59.4         	53.8     	0.3                 	0.2                   	-87.60221    	41.7636     	182.5
04:12.5     	16:00:00.4         	53.8     	0.0                 	0.1                   	-87.60221    	41.7636     	182.3
04:13.5     	16:00:01.4         	53.8     	-0.2                	0.2                   	-87.60221    	41.7636     	181.9
04:14.6     	16:00:02.5         	53.6     	0.0                 	0.1                   	-87.60221    	41.7636     	182.0
04:15.5     	16:00:03.4         	53.5     	0.0                 	0.1                   	-87.60221    	41.7636     	182.0
04:16.6     	16:00:04.5         	54.6     	4.5                 	2.5                   	-87.60220    	41.7637     	184.1
04:17.5     	16:00:05.4         	58.0     	6.3                 	3.9                   	-87.60217    	41.7637     	189.7
04:18.6     	16:00:06.5         	64.4     	3.7                 	7.6                   	-87.60210    	41.7637     	194.4
04:19.5     	16:00:07.4         	72.1     	5.0                 	7.4                   	-87.60201    	41.7637     	198.4
04:20.6     	16:00:08.5         	78.0     	7.2                 	3.0                   	-87.60195    	41.7637     	204.0
04:21.6     	16:00:09.5         	80.6     	7.3                 	2.0                   	-87.60195    	41.7637     	210.8
04:22.4     	16:00:10.3         	82.0     	4.6                 	4.4                   	-87.60196    	41.7637     	215.6
04:23.6     	16:00:11.5         	87.1     	4.7                 	6.9                   	-87.60192    	41.7637     	219.7
04:24.4     	16:00:12.3         	95.0     	5.7                 	6.2                   	-87.60184    	41.7637     	224.3
04:25.6     	16:00:13.5         	101.5    	6.4                 	4.9                   	-87.60179    	41.7637     	230.5
04:26.4     	16:00:14.3         	105.6    	7.9                 	1.8                   	-87.60176    	41.7637     	236.1
04:27.6     	16:00:15.5         	109.1    	5.9                 	1.6                   	-87.60175    	41.7637     	241.5
04:28.4     	16:00:16.3         	115.2    	3.7                 	9.7                   	-87.60171    	41.7638     	245.5
04:29.6     	16:00:17.5         	124.6    	7.2                 	7.6                   	-87.60163    	41.7638     	250.8
04:30.4     	16:00:18.3         	132.8    	4.4                 	5.3                   	-87.60156    	41.7638     	257.1
04:31.6     	16:00:19.5         	136.5    	2.1                 	5.7                   	-87.60151    	41.7638     	258.9
04:32.4     	16:00:20.3         	140.5    	3.5                 	4.2                   	-87.60148    	41.7637     	263.0
04:33.6     	16:00:21.5         	146.2    	4.5                 	5.1                   	-87.60142    	41.7637     	267.4
04:34.4     	16:00:22.3         	154.5    	3.8                 	9.0                   	-87.60134    	41.7637     	271.2
04:35.6     	16:00:23.5         	165.7    	5.2                 	11.3                  	-87.60122    	41.7638     	275.9
04:36.4     	16:00:24.3         	177.6    	6.9                 	8.2                   	-87.60111    	41.7638     	282.7
04:37.5     	16:00:25.4         	185.8    	3.2                 	4.4                   	-87.60103    	41.7638     	287.7
04:38.6     	16:00:26.5         	189.7    	2.8                 	4.4                   	-87.60099    	41.7638     	290.0
04:39.5     	16:00:27.4         	193.5    	6.0                 	4.5                   	-87.60097    	41.7638     	294.5
04:40.6     	16:00:28.5         	200.2    	5.1                 	6.3                   	-87.60091    	41.7638     	299.8
04:41.5     	16:00:29.4         	209.5    	2.6                 	11.1                  	-87.60082    	41.7638     	303.9
04:42.6     	16:00:30.5         	219.7    	5.4                 	10.8                  	-87.60072    	41.7639     	308.4
04:43.5     	16:00:31.4         	227.3    	3.4                 	5.3                   	-87.60067    	41.7640     	313.5
04:44.6     	16:00:32.5         	230.5    	1.5                 	1.0                   	-87.60065    	41.7640     	316.5
04:45.5     	16:00:33.4         	232.4    	3.1                 	1.0                   	-87.60065    	41.7640     	319.4
04:46.6     	16:00:34.5         	236.5    	4.9                 	4.3                   	-87.60063    	41.7640     	323.6
04:47.5     	16:00:35.4         	243.9    	4.7                 	7.6                   	-87.60058    	41.7640     	329.1
04:48.6     	16:00:36.5         	252.6    	2.9                 	8.8                   	-87.60050    	41.7641     	333.3
04:49.5     	16:00:37.4         	263.4    	5.0                 	11.1                  	-87.60039    	41.7641     	338.2
04:50.4     	16:00:38.3         	274.4    	5.1                 	8.2                   	-87.60027    	41.7641     	343.8
04:51.5     	16:00:39.4         	281.5    	3.8                 	2.8                   	-87.60021    	41.7641     	349.2
04:52.5     	16:00:40.4         	285.6    	4.6                 	3.6                   	-87.60019    	41.7641     	353.2
04:53.6     	16:00:41.5         	291.4    	4.9                 	7.5                   	-87.60016    	41.7642     	358.7
04:54.5     	16:00:42.4         	299.8    	4.1                 	8.8                   	-87.60010    	41.7642     	363.5
04:55.6     	16:00:43.5         	309.2    	1.0                 	9.7                   	-87.59999    	41.7642     	366.9
