,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
24,24.0,975.9,23.0,76,187,18.6,259.0,   ///./,260.2,345.2,1148.3,21.5,29.3,25.4,13.8,48028.2,0.5,44, ////./       , ////./       , ////./        ,-87.6029,41.7635,187.5
25,25.0,975.8,22.9,76,188,18.6,259.0,   ///./,260.3,345.1,1148.3,21.4,29.2,25.4,13.78,48029.2,0.5,57, ////./       , ////./       , ////./        ,-87.60291,41.7635,188.1
26,26.0,975.7,22.9,77,189,18.6,259.0,   ///./,260.4,345.1,1148.3,21.4,29.2,25.4,13.76,48030.2,0.5,66, ////./       , ////./       , ////./        ,-87.60292,41.76349,189.1
27,27.0,975.6,22.9,77,190,18.5,259.0,   ///./,260.6,345.1,1148.3,21.4,29.2,25.3,13.74,48031.2,0.5,73, ////./       , ////./       , ////./        ,-87.60293,41.76349,190.1
28,28.0,975.5,22.8,77,191,18.5,259.0,   ///./,260.8,345.1,1148.4,21.3,29.1,25.3,13.72,48032.2,0.5,77, ////./       , ////./       , ////./        ,-87.60294,41.76348,191.1
29,29.0,975.4,22.8,77,192,18.5,259.0,   ///./,260.9,345.0,1148.4,21.3,29.1,25.2,13.69,48033.2,0.5,76, ////./       , ////./       , ////./        ,-87.60296,41.76348,192.1
30,30.0,975.3,22.7,77,193,18.4,259.0,   ///./,261.1,345.0,1148.4,21.3,29.1,25.2,13.67,48034.2,0.6,75, ////./       , ////./       , ////./        ,-87.60297,41.76348,193.1
31,31.0,975.1,22.7,77,195,18.4,259.0,   ///./,261.3,345.0,1148.4,21.2,29.0,25.1,13.65,48035.2,0.7,73, ////./       , ////./       , ////./        ,-87.60298,41.76347,194.6
32,32.0,974.9,22.7,77,196,18.4,259.0,   ///./,261.6,345.0,1148.3,21.2,29.0,25.1,13.63,48036.2,0.8,73, ////./       , ////./       , ////./        ,-87.60299,41.76347,196.3
33,33.0,974.7,22.6,77,198,18.4,259.0,   ///./,261.8,345.0,1148.2,21.2,29.0,25.0,13.61,48037.2,0.8,72, ////./       , ////./       , ////./        ,-87.603,41.76347,198.0
34,34.0,974.5,22.6,77,200,18.4,259.0,   ///./,262.1,344.9,1148.1,21.1,29.0,25.0,13.61,48038.2,0.9,71, ////./       , ////./       , ////./        ,-87.60301,41.76346,199.8
35,35.0,974.3,22.6,77,201,18.4,258.9,   ///./,262.3,344.9,1147.9,21.1,29.0,25.0,13.61,48039.2,1.0,71, ////./       , ////./       , ////./        ,-87.60303,41.76346,201.5
36,36.0,974.1,22.6,77,203,18.4,258.9,   ///./,262.6,344.9,1147.7,21.2,29.0,25.0,13.62,48040.2,1.0,70, ////./       , ////./       , ////./        ,-87.60304,41.76345,203.3
37,37.0,973.9,22.6,77,205,18.4,258.9,   ///./,262.8,344.9,1147.5,21.2,29.0,25.0,13.62,48041.2,1.1,70, ////./       , ////./       , ////./        ,-87.60305,41.76345,205.1
38,38.0,973.7,22.6,77,207,18.4,258.8,   ///./,263.0,344.9,1147.3,21.2,29.0,25.0,13.63,48042.2,1.2,70, ////./       , ////./       , ////./        ,-87.60306,41.76345,206.9
39,39.0,973.5,22.5,77,209,18.4,258.8,   ///./,263.3,344.9,1147.1,21.2,29.0,25.0,13.63,48043.2,1.2,69, ////./       , ////./       , ////./        ,-87.60307,41.76344,208.8
40,40.0,973.3,22.5,77,211,18.4,258.7,   ///./,263.5,344.9,1146.9,21.2,29.0,25.0,13.64,48044.2,1.3,69, ////./       , ////./       , ////./        ,-87.60308,41.76344,210.6
41,41.0,973.1,22.5,77,212,18.4,258.7,   ///./,263.8,344.9,1146.7,21.2,29.0,24.9,13.64,48045.2,1.4,69, ////./       , ////./       , ////./        ,-87.6031,41.76344,212.4
42,42.0,972.9,22.5,78,214,18.4,258.7,   ///./,264.1,344.9,1146.5,21.2,29.0,24.9,13.65,48046.2,1.5,69, ////./       , ////./       , ////./        ,-87.60311,41.76343,214.5
43,43.0,972.6,22.5,78,217,18.4,258.6,   ///./,264.4,344.9,1146.3,21.2,29.0,24.9,13.65,48047.2,1.5,69, ////./       , ////./       , ////./        ,-87.60312,41.76343,216.7
44,44.0,972.4,22.5,78,219,18.4,258.6,   ///./,264.7,344.9,1146.0,21.2,29.1,24.9,13.66,48048.2,1.6,68, ////./       , ////./       , ////./        ,-87.60313,41.76342,219.0
45,45.0,972.1,22.5,78,221,18.4,258.5,   ///./,265.0,344.9,1145.8,21.2,29.1,24.9,13.66,48049.2,1.7,68, ////./       , ////./       , ////./        ,-87.60314,41.76342,221.2
46,46.0,971.8,22.5,78,223,18.4,258.4,   ///./,265.3,344.9,1145.5,21.2,29.1,24.9,13.67,48050.2,1.7,67, ////./       , ////./       , ////./        ,-87.60316,41.76341,223.4
47,47.0,971.6,22.4,78,226,18.4,258.4,   ///./,265.6,344.8,1145.3,21.2,29.1,24.9,13.67,48051.2,1.7,67, ////./       , ////./       , ////./        ,-87.60318,41.7634,225.7
48,48.0,971.3,22.4,78,228,18.4,258.4,   ///./,266.0,344.8,1145.1,21.2,29.1,24.8,13.67,48052.2,1.7,66, ////./       , ////./       , ////./        ,-87.6032,41.76339,228.3
49,49.0,971.0,22.4,78,231,18.4,258.3,   ///./,266.3,344.8,1144.9,21.2,29.1,24.8,13.68,48053.2,1.7,65, ////./       , ////./       , ////./        ,-87.60322,41.76338,230.9
50,50.0,970.8,22.3,78,233,18.4,258.3,   ///./,266.7,344.8,1144.7,21.2,29.0,24.8,13.69,48054.2,1.7,65, ////./       , ////./       , ////./        ,-87.60324,41.76337,233.4
51,51.0,970.5,22.3,79,236,18.4,258.3,   ///./,267.1,344.8,1144.5,21.2,29.0,24.7,13.69,48055.2,1.7,64, ////./       , ////./       , ////./        ,-87.60326,41.76336,236.0
52,52.0,970.2,22.3,79,239,18.4,258.2,   ///./,267.4,344.7,1144.3,21.2,29.0,24.7,13.7,48056.2,1.7,63, ////./       , ////./       , ////./        ,-87.60328,41.76335,238.6
53,53.0,969.9,22.2,79,241,18.4,258.2,   ///./,267.8,344.7,1144.1,21.2,29.0,24.7,13.7,48057.2,1.7,63, ////./       , ////./       , ////./        ,-87.6033,41.76334,241.2
54,54.0,969.6,22.2,79,244,18.4,258.1,   ///./,268.2,344.7,1143.9,21.2,29.0,24.6,13.71,48058.2,1.7,62, ////./       , ////./       , ////./        ,-87.60332,41.76333,243.9
55,55.0,969.3,22.1,79,247,18.4,258.1,   ///./,268.6,344.7,1143.7,21.2,29.0,24.6,13.71,48059.2,1.7,61, ////./       , ////./       , ////./        ,-87.60334,41.76332,246.6
56,56.0,969.0,22.1,79,249,18.4,258.1,   ///./,268.9,344.7,1143.5,21.2,29.0,24.6,13.72,48060.2,1.7,60, ////./       , ////./       , ////./        ,-87.60336,41.7633,249.3
57,57.0,968.7,22.1,80,252,18.4,258.0,   ///./,269.3,344.6,1143.3,21.2,29.0,24.5,13.73,48061.2,1.7,60, ////./       , ////./       , ////./        ,-87.60339,41.76329,251.9
58,58.0,968.4,22.0,80,255,18.4,258.0,   ///./,269.7,344.6,1143.1,21.2,29.0,24.5,13.73,48062.2,1.7,59, ////./       , ////./       , ////./        ,-87.60341,41.76328,254.6
59,59.0,968.1,22.0,80,257,18.4,258.0,   ///./,270.1,344.6,1142.8,21.2,29.0,24.5,13.74,48063.2,1.7,58, ////./       , ////./       , ////./        ,-87.60343,41.76327,257.3
60,60.0,967.8,22.0,80,260,18.4,257.9,   ///./,270.5,344.6,1142.6,21.2,28.9,24.4,13.74,48064.2,1.7,58, ////./       , ////./       , ////./        ,-87.60345,41.76326,260.0
61,61.0,967.5,21.9,80,263,18.4,257.9,   ///./,270.9,344.6,1142.4,21.2,28.9,24.4,13.74,48065.2,1.7,57, ////./       , ////./       , ////./        ,-87.60347,41.76325,262.7
62,62.0,967.3,21.9,80,265,18.4,257.8,   ///./,271.2,344.5,1142.2,21.2,28.9,24.4,13.72,48066.2,1.7,56, ////./       , ////./       , ////./        ,-87.60349,41.76324,265.4
63,63.0,967.0,21.9,80,268,18.4,257.8,   ///./,271.6,344.5,1142.0,21.1,28.9,24.3,13.71,48067.2,1.8,56, ////./       , ////./       , ////./        ,-87.60351,41.76323,268.1
64,64.0,966.8,21.9,80,271,18.3,257.8,   ///./,272.0,344.5,1141.8,21.1,28.9,24.3,13.7,48068.2,1.8,55, ////./       , ////./       , ////./        ,-87.60353,41.76322,270.7
65,65.0,966.5,21.8,80,272,18.3,257.7,   ///./,272.2,344.5,1141.7,21.1,28.9,24.3,13.68,48069.2,1.8,54, ////./       , ////./       , ////./        ,-87.60355,41.76321,272.5
66,66.0,966.2,21.8,81,274,18.3,257.7,   ///./,272.5,344.5,1141.5,21.1,28.9,24.2,13.67,48070.2,1.8,54, ////./       , ////./       , ////./        ,-87.60357,41.7632,274.2
67,67.0,966.0,21.8,81,276,18.3,257.6,   ///./,272.7,344.5,1141.3,21.0,28.9,24.2,13.65,48071.2,1.8,54, ////./       , ////./       , ////./        ,-87.60359,41.76319,276.0
68,68.0,965.9,21.7,81,278,18.3,257.6,   ///./,273.0,344.4,1141.2,21.0,28.9,24.2,13.64,48072.2,1.9,54, ////./       , ////./       , ////./        ,-87.60361,41.76317,277.7
69,69.0,965.7,21.7,81,279,18.2,257.6,   ///./,273.2,344.4,1141.1,21.0,28.9,24.1,13.62,48073.2,1.9,54, ////./       , ////./       , ////./        ,-87.60363,41.76316,279.4
70,70.0,965.5,21.7,81,281,18.2,257.6,   ///./,273.5,344.4,1141.0,21.0,28.8,24.1,13.61,48074.2,1.9,54, ////./       , ////./       , ////./        ,-87.60365,41.76315,281.1
71,71.0,965.3,21.6,81,283,18.2,257.6,   ///./,273.7,344.4,1140.9,20.9,28.8,24.1,13.59,48075.2,2.0,53, ////./       , ////./       , ////./        ,-87.60367,41.76314,282.8
72,72.0,965.1,21.6,81,284,18.2,257.5,   ///./,273.9,344.4,1140.8,20.9,28.8,24.0,13.58,48076.2,2.0,53, ////./       , ////./       , ////./        ,-87.60369,41.76313,284.4
73,73.0,964.9,21.6,81,286,18.2,257.5,   ///./,274.2,344.3,1140.7,20.9,28.8,24.0,13.56,48077.2,2.1,53, ////./       , ////./       , ////./        ,-87.60371,41.76312,286.1
74,74.0,964.8,21.6,81,288,18.1,257.5,   ///./,274.4,344.3,1140.6,20.9,28.8,24.0,13.56,48078.2,2.1,53, ////./       , ////./       , ////./        ,-87.60374,41.76311,287.7
75,75.0,964.6,21.5,81,289,18.1,257.5,   ///./,274.6,344.3,1140.5,20.8,28.8,23.9,13.55,48079.2,2.1,53, ////./       , ////./       , ////./        ,-87.60376,41.7631,289.2
76,76.0,964.4,21.5,81,290,18.1,257.5,   ///./,274.8,344.3,1140.4,20.8,28.8,23.9,13.55,48080.2,2.2,53, ////./       , ////./       , ////./        ,-87.60378,41.76309,290.5
77,77.0,964.3,21.5,81,292,18.1,257.4,   ///./,275.0,344.3,1140.3,20.8,28.8,23.9,13.55,48081.2,2.2,53, ////./       , ////./       , ////./        ,-87.6038,41.76308,291.8
78,78.0,964.1,21.5,81,293,18.1,257.4,   ///./,275.2,344.3,1140.2,20.8,28.8,23.9,13.55,48082.2,2.2,52, ////./       , ////./       , ////./        ,-87.60382,41.76306,293.2
79,79.0,964.0,21.4,81,294,18.1,257.4,   ///./,275.4,344.3,1140.1,20.8,28.8,23.9,13.54,48083.2,2.3,52, ////./       , ////./       , ////./        ,-87.60385,41.76305,294.5
80,80.0,963.8,21.4,81,296,18.1,257.4,   ///./,275.6,344.3,1140.0,20.8,28.7,23.8,13.54,48084.2,2.3,52, ////./       , ////./       , ////./        ,-87.60387,41.76304,295.8
81,81.0,963.7,21.4,81,297,18.1,257.4,   ///./,275.8,344.2,1139.9,20.8,28.7,23.8,13.54,48085.2,2.3,52, ////./       , ////./       , ////./        ,-87.60389,41.76303,297.2
82,82.0,963.5,21.4,82,299,18.1,257.4,   ///./,276.0,344.2,1139.8,20.8,28.7,23.8,13.54,48086.2,2.4,52, ////./       , ////./       , ////./        ,-87.60392,41.76302,298.6
83,83.0,963.3,21.4,82,300,18.1,257.3,   ///./,276.2,344.2,1139.7,20.8,28.7,23.8,13.53,48087.2,2.4,52, ////./       , ////./       , ////./        ,-87.60394,41.763,300.1
84,84.0,963.2,21.3,82,301,18.1,257.3,   ///./,276.4,344.2,1139.6,20.8,28.7,23.7,13.53,48088.2,2.5,52, ////./       , ////./       , ////./        ,-87.60397,41.76299,301.6
85,85.0,963.0,21.3,82,303,18.1,257.3,   ///./,276.6,344.2,1139.5,20.8,28.7,23.7,13.53,48089.2,2.5,52, ////./       , ////./       , ////./        ,-87.60399,41.76298,303.1
86,86.0,962.9,21.3,82,304,18.1,257.3,   ///./,276.8,344.2,1139.4,20.8,28.7,23.7,13.53,48090.2,2.5,52, ////./       , ////./       , ////./        ,-87.60401,41.76297,304.5
87,87.0,962.7,21.3,82,306,18.1,257.3,   ///./,277.0,344.2,1139.3,20.8,28.7,23.7,13.52,48091.2,2.5,52, ////./       , ////./       , ////./        ,-87.60404,41.76295,306.0
88,88.0,962.6,21.3,82,307,18.1,257.2,   ///./,277.2,344.2,1139.2,20.8,28.7,23.7,13.52,48092.2,2.5,53, ////./       , ////./       , ////./        ,-87.60406,41.76294,307.3
89,89.0,962.4,21.2,82,309,18.1,257.2,   ///./,277.4,344.2,1139.1,20.7,28.7,23.6,13.52,48093.2,2.5,53, ////./       , ////./       , ////./        ,-87.60408,41.76293,308.7
90,90.0,962.3,21.2,82,310,18.0,257.2,   ///./,277.6,344.1,1138.9,20.7,28.7,23.6,13.51,48094.2,2.4,53, ////./       , ////./       , ////./        ,-87.60411,41.76292,310.1
91,91.0,962.1,21.2,82,311,18.0,257.2,   ///./,277.8,344.1,1138.8,20.7,28.7,23.6,13.51,48095.2,2.4,53, ////./       , ////./       , ////./        ,-87.60413,41.76291,311.5
92,92.0,961.9,21.2,82,313,18.0,257.1,   ///./,278.0,344.1,1138.6,20.7,28.7,23.6,13.51,48096.2,2.4,54, ////./       , ////./       , ////./        ,-87.60415,41.76289,312.9
93,93.0,961.7,21.2,82,314,18.0,257.1,   ///./,278.2,344.1,1138.5,20.7,28.7,23.6,13.5,48097.2,2.4,54, ////./       , ////./       , ////./        ,-87.60418,41.76288,314.5
94,94.0,961.6,21.2,82,316,18.0,257.1,   ///./,278.4,344.1,1138.3,20.7,28.7,23.6,13.5,48098.2,2.4,54, ////./       , ////./       , ////./        ,-87.6042,41.76287,316.1
95,95.0,961.4,21.2,82,318,18.0,257.0,   ///./,278.7,344.1,1138.2,20.7,28.7,23.6,13.5,48099.2,2.4,55, ////./       , ////./       , ////./        ,-87.60422,41.76286,317.8
96,96.0,961.2,21.2,82,319,18.0,257.0,   ///./,278.9,344.1,1138.0,20.7,28.7,23.6,13.49,48100.2,2.4,55, ////./       , ////./       , ////./        ,-87.60425,41.76285,319.4
97,97.0,961.1,21.1,82,321,18.0,257.0,   ///./,279.1,344.1,1137.8,20.7,28.7,23.5,13.49,48101.2,2.4,55, ////./       , ////./       , ////./        ,-87.60427,41.76283,321.0
98,98.0,960.9,21.1,82,322,18.0,256.9,   ///./,279.3,344.1,1137.7,20.7,28.7,23.5,13.49,48102.2,2.4,56, ////./       , ////./       , ////./        ,-87.60429,41.76282,322.6
99,99.0,960.7,21.1,82,324,18.0,256.9,   ///./,279.5,344.1,1137.5,20.7,28.7,23.5,13.48,48103.2,2.4,56, ////./       , ////./       , ////./        ,-87.60432,41.76281,324.1
100,100.0,960.5,21.1,82,326,18.0,256.9,   ///./,279.7,344.1,1137.4,20.6,28.7,23.5,13.48,48104.2,2.4,56, ////./       , ////./       , ////./        ,-87.60434,41.7628,325.6
101,101.0,960.4,21.1,82,327,18.0,256.8,   ///./,279.9,344.1,1137.2,20.6,28.7,23.5,13.48,48105.2,2.3,56, ////./       , ////./       , ////./        ,-87.60436,41.76278,327.2
102,102.0,960.2,21.1,82,329,18.0,256.8,   ///./,280.1,344.1,1137.1,20.6,28.7,23.5,13.48,48106.2,2.3,57, ////./       , ////./       , ////./        ,-87.60439,41.76277,328.7
103,103.0,960.0,21.1,83,330,18.0,256.8,   ///./,280.4,344.0,1137.0,20.6,28.7,23.5,13.48,48107.2,2.3,57, ////./       , ////./       , ////./        ,-87.60441,41.76276,330.2
104,104.0,959.8,21.0,83,332,18.0,256.7,   ///./,280.6,344.0,1136.8,20.6,28.7,23.4,13.49,48108.2,2.3,57, ////./       , ////./       , ////./        ,-87.60443,41.76275,331.8
105,105.0,959.7,21.0,83,333,18.0,256.7,   ///./,280.8,344.0,1136.7,20.6,28.7,23.4,13.49,48109.2,2.3,58, ////./       , ////./       , ////./        ,-87.60446,41.76274,333.4
106,106.0,959.5,21.0,83,335,18.0,256.7,   ///./,281.0,344.0,1136.5,20.6,28.7,23.4,13.49,48110.2,2.3,57, ////./       , ////./       , ////./        ,-87.60447,41.76272,335.0
107,107.0,959.3,21.0,83,337,18.0,256.7,   ///./,281.3,344.0,1136.4,20.6,28.7,23.4,13.5,48111.2,2.3,56, ////./       , ////./       , ////./        ,-87.60449,41.76271,336.6
108,108.0,959.1,21.0,83,338,18.0,256.6,   ///./,281.5,344.0,1136.2,20.6,28.7,23.4,13.5,48112.2,2.3,55, ////./       , ////./       , ////./        ,-87.60451,41.76269,338.2
109,109.0,958.9,21.0,83,340,18.0,256.6,   ///./,281.7,344.0,1136.1,20.6,28.7,23.4,13.5,48113.2,2.3,55, ////./       , ////./       , ////./        ,-87.60452,41.76267,339.9
110,110.0,958.7,20.9,83,342,18.0,256.6,   ///./,282.0,344.0,1135.9,20.6,28.7,23.3,13.51,48114.2,2.3,54, ////./       , ////./       , ////./        ,-87.60454,41.76266,341.7
111,111.0,958.6,20.9,83,343,18.0,256.5,   ///./,282.2,344.0,1135.7,20.7,28.7,23.3,13.51,48115.2,2.3,53, ////./       , ////./       , ////./        ,-87.60455,41.76264,343.5
112,112.0,958.4,20.9,83,345,18.0,256.5,   ///./,282.5,344.0,1135.6,20.7,28.7,23.3,13.51,48116.2,2.2,52, ////./       , ////./       , ////./        ,-87.60457,41.76263,345.3
113,113.0,958.2,20.9,83,347,18.0,256.5,   ///./,282.7,343.9,1135.4,20.7,28.7,23.3,13.52,48117.2,2.2,51, ////./       , ////./       , ////./        ,-87.60458,41.76261,347.1
114,114.0,958.0,20.9,84,349,18.0,256.4,   ///./,282.9,343.9,1135.2,20.7,28.7,23.3,13.52,48118.2,2.3,51, ////./       , ////./       , ////./        ,-87.6046,41.7626,348.9
115,115.0,957.8,20.9,84,351,18.0,256.4,   ///./,283.2,343.9,1135.0,20.6,28.7,23.3,13.52,48119.2,2.2,50, ////./       , ////./       , ////./        ,-87.60461,41.76258,350.7
116,116.0,957.6,20.8,84,352,18.0,256.4,   ///./,283.4,343.9,1134.8,20.6,28.7,23.2,13.51,48120.2,2.2,49, ////./       , ////./       , ////./        ,-87.60463,41.76257,352.5
117,117.0,957.4,20.8,84,354,18.0,256.3,   ///./,283.7,343.9,1134.7,20.6,28.7,23.2,13.51,48121.2,2.2,48, ////./       , ////./       , ////./        ,-87.60464,41.76255,354.3
118,118.0,957.1,20.8,84,356,17.9,256.3,   ///./,283.9,343.9,1134.5,20.6,28.7,23.2,13.5,48122.2,2.2,47, ////./       , ////./       , ////./        ,-87.60466,41.76254,356.1
119,119.0,956.9,20.8,84,358,17.9,256.2,   ///./,284.2,343.9,1134.3,20.6,28.7,23.2,13.49,48123.2,2.2,46, ////./       , ////./       , ////./        ,-87.60467,41.76252,358.1
120,120.0,956.7,20.8,84,360,17.9,256.2,   ///./,284.5,343.9,1134.1,20.6,28.7,23.2,13.49,48124.2,2.2,45, ////./       , ////./       , ////./        ,-87.60469,41.76251,360.0
121,121.0,956.5,20.8,84,362,17.9,256.2,   ///./,284.7,343.9,1133.9,20.6,28.7,23.2,13.48,48125.2,2.2,45, ////./       , ////./       , ////./        ,-87.6047,41.76249,361.9
122,122.0,956.3,20.8,84,364,17.9,256.1,   ///./,285.0,343.9,1133.8,20.6,28.7,23.1,13.48,48126.2,2.2,44, ////./       , ////./       , ////./        ,-87.60472,41.76248,363.8
123,123.0,956.1,20.7,84,366,17.9,256.1,   ///./,285.2,343.9,1133.6,20.5,28.7,23.1,13.47,48127.2,2.2,43, ////./       , ////./       , ////./        ,-87.60473,41.76246,365.8
124,124.0,955.9,20.7,84,368,17.9,256.0,   ///./,285.5,343.8,1133.4,20.5,28.7,23.1,13.46,48128.2,2.2,42, ////./       , ////./       , ////./        ,-87.60475,41.76245,367.7
125,125.0,955.7,20.7,84,369,17.9,256.0,   ///./,285.7,343.8,1133.2,20.5,28.7,23.1,13.46,48129.2,2.2,41, ////./       , ////./       , ////./        ,-87.60476,41.76243,369.3
126,126.0,955.5,20.7,84,371,17.9,256.0,   ///./,285.9,343.8,1133.0,20.5,28.7,23.1,13.45,48130.2,2.2,41, ////./       , ////./       , ////./        ,-87.60478,41.76241,371.0
127,127.0,955.4,20.7,84,372,17.9,255.9,   ///./,286.2,343.8,1132.9,20.5,28.7,23.1,13.45,48131.2,2.2,40, ////./       , ////./       , ////./        ,-87.6048,41.7624,372.6
128,128.0,955.2,20.7,84,374,17.8,255.9,   ///./,286.4,343.8,1132.7,20.5,28.7,23.0,13.44,48132.2,2.2,40, ////./       , ////./       , ////./        ,-87.60481,41.76238,374.2
129,129.0,955.0,20.6,84,376,17.9,255.9,   ///./,286.6,343.8,1132.6,20.5,28.7,23.0,13.45,48133.2,2.1,39, ////./       , ////./       , ////./        ,-87.60483,41.76237,375.9
130,130.0,954.8,20.6,84,377,17.9,255.8,   ///./,286.8,343.8,1132.4,20.5,28.7,23.0,13.45,48134.2,2.1,38, ////./       , ////./       , ////./        ,-87.60484,41.76235,377.5
131,131.0,954.7,20.6,84,379,17.9,255.8,   ///./,287.1,343.8,1132.3,20.5,28.7,23.0,13.46,48135.2,2.1,38, ////./       , ////./       , ////./        ,-87.60486,41.76234,379.0
132,132.0,954.5,20.6,84,380,17.9,255.8,   ///./,287.3,343.8,1132.1,20.5,28.7,23.0,13.46,48136.2,2.1,37, ////./       , ////./       , ////./        ,-87.60487,41.76232,380.5
