,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
0,0.0,997.5,26.0,59,183,17.4,261.2,   ///./,261.2,346.9,1161.8,19.9,30.4,28.3,12.48,63033.7,1.2,89, ////./       , ////./       , ////./        ,-87.60283,41.76355,182.9
1,1.0,996.1,25.4,60,196,17.0,261.4,   ///./,263.4,346.6,1162.4,19.4,30.0,27.6,12.22,63034.7,3.1,60, ////./       , ////./       , ////./        ,-87.6029,41.76352,195.6
2,2.0,994.6,24.9,60,208,16.7,261.5,   ///./,265.5,346.3,1162.9,19.0,29.5,27.0,11.96,63035.7,3.1,60, ////./       , ////./       , ////./        ,-87.60297,41.76349,208.3
3,3.0,993.2,24.3,61,221,16.3,261.7,   ///./,267.7,345.9,1163.4,18.6,29.1,26.4,11.7,63036.7,3.1,60, ////./       , ////./       , ////./        ,-87.60304,41.76345,221.0
4,4.0,991.7,23.7,62,234,15.9,261.8,   ///./,269.8,345.6,1164.0,18.1,28.6,25.8,11.45,63037.7,3.1,60, ////./       , ////./       , ////./        ,-87.60311,41.76342,233.8
5,5.0,990.3,23.2,62,246,15.6,262.0,   ///./,272.0,345.3,1164.5,17.7,28.2,25.2,11.2,63038.7,3.1,60, ////./       , ////./       , ////./        ,-87.60318,41.76339,246.5
6,6.0,988.9,22.6,63,259,15.2,262.2,   ///./,274.2,344.9,1165.0,17.3,27.7,24.5,10.95,63039.7,3.1,60, ////./       , ////./       , ////./        ,-87.60326,41.76335,259.2
7,7.0,987.7,22.4,64,272,15.1,262.1,   ///./,276.1,344.8,1164.5,17.2,27.6,24.3,10.91,63040.7,3.2,60, ////./       , ////./       , ////./        ,-87.60333,41.76332,272.0
8,8.0,986.5,22.3,64,285,15.2,261.8,   ///./,277.8,344.8,1163.2,17.3,27.7,24.3,10.98,63041.7,3.3,59, ////./       , ////./       , ////./        ,-87.6034,41.76328,284.7
9,9.0,985.3,22.3,64,297,15.3,261.5,   ///./,279.5,344.8,1162.0,17.4,27.7,24.3,11.04,63042.7,3.4,58, ////./       , ////./       , ////./        ,-87.60347,41.76325,297.4
10,10.0,984.1,22.3,65,310,15.3,261.3,   ///./,281.3,344.7,1160.7,17.4,27.8,24.2,11.1,63043.7,3.6,58, ////./       , ////./       , ////./        ,-87.60354,41.76322,310.1
11,11.0,982.9,22.2,65,319,15.4,261.0,   ///./,282.4,344.7,1159.5,17.5,27.9,24.2,11.16,63044.7,3.7,57, ////./       , ////./       , ////./        ,-87.60361,41.76318,319.0
12,12.0,981.7,22.2,66,323,15.5,260.8,   ///./,282.7,344.7,1158.2,17.6,27.9,24.2,11.22,63045.7,3.8,56, ////./       , ////./       , ////./        ,-87.60368,41.76315,322.7
13,13.0,981.2,22.1,66,326,15.5,260.7,   ///./,283.2,344.7,1157.8,17.7,27.9,24.1,11.28,63046.7,3.9,56, ////./       , ////./       , ////./        ,-87.60375,41.76312,326.3
14,14.0,980.8,22.1,67,330,15.6,260.6,   ///./,283.7,344.6,1157.4,17.7,27.9,24.1,11.33,63047.7,4.0,55, ////./       , ////./       , ////./        ,-87.60382,41.76308,330.0
15,15.0,980.3,22.1,67,334,15.7,260.6,   ///./,284.3,344.6,1157.1,17.8,27.9,24.1,11.38,63048.7,4.1,55, ////./       , ////./       , ////./        ,-87.60389,41.76305,334.1
16,16.0,979.9,22.0,67,338,15.7,260.5,   ///./,284.9,344.6,1156.7,17.9,27.9,24.1,11.43,63049.7,4.1,55, ////./       , ////./       , ////./        ,-87.60393,41.76303,338.3
17,17.0,979.4,22.0,68,342,15.8,260.4,   ///./,285.5,344.6,1156.3,18.0,27.9,24.0,11.48,63050.7,4.1,56, ////./       , ////./       , ////./        ,-87.60397,41.76301,342.5
18,18.0,979.0,21.9,68,347,15.8,260.4,   ///./,286.1,344.6,1155.9,18.0,27.9,24.0,11.53,63051.7,4.0,56, ////./       , ////./       , ////./        ,-87.60401,41.763,346.7
19,19.0,978.5,21.9,69,351,15.9,260.3,   ///./,286.7,344.5,1155.5,18.1,27.9,24.0,11.59,63052.7,4.0,57, ////./       , ////./       , ////./        ,-87.60405,41.76298,350.9
20,20.0,978.1,21.9,69,355,16.0,260.2,   ///./,287.3,344.5,1155.2,18.2,27.9,23.9,11.64,63053.7,4.0,57, ////./       , ////./       , ////./        ,-87.60408,41.76296,355.1
21,21.0,977.6,21.8,69,359,16.0,260.2,   ///./,287.8,344.5,1154.8,18.2,27.9,23.9,11.64,63054.7,4.0,58, ////./       , ////./       , ////./        ,-87.60412,41.76294,359.0
22,22.0,977.2,21.8,69,363,16.0,260.1,   ///./,288.3,344.5,1154.4,18.2,27.9,23.9,11.65,63055.7,4.0,58, ////./       , ////./       , ////./        ,-87.60416,41.76293,362.9
23,23.0,976.7,21.8,70,367,16.0,260.0,   ///./,288.9,344.5,1154.0,18.2,27.9,23.8,11.66,63056.7,4.0,59, ////./       , ////./       , ////./        ,-87.6042,41.76291,366.7
24,24.0,976.3,21.7,70,370,16.0,259.9,   ///./,289.4,344.4,1153.6,18.2,27.9,23.8,11.67,63057.7,4.0,60, ////./       , ////./       , ////./        ,-87.60423,41.76289,370.6
25,25.0,975.9,21.7,70,374,16.0,259.9,   ///./,290.0,344.4,1153.3,18.2,27.9,23.8,11.67,63058.7,3.9,60, ////./       , ////./       , ////./        ,-87.60427,41.76288,374.5
26,26.0,975.5,21.7,70,378,16.0,259.8,   ///./,290.5,344.4,1152.9,18.2,27.9,23.7,11.68,63059.7,3.9,61, ////./       , ////./       , ////./        ,-87.60431,41.76286,378.2
27,27.0,975.1,21.6,70,381,16.0,259.7,   ///./,290.9,344.4,1152.6,18.2,27.9,23.7,11.69,63060.7,3.9,61, ////./       , ////./       , ////./        ,-87.60435,41.76284,381.6
28,28.0,974.7,21.6,70,385,16.0,259.7,   ///./,291.4,344.3,1152.3,18.2,27.9,23.7,11.69,63061.7,3.9,62, ////./       , ////./       , ////./        ,-87.60438,41.76282,384.9
29,29.0,974.3,21.5,71,388,16.0,259.6,   ///./,291.9,344.3,1152.0,18.2,27.9,23.6,11.7,63062.7,3.9,61, ////./       , ////./       , ////./        ,-87.60442,41.76281,388.3
30,30.0,973.9,21.5,71,392,16.0,259.5,   ///./,292.3,344.3,1151.6,18.2,27.9,23.6,11.7,63063.7,3.9,61, ////./       , ////./       , ////./        ,-87.60446,41.76279,391.7
31,31.0,973.5,21.5,71,395,16.0,259.5,   ///./,292.8,344.3,1151.3,18.2,27.9,23.6,11.71,63064.7,3.8,61, ////./       , ////./       , ////./        ,-87.6045,41.76277,395.1
32,32.0,973.1,21.4,71,398,16.0,259.4,   ///./,293.3,344.3,1151.0,18.2,27.9,23.5,11.72,63065.7,3.8,60, ////./       , ////./       , ////./        ,-87.60453,41.76276,398.6
33,33.0,972.7,21.4,71,402,16.0,259.3,   ///./,293.8,344.2,1150.7,18.2,27.9,23.5,11.72,63066.7,3.8,60, ////./       , ////./       , ////./        ,-87.60457,41.76274,402.1
34,34.0,972.3,21.4,71,406,16.0,259.2,   ///./,294.2,344.2,1150.3,18.2,27.9,23.5,11.7,63067.7,3.8,59, ////./       , ////./       , ////./        ,-87.60461,41.76272,405.7
35,35.0,971.9,21.4,71,409,15.9,259.1,   ///./,294.7,344.2,1149.8,18.1,28.0,23.4,11.66,63068.7,3.8,59, ////./       , ////./       , ////./        ,-87.60465,41.7627,409.3
36,36.0,971.6,21.4,71,413,15.8,259.0,   ///./,295.1,344.2,1149.4,18.0,28.0,23.4,11.62,63069.7,3.7,59, ////./       , ////./       , ////./        ,-87.60468,41.76269,412.8
37,37.0,971.1,21.4,71,416,15.8,258.9,   ///./,295.6,344.2,1149.0,18.0,28.0,23.4,11.58,63070.7,3.7,58, ////./       , ////./       , ////./        ,-87.60472,41.76267,416.4
38,38.0,970.7,21.3,70,420,15.7,258.8,   ///./,296.1,344.2,1148.6,17.9,28.0,23.4,11.54,63071.7,3.7,58, ////./       , ////./       , ////./        ,-87.60476,41.76265,420.0
39,39.0,970.3,21.3,70,423,15.6,258.7,   ///./,296.5,344.2,1148.1,17.8,28.1,23.4,11.49,63072.7,3.7,57, ////./       , ////./       , ////./        ,-87.6048,41.76264,423.6
40,40.0,969.9,21.3,70,427,15.6,258.6,   ///./,297.0,344.2,1147.7,17.7,28.1,23.3,11.45,63073.7,3.6,57, ////./       , ////./       , ////./        ,-87.60483,41.76262,427.2
41,41.0,969.5,21.3,70,431,15.5,258.5,   ///./,297.5,344.2,1147.3,17.7,28.1,23.3,11.41,63074.7,3.6,56, ////./       , ////./       , ////./        ,-87.60487,41.7626,430.8
42,42.0,969.1,21.3,69,434,15.5,258.4,   ///./,297.9,344.2,1146.9,17.6,28.1,23.3,11.37,63075.7,3.6,56, ////./       , ////./       , ////./        ,-87.60491,41.76258,434.5
43,43.0,968.7,21.3,69,438,15.4,258.3,   ///./,298.4,344.2,1146.4,17.5,28.2,23.3,11.33,63076.7,3.6,55, ////./       , ////./       , ////./        ,-87.60495,41.76257,438.5
44,44.0,968.2,21.3,69,442,15.3,258.2,   ///./,299.0,344.2,1145.9,17.4,28.2,23.3,11.28,63077.7,3.6,55, ////./       , ////./       , ////./        ,-87.60498,41.76255,442.6
45,45.0,967.8,21.2,69,446,15.3,258.0,   ///./,299.5,344.2,1145.4,17.4,28.2,23.2,11.24,63078.7,3.5,54, ////./       , ////./       , ////./        ,-87.60502,41.76253,446.6
46,46.0,967.3,21.2,68,451,15.2,257.9,   ///./,300.0,344.1,1144.9,17.3,28.2,23.2,11.2,63079.7,3.5,55, ////./       , ////./       , ////./        ,-87.60506,41.76252,450.7
47,47.0,966.9,21.2,68,455,15.1,257.8,   ///./,300.5,344.1,1144.4,17.2,28.3,23.2,11.16,63080.7,3.4,56, ////./       , ////./       , ////./        ,-87.60508,41.76252,454.8
48,48.0,966.4,21.2,68,459,15.0,257.7,   ///./,301.0,344.1,1143.9,17.1,28.3,23.2,11.1,63081.7,3.4,57, ////./       , ////./       , ////./        ,-87.60511,41.76251,458.9
49,49.0,966.0,21.2,67,463,15.0,257.6,   ///./,301.5,344.1,1143.4,17.0,28.3,23.2,11.04,63082.7,3.3,57, ////./       , ////./       , ////./        ,-87.60514,41.76251,462.7
50,50.0,965.6,21.2,67,466,14.9,257.4,   ///./,302.0,344.1,1142.9,16.9,28.4,23.2,10.99,63083.7,3.3,58, ////./       , ////./       , ////./        ,-87.60517,41.7625,466.5
51,51.0,965.1,21.2,67,470,14.8,257.3,   ///./,302.5,344.1,1142.4,16.8,28.4,23.2,10.93,63084.7,3.3,59, ////./       , ////./       , ////./        ,-87.6052,41.7625,470.3
52,52.0,964.7,21.2,66,474,14.7,257.2,   ///./,302.9,344.1,1141.9,16.7,28.4,23.1,10.87,63085.7,3.2,60, ////./       , ////./       , ////./        ,-87.60523,41.7625,474.2
53,53.0,964.3,21.2,66,478,14.6,257.1,   ///./,303.4,344.1,1141.5,16.7,28.5,23.1,10.81,63086.7,3.2,61, ////./       , ////./       , ////./        ,-87.60526,41.76249,478.0
54,54.0,963.9,21.2,66,481,14.5,256.9,   ///./,303.9,344.1,1141.0,16.6,28.5,23.1,10.75,63087.7,3.2,62, ////./       , ////./       , ////./        ,-87.60528,41.76249,481.6
55,55.0,963.5,21.2,65,485,14.4,256.8,   ///./,304.3,344.1,1140.5,16.5,28.5,23.1,10.69,63088.7,3.1,63, ////./       , ////./       , ////./        ,-87.60531,41.76248,485.1
56,56.0,963.1,21.2,65,488,14.3,256.7,   ///./,304.7,344.1,1140.1,16.4,28.6,23.1,10.64,63089.7,3.1,64, ////./       , ////./       , ////./        ,-87.60534,41.76248,488.6
57,57.0,962.7,21.2,65,492,14.2,256.6,   ///./,305.1,344.1,1139.6,16.3,28.6,23.1,10.58,63090.7,3.0,64, ////./       , ////./       , ////./        ,-87.60537,41.76248,492.1
58,58.0,962.3,21.2,64,495,14.2,256.5,   ///./,305.6,344.1,1139.2,16.2,28.6,23.1,10.52,63091.7,3.0,65, ////./       , ////./       , ////./        ,-87.6054,41.76247,495.5
59,59.0,961.9,21.2,64,499,14.1,256.4,   ///./,306.0,344.1,1138.7,16.1,28.7,23.0,10.46,63092.7,2.9,67, ////./       , ////./       , ////./        ,-87.60543,41.76247,499.0
60,60.0,961.5,21.2,63,503,14.0,256.2,   ///./,306.5,344.1,1138.2,16.0,28.7,23.0,10.4,63093.7,2.9,68, ////./       , ////./       , ////./        ,-87.60546,41.76246,503.0
61,61.0,961.1,21.2,63,507,13.9,256.1,   ///./,307.0,344.1,1137.8,15.9,28.7,23.0,10.37,63094.7,2.9,69, ////./       , ////./       , ////./        ,-87.60548,41.76246,507.0
62,62.0,960.6,21.1,63,511,13.9,256.0,   ///./,307.6,344.1,1137.4,15.9,28.7,23.0,10.35,63095.7,2.8,70, ////./       , ////./       , ////./        ,-87.60551,41.76246,511.1
63,63.0,960.2,21.1,63,515,13.9,255.9,   ///./,308.1,344.1,1136.9,15.9,28.7,22.9,10.34,63096.7,2.8,71, ////./       , ////./       , ////./        ,-87.60554,41.76245,515.1
64,64.0,959.7,21.1,63,519,13.8,255.8,   ///./,308.7,344.1,1136.5,15.8,28.8,22.9,10.32,63097.7,2.7,72, ////./       , ////./       , ////./        ,-87.60557,41.76245,519.2
65,65.0,959.3,21.1,63,523,13.8,255.7,   ///./,309.2,344.0,1136.1,15.8,28.8,22.9,10.3,63098.7,2.7,73, ////./       , ////./       , ////./        ,-87.6056,41.76244,523.2
66,66.0,958.8,21.0,63,527,13.8,255.6,   ///./,309.7,344.0,1135.6,15.8,28.8,22.9,10.29,63099.7,2.6,74, ////./       , ////./       , ////./        ,-87.60563,41.76244,527.3
67,67.0,958.4,21.0,63,531,13.7,255.5,   ///./,310.3,344.0,1135.2,15.7,28.8,22.8,10.27,63100.7,2.6,75, ////./       , ////./       , ////./        ,-87.60566,41.76244,531.3
68,68.0,957.9,21.0,63,535,13.7,255.4,   ///./,310.8,344.0,1134.8,15.7,28.8,22.8,10.25,63101.7,2.6,76, ////./       , ////./       , ////./        ,-87.60568,41.76243,535.3
69,69.0,957.5,21.0,63,539,13.7,255.4,   ///./,311.3,344.0,1134.3,15.7,28.8,22.8,10.24,63102.7,2.5,77, ////./       , ////./       , ////./        ,-87.60571,41.76243,539.3
70,70.0,957.0,20.9,63,543,13.6,255.3,   ///./,311.9,344.0,1133.9,15.6,28.8,22.7,10.22,63103.7,2.5,79, ////./       , ////./       , ////./        ,-87.60574,41.76242,543.3
71,71.0,956.6,20.9,63,547,13.6,255.2,   ///./,312.4,344.0,1133.5,15.6,28.9,22.7,10.2,63104.7,2.5,80, ////./       , ////./       , ////./        ,-87.60577,41.76242,547.3
72,72.0,956.2,20.9,63,551,13.6,255.1,   ///./,312.9,343.9,1133.1,15.6,28.9,22.7,10.18,63105.7,2.4,81, ////./       , ////./       , ////./        ,-87.6058,41.76242,551.3
73,73.0,955.7,20.9,63,555,13.5,255.0,   ///./,313.4,343.9,1132.6,15.5,28.9,22.7,10.17,63106.7,2.4,82, ////./       , ////./       , ////./        ,-87.60583,41.76241,555.2
74,74.0,955.3,20.8,63,559,13.5,254.9,   ///./,313.9,343.9,1132.2,15.5,28.9,22.6,10.14,63107.7,2.4,83, ////./       , ////./       , ////./        ,-87.60586,41.76241,559.0
75,75.0,954.9,20.8,63,563,13.4,254.8,   ///./,314.5,343.9,1131.8,15.4,28.9,22.6,10.1,63108.7,2.3,85, ////./       , ////./       , ////./        ,-87.60588,41.7624,562.9
76,76.0,954.5,20.8,62,567,13.4,254.7,   ///./,315.0,343.9,1131.4,15.3,28.9,22.6,10.06,63109.7,2.3,86, ////./       , ////./       , ////./        ,-87.60591,41.7624,566.8
77,77.0,954.0,20.8,62,570,13.3,254.6,   ///./,315.5,343.9,1131.0,15.3,28.9,22.5,10.02,63110.7,2.3,88, ////./       , ////./       , ////./        ,-87.60593,41.76241,570.7
78,78.0,953.6,20.7,62,574,13.2,254.5,   ///./,316.0,343.9,1130.6,15.2,28.9,22.5,9.98,63111.7,2.2,89, ////./       , ////./       , ////./        ,-87.60595,41.76241,574.5
79,79.0,953.2,20.7,62,578,13.1,254.4,   ///./,316.5,343.8,1130.2,15.1,29.0,22.5,9.94,63112.7,2.2,91, ////./       , ////./       , ////./        ,-87.60596,41.76242,578.4
80,80.0,952.8,20.7,62,582,13.1,254.3,   ///./,317.0,343.8,1129.8,15.1,29.0,22.4,9.9,63113.7,2.2,92, ////./       , ////./       , ////./        ,-87.60598,41.76242,582.2
81,81.0,952.3,20.7,62,586,13.0,254.2,   ///./,317.5,343.8,1129.4,15.0,29.0,22.4,9.86,63114.7,2.1,94, ////./       , ////./       , ////./        ,-87.606,41.76243,586.1
82,82.0,951.9,20.6,61,590,12.9,254.1,   ///./,318.0,343.8,1129.0,14.9,29.0,22.4,9.82,63115.7,2.1,95, ////./       , ////./       , ////./        ,-87.60601,41.76244,589.9
83,83.0,951.5,20.6,61,594,12.9,254.0,   ///./,318.5,343.8,1128.6,14.9,29.0,22.3,9.78,63116.7,2.1,97, ////./       , ////./       , ////./        ,-87.60603,41.76244,593.8
84,84.0,951.1,20.6,61,597,12.8,253.9,   ///./,319.0,343.8,1128.2,14.8,29.0,22.3,9.73,63117.7,2.0,99, ////./       , ////./       , ////./        ,-87.60605,41.76245,597.7
85,85.0,950.6,20.6,61,601,12.7,253.8,   ///./,319.6,343.7,1127.7,14.7,29.0,22.3,9.69,63118.7,2.0,100, ////./       , ////./       , ////./        ,-87.60606,41.76245,601.7
86,86.0,950.2,20.5,61,605,12.7,253.7,   ///./,320.1,343.7,1127.3,14.7,29.1,22.2,9.65,63119.7,2.0,101, ////./       , ////./       , ////./        ,-87.60608,41.76246,605.7
87,87.0,949.7,20.5,60,609,12.6,253.6,   ///./,320.6,343.7,1126.9,14.6,29.1,22.2,9.62,63120.7,1.9,102, ////./       , ////./       , ////./        ,-87.60609,41.76247,609.6
88,88.0,949.3,20.5,61,613,12.6,253.5,   ///./,321.2,343.7,1126.5,14.6,29.1,22.2,9.63,63121.7,1.9,103, ////./       , ////./       , ////./        ,-87.60611,41.76247,613.6
89,89.0,948.8,20.4,61,617,12.6,253.4,   ///./,321.7,343.7,1126.1,14.6,29.1,22.1,9.64,63122.7,1.9,104, ////./       , ////./       , ////./        ,-87.60613,41.76248,617.6
90,90.0,948.4,20.4,61,622,12.6,253.4,   ///./,322.3,343.6,1125.8,14.6,29.1,22.1,9.65,63123.7,1.8,105, ////./       , ////./       , ////./        ,-87.60614,41.76249,622.0
91,91.0,947.9,20.3,61,626,12.6,253.3,   ///./,322.9,343.6,1125.3,14.6,29.1,22.1,9.65,63124.7,1.8,106, ////./       , ////./       , ////./        ,-87.60616,41.76249,626.5
92,92.0,947.4,20.3,61,631,12.6,253.2,   ///./,323.6,343.6,1124.9,14.6,29.1,22.0,9.66,63125.7,1.8,107, ////./       , ////./       , ////./        ,-87.60618,41.7625,631.1
93,93.0,946.9,20.3,61,635,12.6,253.1,   ///./,324.2,343.6,1124.4,14.6,29.1,22.0,9.67,63126.7,1.8,108, ////./       , ////./       , ////./        ,-87.60619,41.7625,635.6
94,94.0,946.4,20.2,62,640,12.6,253.0,   ///./,324.8,343.6,1124.0,14.6,29.1,22.0,9.68,63127.7,1.7,109, ////./       , ////./       , ////./        ,-87.60621,41.76251,640.1
95,95.0,945.9,20.2,62,644,12.6,252.9,   ///./,325.4,343.5,1123.5,14.7,29.1,21.9,9.69,63128.7,1.7,110, ////./       , ////./       , ////./        ,-87.60622,41.76252,644.6
96,96.0,945.4,20.2,62,649,12.7,252.8,   ///./,326.1,343.5,1123.1,14.7,29.1,21.9,9.7,63129.7,1.7,111, ////./       , ////./       , ////./        ,-87.60624,41.76252,649.3
97,97.0,944.9,20.1,62,654,12.7,252.7,   ///./,326.7,343.5,1122.6,14.7,29.1,21.8,9.71,63130.7,1.6,112, ////./       , ////./       , ////./        ,-87.60626,41.76253,654.0
98,98.0,944.4,20.1,62,658,12.7,252.6,   ///./,327.3,343.5,1122.2,14.7,29.1,21.8,9.72,63131.7,1.6,113, ////./       , ////./       , ////./        ,-87.60627,41.76253,658.7
99,99.0,943.9,20.0,62,663,12.7,252.5,   ///./,328.0,343.4,1121.7,14.7,29.1,21.8,9.73,63132.7,1.6,115, ////./       , ////./       , ////./        ,-87.60629,41.76254,663.4
100,100.0,943.4,20.0,63,668,12.7,252.4,   ///./,328.6,343.4,1121.3,14.7,29.1,21.7,9.74,63133.7,1.6,116, ////./       , ////./       , ////./        ,-87.60631,41.76255,668.1
101,101.0,942.9,20.0,63,672,12.7,252.4,   ///./,329.2,343.4,1120.9,14.7,29.1,21.7,9.77,63134.7,1.5,117, ////./       , ////./       , ////./        ,-87.60632,41.76255,672.3
102,102.0,942.4,19.9,63,676,12.8,252.3,   ///./,329.8,343.4,1120.4,14.8,29.1,21.7,9.8,63135.7,1.5,119, ////./       , ////./       , ////./        ,-87.60634,41.76256,676.5
103,103.0,942.0,19.9,64,680,12.8,252.2,   ///./,330.4,343.4,1120.0,14.8,29.1,21.6,9.83,63136.7,1.5,120, ////./       , ////./       , ////./        ,-87.60635,41.76257,680.6
104,104.0,941.5,19.9,64,685,12.8,252.1,   ///./,331.0,343.3,1119.6,14.8,29.1,21.6,9.86,63137.7,1.4,122, ////./       , ////./       , ////./        ,-87.60637,41.76257,684.8
105,105.0,941.1,19.8,64,689,12.9,252.1,   ///./,331.5,343.3,1119.2,14.9,29.1,21.6,9.89,63138.7,1.4,123, ////./       , ////./       , ////./        ,-87.60639,41.76258,689.0
106,106.0,940.6,19.8,65,693,12.9,252.0,   ///./,332.1,343.3,1118.9,14.9,29.1,21.5,9.92,63139.7,1.4,124, ////./       , ////./       , ////./        ,-87.6064,41.76258,693.1
107,107.0,940.2,19.7,65,697,12.9,251.9,   ///./,332.7,343.3,1118.5,14.9,29.1,21.5,9.95,63140.7,1.4,124, ////./       , ////./       , ////./        ,-87.60642,41.76259,697.3
108,108.0,939.7,19.7,65,701,13.0,251.8,   ///./,333.3,343.2,1118.1,15.0,29.2,21.5,9.97,63141.7,1.4,125, ////./       , ////./       , ////./        ,-87.60643,41.7626,701.4
109,109.0,939.3,19.7,65,705,13.0,251.8,   ///./,333.9,343.2,1117.7,15.0,29.1,21.4,10.0,63142.7,1.4,126, ////./       , ////./       , ////./        ,-87.60643,41.76261,705.6
110,110.0,938.9,19.6,66,709,13.1,251.7,   ///./,334.5,343.2,1117.4,15.0,29.1,21.4,10.03,63143.7,1.4,126, ////./       , ////./       , ////./        ,-87.60644,41.76261,709.7
111,111.0,938.5,19.6,66,714,13.1,251.7,   ///./,335.0,343.2,1117.1,15.1,29.1,21.4,10.06,63144.7,1.4,127, ////./       , ////./       , ////./        ,-87.60645,41.76262,713.9
112,112.0,938.1,19.5,66,717,13.1,251.6,   ///./,335.5,343.2,1116.7,15.1,29.1,21.3,10.09,63145.7,1.4,128, ////./       , ////./       , ////./        ,-87.60646,41.76263,717.3
113,113.0,937.7,19.5,67,720,13.2,251.5,   ///./,336.0,343.1,1116.4,15.2,29.1,21.3,10.11,63146.7,1.4,128, ////./       , ////./       , ////./        ,-87.60647,41.76264,720.6
114,114.0,937.2,19.5,67,724,13.2,251.5,   ///./,336.4,343.1,1116.0,15.2,29.1,21.3,10.12,63147.7,1.4,129, ////./       , ////./       , ////./        ,-87.60648,41.76264,724.0
115,115.0,936.9,19.4,67,727,13.2,251.4,   ///./,336.9,343.1,1115.7,15.1,29.1,21.2,10.12,63148.7,1.4,130, ////./       , ////./       , ////./        ,-87.60649,41.76265,727.3
116,116.0,936.5,19.4,67,730,13.1,251.3,   ///./,337.4,343.1,1115.4,15.1,29.1,21.2,10.12,63149.7,1.4,130, ////./       , ////./       , ////./        ,-87.6065,41.76266,730.7
117,117.0,936.1,19.4,67,734,13.1,251.3,   ///./,337.8,343.0,1115.1,15.1,29.1,21.1,10.12,63150.7,1.4,131, ////./       , ////./       , ////./        ,-87.6065,41.76267,734.0
118,118.0,935.8,19.3,67,737,13.1,251.2,   ///./,338.3,343.0,1114.8,15.1,29.1,21.1,10.12,63151.7,1.4,132, ////./       , ////./       , ////./        ,-87.60651,41.76267,737.5
119,119.0,935.4,19.3,67,741,13.1,251.2,   ///./,338.8,343.0,1114.5,15.1,29.1,21.1,10.12,63152.7,1.4,132, ////./       , ////./       , ////./        ,-87.60652,41.76268,740.9
120,120.0,935.0,19.3,68,744,13.1,251.1,   ///./,339.3,343.0,1114.2,15.1,29.1,21.0,10.12,63153.7,1.4,133, ////./       , ////./       , ////./        ,-87.60653,41.76269,744.4
121,121.0,934.6,19.2,68,748,13.1,251.0,   ///./,339.7,343.0,1113.8,15.1,29.1,21.0,10.12,63154.7,1.4,134, ////./       , ////./       , ////./        ,-87.60654,41.7627,747.9
122,122.0,934.1,19.2,68,751,13.1,250.9,   ///./,340.2,342.9,1113.3,15.1,29.1,21.0,10.12,63155.7,1.4,134, ////./       , ////./       , ////./        ,-87.60655,41.7627,751.4
123,123.0,933.6,19.1,68,755,13.1,250.8,   ///./,340.7,342.9,1112.9,15.1,29.1,20.9,10.12,63156.7,1.3,135, ////./       , ////./       , ////./        ,-87.60656,41.76271,755.4
124,124.0,933.1,19.1,68,760,13.1,250.7,   ///./,341.4,342.9,1112.5,15.1,29.2,20.9,10.12,63157.7,1.3,136, ////./       , ////./       , ////./        ,-87.60657,41.76272,760.5
125,125.0,932.7,19.1,68,765,13.1,250.6,   ///./,342.2,342.9,1112.0,15.1,29.2,20.9,10.12,63158.7,1.3,137, ////./       , ////./       , ////./        ,-87.60658,41.76273,765.6
126,126.0,932.2,19.0,68,770,13.1,250.6,   ///./,342.9,342.9,1111.6,15.1,29.2,20.8,10.12,63159.7,1.3,137, ////./       , ////./       , ////./        ,-87.60658,41.76273,770.7
127,127.0,931.7,19.0,68,775,13.0,250.4,   ///./,343.5,342.8,1111.1,15.0,29.2,20.8,10.1,63160.7,1.3,137, ////./       , ////./       , ////./        ,-87.60659,41.76274,775.8
128,128.0,931.2,19.0,68,781,12.9,250.3,   ///./,344.2,342.8,1110.6,14.9,29.2,20.8,10.04,63161.7,1.2,138, ////./       , ////./       , ////./        ,-87.6066,41.76275,780.8
129,129.0,930.7,19.0,68,785,12.8,250.2,   ///./,344.8,342.8,1110.1,14.8,29.2,20.7,9.98,63162.7,1.2,138, ////./       , ////./       , ////./        ,-87.60661,41.76276,785.2
130,130.0,930.2,18.9,67,789,12.7,250.1,   ///./,345.3,342.8,1109.6,14.7,29.3,20.7,9.92,63163.7,1.2,139, ////./       , ////./       , ////./        ,-87.60662,41.76276,789.4
131,131.0,929.7,18.9,67,793,12.6,249.9,   ///./,345.9,342.8,1109.1,14.7,29.3,20.7,9.86,63164.7,1.2,139, ////./       , ////./       , ////./        ,-87.60663,41.76277,793.7
132,132.0,929.2,18.9,67,798,12.5,249.8,   ///./,346.4,342.8,1108.6,14.6,29.3,20.6,9.8,63165.7,1.1,139, ////./       , ////./       , ////./        ,-87.60664,41.76278,797.9
133,133.0,928.9,18.9,66,802,12.4,249.7,   ///./,347.0,342.8,1108.2,14.5,29.3,20.6,9.74,63166.7,1.1,140, ////./       , ////./       , ////./        ,-87.60665,41.76279,802.2
134,134.0,928.5,18.9,66,806,12.3,249.6,   ///./,347.5,342.8,1107.9,14.4,29.3,20.6,9.68,63167.7,1.1,141, ////./       , ////./       , ////./        ,-87.60666,41.7628,806.0
