Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
00011.0  	  980.9       	  23.0	  73	   143    	  18.0  	 260.1	   ///./	  254.3	 345.2  	 1153.9 	 20.7    	   28.9    	  25.4    	 13.22       	 48015.2      	   0.4   	 309    	 ////./       	 ////./       	 ////./        	  -87.60280	  41.76355	   143.1
00012.0  	  979.4       	  23.0	  74	   156    	  18.1  	 259.7	   ///./	  256.0	 345.2  	 1152.2 	 20.8    	   29.0    	  25.4    	 13.31       	 48016.2      	   0.4   	 309    	 ////./       	 ////./       	 ////./        	  -87.60280	  41.76355	   156.1
00013.0  	  978.8       	  23.0	  74	   169    	  18.2  	 259.6	   ///./	  257.9	 345.2  	 1151.4 	 20.9    	   29.1    	  25.4    	 13.39       	 48017.2      	   0.5   	 308    	 ////./       	 ////./       	 ////./        	  -87.60280	  41.76354	   169.1
00014.0  	  978.2       	  23.1	  74	   182    	  18.3  	 259.4	   ///./	  259.8	 345.2  	 1150.7 	 21.0    	   29.1    	  25.5    	 13.46       	 48018.2      	   0.5   	 308    	 ////./       	 ////./       	 ////./        	  -87.60279	  41.76354	   182.2
00015.0  	  977.7       	  23.1	  75	   188    	  18.3  	 259.3	   ///./	  260.5	 345.2  	 1150.0 	 21.1    	   29.2    	  25.5    	 13.54       	 48019.2      	   0.6   	 308    	 ////./       	 ////./       	 ////./        	  -87.60279	  41.76353	   187.8
00016.0  	  977.1       	  23.1	  75	   188    	  18.4  	 259.1	   ///./	  260.3	 345.2  	 1149.2 	 21.2    	   29.3    	  25.5    	 13.62       	 48020.2      	   0.6   	 311    	 ////./       	 ////./       	 ////./        	  -87.60280	  41.76353	   187.6
00017.0  	  976.5       	  23.1	  75	   187    	  18.5  	 259.0	   ///./	  260.1	 345.2  	 1148.5 	 21.3    	   29.3    	  25.6    	 13.69       	 48021.2      	   0.6   	 315    	 ////./       	 ////./       	 ////./        	  -87.60282	  41.76353	   187.3
00018.0  	  975.9       	  23.1	  76	   187    	  18.6  	 258.8	   ///./	  259.9	 345.2  	 1147.8 	 21.4    	   29.4    	  25.6    	 13.77       	 48022.2      	   0.6   	 320    	 ////./       	 ////./       	 ////./        	  -87.60283	  41.76352	   187.1
00019.0  	  975.9       	  23.1	  76	   187    	  18.7  	 258.8	   ///./	  259.9	 345.3  	 1147.7 	 21.5    	   29.4    	  25.6    	 13.84       	 48023.2      	   0.6   	 328    	 ////./       	 ////./       	 ////./        	  -87.60284	  41.76352	   186.8
00020.0  	  975.9       	  23.1	  76	   187    	  18.7  	 258.8	   ///./	  259.9	 345.3  	 1147.7 	 21.6    	   29.4    	  25.6    	 13.90       	 48024.2      	   0.5   	 338    	 ////./       	 ////./       	 ////./        	  -87.60285	  41.76351	   187.0
00021.0  	  975.9       	  23.1	  76	   187    	  18.7  	 258.9	   ///./	  260.0	 345.2  	 1147.8 	 21.6    	   29.4    	  25.6    	 13.87       	 48025.2      	   0.5   	 352    	 ////./       	 ////./       	 ////./        	  -87.60286	  41.76351	   187.1
00022.0  	  975.9       	  23.1	  76	   187    	  18.7  	 258.9	   ///./	  260.1	 345.2  	 1148.0 	 21.5    	   29.3    	  25.5    	 13.85       	 48026.2      	   0.5   	 009    	 ////./       	 ////./       	 ////./        	  -87.60287	  41.76351	   187.2
00023.0  	  975.9       	  23.0	  76	   187    	  18.6  	 258.9	   ///./	  260.1	 345.2  	 1148.1 	 21.5    	   29.3    	  25.5    	 13.83       	 48027.2      	   0.5   	 028    	 ////./       	 ////./       	 ////./        	  -87.60289	  41.76350	   187.4
00024.0  	  975.9       	  23.0	  76	   187    	  18.6  	 259.0	   ///./	  260.2	 345.2  	 1148.3 	 21.5    	   29.3    	  25.4    	 13.80       	 48028.2      	   0.5   	 044    	 ////./       	 ////./       	 ////./        	  -87.60290	  41.76350	   187.5
00025.0  	  975.8       	  22.9	  76	   188    	  18.6  	 259.0	   ///./	  260.3	 345.1  	 1148.3 	 21.4    	   29.2    	  25.4    	 13.78       	 48029.2      	   0.5   	 057    	 ////./       	 ////./       	 ////./        	  -87.60291	  41.76350	   188.1
00026.0  	  975.7       	  22.9	  77	   189    	  18.6  	 259.0	   ///./	  260.4	 345.1  	 1148.3 	 21.4    	   29.2    	  25.4    	 13.76       	 48030.2      	   0.5   	 066    	 ////./       	 ////./       	 ////./        	  -87.60292	  41.76349	   189.1
00027.0  	  975.6       	  22.9	  77	   190    	  18.5  	 259.0	   ///./	  260.6	 345.1  	 1148.3 	 21.4    	   29.2    	  25.3    	 13.74       	 48031.2      	   0.5   	 073    	 ////./       	 ////./       	 ////./        	  -87.60293	  41.76349	   190.1
00028.0  	  975.5       	  22.8	  77	   191    	  18.5  	 259.0	   ///./	  260.8	 345.1  	 1148.4 	 21.3    	   29.1    	  25.3    	 13.72       	 48032.2      	   0.5   	 077    	 ////./       	 ////./       	 ////./        	  -87.60294	  41.76348	   191.1
00029.0  	  975.4       	  22.8	  77	   192    	  18.5  	 259.0	   ///./	  260.9	 345.0  	 1148.4 	 21.3    	   29.1    	  25.2    	 13.69       	 48033.2      	   0.5   	 076    	 ////./       	 ////./       	 ////./        	  -87.60296	  41.76348	   192.1
00030.0  	  975.3       	  22.7	  77	   193    	  18.4  	 259.0	   ///./	  261.1	 345.0  	 1148.4 	 21.3    	   29.1    	  25.2    	 13.67       	 48034.2      	   0.6   	 075    	 ////./       	 ////./       	 ////./        	  -87.60297	  41.76348	   193.1
00031.0  	  975.1       	  22.7	  77	   195    	  18.4  	 259.0	   ///./	  261.3	 345.0  	 1148.4 	 21.2    	   29.0    	  25.1    	 13.65       	 48035.2      	   0.7   	 073    	 ////./       	 ////./       	 ////./        	  -87.60298	  41.76347	   194.6
00032.0  	  974.9       	  22.7	  77	   196    	  18.4  	 259.0	   ///./	  261.6	 345.0  	 1148.3 	 21.2    	   29.0    	  25.1    	 13.63       	 48036.2      	   0.8   	 073    	 ////./       	 ////./       	 ////./        	  -87.60299	  41.76347	   196.3
00033.0  	  974.7       	  22.6	  77	   198    	  18.4  	 259.0	   ///./	  261.8	 345.0  	 1148.2 	 21.2    	   29.0    	  25.0    	 13.61       	 48037.2      	   0.8   	 072    	 ////./       	 ////./       	 ////./        	  -87.60300	  41.76347	   198.0
00034.0  	  974.5       	  22.6	  77	   200    	  18.4  	 259.0	   ///./	  262.1	 344.9  	 1148.1 	 21.1    	   29.0    	  25.0    	 13.61       	 48038.2      	   0.9   	 071    	 ////./       	 ////./       	 ////./        	  -87.60301	  41.76346	   199.8
00035.0  	  974.3       	  22.6	  77	   201    	  18.4  	 258.9	   ///./	  262.3	 344.9  	 1147.9 	 21.1    	   29.0    	  25.0    	 13.61       	 48039.2      	   1.0   	 071    	 ////./       	 ////./       	 ////./        	  -87.60303	  41.76346	   201.5
00036.0  	  974.1       	  22.6	  77	   203    	  18.4  	 258.9	   ///./	  262.6	 344.9  	 1147.7 	 21.2    	   29.0    	  25.0    	 13.62       	 48040.2      	   1.0   	 070    	 ////./       	 ////./       	 ////./        	  -87.60304	  41.76345	   203.3
00037.0  	  973.9       	  22.6	  77	   205    	  18.4  	 258.9	   ///./	  262.8	 344.9  	 1147.5 	 21.2    	   29.0    	  25.0    	 13.62       	 48041.2      	   1.1   	 070    	 ////./       	 ////./       	 ////./        	  -87.60305	  41.76345	   205.1
00038.0  	  973.7       	  22.6	  77	   207    	  18.4  	 258.8	   ///./	  263.0	 344.9  	 1147.3 	 21.2    	   29.0    	  25.0    	 13.63       	 48042.2      	   1.2   	 070    	 ////./       	 ////./       	 ////./        	  -87.60306	  41.76345	   206.9
00039.0  	  973.5       	  22.5	  77	   209    	  18.4  	 258.8	   ///./	  263.3	 344.9  	 1147.1 	 21.2    	   29.0    	  25.0    	 13.63       	 48043.2      	   1.2   	 069    	 ////./       	 ////./       	 ////./        	  -87.60307	  41.76344	   208.8
00040.0  	  973.3       	  22.5	  77	   211    	  18.4  	 258.7	   ///./	  263.5	 344.9  	 1146.9 	 21.2    	   29.0    	  25.0    	 13.64       	 48044.2      	   1.3   	 069    	 ////./       	 ////./       	 ////./        	  -87.60308	  41.76344	   210.6
00041.0  	  973.1       	  22.5	  77	   212    	  18.4  	 258.7	   ///./	  263.8	 344.9  	 1146.7 	 21.2    	   29.0    	  24.9    	 13.64       	 48045.2      	   1.4   	 069    	 ////./       	 ////./       	 ////./        	  -87.60310	  41.76344	   212.4
00042.0  	  972.9       	  22.5	  78	   214    	  18.4  	 258.7	   ///./	  264.1	 344.9  	 1146.5 	 21.2    	   29.0    	  24.9    	 13.65       	 48046.2      	   1.5   	 069    	 ////./       	 ////./       	 ////./        	  -87.60311	  41.76343	   214.5
00043.0  	  972.6       	  22.5	  78	   217    	  18.4  	 258.6	   ///./	  264.4	 344.9  	 1146.3 	 21.2    	   29.0    	  24.9    	 13.65       	 48047.2      	   1.5   	 069    	 ////./       	 ////./       	 ////./        	  -87.60312	  41.76343	   216.7
00044.0  	  972.4       	  22.5	  78	   219    	  18.4  	 258.6	   ///./	  264.7	 344.9  	 1146.0 	 21.2    	   29.1    	  24.9    	 13.66       	 48048.2      	   1.6   	 068    	 ////./       	 ////./       	 ////./        	  -87.60313	  41.76342	   219.0
00045.0  	  972.1       	  22.5	  78	   221    	  18.4  	 258.5	   ///./	  265.0	 344.9  	 1145.8 	 21.2    	   29.1    	  24.9    	 13.66       	 48049.2      	   1.7   	 068    	 ////./       	 ////./       	 ////./        	  -87.60314	  41.76342	   221.2
00046.0  	  971.8       	  22.5	  78	   223    	  18.4  	 258.4	   ///./	  265.3	 344.9  	 1145.5 	 21.2    	   29.1    	  24.9    	 13.67       	 48050.2      	   1.7   	 067    	 ////./       	 ////./       	 ////./        	  -87.60316	  41.76341	   223.4
00047.0  	  971.6       	  22.4	  78	   226    	  18.4  	 258.4	   ///./	  265.6	 344.8  	 1145.3 	 21.2    	   29.1    	  24.9    	 13.67       	 48051.2      	   1.7   	 067    	 ////./       	 ////./       	 ////./        	  -87.60318	  41.76340	   225.7
00048.0  	  971.3       	  22.4	  78	   228    	  18.4  	 258.4	   ///./	  266.0	 344.8  	 1145.1 	 21.2    	   29.1    	  24.8    	 13.67       	 48052.2      	   1.7   	 066    	 ////./       	 ////./       	 ////./        	  -87.60320	  41.76339	   228.3
00049.0  	  971.0       	  22.4	  78	   231    	  18.4  	 258.3	   ///./	  266.3	 344.8  	 1144.9 	 21.2    	   29.1    	  24.8    	 13.68       	 48053.2      	   1.7   	 065    	 ////./       	 ////./       	 ////./        	  -87.60322	  41.76338	   230.9
00050.0  	  970.8       	  22.3	  78	   233    	  18.4  	 258.3	   ///./	  266.7	 344.8  	 1144.7 	 21.2    	   29.0    	  24.8    	 13.69       	 48054.2      	   1.7   	 065    	 ////./       	 ////./       	 ////./        	  -87.60324	  41.76337	   233.4
00051.0  	  970.5       	  22.3	  79	   236    	  18.4  	 258.3	   ///./	  267.1	 344.8  	 1144.5 	 21.2    	   29.0    	  24.7    	 13.69       	 48055.2      	   1.7   	 064    	 ////./       	 ////./       	 ////./        	  -87.60326	  41.76336	   236.0
00052.0  	  970.2       	  22.3	  79	   239    	  18.4  	 258.2	   ///./	  267.4	 344.7  	 1144.3 	 21.2    	   29.0    	  24.7    	 13.70       	 48056.2      	   1.7   	 063    	 ////./       	 ////./       	 ////./        	  -87.60328	  41.76335	   238.6
00053.0  	  969.9       	  22.2	  79	   241    	  18.4  	 258.2	   ///./	  267.8	 344.7  	 1144.1 	 21.2    	   29.0    	  24.7    	 13.70       	 48057.2      	   1.7   	 063    	 ////./       	 ////./       	 ////./        	  -87.60330	  41.76334	   241.2
00054.0  	  969.6       	  22.2	  79	   244    	  18.4  	 258.1	   ///./	  268.2	 344.7  	 1143.9 	 21.2    	   29.0    	  24.6    	 13.71       	 48058.2      	   1.7   	 062    	 ////./       	 ////./       	 ////./        	  -87.60332	  41.76333	   243.9
00055.0  	  969.3       	  22.1	  79	   247    	  18.4  	 258.1	   ///./	  268.6	 344.7  	 1143.7 	 21.2    	   29.0    	  24.6    	 13.71       	 48059.2      	   1.7   	 061    	 ////./       	 ////./       	 ////./        	  -87.60334	  41.76332	   246.6
00056.0  	  969.0       	  22.1	  79	   249    	  18.4  	 258.1	   ///./	  268.9	 344.7  	 1143.5 	 21.2    	   29.0    	  24.6    	 13.72       	 48060.2      	   1.7   	 060    	 ////./       	 ////./       	 ////./        	  -87.60336	  41.76330	   249.3
00057.0  	  968.7       	  22.1	  80	   252    	  18.4  	 258.0	   ///./	  269.3	 344.6  	 1143.3 	 21.2    	   29.0    	  24.5    	 13.73       	 48061.2      	   1.7   	 060    	 ////./       	 ////./       	 ////./        	  -87.60339	  41.76329	   251.9
00058.0  	  968.4       	  22.0	  80	   255    	  18.4  	 258.0	   ///./	  269.7	 344.6  	 1143.1 	 21.2    	   29.0    	  24.5    	 13.73       	 48062.2      	   1.7   	 059    	 ////./       	 ////./       	 ////./        	  -87.60341	  41.76328	   254.6
00059.0  	  968.1       	  22.0	  80	   257    	  18.4  	 258.0	   ///./	  270.1	 344.6  	 1142.8 	 21.2    	   29.0    	  24.5    	 13.74       	 48063.2      	   1.7   	 058    	 ////./       	 ////./       	 ////./        	  -87.60343	  41.76327	   257.3
00060.0  	  967.8       	  22.0	  80	   260    	  18.4  	 257.9	   ///./	  270.5	 344.6  	 1142.6 	 21.2    	   28.9    	  24.4    	 13.74       	 48064.2      	   1.7   	 058    	 ////./       	 ////./       	 ////./        	  -87.60345	  41.76326	   260.0
00061.0  	  967.5       	  21.9	  80	   263    	  18.4  	 257.9	   ///./	  270.9	 344.6  	 1142.4 	 21.2    	   28.9    	  24.4    	 13.74       	 48065.2      	   1.7   	 057    	 ////./       	 ////./       	 ////./        	  -87.60347	  41.76325	   262.7
00062.0  	  967.3       	  21.9	  80	   265    	  18.4  	 257.8	   ///./	  271.2	 344.5  	 1142.2 	 21.2    	   28.9    	  24.4    	 13.72       	 48066.2      	   1.7   	 056    	 ////./       	 ////./       	 ////./        	  -87.60349	  41.76324	   265.4
00063.0  	  967.0       	  21.9	  80	   268    	  18.4  	 257.8	   ///./	  271.6	 344.5  	 1142.0 	 21.1    	   28.9    	  24.3    	 13.71       	 48067.2      	   1.8   	 056    	 ////./       	 ////./       	 ////./        	  -87.60351	  41.76323	   268.1
00064.0  	  966.8       	  21.9	  80	   271    	  18.3  	 257.8	   ///./	  272.0	 344.5  	 1141.8 	 21.1    	   28.9    	  24.3    	 13.70       	 48068.2      	   1.8   	 055    	 ////./       	 ////./       	 ////./        	  -87.60353	  41.76322	   270.7
00065.0  	  966.5       	  21.8	  80	   272    	  18.3  	 257.7	   ///./	  272.2	 344.5  	 1141.7 	 21.1    	   28.9    	  24.3    	 13.68       	 48069.2      	   1.8   	 054    	 ////./       	 ////./       	 ////./        	  -87.60355	  41.76321	   272.5
00066.0  	  966.2       	  21.8	  81	   274    	  18.3  	 257.7	   ///./	  272.5	 344.5  	 1141.5 	 21.1    	   28.9    	  24.2    	 13.67       	 48070.2      	   1.8   	 054    	 ////./       	 ////./       	 ////./        	  -87.60357	  41.76320	   274.2
00067.0  	  966.0       	  21.8	  81	   276    	  18.3  	 257.6	   ///./	  272.7	 344.5  	 1141.3 	 21.0    	   28.9    	  24.2    	 13.65       	 48071.2      	   1.8   	 054    	 ////./       	 ////./       	 ////./        	  -87.60359	  41.76319	   276.0
00068.0  	  965.9       	  21.7	  81	   278    	  18.3  	 257.6	   ///./	  273.0	 344.4  	 1141.2 	 21.0    	   28.9    	  24.2    	 13.64       	 48072.2      	   1.9   	 054    	 ////./       	 ////./       	 ////./        	  -87.60361	  41.76317	   277.7
00069.0  	  965.7       	  21.7	  81	   279    	  18.2  	 257.6	   ///./	  273.2	 344.4  	 1141.1 	 21.0    	   28.9    	  24.1    	 13.62       	 48073.2      	   1.9   	 054    	 ////./       	 ////./       	 ////./        	  -87.60363	  41.76316	   279.4
00070.0  	  965.5       	  21.7	  81	   281    	  18.2  	 257.6	   ///./	  273.5	 344.4  	 1141.0 	 21.0    	   28.8    	  24.1    	 13.61       	 48074.2      	   1.9   	 054    	 ////./       	 ////./       	 ////./        	  -87.60365	  41.76315	   281.1
00071.0  	  965.3       	  21.6	  81	   283    	  18.2  	 257.6	   ///./	  273.7	 344.4  	 1140.9 	 20.9    	   28.8    	  24.1    	 13.59       	 48075.2      	   2.0   	 053    	 ////./       	 ////./       	 ////./        	  -87.60367	  41.76314	   282.8
00072.0  	  965.1       	  21.6	  81	   284    	  18.2  	 257.5	   ///./	  273.9	 344.4  	 1140.8 	 20.9    	   28.8    	  24.0    	 13.58       	 48076.2      	   2.0   	 053    	 ////./       	 ////./       	 ////./        	  -87.60369	  41.76313	   284.4
00073.0  	  964.9       	  21.6	  81	   286    	  18.2  	 257.5	   ///./	  274.2	 344.3  	 1140.7 	 20.9    	   28.8    	  24.0    	 13.56       	 48077.2      	   2.1   	 053    	 ////./       	 ////./       	 ////./        	  -87.60371	  41.76312	   286.1
00074.0  	  964.8       	  21.6	  81	   288    	  18.1  	 257.5	   ///./	  274.4	 344.3  	 1140.6 	 20.9    	   28.8    	  24.0    	 13.56       	 48078.2      	   2.1   	 053    	 ////./       	 ////./       	 ////./        	  -87.60374	  41.76311	   287.7
00075.0  	  964.6       	  21.5	  81	   289    	  18.1  	 257.5	   ///./	  274.6	 344.3  	 1140.5 	 20.8    	   28.8    	  23.9    	 13.55       	 48079.2      	   2.1   	 053    	 ////./       	 ////./       	 ////./        	  -87.60376	  41.76310	   289.2
00076.0  	  964.4       	  21.5	  81	   290    	  18.1  	 257.5	   ///./	  274.8	 344.3  	 1140.4 	 20.8    	   28.8    	  23.9    	 13.55       	 48080.2      	   2.2   	 053    	 ////./       	 ////./       	 ////./        	  -87.60378	  41.76309	   290.5
00077.0  	  964.3       	  21.5	  81	   292    	  18.1  	 257.4	   ///./	  275.0	 344.3  	 1140.3 	 20.8    	   28.8    	  23.9    	 13.55       	 48081.2      	   2.2   	 053    	 ////./       	 ////./       	 ////./        	  -87.60380	  41.76308	   291.8
00078.0  	  964.1       	  21.5	  81	   293    	  18.1  	 257.4	   ///./	  275.2	 344.3  	 1140.2 	 20.8    	   28.8    	  23.9    	 13.55       	 48082.2      	   2.2   	 052    	 ////./       	 ////./       	 ////./        	  -87.60382	  41.76306	   293.2
00079.0  	  964.0       	  21.4	  81	   294    	  18.1  	 257.4	   ///./	  275.4	 344.3  	 1140.1 	 20.8    	   28.8    	  23.9    	 13.54       	 48083.2      	   2.3   	 052    	 ////./       	 ////./       	 ////./        	  -87.60385	  41.76305	   294.5
00080.0  	  963.8       	  21.4	  81	   296    	  18.1  	 257.4	   ///./	  275.6	 344.3  	 1140.0 	 20.8    	   28.7    	  23.8    	 13.54       	 48084.2      	   2.3   	 052    	 ////./       	 ////./       	 ////./        	  -87.60387	  41.76304	   295.8
00081.0  	  963.7       	  21.4	  81	   297    	  18.1  	 257.4	   ///./	  275.8	 344.2  	 1139.9 	 20.8    	   28.7    	  23.8    	 13.54       	 48085.2      	   2.3   	 052    	 ////./       	 ////./       	 ////./        	  -87.60389	  41.76303	   297.2
00082.0  	  963.5       	  21.4	  82	   299    	  18.1  	 257.4	   ///./	  276.0	 344.2  	 1139.8 	 20.8    	   28.7    	  23.8    	 13.54       	 48086.2      	   2.4   	 052    	 ////./       	 ////./       	 ////./        	  -87.60392	  41.76302	   298.6
00083.0  	  963.3       	  21.4	  82	   300    	  18.1  	 257.3	   ///./	  276.2	 344.2  	 1139.7 	 20.8    	   28.7    	  23.8    	 13.53       	 48087.2      	   2.4   	 052    	 ////./       	 ////./       	 ////./        	  -87.60394	  41.76300	   300.1
00084.0  	  963.2       	  21.3	  82	   301    	  18.1  	 257.3	   ///./	  276.4	 344.2  	 1139.6 	 20.8    	   28.7    	  23.7    	 13.53       	 48088.2      	   2.5   	 052    	 ////./       	 ////./       	 ////./        	  -87.60397	  41.76299	   301.6
00085.0  	  963.0       	  21.3	  82	   303    	  18.1  	 257.3	   ///./	  276.6	 344.2  	 1139.5 	 20.8    	   28.7    	  23.7    	 13.53       	 48089.2      	   2.5   	 052    	 ////./       	 ////./       	 ////./        	  -87.60399	  41.76298	   303.1
00086.0  	  962.9       	  21.3	  82	   304    	  18.1  	 257.3	   ///./	  276.8	 344.2  	 1139.4 	 20.8    	   28.7    	  23.7    	 13.53       	 48090.2      	   2.5   	 052    	 ////./       	 ////./       	 ////./        	  -87.60401	  41.76297	   304.5
00087.0  	  962.7       	  21.3	  82	   306    	  18.1  	 257.3	   ///./	  277.0	 344.2  	 1139.3 	 20.8    	   28.7    	  23.7    	 13.52       	 48091.2      	   2.5   	 052    	 ////./       	 ////./       	 ////./        	  -87.60404	  41.76295	   306.0
00088.0  	  962.6       	  21.3	  82	   307    	  18.1  	 257.2	   ///./	  277.2	 344.2  	 1139.2 	 20.8    	   28.7    	  23.7    	 13.52       	 48092.2      	   2.5   	 053    	 ////./       	 ////./       	 ////./        	  -87.60406	  41.76294	   307.3
00089.0  	  962.4       	  21.2	  82	   309    	  18.1  	 257.2	   ///./	  277.4	 344.2  	 1139.1 	 20.7    	   28.7    	  23.6    	 13.52       	 48093.2      	   2.5   	 053    	 ////./       	 ////./       	 ////./        	  -87.60408	  41.76293	   308.7
00090.0  	  962.3       	  21.2	  82	   310    	  18.0  	 257.2	   ///./	  277.6	 344.1  	 1138.9 	 20.7    	   28.7    	  23.6    	 13.51       	 48094.2      	   2.4   	 053    	 ////./       	 ////./       	 ////./        	  -87.60411	  41.76292	   310.1
00091.0  	  962.1       	  21.2	  82	   311    	  18.0  	 257.2	   ///./	  277.8	 344.1  	 1138.8 	 20.7    	   28.7    	  23.6    	 13.51       	 48095.2      	   2.4   	 053    	 ////./       	 ////./       	 ////./        	  -87.60413	  41.76291	   311.5
00092.0  	  961.9       	  21.2	  82	   313    	  18.0  	 257.1	   ///./	  278.0	 344.1  	 1138.6 	 20.7    	   28.7    	  23.6    	 13.51       	 48096.2      	   2.4   	 054    	 ////./       	 ////./       	 ////./        	  -87.60415	  41.76289	   312.9
00093.0  	  961.7       	  21.2	  82	   314    	  18.0  	 257.1	   ///./	  278.2	 344.1  	 1138.5 	 20.7    	   28.7    	  23.6    	 13.50       	 48097.2      	   2.4   	 054    	 ////./       	 ////./       	 ////./        	  -87.60418	  41.76288	   314.5
00094.0  	  961.6       	  21.2	  82	   316    	  18.0  	 257.1	   ///./	  278.4	 344.1  	 1138.3 	 20.7    	   28.7    	  23.6    	 13.50       	 48098.2      	   2.4   	 054    	 ////./       	 ////./       	 ////./        	  -87.60420	  41.76287	   316.1
00095.0  	  961.4       	  21.2	  82	   318    	  18.0  	 257.0	   ///./	  278.7	 344.1  	 1138.2 	 20.7    	   28.7    	  23.6    	 13.50       	 48099.2      	   2.4   	 055    	 ////./       	 ////./       	 ////./        	  -87.60422	  41.76286	   317.8
00096.0  	  961.2       	  21.2	  82	   319    	  18.0  	 257.0	   ///./	  278.9	 344.1  	 1138.0 	 20.7    	   28.7    	  23.6    	 13.49       	 48100.2      	   2.4   	 055    	 ////./       	 ////./       	 ////./        	  -87.60425	  41.76285	   319.4
00097.0  	  961.1       	  21.1	  82	   321    	  18.0  	 257.0	   ///./	  279.1	 344.1  	 1137.8 	 20.7    	   28.7    	  23.5    	 13.49       	 48101.2      	   2.4   	 055    	 ////./       	 ////./       	 ////./        	  -87.60427	  41.76283	   321.0
00098.0  	  960.9       	  21.1	  82	   322    	  18.0  	 256.9	   ///./	  279.3	 344.1  	 1137.7 	 20.7    	   28.7    	  23.5    	 13.49       	 48102.2      	   2.4   	 056    	 ////./       	 ////./       	 ////./        	  -87.60429	  41.76282	   322.6
00099.0  	  960.7       	  21.1	  82	   324    	  18.0  	 256.9	   ///./	  279.5	 344.1  	 1137.5 	 20.7    	   28.7    	  23.5    	 13.48       	 48103.2      	   2.4   	 056    	 ////./       	 ////./       	 ////./        	  -87.60432	  41.76281	   324.1
