Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
00:36.6     	15:58:04.2         	3.7      	-0.3                	0.2                   	-87.60277    	41.7636     	184.0
00:37.5     	15:58:05.1         	3.8      	0.4                 	0.3                   	-87.60277    	41.7636     	183.9
00:38.7     	15:58:06.2         	3.7      	-0.1                	0.1                   	-87.60277    	41.7636     	184.0
00:39.6     	15:58:07.1         	3.8      	0.6                 	1.3                   	-87.60278    	41.7636     	183.9
00:40.7     	15:58:08.2         	4.0      	0.1                 	0.7                   	-87.60280    	41.7636     	183.9
00:41.6     	15:58:09.1         	4.2      	-0.2                	0.2                   	-87.60280    	41.7636     	183.9
00:42.7     	15:58:10.2         	3.9      	0.3                 	0.4                   	-87.60280    	41.7636     	184.2
00:43.6     	15:58:11.1         	3.4      	0.3                 	0.2                   	-87.60280    	41.7636     	184.7
00:44.5     	15:58:12.1         	3.5      	0.1                 	0.1                   	-87.60280    	41.7636     	184.7
00:45.6     	15:58:13.2         	3.4      	0.1                 	0.3                   	-87.60280    	41.7636     	185.0
00:46.5     	15:58:14.1         	3.8      	-0.2                	0.1                   	-87.60281    	41.7636     	184.8
00:47.6     	15:58:15.2         	3.9      	0.2                 	0.5                   	-87.60281    	41.7636     	184.8
00:48.5     	15:58:16.1         	3.5      	0.7                 	0.5                   	-87.60281    	41.7636     	185.1
00:49.6     	15:58:17.2         	2.7      	0.2                 	0.6                   	-87.60280    	41.7636     	185.7
00:50.5     	15:58:18.1         	2.5      	-0.1                	0.4                   	-87.60280    	41.7636     	185.6
00:51.6     	15:58:19.2         	2.7      	-0.5                	0.4                   	-87.60279    	41.7636     	185.2
00:52.5     	15:58:20.1         	2.8      	0.1                 	0.5                   	-87.60278    	41.7636     	185.1
00:53.7     	15:58:21.2         	2.4      	0.1                 	0.1                   	-87.60278    	41.7636     	185.4
00:54.6     	15:58:22.1         	2.8      	0.2                 	0.1                   	-87.60278    	41.7636     	185.1
00:55.7     	15:58:23.2         	3.3      	-0.1                	0.0                   	-87.60278    	41.7636     	184.7
00:56.6     	15:58:24.1         	3.4      	0.2                 	0.0                   	-87.60278    	41.7636     	184.6
00:57.7     	15:58:25.2         	3.6      	-0.2                	0.1                   	-87.60278    	41.7636     	184.4
00:58.6     	15:58:26.1         	3.7      	0.1                 	0.0                   	-87.60278    	41.7636     	184.3
00:59.5     	15:58:27.1         	3.9      	0.0                 	0.1                   	-87.60279    	41.7636     	184.2
01:00.6     	15:58:28.2         	4.0      	0.1                 	0.0                   	-87.60279    	41.7636     	184.1
01:01.5     	15:58:29.1         	3.9      	-0.1                	0.0                   	-87.60279    	41.7636     	184.1
01:02.6     	15:58:30.2         	4.0      	0.1                 	0.1                   	-87.60279    	41.7636     	184.1
01:03.5     	15:58:31.1         	3.8      	0.1                 	0.1                   	-87.60279    	41.7636     	184.4
01:04.6     	15:58:32.2         	3.7      	0.1                 	0.0                   	-87.60279    	41.7636     	184.6
01:05.5     	15:58:33.1         	3.5      	0.2                 	0.0                   	-87.60279    	41.7636     	184.9
01:06.6     	15:58:34.2         	3.4      	0.1                 	0.1                   	-87.60279    	41.7636     	185.0
01:07.5     	15:58:35.1         	3.4      	0.0                 	0.1                   	-87.60279    	41.7636     	185.0
01:08.7     	15:58:36.2         	3.2      	-0.1                	0.1                   	-87.60279    	41.7636     	185.2
01:09.6     	15:58:37.1         	3.3      	0.1                 	0.0                   	-87.60279    	41.7636     	185.2
01:10.8     	15:58:38.3         	3.3      	0.0                 	0.1                   	-87.60279    	41.7636     	185.1
01:11.6     	15:58:39.1         	3.3      	-0.1                	0.1                   	-87.60279    	41.7636     	185.1
01:12.5     	15:58:40.0         	3.4      	-0.2                	0.1                   	-87.60279    	41.7636     	185.0
01:13.6     	15:58:41.1         	3.6      	0.1                 	0.3                   	-87.60279    	41.7636     	184.7
01:14.5     	15:58:42.0         	3.3      	0.1                 	0.0                   	-87.60279    	41.7636     	185.0
01:15.6     	15:58:43.2         	3.6      	-0.4                	0.2                   	-87.60278    	41.7636     	184.6
01:16.5     	15:58:44.1         	3.5      	0.0                 	0.1                   	-87.60278    	41.7636     	184.7
01:17.6     	15:58:45.2         	3.5      	0.0                 	0.1                   	-87.60279    	41.7636     	184.7
01:18.5     	15:58:46.1         	3.5      	-0.1                	0.0                   	-87.60279    	41.7636     	184.7
01:19.6     	15:58:47.2         	3.4      	0.0                 	0.1                   	-87.60279    	41.7636     	184.8
01:20.5     	15:58:48.1         	3.5      	-0.1                	0.2                   	-87.60279    	41.7636     	184.8
01:21.6     	15:58:49.2         	3.6      	0.0                 	0.1                   	-87.60279    	41.7636     	184.7
01:22.5     	15:58:50.1         	3.9      	0.0                 	0.2                   	-87.60279    	41.7636     	184.5
01:23.7     	15:58:51.2         	4.0      	0.2                 	0.2                   	-87.60279    	41.7636     	184.5
01:24.6     	15:58:52.1         	4.0      	0.3                 	0.3                   	-87.60280    	41.7636     	184.6
01:25.7     	15:58:53.2         	4.0      	0.2                 	0.3                   	-87.60280    	41.7636     	184.7
01:26.6     	15:58:54.1         	4.2      	0.1                 	0.1                   	-87.60280    	41.7636     	184.5
01:27.5     	15:58:55.0         	4.2      	0.2                 	0.0                   	-87.60280    	41.7636     	184.5
01:28.6     	15:58:56.1         	4.2      	0.3                 	0.2                   	-87.60280    	41.7636     	184.6
01:29.5     	15:58:57.0         	4.2      	0.3                 	0.0                   	-87.60280    	41.7636     	184.6
01:30.6     	15:58:58.1         	4.3      	0.2                 	0.2                   	-87.60280    	41.7636     	184.5
01:31.6     	15:58:59.2         	4.2      	0.1                 	0.0                   	-87.60280    	41.7636     	184.6
01:32.6     	15:59:00.2         	4.2      	0.3                 	0.3                   	-87.60280    	41.7636     	184.6
01:33.6     	15:59:01.2         	4.5      	-0.3                	0.3                   	-87.60281    	41.7636     	184.4
01:34.7     	15:59:02.3         	5.0      	0.1                 	0.7                   	-87.60281    	41.7636     	184.1
01:35.6     	15:59:03.2         	5.1      	0.0                 	0.2                   	-87.60282    	41.7636     	184.1
01:36.7     	15:59:04.3         	5.6      	0.0                 	0.1                   	-87.60281    	41.7636     	183.4
01:37.6     	15:59:05.2         	6.0      	0.0                 	0.1                   	-87.60281    	41.7636     	183.0
01:38.7     	15:59:06.3         	6.3      	0.0                 	0.1                   	-87.60280    	41.7636     	182.9
01:39.7     	15:59:07.2         	6.5      	0.0                 	0.0                   	-87.60280    	41.7636     	182.8
01:40.5     	15:59:08.0         	6.7      	0.0                 	0.1                   	-87.60280    	41.7636     	182.8
01:41.7     	15:59:09.2         	6.8      	0.0                 	0.1                   	-87.60280    	41.7636     	182.7
01:42.5     	15:59:10.0         	6.9      	0.1                 	0.2                   	-87.60280    	41.7636     	182.6
01:43.7     	15:59:11.2         	6.8      	0.4                 	0.2                   	-87.60279    	41.7636     	182.5
01:44.5     	15:59:12.0         	6.6      	-0.2                	0.4                   	-87.60279    	41.7636     	182.8
01:45.7     	15:59:13.2         	7.0      	0.0                 	0.1                   	-87.60279    	41.7636     	182.6
01:46.5     	15:59:14.1         	7.0      	-0.1                	0.0                   	-87.60278    	41.7636     	182.8
01:47.7     	15:59:15.3         	7.2      	-0.1                	0.2                   	-87.60278    	41.7636     	182.3
01:48.5     	15:59:16.1         	7.4      	-0.1                	0.1                   	-87.60278    	41.7636     	182.1
01:49.7     	15:59:17.3         	7.6      	-0.1                	0.2                   	-87.60278    	41.7636     	181.9
01:50.5     	15:59:18.1         	8.2      	0.0                 	0.2                   	-87.60278    	41.7636     	181.3
01:51.7     	15:59:19.3         	8.1      	0.2                 	0.1                   	-87.60278    	41.7636     	181.4
01:52.5     	15:59:20.1         	8.2      	-0.2                	0.1                   	-87.60278    	41.7636     	181.2
01:53.7     	15:59:21.3         	8.5      	0.1                 	0.2                   	-87.60278    	41.7636     	180.9
01:54.5     	15:59:22.1         	8.3      	-0.2                	0.5                   	-87.60279    	41.7636     	181.1
01:55.5     	15:59:23.0         	8.6      	0.4                 	1.1                   	-87.60280    	41.7636     	181.0
01:56.6     	15:59:24.1         	8.5      	0.3                 	0.7                   	-87.60281    	41.7636     	181.5
01:57.6     	15:59:25.1         	8.3      	0.3                 	0.5                   	-87.60282    	41.7636     	182.0
01:58.7     	15:59:26.2         	8.1      	0.3                 	0.8                   	-87.60281    	41.7636     	182.2
01:59.6     	15:59:27.1         	7.6      	0.8                 	0.4                   	-87.60281    	41.7636     	182.6
02:00.7     	15:59:28.2         	7.2      	0.0                 	0.3                   	-87.60281    	41.7636     	183.2
02:01.6     	15:59:29.2         	7.3      	0.7                 	0.5                   	-87.60281    	41.7636     	183.4
02:02.7     	15:59:30.3         	7.5      	0.2                 	0.1                   	-87.60281    	41.7636     	183.5
02:03.6     	15:59:31.2         	7.3      	0.3                 	0.2                   	-87.60281    	41.7636     	183.8
02:04.7     	15:59:32.3         	7.1      	0.1                 	0.1                   	-87.60281    	41.7636     	184.1
02:05.6     	15:59:33.2         	6.9      	0.1                 	0.1                   	-87.60281    	41.7636     	184.3
02:06.7     	15:59:34.3         	6.8      	0.0                 	0.4                   	-87.60281    	41.7636     	184.3
02:07.6     	15:59:35.2         	6.6      	0.2                 	0.1                   	-87.60281    	41.7636     	184.6
02:08.5     	15:59:36.1         	6.3      	0.3                 	0.2                   	-87.60280    	41.7636     	184.9
02:13.7     	15:59:41.2         	5.8      	-0.1                	0.0                   	-87.60279    	41.7636     	186.7
02:14.6     	15:59:42.1         	5.7      	-0.2                	0.1                   	-87.60279    	41.7636     	187.1
02:15.7     	15:59:43.2         	5.6      	0.0                 	0.0                   	-87.60279    	41.7636     	187.0
02:16.6     	15:59:44.2         	5.5      	0.1                 	0.1                   	-87.60279    	41.7636     	187.3
02:17.7     	15:59:45.3         	5.5      	0.1                 	0.0                   	-87.60279    	41.7636     	187.7
02:18.6     	15:59:46.2         	5.5      	0.0                 	0.0                   	-87.60279    	41.7636     	188.0
02:19.7     	15:59:47.3         	5.6      	0.1                 	0.0                   	-87.60279    	41.7636     	188.2
02:20.6     	15:59:48.2         	5.6      	-0.1                	0.0                   	-87.60279    	41.7636     	188.3
02:21.7     	15:59:49.3         	5.7      	0.1                 	0.0                   	-87.60279    	41.7636     	188.3
02:22.6     	15:59:50.2         	5.7      	0.0                 	0.0                   	-87.60279    	41.7636     	188.4
02:23.4     	15:59:51.0         	5.4      	0.5                 	0.6                   	-87.60279    	41.7636     	188.7
02:24.7     	15:59:52.2         	4.9      	1.1                 	0.4                   	-87.60279    	41.7636     	189.1
02:25.5     	15:59:53.0         	4.8      	0.4                 	0.4                   	-87.60278    	41.7636     	189.5
02:26.7     	15:59:54.2         	4.4      	0.1                 	0.3                   	-87.60278    	41.7636     	189.3
02:27.6     	15:59:55.1         	4.2      	0.5                 	0.6                   	-87.60278    	41.7636     	189.5
02:28.7     	15:59:56.2         	4.0      	0.1                 	0.1                   	-87.60278    	41.7636     	189.4
02:29.6     	15:59:57.1         	3.9      	0.6                 	0.7                   	-87.60278    	41.7636     	189.8
02:30.7     	15:59:58.2         	3.6      	-0.1                	0.3                   	-87.60278    	41.7636     	189.5
02:31.6     	15:59:59.1         	3.4      	0.0                 	0.2                   	-87.60278    	41.7636     	188.6
02:32.7     	16:00:00.3         	3.5      	0.0                 	0.2                   	-87.60277    	41.7636     	188.2
02:33.6     	16:00:01.2         	3.6      	0.0                 	0.0                   	-87.60277    	41.7636     	188.0
02:34.7     	16:00:02.3         	3.5      	-0.1                	0.1                   	-87.60278    	41.7636     	187.9
02:35.6     	16:00:03.2         	3.4      	-0.1                	0.1                   	-87.60277    	41.7636     	187.8
02:36.5     	16:00:04.1         	3.4      	0.0                 	0.0                   	-87.60277    	41.7636     	187.8
02:37.6     	16:00:05.2         	3.4      	0.4                 	0.1                   	-87.60278    	41.7636     	188.1
02:38.5     	16:00:06.1         	3.4      	-0.4                	0.1                   	-87.60278    	41.7636     	187.7
02:39.6     	16:00:07.2         	3.5      	0.0                 	0.4                   	-87.60278    	41.7636     	187.3
02:40.6     	16:00:08.1         	3.6      	0.2                 	0.1                   	-87.60278    	41.7636     	187.4
02:41.7     	16:00:09.2         	3.5      	0.4                 	0.3                   	-87.60278    	41.7636     	187.6
02:42.6     	16:00:10.1         	3.3      	0.2                 	0.1                   	-87.60278    	41.7636     	187.8
02:43.7     	16:00:11.2         	3.5      	-0.2                	0.4                   	-87.60278    	41.7636     	187.5
02:44.6     	16:00:12.1         	3.5      	0.7                 	0.3                   	-87.60279    	41.7636     	187.4
02:45.7     	16:00:13.2         	3.4      	0.5                 	0.1                   	-87.60279    	41.7636     	187.8
02:46.6     	16:00:14.1         	3.3      	-0.2                	0.1                   	-87.60279    	41.7636     	187.7
02:47.7     	16:00:15.3         	3.3      	0.1                 	0.1                   	-87.60279    	41.7636     	187.6
02:48.6     	16:00:16.2         	3.2      	-0.1                	0.1                   	-87.60279    	41.7636     	187.7
02:49.7     	16:00:17.3         	3.3      	0.0                 	0.2                   	-87.60279    	41.7636     	187.4
02:50.6     	16:00:18.2         	3.3      	0.3                 	0.2                   	-87.60279    	41.7636     	187.9
02:51.5     	16:00:19.1         	3.3      	0.6                 	0.4                   	-87.60279    	41.7636     	188.5
02:52.6     	16:00:20.2         	3.6      	0.4                 	0.1                   	-87.60280    	41.7636     	189.2
02:55.6     	16:00:23.1         	3.2      	0.0                 	0.1                   	-87.60280    	41.7636     	188.9
02:56.7     	16:00:24.2         	2.9      	0.7                 	0.5                   	-87.60280    	41.7636     	188.8
02:57.6     	16:00:25.1         	2.8      	0.3                 	0.2                   	-87.60280    	41.7636     	188.8
02:58.7     	16:00:26.2         	2.8      	0.2                 	0.4                   	-87.60280    	41.7636     	188.3
03:00.7     	16:00:28.2         	3.1      	0.4                 	0.1                   	-87.60281    	41.7636     	187.7
03:01.6     	16:00:29.1         	3.0      	-0.1                	0.8                   	-87.60280    	41.7636     	187.0
03:02.7     	16:00:30.3         	3.0      	-0.3                	0.4                   	-87.60279    	41.7636     	186.8
03:03.6     	16:00:31.2         	3.4      	-0.2                	0.1                   	-87.60279    	41.7636     	186.2
03:04.7     	16:00:32.3         	3.6      	0.5                 	0.5                   	-87.60280    	41.7636     	185.9
03:05.6     	16:00:33.2         	3.0      	0.4                 	0.6                   	-87.60280    	41.7636     	186.2
03:06.5     	16:00:34.1         	2.6      	0.2                 	0.5                   	-87.60280    	41.7636     	186.3
03:07.6     	16:00:35.2         	2.5      	-0.2                	0.1                   	-87.60280    	41.7636     	186.3
03:08.5     	16:00:36.1         	2.4      	0.1                 	0.0                   	-87.60280    	41.7636     	186.4
03:09.6     	16:00:37.2         	2.1      	0.1                 	0.2                   	-87.60280    	41.7636     	186.7
03:10.6     	16:00:38.1         	1.6      	0.0                 	0.2                   	-87.60279    	41.7636     	187.0
03:12.6     	16:00:40.1         	1.3      	0.1                 	0.6                   	-87.60280    	41.7636     	187.7
03:13.7     	16:00:41.2         	1.3      	0.1                 	0.0                   	-87.60279    	41.7636     	188.2
03:14.6     	16:00:42.1         	1.5      	0.2                 	0.1                   	-87.60279    	41.7636     	188.8
03:15.7     	16:00:43.2         	1.7      	-0.1                	0.1                   	-87.60279    	41.7636     	189.2
03:16.6     	16:00:44.1         	2.1      	0.5                 	0.6                   	-87.60279    	41.7636     	189.6
03:17.7     	16:00:45.3         	2.8      	0.2                 	0.3                   	-87.60279    	41.7636     	190.2
03:18.6     	16:00:46.2         	3.1      	0.0                 	0.0                   	-87.60279    	41.7636     	190.6
03:19.5     	16:00:47.1         	2.7      	-0.2                	0.2                   	-87.60279    	41.7636     	190.2
03:20.6     	16:00:48.2         	2.2      	-0.2                	0.5                   	-87.60279    	41.7636     	189.8
03:21.5     	16:00:49.1         	1.4      	-0.2                	0.7                   	-87.60278    	41.7636     	188.8
03:22.6     	16:00:50.2         	1.3      	0.0                 	0.4                   	-87.60278    	41.7636     	188.4
03:23.5     	16:00:51.1         	1.5      	0.0                 	0.8                   	-87.60278    	41.7636     	188.1
03:24.6     	16:00:52.2         	1.7      	0.3                 	0.4                   	-87.60278    	41.7636     	188.1
03:25.6     	16:00:53.1         	1.6      	0.1                 	0.2                   	-87.60278    	41.7636     	188.0
03:26.7     	16:00:54.2         	1.7      	0.1                 	0.1                   	-87.60278    	41.7636     	188.0
03:27.6     	16:00:55.1         	1.7      	0.1                 	0.1                   	-87.60278    	41.7636     	188.2
03:28.7     	16:00:56.2         	1.8      	0.3                 	0.2                   	-87.60278    	41.7636     	188.5
03:29.6     	16:00:57.1         	1.8      	0.0                 	0.1                   	-87.60278    	41.7636     	188.5
03:30.7     	16:00:58.2         	1.9      	0.1                 	0.1                   	-87.60278    	41.7636     	188.6
03:31.6     	16:00:59.2         	1.9      	0.1                 	0.1                   	-87.60278    	41.7636     	188.4
03:32.5     	16:01:00.1         	1.9      	0.0                 	0.1                   	-87.60278    	41.7636     	188.1
03:33.6     	16:01:01.2         	2.0      	0.0                 	0.0                   	-87.60278    	41.7636     	187.9
03:34.5     	16:01:02.1         	2.0      	0.0                 	0.2                   	-87.60278    	41.7636     	187.7
03:35.6     	16:01:03.2         	1.9      	0.0                 	0.1                   	-87.60278    	41.7636     	187.4
03:36.5     	16:01:04.1         	2.0      	0.0                 	0.0                   	-87.60279    	41.7636     	187.2
03:37.6     	16:01:05.2         	2.0      	0.0                 	0.0                   	-87.60279    	41.7636     	187.4
03:38.6     	16:01:06.1         	1.9      	0.1                 	0.1                   	-87.60279    	41.7636     	187.5
03:39.7     	16:01:07.2         	1.6      	-0.1                	0.3                   	-87.60278    	41.7636     	187.8
03:40.6     	16:01:08.1         	1.6      	0.2                 	0.5                   	-87.60278    	41.7636     	187.7
03:41.7     	16:01:09.2         	1.6      	0.1                 	0.1                   	-87.60278    	41.7636     	187.6
03:42.6     	16:01:10.1         	1.6      	0.0                 	0.2                   	-87.60278    	41.7636     	187.6
03:43.7     	16:01:11.2         	1.4      	0.3                 	0.2                   	-87.60278    	41.7636     	187.5
03:44.6     	16:01:12.2         	1.3      	-0.1                	0.2                   	-87.60278    	41.7636     	187.4
03:45.7     	16:01:13.3         	1.2      	0.0                 	0.3                   	-87.60278    	41.7636     	187.1
03:46.6     	16:01:14.2         	0.9      	0.0                 	0.6                   	-87.60278    	41.7636     	187.0
03:47.5     	16:01:15.1         	0.7      	0.2                 	0.1                   	-87.60278    	41.7636     	187.2
03:48.6     	16:01:16.2         	0.8      	0.0                 	0.3                   	-87.60278    	41.7636     	187.2
03:49.5     	16:01:17.1         	0.9      	0.0                 	0.1                   	-87.60278    	41.7636     	187.2
03:50.6     	16:01:18.2         	1.2      	0.1                 	0.4                   	-87.60278    	41.7636     	186.8
03:51.5     	16:01:19.1         	1.8      	0.0                 	0.2                   	-87.60278    	41.7636     	186.1
03:52.7     	16:01:20.2         	2.0      	0.1                 	0.1                   	-87.60278    	41.7636     	185.9
03:53.6     	16:01:21.1         	2.1      	0.3                 	0.1                   	-87.60278    	41.7636     	186.0
03:54.7     	16:01:22.2         	2.3      	0.0                 	0.2                   	-87.60278    	41.7636     	185.9
03:55.6     	16:01:23.1         	2.4      	0.1                 	0.1                   	-87.60278    	41.7636     	185.8
03:56.7     	16:01:24.2         	2.9      	0.1                 	0.1                   	-87.60278    	41.7636     	185.4
03:57.6     	16:01:25.1         	3.0      	0.0                 	0.1                   	-87.60278    	41.7636     	185.3
03:58.7     	16:01:26.2         	3.3      	-0.1                	0.2                   	-87.60278    	41.7636     	185.2
03:59.6     	16:01:27.2         	3.7      	0.1                 	0.1                   	-87.60278    	41.7636     	184.9
04:00.5     	16:01:28.1         	3.8      	0.0                 	0.4                   	-87.60278    	41.7636     	184.6
04:01.6     	16:01:29.2         	4.0      	0.2                 	0.2                   	-87.60278    	41.7636     	184.4
04:02.5     	16:01:30.1         	4.0      	0.0                 	0.0                   	-87.60278    	41.7636     	184.5
04:03.6     	16:01:31.2         	4.0      	0.2                 	0.3                   	-87.60278    	41.7636     	184.6
04:04.5     	16:01:32.1         	3.9      	0.0                 	0.1                   	-87.60278    	41.7636     	184.7
04:05.6     	16:01:33.2         	3.8      	0.0                 	0.1                   	-87.60278    	41.7636     	184.7
04:06.5     	16:01:34.1         	3.9      	0.2                 	0.1                   	-87.60278    	41.7636     	184.6
04:07.7     	16:01:35.2         	4.3      	-0.3                	0.5                   	-87.60278    	41.7636     	184.4
04:08.6     	16:01:36.1         	4.7      	0.1                 	0.6                   	-87.60277    	41.7636     	184.1
04:09.7     	16:01:37.2         	4.8      	-0.1                	0.2                   	-87.60277    	41.7636     	183.9
04:10.6     	16:01:38.1         	5.1      	-0.1                	0.3                   	-87.60277    	41.7636     	183.4
04:11.7     	16:01:39.2         	5.2      	0.0                 	0.3                   	-87.60278    	41.7636     	183.3
04:12.6     	16:01:40.1         	5.4      	0.1                 	0.1                   	-87.60278    	41.7636     	183.1
04:13.7     	16:01:41.3         	5.7      	0.1                 	0.1                   	-87.60278    	41.7636     	182.9
04:14.6     	16:01:42.2         	5.9      	0.2                 	0.0                   	-87.60278    	41.7636     	182.7
04:15.5     	16:01:43.1         	6.1      	0.2                 	0.3                   	-87.60278    	41.7636     	182.5
04:16.6     	16:01:44.2         	6.0      	0.3                 	0.1                   	-87.60278    	41.7636     	182.6
04:17.5     	16:01:45.1         	5.9      	0.1                 	0.1                   	-87.60278    	41.7636     	182.8
04:18.6     	16:01:46.2         	6.4      	-0.2                	0.5                   	-87.60278    	41.7636     	182.4
04:19.5     	16:01:47.1         	7.0      	0.0                 	0.3                   	-87.60278    	41.7636     	181.9
04:20.6     	16:01:48.2         	7.0      	0.1                 	0.2                   	-87.60278    	41.7636     	182.0
04:21.6     	16:01:49.1         	6.8      	0.2                 	0.3                   	-87.60278    	41.7636     	182.1
04:22.7     	16:01:50.2         	6.7      	0.2                 	0.0                   	-87.60278    	41.7636     	182.1
04:23.6     	16:01:51.1         	6.5      	0.2                 	0.1                   	-87.60278    	41.7636     	182.2
04:24.7     	16:01:52.2         	6.4      	0.1                 	0.1                   	-87.60278    	41.7636     	182.2
04:25.6     	16:01:53.1         	6.0      	0.2                 	0.1                   	-87.60278    	41.7636     	182.5
04:26.7     	16:01:54.2         	5.9      	0.2                 	0.2                   	-87.60278    	41.7636     	182.5
04:27.6     	16:01:55.1         	5.9      	-0.2                	0.2                   	-87.60278    	41.7636     	182.4
04:28.5     	16:01:56.1         	6.2      	-0.1                	0.3                   	-87.60278    	41.7636     	182.1
04:29.6     	16:01:57.2         	6.3      	0.0                 	0.2                   	-87.60278    	41.7636     	181.8
04:30.5     	16:01:58.1         	6.7      	0.0                 	0.1                   	-87.60278    	41.7636     	181.4
04:31.6     	16:01:59.2         	7.0      	0.1                 	0.1                   	-87.60278    	41.7636     	181.1
04:32.5     	16:02:00.1         	7.1      	0.1                 	0.0                   	-87.60278    	41.7636     	181.0
04:33.6     	16:02:01.2         	7.5      	0.1                 	0.1                   	-87.60278    	41.7636     	180.7
04:34.5     	16:02:02.1         	7.6      	0.2                 	0.1                   	-87.60278    	41.7636     	180.6
04:35.7     	16:02:03.2         	7.8      	0.1                 	0.0                   	-87.60278    	41.7636     	180.4
04:36.6     	16:02:04.1         	7.8      	0.2                 	0.1                   	-87.60278    	41.7636     	180.5
04:37.7     	16:02:05.2         	7.8      	0.1                 	0.1                   	-87.60279    	41.7636     	180.5
04:38.6     	16:02:06.1         	7.9      	0.2                 	0.1                   	-87.60279    	41.7636     	180.5
04:39.7     	16:02:07.2         	8.0      	0.0                 	0.1                   	-87.60279    	41.7636     	180.4
04:40.6     	16:02:08.1         	8.9      	-0.4                	0.7                   	-87.60279    	41.7636     	179.6
04:41.7     	16:02:09.3         	9.2      	0.0                 	0.1                   	-87.60279    	41.7636     	179.4
04:42.6     	16:02:10.2         	9.5      	-0.3                	0.9                   	-87.60278    	41.7636     	179.3
04:43.5     	16:02:11.1         	9.9      	0.1                 	0.1                   	-87.60278    	41.7636     	179.1
04:44.6     	16:02:12.2         	10.1     	-0.1                	0.0                   	-87.60278    	41.7636     	178.9
04:45.5     	16:02:13.1         	10.1     	0.0                 	0.0                   	-87.60278    	41.7636     	178.9
04:46.6     	16:02:14.2         	10.1     	0.0                 	0.1                   	-87.60278    	41.7636     	178.9
04:47.5     	16:02:15.1         	10.1     	0.3                 	0.2                   	-87.60278    	41.7636     	178.9
04:48.6     	16:02:16.2         	9.8      	0.1                 	0.1                   	-87.60278    	41.7636     	179.1
04:49.6     	16:02:17.1         	9.5      	0.2                 	0.1                   	-87.60278    	41.7636     	179.4
04:50.7     	16:02:18.2         	9.1      	0.2                 	0.1                   	-87.60278    	41.7636     	179.8
04:51.6     	16:02:19.1         	8.7      	0.3                 	0.1                   	-87.60278    	41.7636     	180.1
04:52.7     	16:02:20.2         	8.5      	0.0                 	0.0                   	-87.60278    	41.7636     	180.3
