,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
24,24.0,983.2,20.9,84,300,18.0,263.1,   ///./,281.5,344.0,1165.0,20.7,26.5,23.3,13.21,43228.4,2.3,255, ////./       , ////./       , ////./        ,-87.60169,41.76373,300.3
25,25.0,982.8,20.9,83,304,18.0,262.9,   ///./,282.0,344.0,1164.4,20.7,26.6,23.3,13.18,43229.4,2.4,257, ////./       , ////./       , ////./        ,-87.60165,41.76373,304.1
26,26.0,982.4,21.0,83,308,17.9,262.8,   ///./,282.4,344.0,1163.8,20.6,26.6,23.3,13.15,43230.4,2.4,259, ////./       , ////./       , ////./        ,-87.6016,41.76373,307.9
27,27.0,981.9,21.0,83,312,17.9,262.6,   ///./,282.8,344.0,1163.2,20.5,26.7,23.3,13.12,43231.4,2.5,261, ////./       , ////./       , ////./        ,-87.60156,41.76373,311.6
28,28.0,981.5,21.0,82,315,17.9,262.5,   ///./,283.3,344.0,1162.6,20.5,26.8,23.3,13.09,43232.4,2.6,262, ////./       , ////./       , ////./        ,-87.60152,41.76373,315.4
29,29.0,981.1,21.0,82,319,17.8,262.3,   ///./,283.7,344.0,1162.0,20.4,26.8,23.4,13.06,43233.4,2.7,263, ////./       , ////./       , ////./        ,-87.60148,41.76373,319.2
30,30.0,980.6,21.1,81,323,17.8,262.2,   ///./,284.2,344.0,1161.4,20.4,26.9,23.4,13.03,43234.4,2.8,265, ////./       , ////./       , ////./        ,-87.60144,41.76373,323.0
31,31.0,980.2,21.1,81,327,17.7,262.0,   ///./,284.6,344.1,1160.8,20.3,26.9,23.4,13.0,43235.4,2.8,266, ////./       , ////./       , ////./        ,-87.6014,41.76373,326.9
32,32.0,979.8,21.1,81,331,17.7,261.9,   ///./,285.1,344.1,1160.2,20.3,27.0,23.4,12.97,43236.4,2.9,267, ////./       , ////./       , ////./        ,-87.60136,41.76373,330.8
33,33.0,979.4,21.1,80,335,17.6,261.7,   ///./,285.6,344.1,1159.6,20.2,27.1,23.4,12.94,43237.4,3.0,268, ////./       , ////./       , ////./        ,-87.60132,41.76373,334.7
34,34.0,979.0,21.1,80,339,17.6,261.6,   ///./,286.1,344.1,1159.0,20.2,27.1,23.4,12.91,43238.4,3.1,269, ////./       , ////./       , ////./        ,-87.60128,41.76373,338.6
35,35.0,978.5,21.2,80,342,17.6,261.5,   ///./,286.5,344.1,1158.5,20.1,27.2,23.5,12.91,43239.4,3.2,270, ////./       , ////./       , ////./        ,-87.60123,41.76373,342.4
36,36.0,978.1,21.2,80,346,17.6,261.3,   ///./,286.9,344.1,1157.9,20.1,27.2,23.5,12.9,43240.4,3.3,271, ////./       , ////./       , ////./        ,-87.60119,41.76373,345.6
37,37.0,977.7,21.2,80,349,17.6,261.2,   ///./,287.3,344.1,1157.5,20.1,27.3,23.5,12.89,43241.4,3.4,272, ////./       , ////./       , ////./        ,-87.60115,41.76372,348.8
38,38.0,977.4,21.2,80,352,17.5,261.1,   ///./,287.7,344.1,1157.0,20.1,27.3,23.5,12.89,43242.4,3.5,273, ////./       , ////./       , ////./        ,-87.60111,41.76372,352.0
39,39.0,977.0,21.2,80,355,17.5,261.0,   ///./,288.1,344.1,1156.5,20.1,27.3,23.5,12.88,43243.4,3.5,274, ////./       , ////./       , ////./        ,-87.60107,41.76372,355.2
40,40.0,976.7,21.2,79,358,17.5,260.9,   ///./,288.4,344.1,1156.0,20.1,27.4,23.5,12.87,43244.4,3.6,275, ////./       , ////./       , ////./        ,-87.60103,41.76372,358.4
41,41.0,976.3,21.2,79,361,17.5,260.8,   ///./,288.8,344.1,1155.6,20.0,27.4,23.5,12.87,43245.4,3.7,275, ////./       , ////./       , ////./        ,-87.60099,41.76372,361.6
42,42.0,975.9,21.2,79,365,17.5,260.7,   ///./,289.3,344.1,1155.1,20.0,27.5,23.5,12.86,43246.4,3.8,276, ////./       , ////./       , ////./        ,-87.60095,41.76372,364.9
43,43.0,975.5,21.3,79,368,17.5,260.5,   ///./,289.7,344.2,1154.6,20.0,27.5,23.5,12.85,43247.4,3.9,277, ////./       , ////./       , ////./        ,-87.60091,41.76372,368.3
44,44.0,975.2,21.3,79,372,17.5,260.4,   ///./,290.1,344.2,1154.1,20.0,27.6,23.5,12.85,43248.4,4.0,277, ////./       , ////./       , ////./        ,-87.60086,41.76372,371.7
45,45.0,974.8,21.3,79,375,17.4,260.3,   ///./,290.5,344.2,1153.6,20.0,27.6,23.6,12.84,43249.4,4.1,278, ////./       , ////./       , ////./        ,-87.60082,41.76372,375.0
46,46.0,974.4,21.3,79,378,17.4,260.2,   ///./,290.9,344.2,1153.1,19.9,27.7,23.6,12.83,43250.4,4.2,277, ////./       , ////./       , ////./        ,-87.60077,41.76372,378.4
47,47.0,974.0,21.3,79,382,17.4,260.1,   ///./,291.3,344.2,1152.6,19.9,27.7,23.6,12.82,43251.4,4.2,277, ////./       , ////./       , ////./        ,-87.6007,41.76372,381.8
48,48.0,973.6,21.3,78,386,17.3,259.9,   ///./,291.8,344.2,1152.0,19.8,27.8,23.6,12.77,43252.4,4.3,276, ////./       , ////./       , ////./        ,-87.60064,41.76372,385.7
49,49.0,973.2,21.3,78,389,17.3,259.8,   ///./,292.3,344.2,1151.5,19.8,27.8,23.6,12.72,43253.4,4.4,276, ////./       , ////./       , ////./        ,-87.60058,41.76373,389.5
50,50.0,972.8,21.3,77,393,17.2,259.7,   ///./,292.7,344.2,1150.9,19.7,27.9,23.6,12.67,43254.4,4.4,275, ////./       , ////./       , ////./        ,-87.60051,41.76373,393.4
51,51.0,972.4,21.4,77,397,17.1,259.5,   ///./,293.2,344.2,1150.4,19.6,27.9,23.6,12.62,43255.4,4.5,275, ////./       , ////./       , ////./        ,-87.60045,41.76373,397.3
52,52.0,971.9,21.4,76,401,17.1,259.4,   ///./,293.7,344.2,1149.8,19.5,28.0,23.6,12.57,43256.4,4.5,274, ////./       , ////./       , ////./        ,-87.60039,41.76373,401.2
53,53.0,971.5,21.4,76,405,17.0,259.2,   ///./,294.1,344.2,1149.3,19.4,28.0,23.6,12.52,43257.4,4.6,274, ////./       , ////./       , ////./        ,-87.60032,41.76374,404.7
54,54.0,971.1,21.4,76,408,16.9,259.1,   ///./,294.4,344.2,1148.7,19.3,28.1,23.6,12.47,43258.4,4.7,273, ////./       , ////./       , ////./        ,-87.60026,41.76374,408.0
55,55.0,970.7,21.4,75,411,16.9,259.0,   ///./,294.8,344.3,1148.2,19.2,28.1,23.6,12.42,43259.4,4.7,273, ////./       , ////./       , ////./        ,-87.6002,41.76374,411.4
56,56.0,970.3,21.4,75,415,16.8,258.8,   ///./,295.2,344.3,1147.7,19.1,28.2,23.6,12.36,43260.4,4.8,272, ////./       , ////./       , ////./        ,-87.60013,41.76374,414.7
57,57.0,969.9,21.5,74,418,16.7,258.7,   ///./,295.6,344.3,1147.2,19.1,28.2,23.6,12.31,43261.4,4.9,272, ////./       , ////./       , ////./        ,-87.60007,41.76374,418.1
58,58.0,969.6,21.5,74,421,16.6,258.6,   ///./,296.0,344.3,1146.7,19.0,28.3,23.6,12.26,43262.4,4.9,272, ////./       , ////./       , ////./        ,-87.60001,41.76375,421.5
59,59.0,969.2,21.5,74,425,16.6,258.4,   ///./,296.5,344.3,1146.1,18.9,28.3,23.6,12.21,43263.4,5.0,271, ////./       , ////./       , ////./        ,-87.59994,41.76375,425.2
60,60.0,968.8,21.5,73,429,16.5,258.3,   ///./,296.9,344.3,1145.6,18.8,28.4,23.7,12.15,43264.4,5.1,271, ////./       , ////./       , ////./        ,-87.59988,41.76375,428.9
61,61.0,968.4,21.5,73,432,16.4,258.2,   ///./,297.4,344.3,1145.2,18.7,28.4,23.6,12.11,43265.4,5.1,270, ////./       , ////./       , ////./        ,-87.59982,41.76375,432.6
62,62.0,968.0,21.5,73,436,16.4,258.1,   ///./,297.9,344.3,1144.7,18.7,28.4,23.6,12.08,43266.4,5.2,270, ////./       , ////./       , ////./        ,-87.59975,41.76376,436.3
63,63.0,967.6,21.5,73,440,16.3,257.9,   ///./,298.3,344.3,1144.2,18.6,28.5,23.6,12.05,43267.4,5.3,270, ////./       , ////./       , ////./        ,-87.59969,41.76376,440.0
64,64.0,967.1,21.5,72,443,16.3,257.8,   ///./,298.8,344.3,1143.8,18.6,28.5,23.6,12.02,43268.4,5.3,269, ////./       , ////./       , ////./        ,-87.59963,41.76376,443.7
65,65.0,966.7,21.5,72,447,16.2,257.7,   ///./,299.3,344.3,1143.3,18.5,28.5,23.6,11.99,43269.4,5.4,269, ////./       , ////./       , ////./        ,-87.59956,41.76376,447.3
66,66.0,966.3,21.5,72,451,16.2,257.6,   ///./,299.7,344.3,1142.8,18.4,28.6,23.6,11.96,43270.4,5.4,269, ////./       , ////./       , ////./        ,-87.5995,41.76376,450.9
67,67.0,965.9,21.5,72,454,16.2,257.5,   ///./,300.2,344.3,1142.4,18.4,28.6,23.6,11.93,43271.4,5.4,268, ////./       , ////./       , ////./        ,-87.59944,41.76377,454.5
68,68.0,965.5,21.5,72,458,16.1,257.4,   ///./,300.6,344.3,1141.9,18.3,28.6,23.6,11.89,43272.4,5.4,268, ////./       , ////./       , ////./        ,-87.59937,41.76377,458.1
69,69.0,965.1,21.5,71,462,16.1,257.3,   ///./,301.1,344.3,1141.5,18.3,28.7,23.6,11.86,43273.4,5.4,268, ////./       , ////./       , ////./        ,-87.59931,41.76377,461.7
70,70.0,964.7,21.4,71,465,16.0,257.2,   ///./,301.5,344.3,1141.0,18.2,28.7,23.6,11.83,43274.4,5.4,267, ////./       , ////./       , ////./        ,-87.59925,41.76377,465.3
71,71.0,964.3,21.4,71,469,16.0,257.1,   ///./,302.0,344.3,1140.5,18.2,28.7,23.5,11.8,43275.4,5.4,267, ////./       , ////./       , ////./        ,-87.59918,41.76378,469.0
72,72.0,963.9,21.4,71,472,15.9,257.0,   ///./,302.5,344.3,1140.1,18.1,28.7,23.5,11.77,43276.4,5.4,267, ////./       , ////./       , ////./        ,-87.59912,41.76378,472.7
73,73.0,963.5,21.4,71,476,15.9,256.8,   ///./,302.9,344.3,1139.6,18.1,28.8,23.5,11.74,43277.4,5.3,266, ////./       , ////./       , ////./        ,-87.59906,41.76378,476.3
74,74.0,963.1,21.4,71,480,15.8,256.8,   ///./,303.4,344.3,1139.2,18.0,28.8,23.5,11.72,43278.4,5.3,266, ////./       , ////./       , ////./        ,-87.59899,41.76378,480.0
75,75.0,962.7,21.4,71,483,15.9,256.7,   ///./,303.9,344.2,1138.8,18.1,28.8,23.5,11.78,43279.4,5.3,266, ////./       , ////./       , ////./        ,-87.59893,41.76379,483.6
76,76.0,962.3,21.4,71,487,16.0,256.6,   ///./,304.4,344.2,1138.5,18.2,28.8,23.5,11.83,43280.4,5.3,266, ////./       , ////./       , ////./        ,-87.59887,41.76379,487.1
77,77.0,961.9,21.4,72,490,16.0,256.5,   ///./,304.9,344.2,1138.1,18.2,28.8,23.5,11.88,43281.4,5.3,265, ////./       , ////./       , ////./        ,-87.5988,41.76379,490.6
78,78.0,961.5,21.3,72,494,16.1,256.5,   ///./,305.4,344.2,1137.7,18.3,28.8,23.5,11.93,43282.4,5.3,265, ////./       , ////./       , ////./        ,-87.59873,41.7638,494.1
79,79.0,961.2,21.3,72,497,16.1,256.4,   ///./,305.8,344.2,1137.3,18.4,28.9,23.4,11.98,43283.4,5.3,265, ////./       , ////./       , ////./        ,-87.59866,41.7638,497.6
80,80.0,960.8,21.3,73,501,16.2,256.4,   ///./,306.3,344.2,1137.0,18.5,28.9,23.4,12.03,43284.4,5.3,264, ////./       , ////./       , ////./        ,-87.5986,41.76381,501.1
81,81.0,960.4,21.3,73,504,16.3,256.3,   ///./,306.8,344.2,1136.6,18.5,28.9,23.4,12.08,43285.4,5.3,264, ////./       , ////./       , ////./        ,-87.59853,41.76382,504.4
82,82.0,960.0,21.2,74,508,16.3,256.2,   ///./,307.2,344.1,1136.3,18.6,28.9,23.4,12.13,43286.4,5.3,264, ////./       , ////./       , ////./        ,-87.59846,41.76382,507.7
83,83.0,959.7,21.2,74,511,16.4,256.2,   ///./,307.7,344.1,1135.9,18.7,28.9,23.4,12.19,43287.4,5.3,263, ////./       , ////./       , ////./        ,-87.59839,41.76383,511.0
84,84.0,959.3,21.2,74,514,16.4,256.1,   ///./,308.2,344.1,1135.6,18.7,28.9,23.4,12.24,43288.4,5.3,263, ////./       , ////./       , ////./        ,-87.59833,41.76383,514.3
85,85.0,958.9,21.2,75,517,16.5,256.0,   ///./,308.6,344.1,1135.2,18.8,28.9,23.4,12.29,43289.4,5.3,263, ////./       , ////./       , ////./        ,-87.59826,41.76384,517.7
86,86.0,958.6,21.2,75,521,16.6,256.0,   ///./,309.1,344.1,1134.9,18.9,28.9,23.3,12.34,43290.4,5.3,263, ////./       , ////./       , ////./        ,-87.59819,41.76385,521.0
87,87.0,958.2,21.1,75,524,16.6,255.9,   ///./,309.5,344.1,1134.5,18.9,28.9,23.3,12.39,43291.4,5.3,263, ////./       , ////./       , ////./        ,-87.59812,41.76385,524.3
88,88.0,957.8,21.1,76,527,16.6,255.9,   ///./,310.0,344.1,1134.2,19.0,28.9,23.3,12.42,43292.4,5.4,263, ////./       , ////./       , ////./        ,-87.59806,41.76386,527.6
89,89.0,957.5,21.1,76,531,16.7,255.8,   ///./,310.5,344.1,1133.9,19.0,29.0,23.3,12.44,43293.4,5.4,263, ////./       , ////./       , ////./        ,-87.59799,41.76387,530.9
90,90.0,957.1,21.0,76,534,16.7,255.7,   ///./,310.9,344.0,1133.5,19.0,29.0,23.3,12.46,43294.4,5.4,263, ////./       , ////./       , ////./        ,-87.59792,41.76387,534.2
91,91.0,956.7,21.0,76,537,16.7,255.7,   ///./,311.4,344.0,1133.2,19.1,29.0,23.2,12.49,43295.4,5.4,263, ////./       , ////./       , ////./        ,-87.59785,41.76388,537.5
92,92.0,956.3,21.0,77,541,16.7,255.6,   ///./,311.8,344.0,1132.9,19.1,29.0,23.2,12.51,43296.4,5.5,263, ////./       , ////./       , ////./        ,-87.59779,41.76388,540.9
93,93.0,956.0,21.0,77,544,16.8,255.5,   ///./,312.3,344.0,1132.5,19.1,29.0,23.2,12.54,43297.4,5.5,263, ////./       , ////./       , ////./        ,-87.59772,41.76389,544.3
94,94.0,955.6,20.9,77,548,16.8,255.5,   ///./,312.8,344.0,1132.2,19.2,29.0,23.2,12.56,43298.4,5.5,263, ////./       , ////./       , ////./        ,-87.59765,41.7639,547.8
95,95.0,955.2,20.9,77,551,16.8,255.4,   ///./,313.3,344.0,1131.9,19.2,29.0,23.1,12.58,43299.4,5.5,263, ////./       , ////./       , ////./        ,-87.59758,41.7639,551.3
96,96.0,954.8,20.9,78,555,16.8,255.4,   ///./,313.8,343.9,1131.5,19.2,29.0,23.1,12.61,43300.4,5.6,263, ////./       , ////./       , ////./        ,-87.59752,41.76391,554.7
97,97.0,954.4,20.8,78,558,16.9,255.3,   ///./,314.2,343.9,1131.2,19.2,29.0,23.1,12.63,43301.4,5.6,263, ////./       , ////./       , ////./        ,-87.59745,41.76391,558.2
98,98.0,954.0,20.8,78,562,16.9,255.2,   ///./,314.7,343.9,1130.8,19.3,29.0,23.1,12.66,43302.4,5.6,263, ////./       , ////./       , ////./        ,-87.59738,41.76392,561.8
99,99.0,953.6,20.8,78,565,16.9,255.1,   ///./,315.2,343.9,1130.4,19.3,29.0,23.0,12.68,43303.4,5.7,263, ////./       , ////./       , ////./        ,-87.59731,41.76393,565.5
100,100.0,953.2,20.8,79,569,16.9,255.1,   ///./,315.8,343.9,1130.1,19.3,29.0,23.0,12.71,43304.4,5.7,263, ////./       , ////./       , ////./        ,-87.59725,41.76393,569.2
101,101.0,952.8,20.7,79,573,17.0,255.0,   ///./,316.3,343.9,1129.7,19.3,29.0,23.0,12.73,43305.4,5.7,263, ////./       , ////./       , ////./        ,-87.59718,41.76394,572.9
102,102.0,952.4,20.7,79,576,17.0,254.9,   ///./,316.8,343.8,1129.3,19.4,29.0,23.0,12.74,43306.4,5.7,263, ////./       , ////./       , ////./        ,-87.59711,41.76394,576.7
103,103.0,952.0,20.7,79,580,17.0,254.9,   ///./,317.3,343.8,1128.9,19.4,29.0,22.9,12.76,43307.4,5.8,263, ////./       , ////./       , ////./        ,-87.59704,41.76395,580.4
104,104.0,951.6,20.6,80,584,17.0,254.8,   ///./,317.8,343.8,1128.5,19.4,29.0,22.9,12.78,43308.4,5.8,263, ////./       , ////./       , ////./        ,-87.59698,41.76396,584.3
105,105.0,951.1,20.6,80,588,17.0,254.7,   ///./,318.4,343.8,1128.2,19.4,29.0,22.9,12.8,43309.4,5.8,263, ////./       , ////./       , ////./        ,-87.59691,41.76396,588.3
106,106.0,950.7,20.6,80,592,17.0,254.6,   ///./,318.9,343.8,1127.8,19.4,29.1,22.9,12.82,43310.4,5.8,263, ////./       , ////./       , ////./        ,-87.59684,41.76397,592.2
107,107.0,950.3,20.6,80,596,17.0,254.6,   ///./,319.5,343.7,1127.4,19.5,29.1,22.8,12.83,43311.4,5.8,263, ////./       , ////./       , ////./        ,-87.59677,41.76397,596.1
108,108.0,949.9,20.5,81,600,17.1,254.5,   ///./,320.0,343.7,1127.0,19.5,29.1,22.8,12.85,43312.4,5.8,263, ////./       , ////./       , ////./        ,-87.5967,41.76398,600.1
109,109.0,949.5,20.5,81,603,17.1,254.4,   ///./,320.5,343.7,1126.7,19.5,29.1,22.8,12.87,43313.4,5.9,264, ////./       , ////./       , ////./        ,-87.59663,41.76398,603.6
110,110.0,949.1,20.5,81,607,17.1,254.4,   ///./,320.9,343.7,1126.3,19.5,29.1,22.7,12.89,43314.4,5.9,264, ////./       , ////./       , ////./        ,-87.59655,41.76398,607.0
111,111.0,948.7,20.4,81,610,17.1,254.3,   ///./,321.4,343.7,1126.0,19.5,29.1,22.7,12.9,43315.4,5.9,264, ////./       , ////./       , ////./        ,-87.59648,41.76398,610.3
112,112.0,948.4,20.4,81,613,17.1,254.2,   ///./,321.9,343.7,1125.7,19.5,29.1,22.7,12.92,43316.4,5.9,264, ////./       , ////./       , ////./        ,-87.59641,41.76398,613.7
113,113.0,948.0,20.4,82,617,17.1,254.2,   ///./,322.3,343.6,1125.4,19.6,29.1,22.7,12.93,43317.4,5.9,264, ////./       , ////./       , ////./        ,-87.59633,41.76398,617.0
114,114.0,947.6,20.3,82,620,17.1,254.1,   ///./,322.8,343.6,1125.0,19.6,29.1,22.6,12.95,43318.4,5.9,264, ////./       , ////./       , ////./        ,-87.59626,41.76399,620.4
115,115.0,947.2,20.3,82,624,17.1,254.0,   ///./,323.3,343.6,1124.7,19.6,29.1,22.6,12.95,43319.4,5.9,265, ////./       , ////./       , ////./        ,-87.59619,41.76399,623.9
116,116.0,946.9,20.3,82,627,17.1,254.0,   ///./,323.8,343.6,1124.3,19.5,29.1,22.6,12.94,43320.4,6.0,265, ////./       , ////./       , ////./        ,-87.59611,41.76399,627.4
117,117.0,946.5,20.3,82,631,17.1,253.9,   ///./,324.2,343.6,1124.0,19.5,29.1,22.5,12.94,43321.4,6.0,265, ////./       , ////./       , ////./        ,-87.59604,41.76399,630.9
118,118.0,946.1,20.2,82,634,17.1,253.8,   ///./,324.7,343.6,1123.7,19.5,29.1,22.5,12.93,43322.4,6.0,265, ////./       , ////./       , ////./        ,-87.59597,41.76399,634.5
119,119.0,945.7,20.2,82,638,17.1,253.7,   ///./,325.2,343.5,1123.3,19.5,29.1,22.5,12.93,43323.4,6.0,265, ////./       , ////./       , ////./        ,-87.59589,41.76399,638.0
120,120.0,945.3,20.2,82,641,17.1,253.7,   ///./,325.7,343.5,1123.0,19.5,29.1,22.5,12.92,43324.4,6.0,265, ////./       , ////./       , ////./        ,-87.59582,41.764,641.5
121,121.0,944.9,20.1,82,645,17.0,253.6,   ///./,326.2,343.5,1122.6,19.5,29.1,22.4,12.92,43325.4,6.0,265, ////./       , ////./       , ////./        ,-87.59575,41.764,645.0
122,122.0,944.6,20.1,82,648,17.0,253.5,   ///./,326.6,343.5,1122.3,19.5,29.1,22.4,12.91,43326.4,6.0,266, ////./       , ////./       , ////./        ,-87.59568,41.764,648.5
123,123.0,944.2,20.1,83,652,17.0,253.4,   ///./,327.1,343.5,1121.9,19.4,29.1,22.4,12.9,43327.4,6.1,266, ////./       , ////./       , ////./        ,-87.5956,41.764,652.0
124,124.0,943.8,20.1,83,655,17.0,253.4,   ///./,327.6,343.5,1121.6,19.4,29.1,22.3,12.9,43328.4,6.1,266, ////./       , ////./       , ////./        ,-87.59553,41.764,655.6
125,125.0,943.4,20.0,83,659,17.0,253.3,   ///./,328.1,343.4,1121.2,19.4,29.1,22.3,12.89,43329.4,6.1,266, ////./       , ////./       , ////./        ,-87.59546,41.764,659.1
126,126.0,943.0,20.0,83,662,17.0,253.2,   ///./,328.6,343.4,1120.9,19.4,29.2,22.3,12.89,43330.4,6.1,266, ////./       , ////./       , ////./        ,-87.59538,41.76401,662.5
127,127.0,942.7,20.0,83,666,17.0,253.2,   ///./,329.0,343.4,1120.6,19.4,29.2,22.2,12.88,43331.4,6.1,267, ////./       , ////./       , ////./        ,-87.59531,41.76401,665.9
128,128.0,942.3,19.9,83,669,16.9,253.1,   ///./,329.5,343.4,1120.2,19.3,29.2,22.2,12.85,43332.4,6.1,267, ////./       , ////./       , ////./        ,-87.59524,41.76401,669.4
129,129.0,941.9,19.9,82,673,16.8,253.0,   ///./,329.9,343.4,1119.8,19.2,29.2,22.2,12.78,43333.4,6.1,267, ////./       , ////./       , ////./        ,-87.59516,41.76401,672.8
130,130.0,941.5,19.9,82,676,16.7,252.9,   ///./,330.3,343.4,1119.4,19.1,29.2,22.2,12.7,43334.4,6.1,268, ////./       , ////./       , ////./        ,-87.59509,41.76401,676.2
131,131.0,941.2,19.9,81,679,16.6,252.8,   ///./,330.8,343.4,1119.0,19.0,29.2,22.1,12.63,43335.4,6.1,268, ////./       , ////./       , ////./        ,-87.59502,41.76401,679.6
132,132.0,940.8,19.9,81,683,16.5,252.7,   ///./,331.2,343.4,1118.6,18.9,29.2,22.1,12.56,43336.4,6.1,268, ////./       , ////./       , ////./        ,-87.59494,41.76402,683.2
