Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
00:49.6     	18:52:21.5         	9.0      	0.0                 	0.1                   	-87.60276    	41.7636     	181.2
00:50.4     	18:52:22.4         	9.2      	0.2                 	0.1                   	-87.60276    	41.7636     	181.1
00:51.6     	18:52:23.6         	9.6      	0.1                 	0.1                   	-87.60276    	41.7636     	180.5
00:52.4     	18:52:24.4         	9.8      	0.2                 	0.3                   	-87.60275    	41.7636     	180.3
00:54.5     	18:52:26.4         	10.3     	0.0                 	0.1                   	-87.60275    	41.7636     	179.4
00:55.4     	18:52:27.3         	10.3     	0.1                 	0.1                   	-87.60275    	41.7636     	179.1
00:56.5     	18:52:28.4         	10.2     	-0.1                	0.2                   	-87.60276    	41.7636     	178.4
00:57.4     	18:52:29.3         	10.2     	0.0                 	0.0                   	-87.60276    	41.7636     	177.9
00:58.5     	18:52:30.4         	10.2     	0.0                 	0.0                   	-87.60277    	41.7636     	177.0
00:59.4     	18:52:31.3         	10.2     	-0.2                	0.1                   	-87.60278    	41.7636     	176.2
01:00.5     	18:52:32.4         	10.2     	-0.1                	0.1                   	-87.60279    	41.7636     	175.8
01:01.4     	18:52:33.3         	10.0     	0.0                 	0.1                   	-87.60279    	41.7636     	175.7
01:02.5     	18:52:34.5         	10.0     	0.2                 	0.1                   	-87.60279    	41.7636     	175.6
01:03.4     	18:52:35.4         	9.9      	0.0                 	0.1                   	-87.60279    	41.7636     	175.6
01:04.5     	18:52:36.5         	9.9      	0.1                 	0.0                   	-87.60279    	41.7636     	175.5
01:05.4     	18:52:37.4         	9.9      	-0.1                	0.0                   	-87.60279    	41.7636     	175.3
01:06.6     	18:52:38.5         	9.8      	0.2                 	0.1                   	-87.60280    	41.7636     	175.3
01:07.5     	18:52:39.4         	9.7      	0.0                 	0.2                   	-87.60280    	41.7636     	175.4
01:08.4     	18:52:40.3         	9.5      	0.1                 	0.0                   	-87.60280    	41.7636     	175.5
01:09.5     	18:52:41.4         	9.3      	0.2                 	0.2                   	-87.60280    	41.7636     	175.7
01:10.4     	18:52:42.3         	9.0      	0.3                 	0.1                   	-87.60280    	41.7636     	176.0
01:12.4     	18:52:44.3         	8.4      	0.2                 	0.1                   	-87.60280    	41.7636     	176.7
01:13.5     	18:52:45.4         	8.1      	0.1                 	0.0                   	-87.60280    	41.7636     	176.9
01:14.4     	18:52:46.3         	7.9      	0.1                 	0.3                   	-87.60280    	41.7636     	177.0
01:15.5     	18:52:47.4         	8.0      	-0.4                	0.3                   	-87.60281    	41.7636     	176.7
01:16.4     	18:52:48.4         	8.0      	0.1                 	0.1                   	-87.60281    	41.7636     	176.6
01:17.5     	18:52:49.5         	7.9      	0.2                 	0.1                   	-87.60281    	41.7636     	176.8
01:18.4     	18:52:50.4         	7.0      	0.2                 	0.0                   	-87.60281    	41.7636     	178.1
01:19.5     	18:52:51.5         	6.6      	0.0                 	0.1                   	-87.60280    	41.7636     	179.2
01:21.4     	18:52:53.3         	7.0      	0.1                 	0.2                   	-87.60279    	41.7636     	181.0
01:22.5     	18:52:54.4         	6.9      	0.1                 	0.0                   	-87.60279    	41.7636     	181.2
01:23.4     	18:52:55.3         	6.5      	0.0                 	0.0                   	-87.60279    	41.7636     	181.4
01:24.5     	18:52:56.4         	6.5      	0.0                 	0.1                   	-87.60279    	41.7636     	181.4
01:25.4     	18:52:57.3         	6.4      	0.0                 	0.0                   	-87.60279    	41.7636     	181.5
01:26.5     	18:52:58.4         	6.5      	-0.1                	0.1                   	-87.60279    	41.7636     	181.6
01:27.4     	18:52:59.3         	6.5      	-0.1                	0.1                   	-87.60279    	41.7636     	181.6
01:28.5     	18:53:00.4         	6.4      	-0.1                	0.1                   	-87.60279    	41.7636     	181.6
01:29.4     	18:53:01.3         	6.5      	0.0                 	0.1                   	-87.60279    	41.7636     	181.6
01:30.5     	18:53:02.5         	6.5      	0.1                 	0.2                   	-87.60279    	41.7636     	181.4
01:31.4     	18:53:03.4         	6.5      	0.3                 	0.1                   	-87.60279    	41.7636     	181.4
01:32.5     	18:53:04.5         	6.4      	0.1                 	0.1                   	-87.60279    	41.7636     	181.5
01:33.4     	18:53:05.4         	6.4      	0.0                 	0.2                   	-87.60279    	41.7636     	181.4
01:34.6     	18:53:06.5         	6.4      	0.2                 	0.4                   	-87.60279    	41.7636     	181.2
01:35.5     	18:53:07.4         	6.3      	0.4                 	0.3                   	-87.60279    	41.7636     	181.1
01:36.4     	18:53:08.3         	6.3      	-0.1                	0.1                   	-87.60279    	41.7636     	181.0
01:37.5     	18:53:09.4         	6.3      	0.1                 	0.0                   	-87.60279    	41.7636     	180.7
01:38.4     	18:53:10.3         	6.5      	0.0                 	0.0                   	-87.60279    	41.7636     	180.4
01:39.5     	18:53:11.4         	6.5      	0.1                 	0.0                   	-87.60279    	41.7636     	180.2
01:40.4     	18:53:12.3         	6.4      	0.1                 	0.0                   	-87.60279    	41.7636     	180.5
01:41.5     	18:53:13.4         	6.3      	0.0                 	0.1                   	-87.60280    	41.7636     	180.5
01:42.4     	18:53:14.3         	6.4      	-0.1                	0.0                   	-87.60280    	41.7636     	180.4
01:43.5     	18:53:15.4         	6.5      	0.0                 	0.0                   	-87.60280    	41.7636     	180.2
01:44.4     	18:53:16.4         	6.5      	0.0                 	0.1                   	-87.60280    	41.7636     	180.0
01:45.5     	18:53:17.5         	6.5      	0.0                 	0.1                   	-87.60280    	41.7636     	179.9
01:46.4     	18:53:18.4         	6.4      	0.1                 	0.1                   	-87.60280    	41.7636     	179.8
01:47.5     	18:53:19.5         	6.1      	0.2                 	0.1                   	-87.60280    	41.7636     	180.2
01:48.5     	18:53:20.4         	6.1      	-0.1                	0.1                   	-87.60280    	41.7636     	180.2
01:49.4     	18:53:21.3         	6.4      	0.0                 	0.0                   	-87.60280    	41.7636     	179.9
01:50.5     	18:53:22.4         	6.3      	0.2                 	0.1                   	-87.60280    	41.7636     	179.9
01:51.4     	18:53:23.3         	6.4      	0.0                 	0.0                   	-87.60280    	41.7636     	179.7
01:52.5     	18:53:24.4         	6.5      	0.1                 	0.1                   	-87.60280    	41.7636     	179.6
01:53.4     	18:53:25.3         	6.4      	0.1                 	0.3                   	-87.60280    	41.7636     	179.7
01:54.5     	18:53:26.4         	6.4      	0.0                 	0.1                   	-87.60280    	41.7636     	179.7
01:55.4     	18:53:27.3         	6.4      	0.0                 	0.1                   	-87.60280    	41.7636     	179.6
01:56.5     	18:53:28.4         	6.6      	-0.1                	0.0                   	-87.60280    	41.7636     	179.4
01:57.4     	18:53:29.3         	6.8      	0.0                 	0.1                   	-87.60280    	41.7636     	179.1
01:58.5     	18:53:30.5         	7.0      	0.0                 	0.1                   	-87.60280    	41.7636     	179.0
01:59.4     	18:53:31.4         	7.1      	0.0                 	0.0                   	-87.60280    	41.7636     	178.9
02:01.5     	18:53:33.4         	7.3      	0.0                 	0.2                   	-87.60280    	41.7636     	178.7
02:02.4     	18:53:34.3         	7.5      	-0.1                	0.1                   	-87.60280    	41.7636     	178.5
02:03.5     	18:53:35.4         	7.7      	0.0                 	0.0                   	-87.60280    	41.7636     	178.3
02:04.4     	18:53:36.3         	7.6      	0.2                 	0.2                   	-87.60280    	41.7636     	178.4
02:05.5     	18:53:37.4         	7.3      	0.2                 	0.1                   	-87.60280    	41.7636     	178.7
02:06.4     	18:53:38.3         	7.0      	0.1                 	0.0                   	-87.60280    	41.7636     	179.1
02:07.5     	18:53:39.4         	6.6      	0.1                 	0.0                   	-87.60280    	41.7636     	179.6
02:08.4     	18:53:40.3         	6.5      	0.0                 	0.1                   	-87.60280    	41.7636     	179.8
02:09.5     	18:53:41.4         	6.4      	0.2                 	0.0                   	-87.60280    	41.7636     	180.0
02:10.4     	18:53:42.3         	6.4      	0.1                 	0.1                   	-87.60280    	41.7636     	180.2
02:11.5     	18:53:43.4         	6.4      	0.2                 	0.0                   	-87.60279    	41.7636     	180.4
02:12.4     	18:53:44.4         	6.5      	0.0                 	0.1                   	-87.60279    	41.7636     	180.4
02:13.5     	18:53:45.5         	6.7      	-0.1                	0.1                   	-87.60279    	41.7636     	180.2
02:14.4     	18:53:46.4         	6.9      	0.0                 	0.1                   	-87.60279    	41.7636     	179.9
02:15.5     	18:53:47.5         	7.3      	0.0                 	0.0                   	-87.60279    	41.7636     	179.3
02:16.5     	18:53:48.4         	7.4      	0.0                 	0.1                   	-87.60279    	41.7636     	179.1
02:17.4     	18:53:49.3         	7.6      	0.2                 	0.1                   	-87.60279    	41.7636     	178.9
02:18.5     	18:53:50.4         	7.8      	0.0                 	0.1                   	-87.60279    	41.7636     	178.7
02:19.4     	18:53:51.3         	7.9      	0.0                 	0.1                   	-87.60279    	41.7636     	178.6
02:20.5     	18:53:52.4         	8.1      	0.0                 	0.0                   	-87.60279    	41.7636     	178.4
02:21.4     	18:53:53.3         	8.3      	0.0                 	0.0                   	-87.60279    	41.7636     	178.1
02:22.5     	18:53:54.4         	8.4      	0.1                 	0.1                   	-87.60279    	41.7636     	177.9
02:23.4     	18:53:55.3         	8.5      	0.1                 	0.2                   	-87.60279    	41.7636     	177.8
02:24.5     	18:53:56.4         	8.4      	-0.1                	0.1                   	-87.60279    	41.7636     	177.9
02:25.4     	18:53:57.3         	8.5      	-0.1                	0.1                   	-87.60278    	41.7636     	177.8
02:26.5     	18:53:58.5         	8.1      	0.0                 	0.0                   	-87.60279    	41.7636     	178.3
02:27.4     	18:53:59.4         	7.4      	0.1                 	0.1                   	-87.60279    	41.7636     	179.4
02:28.5     	18:54:00.5         	7.2      	-0.1                	0.0                   	-87.60279    	41.7636     	180.0
02:29.4     	18:54:01.4         	7.2      	-0.1                	0.1                   	-87.60279    	41.7636     	180.2
02:30.6     	18:54:02.5         	7.2      	0.1                 	0.1                   	-87.60278    	41.7636     	180.4
02:31.5     	18:54:03.4         	7.1      	0.0                 	0.0                   	-87.60278    	41.7636     	180.7
02:32.4     	18:54:04.3         	7.0      	0.3                 	0.1                   	-87.60278    	41.7636     	181.0
02:33.5     	18:54:05.4         	6.9      	0.1                 	0.1                   	-87.60278    	41.7636     	181.3
02:34.4     	18:54:06.3         	6.9      	0.0                 	0.0                   	-87.60278    	41.7636     	181.3
02:35.5     	18:54:07.4         	6.8      	-0.2                	0.1                   	-87.60279    	41.7636     	181.3
02:36.4     	18:54:08.3         	6.6      	0.2                 	0.1                   	-87.60279    	41.7636     	181.6
02:37.5     	18:54:09.4         	6.4      	0.0                 	0.1                   	-87.60279    	41.7636     	181.8
02:38.4     	18:54:10.3         	6.1      	0.1                 	0.0                   	-87.60279    	41.7636     	182.5
02:39.5     	18:54:11.4         	6.0      	0.0                 	0.0                   	-87.60279    	41.7636     	183.0
02:40.4     	18:54:12.3         	5.9      	0.1                 	0.1                   	-87.60279    	41.7636     	183.3
02:41.5     	18:54:13.5         	5.9      	0.3                 	0.1                   	-87.60279    	41.7636     	183.5
02:42.4     	18:54:14.4         	6.1      	0.1                 	0.1                   	-87.60279    	41.7636     	183.5
02:43.5     	18:54:15.5         	5.9      	-0.3                	0.3                   	-87.60279    	41.7636     	182.9
02:44.4     	18:54:16.4         	5.8      	0.1                 	0.1                   	-87.60279    	41.7636     	182.3
02:46.5     	18:54:18.4         	5.7      	0.1                 	0.0                   	-87.60280    	41.7636     	182.3
02:47.4     	18:54:19.3         	5.5      	0.1                 	0.1                   	-87.60280    	41.7636     	182.1
02:48.5     	18:54:20.4         	5.4      	0.0                 	0.1                   	-87.60280    	41.7636     	182.0
02:49.4     	18:54:21.3         	5.5      	0.0                 	0.1                   	-87.60280    	41.7636     	181.9
02:50.5     	18:54:22.4         	5.6      	0.1                 	0.2                   	-87.60280    	41.7636     	181.9
02:51.4     	18:54:23.3         	5.6      	-0.1                	0.1                   	-87.60280    	41.7636     	181.8
02:52.5     	18:54:24.4         	5.7      	0.1                 	0.1                   	-87.60280    	41.7636     	181.7
02:53.4     	18:54:25.3         	5.7      	0.0                 	0.1                   	-87.60280    	41.7636     	181.7
02:54.5     	18:54:26.4         	5.7      	0.0                 	0.1                   	-87.60280    	41.7636     	181.5
02:55.4     	18:54:27.3         	5.5      	0.0                 	0.1                   	-87.60280    	41.7636     	181.2
02:56.6     	18:54:28.6         	5.5      	0.0                 	0.0                   	-87.60280    	41.7636     	181.2
02:57.4     	18:54:29.4         	5.6      	-0.1                	0.1                   	-87.60280    	41.7636     	181.1
02:58.6     	18:54:30.6         	5.7      	0.1                 	0.0                   	-87.60280    	41.7636     	180.9
02:59.4     	18:54:31.4         	5.9      	0.0                 	0.1                   	-87.60280    	41.7636     	180.5
03:00.4     	18:54:32.3         	5.9      	0.3                 	0.1                   	-87.60280    	41.7636     	180.8
03:01.5     	18:54:33.4         	5.8      	-0.2                	0.1                   	-87.60280    	41.7636     	180.8
03:02.4     	18:54:34.3         	5.8      	0.0                 	0.1                   	-87.60280    	41.7636     	180.3
03:03.5     	18:54:35.4         	5.6      	0.1                 	0.1                   	-87.60280    	41.7636     	180.5
03:04.4     	18:54:36.3         	5.5      	0.2                 	0.1                   	-87.60281    	41.7636     	180.5
03:05.5     	18:54:37.4         	5.5      	0.1                 	0.1                   	-87.60281    	41.7636     	180.5
03:06.4     	18:54:38.3         	5.5      	0.0                 	0.1                   	-87.60281    	41.7636     	180.3
03:07.5     	18:54:39.4         	5.7      	-0.1                	0.0                   	-87.60281    	41.7636     	180.0
03:08.4     	18:54:40.3         	5.9      	0.1                 	0.1                   	-87.60281    	41.7636     	179.7
03:09.5     	18:54:41.4         	5.9      	0.0                 	0.1                   	-87.60281    	41.7636     	179.8
03:10.4     	18:54:42.3         	5.9      	0.0                 	0.1                   	-87.60281    	41.7636     	179.8
03:11.5     	18:54:43.5         	5.9      	0.0                 	0.0                   	-87.60280    	41.7636     	179.8
03:12.4     	18:54:44.4         	5.8      	0.2                 	0.0                   	-87.60280    	41.7636     	180.0
03:13.3     	18:54:45.3         	5.8      	0.0                 	0.1                   	-87.60281    	41.7636     	180.0
03:14.4     	18:54:46.4         	5.9      	-0.1                	0.0                   	-87.60281    	41.7636     	179.8
03:15.4     	18:54:47.3         	6.2      	-0.1                	0.1                   	-87.60281    	41.7636     	179.3
03:16.5     	18:54:48.4         	6.4      	0.1                 	0.1                   	-87.60281    	41.7636     	178.9
03:17.5     	18:54:49.4         	6.5      	0.0                 	0.2                   	-87.60281    	41.7636     	178.9
03:18.5     	18:54:50.4         	6.5      	0.1                 	0.1                   	-87.60281    	41.7636     	178.9
03:19.5     	18:54:51.4         	6.3      	0.1                 	0.1                   	-87.60281    	41.7636     	179.2
03:20.6     	18:54:52.5         	6.3      	0.1                 	0.1                   	-87.60281    	41.7636     	179.1
03:21.5     	18:54:53.4         	6.5      	0.0                 	0.0                   	-87.60281    	41.7636     	178.6
03:22.6     	18:54:54.5         	6.7      	0.0                 	0.2                   	-87.60281    	41.7636     	178.3
03:23.5     	18:54:55.4         	6.8      	0.1                 	0.1                   	-87.60281    	41.7636     	178.1
03:24.6     	18:54:56.5         	6.9      	0.1                 	0.0                   	-87.60281    	41.7636     	178.0
03:25.5     	18:54:57.4         	6.9      	0.0                 	0.0                   	-87.60281    	41.7636     	178.0
03:26.6     	18:54:58.5         	7.0      	0.0                 	0.0                   	-87.60281    	41.7636     	178.0
03:27.5     	18:54:59.5         	7.0      	0.2                 	0.2                   	-87.60281    	41.7636     	178.1
03:28.4     	18:55:00.4         	6.8      	0.3                 	0.1                   	-87.60281    	41.7636     	178.4
03:29.5     	18:55:01.5         	6.7      	0.0                 	0.1                   	-87.60281    	41.7636     	178.8
03:30.4     	18:55:02.4         	6.8      	0.1                 	0.1                   	-87.60281    	41.7636     	178.8
03:31.6     	18:55:03.5         	6.8      	0.1                 	0.1                   	-87.60280    	41.7636     	179.0
03:32.5     	18:55:04.4         	6.8      	0.0                 	0.3                   	-87.60280    	41.7636     	179.2
03:33.6     	18:55:05.5         	7.1      	-0.1                	0.5                   	-87.60280    	41.7636     	179.1
03:36.5     	18:55:08.4         	8.1      	-0.1                	0.3                   	-87.60279    	41.7636     	178.6
03:37.6     	18:55:09.5         	8.3      	0.6                 	0.7                   	-87.60278    	41.7636     	178.7
03:38.5     	18:55:10.4         	8.7      	0.2                 	0.7                   	-87.60278    	41.7636     	179.1
03:39.6     	18:55:11.5         	9.2      	-0.2                	0.6                   	-87.60277    	41.7636     	179.3
03:40.5     	18:55:12.4         	9.8      	0.0                 	0.7                   	-87.60276    	41.7636     	179.4
03:41.3     	18:55:13.2         	10.7     	0.1                 	0.7                   	-87.60276    	41.7636     	179.5
03:42.5     	18:55:14.4         	11.4     	-0.2                	0.7                   	-87.60275    	41.7635     	179.8
03:43.3     	18:55:15.3         	12.1     	0.1                 	0.8                   	-87.60274    	41.7635     	179.8
03:44.5     	18:55:16.5         	12.8     	0.1                 	0.5                   	-87.60273    	41.7635     	180.2
03:45.4     	18:55:17.4         	13.5     	0.1                 	0.9                   	-87.60272    	41.7635     	180.5
03:46.5     	18:55:18.5         	14.2     	0.3                 	0.8                   	-87.60271    	41.7635     	181.7
03:47.5     	18:55:19.4         	15.0     	0.0                 	0.9                   	-87.60270    	41.7635     	182.0
03:48.6     	18:55:20.5         	15.7     	0.0                 	0.8                   	-87.60269    	41.7635     	181.9
03:49.5     	18:55:21.4         	16.6     	0.2                 	0.6                   	-87.60268    	41.7635     	181.9
03:50.6     	18:55:22.5         	17.3     	0.5                 	0.9                   	-87.60267    	41.7635     	182.0
03:51.5     	18:55:23.4         	18.2     	-0.3                	0.7                   	-87.60266    	41.7635     	181.9
03:52.6     	18:55:24.5         	18.8     	0.6                 	0.8                   	-87.60265    	41.7635     	181.6
03:53.5     	18:55:25.4         	19.4     	0.1                 	0.6                   	-87.60265    	41.7635     	181.9
03:54.6     	18:55:26.5         	20.1     	0.0                 	0.8                   	-87.60264    	41.7635     	181.8
03:55.5     	18:55:27.4         	21.1     	-0.7                	0.8                   	-87.60263    	41.7635     	181.3
03:56.4     	18:55:28.3         	21.7     	-0.7                	0.3                   	-87.60262    	41.7635     	180.6
03:57.5     	18:55:29.5         	22.1     	-0.5                	0.5                   	-87.60261    	41.7635     	180.7
03:58.4     	18:55:30.4         	22.5     	-0.5                	0.5                   	-87.60261    	41.7635     	180.2
03:59.5     	18:55:31.5         	22.8     	-0.3                	0.8                   	-87.60261    	41.7635     	180.0
04:00.4     	18:55:32.4         	23.3     	-0.2                	0.8                   	-87.60260    	41.7635     	179.9
04:01.6     	18:55:33.5         	23.6     	-0.2                	0.5                   	-87.60259    	41.7635     	179.4
04:02.5     	18:55:34.4         	24.2     	-0.3                	0.6                   	-87.60259    	41.7635     	178.9
04:03.6     	18:55:35.5         	24.7     	0.3                 	0.5                   	-87.60258    	41.7635     	179.2
04:05.6     	18:55:37.5         	25.0     	0.4                 	0.3                   	-87.60258    	41.7635     	179.2
04:06.5     	18:55:38.4         	25.1     	0.2                 	0.2                   	-87.60258    	41.7635     	179.7
04:07.6     	18:55:39.5         	25.1     	0.0                 	0.0                   	-87.60258    	41.7635     	179.5
04:08.5     	18:55:40.4         	25.0     	0.2                 	0.1                   	-87.60258    	41.7635     	179.5
04:09.4     	18:55:41.3         	25.0     	0.1                 	0.0                   	-87.60258    	41.7635     	179.5
04:10.5     	18:55:42.4         	25.0     	0.3                 	0.2                   	-87.60258    	41.7635     	179.7
04:11.4     	18:55:43.4         	24.9     	0.1                 	0.1                   	-87.60258    	41.7635     	179.6
04:12.5     	18:55:44.5         	24.9     	0.1                 	0.2                   	-87.60258    	41.7635     	179.4
04:13.4     	18:55:45.4         	24.7     	0.2                 	0.1                   	-87.60258    	41.7635     	179.4
04:14.5     	18:55:46.5         	24.6     	0.4                 	0.2                   	-87.60258    	41.7635     	179.2
04:15.5     	18:55:47.4         	24.5     	0.3                 	0.1                   	-87.60258    	41.7635     	179.4
04:16.6     	18:55:48.5         	24.5     	0.6                 	0.4                   	-87.60258    	41.7635     	179.4
04:17.5     	18:55:49.4         	24.6     	0.3                 	0.2                   	-87.60258    	41.7635     	179.6
04:18.6     	18:55:50.5         	24.8     	0.6                 	0.4                   	-87.60258    	41.7635     	180.1
04:19.5     	18:55:51.4         	24.8     	0.4                 	0.1                   	-87.60258    	41.7635     	180.2
04:20.6     	18:55:52.5         	24.9     	0.4                 	0.3                   	-87.60258    	41.7635     	180.3
04:21.5     	18:55:53.4         	24.9     	0.3                 	0.1                   	-87.60258    	41.7635     	180.4
04:22.6     	18:55:54.5         	24.5     	-0.2                	0.3                   	-87.60258    	41.7635     	179.6
04:23.5     	18:55:55.4         	25.0     	0.5                 	1.1                   	-87.60258    	41.7635     	180.3
04:24.4     	18:55:56.3         	25.3     	0.6                 	0.4                   	-87.60257    	41.7635     	180.5
04:25.5     	18:55:57.5         	25.2     	0.2                 	0.1                   	-87.60257    	41.7635     	180.3
04:26.4     	18:55:58.4         	25.2     	0.6                 	0.3                   	-87.60258    	41.7635     	180.5
04:27.5     	18:55:59.5         	25.1     	0.1                 	0.1                   	-87.60258    	41.7635     	180.5
04:28.4     	18:56:00.4         	24.9     	0.2                 	0.2                   	-87.60258    	41.7635     	180.5
04:29.5     	18:56:01.5         	24.9     	0.1                 	0.2                   	-87.60258    	41.7635     	180.4
04:30.5     	18:56:02.4         	24.8     	0.1                 	0.2                   	-87.60258    	41.7635     	179.9
04:31.6     	18:56:03.5         	24.7     	0.0                 	0.2                   	-87.60258    	41.7635     	179.7
04:32.5     	18:56:04.4         	24.5     	0.0                 	0.2                   	-87.60258    	41.7635     	179.1
04:33.6     	18:56:05.5         	27.0     	2.7                 	4.4                   	-87.60255    	41.7635     	182.9
04:34.5     	18:56:06.4         	29.4     	0.9                 	1.7                   	-87.60252    	41.7635     	183.3
04:35.6     	18:56:07.5         	30.0     	0.4                 	0.3                   	-87.60251    	41.7635     	183.2
04:36.5     	18:56:08.4         	29.3     	-0.7                	1.0                   	-87.60252    	41.7635     	182.4
04:37.4     	18:56:09.3         	28.8     	-0.8                	0.5                   	-87.60253    	41.7635     	181.6
04:38.5     	18:56:10.4         	28.8     	-0.3                	0.3                   	-87.60253    	41.7635     	181.1
04:39.4     	18:56:11.3         	27.2     	-0.1                	0.1                   	-87.60255    	41.7635     	179.7
04:40.5     	18:56:12.5         	26.7     	0.1                 	0.1                   	-87.60255    	41.7635     	180.6
04:41.4     	18:56:13.4         	27.0     	0.2                 	0.2                   	-87.60255    	41.7635     	180.3
04:42.6     	18:56:14.5         	27.0     	0.2                 	0.1                   	-87.60255    	41.7635     	180.0
04:43.5     	18:56:15.4         	27.0     	0.0                 	0.1                   	-87.60255    	41.7635     	179.5
04:44.6     	18:56:16.5         	27.0     	0.0                 	0.1                   	-87.60255    	41.7635     	179.6
04:45.5     	18:56:17.4         	27.1     	-0.2                	0.1                   	-87.60255    	41.7635     	179.7
04:46.6     	18:56:18.5         	27.4     	-0.2                	0.1                   	-87.60255    	41.7635     	179.7
04:47.5     	18:56:19.4         	27.3     	0.1                 	0.3                   	-87.60255    	41.7635     	180.3
04:48.6     	18:56:20.5         	27.6     	0.2                 	0.4                   	-87.60255    	41.7635     	180.4
04:49.5     	18:56:21.4         	28.0     	-0.1                	0.8                   	-87.60255    	41.7635     	180.0
04:51.5     	18:56:23.4         	29.2     	-0.1                	0.8                   	-87.60253    	41.7635     	178.5
04:52.4     	18:56:24.3         	30.1     	0.2                 	1.0                   	-87.60252    	41.7635     	178.6
04:53.5     	18:56:25.5         	30.3     	-0.3                	1.1                   	-87.60253    	41.7635     	177.5
04:54.4     	18:56:26.4         	30.7     	-0.1                	0.9                   	-87.60252    	41.7635     	177.6
04:55.5     	18:56:27.5         	31.5     	-0.1                	0.9                   	-87.60252    	41.7635     	177.3
