Time[sec]	Pressure[mbar]	T[°C] 	U[%]	Geo Pot[m]	Dew [°C]	RI    	GRI     	MRI    	CL [m/s]	D [g/m3]	VP [mbar]	Pot Te [°C]	Vi Te [°C]	Spec U [g/kg]	UTC Time [sec]	Wsp [m/s]	Wdir [°]	N/S Wind [m/s]	E/W Wind [m/s]	Vert Wind [m/s]	Lon [°]    	Lat [°]   	Geometric Height [m]
00000.0  	  998.8       	  25.8	  70	   183    	  19.9  	 262.2	   ///./	  262.2	 346.8  	 1164.1 	 23.3    	   30.1    	  28.4    	 14.63       	 57838.6      	   0.6   	 332    	 ////./       	 ////./       	 ////./        	  -87.60278	  41.76358	   182.9
00001.0  	  998.1       	  25.3	  71	   189    	  19.6  	 262.5	   ///./	  263.5	 346.5  	 1165.3 	 22.8    	   29.7    	  27.9    	 14.33       	 57839.6      	   3.4   	 027    	 ////./       	 ////./       	 ////./        	  -87.60281	  41.76354	   189.3
00002.0  	  997.3       	  24.8	  71	   196    	  19.2  	 262.8	   ///./	  264.8	 346.2  	 1166.4 	 22.3    	   29.2    	  27.3    	 14.02       	 57840.6      	   3.4   	 027    	 ////./       	 ////./       	 ////./        	  -87.60284	  41.76350	   195.7
00003.0  	  996.6       	  24.3	  72	   202    	  18.9  	 263.1	   ///./	  266.1	 345.9  	 1167.6 	 21.8    	   28.7    	  26.7    	 13.72       	 57841.6      	   3.4   	 027    	 ////./       	 ////./       	 ////./        	  -87.60288	  41.76346	   202.1
00004.0  	  995.9       	  23.8	  72	   208    	  18.5  	 263.4	   ///./	  267.4	 345.6  	 1168.7 	 21.3    	   28.3    	  26.2    	 13.43       	 57842.6      	   3.4   	 027    	 ////./       	 ////./       	 ////./        	  -87.60291	  41.76342	   208.6
00005.0  	  995.2       	  23.2	  73	   215    	  18.1  	 263.7	   ///./	  268.7	 345.3  	 1169.9 	 20.9    	   27.8    	  25.6    	 13.14       	 57843.6      	   3.4   	 027    	 ////./       	 ////./       	 ////./        	  -87.60294	  41.76338	   215.0
00006.0  	  994.4       	  22.7	  74	   221    	  17.8  	 263.9	   ///./	  270.0	 345.0  	 1171.1 	 20.4    	   27.4    	  25.0    	 12.85       	 57844.6      	   3.4   	 027    	 ////./       	 ////./       	 ////./        	  -87.60297	  41.76334	   221.4
00007.0  	  994.0       	  22.6	  74	   228    	  17.7  	 264.0	   ///./	  271.1	 344.9  	 1171.2 	 20.3    	   27.2    	  24.8    	 12.81       	 57845.6      	   3.4   	 029    	 ////./       	 ////./       	 ////./        	  -87.60301	  41.76330	   227.8
00008.0  	  993.5       	  22.5	  75	   233    	  17.8  	 263.9	   ///./	  271.8	 344.9  	 1170.8 	 20.4    	   27.2    	  24.8    	 12.86       	 57846.6      	   3.5   	 030    	 ////./       	 ////./       	 ////./        	  -87.60304	  41.76326	   232.9
00009.0  	  993.1       	  22.5	  75	   236    	  17.8  	 263.9	   ///./	  272.2	 344.9  	 1170.5 	 20.4    	   27.2    	  24.8    	 12.90       	 57847.6      	   3.6   	 031    	 ////./       	 ////./       	 ////./        	  -87.60307	  41.76322	   235.8
00010.0  	  992.7       	  22.5	  75	   239    	  17.9  	 263.8	   ///./	  272.6	 344.9  	 1170.1 	 20.5    	   27.2    	  24.8    	 12.94       	 57848.6      	   3.7   	 032    	 ////./       	 ////./       	 ////./        	  -87.60310	  41.76318	   238.7
00011.0  	  992.2       	  22.4	  76	   242    	  17.9  	 263.7	   ///./	  273.0	 344.8  	 1169.7 	 20.6    	   27.2    	  24.7    	 12.99       	 57849.6      	   3.7   	 033    	 ////./       	 ////./       	 ////./        	  -87.60313	  41.76314	   241.7
00012.0  	  991.8       	  22.4	  76	   244    	  18.0  	 263.7	   ///./	  273.4	 344.8  	 1169.3 	 20.6    	   27.2    	  24.7    	 13.03       	 57850.6      	   3.8   	 034    	 ////./       	 ////./       	 ////./        	  -87.60317	  41.76310	   244.6
00013.0  	  991.3       	  22.3	  76	   247    	  18.0  	 263.6	   ///./	  273.8	 344.8  	 1169.0 	 20.7    	   27.2    	  24.7    	 13.07       	 57851.6      	   3.9   	 035    	 ////./       	 ////./       	 ////./        	  -87.60320	  41.76306	   247.5
00014.0  	  990.9       	  22.3	  77	   251    	  18.0  	 263.5	   ///./	  274.3	 344.8  	 1168.6 	 20.7    	   27.2    	  24.6    	 13.11       	 57852.6      	   4.0   	 036    	 ////./       	 ////./       	 ////./        	  -87.60323	  41.76302	   251.4
00015.0  	  990.5       	  22.3	  77	   255    	  18.1  	 263.5	   ///./	  274.9	 344.7  	 1168.2 	 20.8    	   27.2    	  24.6    	 13.16       	 57853.6      	   4.0   	 037    	 ////./       	 ////./       	 ////./        	  -87.60326	  41.76298	   255.5
00016.0  	  990.0       	  22.2	  78	   260    	  18.1  	 263.4	   ///./	  275.5	 344.7  	 1167.9 	 20.8    	   27.2    	  24.6    	 13.20       	 57854.6      	   4.0   	 037    	 ////./       	 ////./       	 ////./        	  -87.60329	  41.76295	   259.6
00017.0  	  989.6       	  22.2	  78	   264    	  18.2  	 263.4	   ///./	  276.1	 344.7  	 1167.5 	 20.9    	   27.2    	  24.5    	 13.24       	 57855.6      	   4.0   	 037    	 ////./       	 ////./       	 ////./        	  -87.60332	  41.76292	   263.7
00018.0  	  989.1       	  22.1	  78	   268    	  18.2  	 263.3	   ///./	  276.6	 344.7  	 1167.1 	 21.0    	   27.2    	  24.5    	 13.28       	 57856.6      	   4.0   	 037    	 ////./       	 ////./       	 ////./        	  -87.60335	  41.76290	   267.8
00019.0  	  988.7       	  22.1	  79	   272    	  18.3  	 263.2	   ///./	  277.2	 344.7  	 1166.7 	 21.0    	   27.2    	  24.5    	 13.32       	 57857.6      	   3.9   	 037    	 ////./       	 ////./       	 ////./        	  -87.60338	  41.76287	   271.9
00020.0  	  988.2       	  22.1	  79	   276    	  18.3  	 263.1	   ///./	  277.8	 344.6  	 1166.4 	 21.0    	   27.2    	  24.4    	 13.33       	 57858.6      	   3.9   	 037    	 ////./       	 ////./       	 ////./        	  -87.60341	  41.76284	   276.0
00021.0  	  987.8       	  22.0	  79	   280    	  18.2  	 263.1	   ///./	  278.3	 344.6  	 1166.0 	 21.0    	   27.2    	  24.4    	 13.32       	 57859.6      	   3.9   	 038    	 ////./       	 ////./       	 ////./        	  -87.60345	  41.76282	   280.0
00022.0  	  987.3       	  22.0	  79	   284    	  18.2  	 263.0	   ///./	  278.9	 344.6  	 1165.7 	 21.0    	   27.2    	  24.3    	 13.31       	 57860.6      	   3.9   	 038    	 ////./       	 ////./       	 ////./        	  -87.60348	  41.76279	   284.1
00023.0  	  986.8       	  21.9	  79	   288    	  18.2  	 262.9	   ///./	  279.5	 344.5  	 1165.3 	 20.9    	   27.2    	  24.3    	 13.30       	 57861.6      	   3.8   	 038    	 ////./       	 ////./       	 ////./        	  -87.60351	  41.76276	   288.2
00024.0  	  986.4       	  21.9	  80	   292    	  18.2  	 262.9	   ///./	  280.1	 344.5  	 1165.0 	 20.9    	   27.2    	  24.2    	 13.29       	 57862.6      	   3.8   	 038    	 ////./       	 ////./       	 ////./        	  -87.60354	  41.76274	   292.2
00025.0  	  985.9       	  21.8	  80	   296    	  18.2  	 262.8	   ///./	  280.6	 344.5  	 1164.6 	 20.9    	   27.2    	  24.2    	 13.28       	 57863.6      	   3.8   	 038    	 ////./       	 ////./       	 ////./        	  -87.60357	  41.76271	   296.4
00026.0  	  985.4       	  21.8	  80	   300    	  18.1  	 262.7	   ///./	  281.2	 344.5  	 1164.3 	 20.9    	   27.2    	  24.1    	 13.27       	 57864.6      	   3.7   	 038    	 ////./       	 ////./       	 ////./        	  -87.60360	  41.76268	   300.6
00027.0  	  985.0       	  21.7	  80	   305    	  18.1  	 262.6	   ///./	  281.8	 344.4  	 1163.9 	 20.8    	   27.2    	  24.1    	 13.26       	 57865.6      	   3.7   	 039    	 ////./       	 ////./       	 ////./        	  -87.60363	  41.76266	   304.8
00028.0  	  984.5       	  21.7	  80	   309    	  18.1  	 262.6	   ///./	  282.4	 344.4  	 1163.5 	 20.8    	   27.2    	  24.0    	 13.25       	 57866.6      	   3.7   	 039    	 ////./       	 ////./       	 ////./        	  -87.60366	  41.76263	   309.0
00029.0  	  984.0       	  21.6	  80	   313    	  18.1  	 262.5	   ///./	  283.0	 344.4  	 1163.2 	 20.8    	   27.1    	  24.0    	 13.24       	 57867.6      	   3.7   	 039    	 ////./       	 ////./       	 ////./        	  -87.60369	  41.76260	   313.2
00030.0  	  983.5       	  21.6	  80	   317    	  18.1  	 262.4	   ///./	  283.6	 344.3  	 1162.8 	 20.8    	   27.1    	  23.9    	 13.23       	 57868.6      	   3.7   	 039    	 ////./       	 ////./       	 ////./        	  -87.60372	  41.76258	   317.5
00031.0  	  983.0       	  21.5	  81	   322    	  18.0  	 262.3	   ///./	  284.2	 344.3  	 1162.4 	 20.7    	   27.1    	  23.9    	 13.22       	 57869.6      	   3.8   	 039    	 ////./       	 ////./       	 ////./        	  -87.60375	  41.76255	   322.0
00032.0  	  982.5       	  21.5	  81	   327    	  18.0  	 262.2	   ///./	  284.8	 344.3  	 1161.9 	 20.7    	   27.1    	  23.8    	 13.21       	 57870.6      	   3.8   	 039    	 ////./       	 ////./       	 ////./        	  -87.60378	  41.76252	   326.7
00033.0  	  981.9       	  21.4	  81	   331    	  18.0  	 262.2	   ///./	  285.5	 344.2  	 1161.5 	 20.7    	   27.1    	  23.8    	 13.20       	 57871.6      	   3.8   	 039    	 ////./       	 ////./       	 ////./        	  -87.60381	  41.76249	   331.4
00034.0  	  981.4       	  21.4	  81	   336    	  18.0  	 262.1	   ///./	  286.1	 344.2  	 1161.1 	 20.7    	   27.1    	  23.7    	 13.19       	 57872.6      	   3.8   	 039    	 ////./       	 ////./       	 ////./        	  -87.60384	  41.76247	   336.1
00035.0  	  980.9       	  21.3	  81	   341    	  18.0  	 262.0	   ///./	  286.8	 344.2  	 1160.6 	 20.6    	   27.1    	  23.7    	 13.19       	 57873.6      	   3.9   	 039    	 ////./       	 ////./       	 ////./        	  -87.60387	  41.76244	   340.7
00036.0  	  980.3       	  21.3	  81	   346    	  18.0  	 261.9	   ///./	  287.4	 344.2  	 1160.1 	 20.6    	   27.1    	  23.6    	 13.18       	 57874.6      	   3.9   	 039    	 ////./       	 ////./       	 ////./        	  -87.60390	  41.76241	   345.6
00037.0  	  979.7       	  21.2	  81	   351    	  17.9  	 261.8	   ///./	  288.2	 344.1  	 1159.6 	 20.6    	   27.1    	  23.6    	 13.18       	 57875.6      	   3.9   	 039    	 ////./       	 ////./       	 ////./        	  -87.60393	  41.76239	   350.9
00038.0  	  979.2       	  21.2	  82	   356    	  17.9  	 261.7	   ///./	  288.9	 344.1  	 1159.1 	 20.6    	   27.1    	  23.5    	 13.17       	 57876.6      	   4.0   	 039    	 ////./       	 ////./       	 ////./        	  -87.60396	  41.76236	   356.1
00039.0  	  978.6       	  21.1	  82	   361    	  17.9  	 261.5	   ///./	  289.6	 344.1  	 1158.6 	 20.6    	   27.1    	  23.5    	 13.17       	 57877.6      	   4.0   	 039    	 ////./       	 ////./       	 ////./        	  -87.60399	  41.76233	   361.4
00040.0  	  978.0       	  21.1	  82	   367    	  17.9  	 261.4	   ///./	  290.3	 344.1  	 1158.0 	 20.5    	   27.2    	  23.4    	 13.16       	 57878.6      	   4.0   	 039    	 ////./       	 ////./       	 ////./        	  -87.60402	  41.76231	   366.6
00041.0  	  977.4       	  21.1	  82	   372    	  17.9  	 261.3	   ///./	  291.0	 344.0  	 1157.5 	 20.5    	   27.2    	  23.4    	 13.16       	 57879.6      	   4.0   	 039    	 ////./       	 ////./       	 ////./        	  -87.60405	  41.76228	   371.9
00042.0  	  976.8       	  21.0	  82	   377    	  17.9  	 261.2	   ///./	  291.8	 344.0  	 1157.0 	 20.5    	   27.2    	  23.3    	 13.15       	 57880.6      	   4.1   	 039    	 ////./       	 ////./       	 ////./        	  -87.60408	  41.76225	   377.3
00043.0  	  976.2       	  21.0	  82	   383    	  17.8  	 261.1	   ///./	  292.5	 344.0  	 1156.4 	 20.5    	   27.2    	  23.3    	 13.15       	 57881.6      	   4.1   	 039    	 ////./       	 ////./       	 ////./        	  -87.60411	  41.76223	   382.8
00044.0  	  975.6       	  20.9	  82	   388    	  17.8  	 261.0	   ///./	  293.3	 344.0  	 1155.9 	 20.4    	   27.2    	  23.3    	 13.14       	 57882.6      	   4.1   	 039    	 ////./       	 ////./       	 ////./        	  -87.60414	  41.76220	   388.3
00045.0  	  975.0       	  20.9	  83	   394    	  17.8  	 260.9	   ///./	  294.0	 343.9  	 1155.4 	 20.4    	   27.2    	  23.2    	 13.14       	 57883.6      	   4.1   	 039    	 ////./       	 ////./       	 ////./        	  -87.60417	  41.76217	   393.8
00046.0  	  974.4       	  20.8	  83	   399    	  17.8  	 260.8	   ///./	  294.8	 343.9  	 1154.8 	 20.4    	   27.2    	  23.2    	 13.13       	 57884.6      	   4.1   	 040    	 ////./       	 ////./       	 ////./        	  -87.60420	  41.76215	   399.3
00047.0  	  973.8       	  20.8	  83	   405    	  17.8  	 260.6	   ///./	  295.5	 343.9  	 1154.3 	 20.4    	   27.2    	  23.1    	 13.13       	 57885.6      	   4.1   	 040    	 ////./       	 ////./       	 ////./        	  -87.60423	  41.76212	   404.8
00048.0  	  973.2       	  20.8	  83	   409    	  17.8  	 260.5	   ///./	  296.1	 343.9  	 1153.7 	 20.4    	   27.2    	  23.1    	 13.12       	 57886.6      	   4.1   	 040    	 ////./       	 ////./       	 ////./        	  -87.60425	  41.76209	   409.4
00049.0  	  972.7       	  20.7	  83	   414    	  17.7  	 260.4	   ///./	  296.7	 343.8  	 1153.3 	 20.3    	   27.2    	  23.0    	 13.11       	 57887.6      	   4.1   	 040    	 ////./       	 ////./       	 ////./        	  -87.60428	  41.76207	   413.8
00050.0  	  972.2       	  20.7	  83	   418    	  17.7  	 260.3	   ///./	  297.3	 343.8  	 1152.8 	 20.3    	   27.2    	  23.0    	 13.11       	 57888.6      	   4.0   	 040    	 ////./       	 ////./       	 ////./        	  -87.60431	  41.76204	   418.2
00051.0  	  971.7       	  20.6	  83	   423    	  17.7  	 260.2	   ///./	  297.9	 343.8  	 1152.4 	 20.3    	   27.2    	  23.0    	 13.10       	 57889.6      	   4.0   	 040    	 ////./       	 ////./       	 ////./        	  -87.60433	  41.76202	   422.7
00052.0  	  971.2       	  20.6	  83	   427    	  17.7  	 260.2	   ///./	  298.5	 343.8  	 1151.9 	 20.3    	   27.2    	  22.9    	 13.09       	 57890.6      	   4.0   	 040    	 ////./       	 ////./       	 ////./        	  -87.60436	  41.76199	   427.1
00053.0  	  970.7       	  20.6	  84	   431    	  17.7  	 260.1	   ///./	  299.1	 343.8  	 1151.5 	 20.3    	   27.3    	  22.9    	 13.09       	 57891.6      	   4.0   	 040    	 ////./       	 ////./       	 ////./        	  -87.60438	  41.76196	   431.6
00054.0  	  970.2       	  20.5	  84	   436    	  17.7  	 260.0	   ///./	  299.7	 343.7  	 1151.0 	 20.2    	   27.3    	  22.8    	 13.08       	 57892.6      	   4.0   	 040    	 ////./       	 ////./       	 ////./        	  -87.60441	  41.76194	   436.2
00055.0  	  969.7       	  20.5	  84	   441    	  17.6  	 259.9	   ///./	  300.4	 343.7  	 1150.6 	 20.2    	   27.3    	  22.8    	 13.07       	 57893.6      	   3.9   	 040    	 ////./       	 ////./       	 ////./        	  -87.60444	  41.76191	   440.7
00056.0  	  969.2       	  20.5	  84	   445    	  17.6  	 259.8	   ///./	  301.0	 343.7  	 1150.2 	 20.2    	   27.3    	  22.8    	 13.06       	 57894.6      	   3.9   	 040    	 ////./       	 ////./       	 ////./        	  -87.60446	  41.76189	   445.3
00057.0  	  968.7       	  20.4	  84	   450    	  17.6  	 259.7	   ///./	  301.6	 343.7  	 1149.7 	 20.2    	   27.3    	  22.7    	 13.06       	 57895.6      	   3.9   	 040    	 ////./       	 ////./       	 ////./        	  -87.60449	  41.76186	   449.9
00058.0  	  968.2       	  20.4	  84	   454    	  17.6  	 259.6	   ///./	  302.3	 343.6  	 1149.3 	 20.2    	   27.3    	  22.7    	 13.05       	 57896.6      	   3.9   	 040    	 ////./       	 ////./       	 ////./        	  -87.60452	  41.76183	   454.4
00059.0  	  967.7       	  20.3	  84	   458    	  17.6  	 259.5	   ///./	  302.8	 343.6  	 1148.9 	 20.1    	   27.3    	  22.7    	 13.04       	 57897.6      	   3.9   	 041    	 ////./       	 ////./       	 ////./        	  -87.60454	  41.76181	   458.5
00060.0  	  967.2       	  20.3	  84	   462    	  17.6  	 259.4	   ///./	  303.3	 343.6  	 1148.4 	 20.1    	   27.3    	  22.6    	 13.03       	 57898.6      	   3.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.60457	  41.76178	   462.5
00061.0  	  966.8       	  20.3	  84	   466    	  17.5  	 259.3	   ///./	  303.9	 343.6  	 1148.0 	 20.1    	   27.3    	  22.6    	 13.02       	 57899.6      	   3.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.60460	  41.76176	   466.5
00062.0  	  966.3       	  20.2	  84	   470    	  17.5  	 259.3	   ///./	  304.4	 343.6  	 1147.7 	 20.0    	   27.3    	  22.5    	 13.00       	 57900.6      	   3.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.60462	  41.76173	   470.4
00063.0  	  965.9       	  20.2	  84	   474    	  17.5  	 259.2	   ///./	  305.0	 343.5  	 1147.3 	 20.0    	   27.3    	  22.5    	 12.98       	 57901.6      	   3.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.60465	  41.76171	   474.4
00064.0  	  965.5       	  20.2	  84	   478    	  17.5  	 259.1	   ///./	  305.5	 343.5  	 1146.9 	 20.0    	   27.3    	  22.5    	 12.97       	 57902.6      	   3.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.60467	  41.76168	   478.4
00065.0  	  965.0       	  20.1	  84	   482    	  17.4  	 259.0	   ///./	  306.0	 343.5  	 1146.5 	 19.9    	   27.3    	  22.4    	 12.95       	 57903.6      	   3.8   	 041    	 ////./       	 ////./       	 ////./        	  -87.60470	  41.76165	   482.3
00066.0  	  964.6       	  20.1	  84	   486    	  17.4  	 258.9	   ///./	  306.6	 343.5  	 1146.1 	 19.9    	   27.3    	  22.4    	 12.93       	 57904.6      	   3.7   	 041    	 ////./       	 ////./       	 ////./        	  -87.60473	  41.76163	   486.2
00067.0  	  964.1       	  20.1	  85	   490    	  17.4  	 258.8	   ///./	  307.1	 343.5  	 1145.7 	 19.9    	   27.3    	  22.3    	 12.92       	 57905.6      	   3.7   	 040    	 ////./       	 ////./       	 ////./        	  -87.60475	  41.76160	   490.1
00068.0  	  963.7       	  20.0	  85	   494    	  17.3  	 258.7	   ///./	  307.6	 343.4  	 1145.3 	 19.8    	   27.3    	  22.3    	 12.90       	 57906.6      	   3.6   	 039    	 ////./       	 ////./       	 ////./        	  -87.60478	  41.76158	   494.1
00069.0  	  963.2       	  20.0	  85	   498    	  17.3  	 258.7	   ///./	  308.1	 343.4  	 1144.9 	 19.8    	   27.3    	  22.3    	 12.88       	 57907.6      	   3.6   	 039    	 ////./       	 ////./       	 ////./        	  -87.60481	  41.76155	   498.0
00070.0  	  962.7       	  19.9	  85	   502    	  17.3  	 258.6	   ///./	  308.7	 343.4  	 1144.5 	 19.8    	   27.3    	  22.2    	 12.87       	 57908.6      	   3.5   	 038    	 ////./       	 ////./       	 ////./        	  -87.60483	  41.76152	   502.3
00071.0  	  962.3       	  19.9	  85	   506    	  17.3  	 258.5	   ///./	  309.3	 343.4  	 1144.1 	 19.7    	   27.3    	  22.2    	 12.85       	 57909.6      	   3.5   	 038    	 ////./       	 ////./       	 ////./        	  -87.60486	  41.76150	   506.6
00072.0  	  961.8       	  19.9	  85	   511    	  17.2  	 258.4	   ///./	  309.9	 343.3  	 1143.7 	 19.7    	   27.3    	  22.1    	 12.83       	 57910.6      	   3.4   	 037    	 ////./       	 ////./       	 ////./        	  -87.60489	  41.76147	   511.0
00073.0  	  961.3       	  19.8	  85	   515    	  17.2  	 258.3	   ///./	  310.5	 343.3  	 1143.3 	 19.6    	   27.3    	  22.1    	 12.81       	 57911.6      	   3.4   	 036    	 ////./       	 ////./       	 ////./        	  -87.60491	  41.76145	   515.3
00074.0  	  960.9       	  19.9	  84	   520    	  17.0  	 258.1	   ///./	  311.0	 343.3  	 1142.6 	 19.5    	   27.4    	  22.1    	 12.69       	 57912.6      	   3.3   	 036    	 ////./       	 ////./       	 ////./        	  -87.60494	  41.76142	   519.7
00075.0  	  960.4       	  19.9	  83	   524    	  16.9  	 258.0	   ///./	  311.5	 343.3  	 1142.0 	 19.3    	   27.4    	  22.1    	 12.58       	 57913.6      	   3.3   	 035    	 ////./       	 ////./       	 ////./        	  -87.60496	  41.76140	   524.1
00076.0  	  959.9       	  19.9	  82	   528    	  16.7  	 257.8	   ///./	  312.0	 343.3  	 1141.4 	 19.1    	   27.5    	  22.1    	 12.47       	 57914.6      	   3.3   	 034    	 ////./       	 ////./       	 ////./        	  -87.60497	  41.76138	   528.3
00077.0  	  959.4       	  19.9	  81	   532    	  16.6  	 257.6	   ///./	  312.5	 343.4  	 1140.8 	 18.9    	   27.6    	  22.1    	 12.36       	 57915.6      	   3.2   	 034    	 ////./       	 ////./       	 ////./        	  -87.60499	  41.76135	   532.5
00078.0  	  959.0       	  19.9	  81	   536    	  16.4  	 257.4	   ///./	  313.0	 343.4  	 1140.2 	 18.7    	   27.6    	  22.1    	 12.24       	 57916.6      	   3.2   	 033    	 ////./       	 ////./       	 ////./        	  -87.60500	  41.76133	   536.6
00079.0  	  958.5       	  19.9	  80	   541    	  16.3  	 257.3	   ///./	  313.5	 343.4  	 1139.7 	 18.6    	   27.7    	  22.0    	 12.13       	 57917.6      	   3.1   	 032    	 ////./       	 ////./       	 ////./        	  -87.60501	  41.76131	   540.8
00080.0  	  958.1       	  19.9	  79	   545    	  16.1  	 257.1	   ///./	  314.0	 343.4  	 1139.1 	 18.4    	   27.7    	  22.0    	 12.01       	 57918.6      	   3.1   	 032    	 ////./       	 ////./       	 ////./        	  -87.60503	  41.76129	   545.0
00081.0  	  957.7       	  19.9	  78	   549    	  16.0  	 257.0	   ///./	  314.5	 343.4  	 1138.6 	 18.2    	   27.8    	  22.0    	 11.90       	 57919.6      	   3.1   	 031    	 ////./       	 ////./       	 ////./        	  -87.60504	  41.76127	   549.0
00082.0  	  957.3       	  19.9	  77	   552    	  15.8  	 256.8	   ///./	  314.9	 343.4  	 1138.0 	 18.0    	   27.8    	  22.0    	 11.78       	 57920.6      	   3.0   	 030    	 ////./       	 ////./       	 ////./        	  -87.60505	  41.76125	   552.5
00083.0  	  956.8       	  19.9	  76	   556    	  15.7  	 256.6	   ///./	  315.3	 343.4  	 1137.5 	 17.8    	   27.9    	  22.0    	 11.67       	 57921.6      	   3.0   	 029    	 ////./       	 ////./       	 ////./        	  -87.60507	  41.76123	   556.1
00084.0  	  956.4       	  20.0	  76	   559    	  15.5  	 256.5	   ///./	  315.7	 343.4  	 1136.9 	 17.6    	   27.9    	  22.0    	 11.55       	 57922.6      	   2.9   	 028    	 ////./       	 ////./       	 ////./        	  -87.60508	  41.76121	   559.7
00085.0  	  956.0       	  20.0	  75	   563    	  15.3  	 256.3	   ///./	  316.1	 343.4  	 1136.5 	 17.5    	   27.9    	  22.0    	 11.44       	 57923.6      	   2.9   	 027    	 ////./       	 ////./       	 ////./        	  -87.60509	  41.76118	   563.3
00086.0  	  955.7       	  20.0	  74	   567    	  15.2  	 256.2	   ///./	  316.5	 343.4  	 1136.0 	 17.3    	   28.0    	  22.0    	 11.32       	 57924.6      	   2.9   	 027    	 ////./       	 ////./       	 ////./        	  -87.60511	  41.76116	   566.8
00087.0  	  955.3       	  20.0	  73	   570    	  15.1  	 256.1	   ///./	  316.9	 343.4  	 1135.5 	 17.1    	   28.0    	  22.0    	 11.24       	 57925.6      	   2.9   	 027    	 ////./       	 ////./       	 ////./        	  -87.60512	  41.76114	   570.1
00088.0  	  954.9       	  20.0	  73	   573    	  15.0  	 256.0	   ///./	  317.3	 343.4  	 1135.1 	 17.0    	   28.1    	  22.0    	 11.18       	 57926.6      	   2.9   	 027    	 ////./       	 ////./       	 ////./        	  -87.60514	  41.76112	   573.3
00089.0  	  954.6       	  20.0	  73	   576    	  14.9  	 255.9	   ///./	  317.7	 343.4  	 1134.7 	 17.0    	   28.1    	  21.9    	 11.12       	 57927.6      	   2.8   	 027    	 ////./       	 ////./       	 ////./        	  -87.60515	  41.76110	   576.6
00090.0  	  954.2       	  20.0	  72	   580    	  14.8  	 255.7	   ///./	  318.1	 343.4  	 1134.3 	 16.9    	   28.1    	  21.9    	 11.07       	 57928.6      	   2.8   	 027    	 ////./       	 ////./       	 ////./        	  -87.60516	  41.76108	   579.8
00091.0  	  953.8       	  20.0	  72	   583    	  14.7  	 255.6	   ///./	  318.5	 343.4  	 1133.9 	 16.8    	   28.1    	  21.9    	 11.01       	 57929.6      	   2.8   	 027    	 ////./       	 ////./       	 ////./        	  -87.60518	  41.76106	   583.0
00092.0  	  953.5       	  20.0	  71	   586    	  14.6  	 255.5	   ///./	  318.9	 343.4  	 1133.5 	 16.7    	   28.2    	  21.9    	 10.96       	 57930.6      	   2.8   	 027    	 ////./       	 ////./       	 ////./        	  -87.60519	  41.76104	   586.3
00093.0  	  953.1       	  19.9	  71	   589    	  14.6  	 255.4	   ///./	  319.3	 343.4  	 1133.1 	 16.6    	   28.2    	  21.9    	 10.90       	 57931.6      	   2.8   	 027    	 ////./       	 ////./       	 ////./        	  -87.60520	  41.76101	   589.5
00094.0  	  952.8       	  19.9	  71	   593    	  14.5  	 255.3	   ///./	  319.7	 343.4  	 1132.7 	 16.5    	   28.2    	  21.9    	 10.84       	 57932.6      	   2.8   	 027    	 ////./       	 ////./       	 ////./        	  -87.60522	  41.76099	   592.7
00095.0  	  952.4       	  19.9	  70	   596    	  14.4  	 255.2	   ///./	  320.1	 343.4  	 1132.3 	 16.4    	   28.2    	  21.8    	 10.79       	 57933.6      	   2.8   	 027    	 ////./       	 ////./       	 ////./        	  -87.60523	  41.76097	   596.0
00096.0  	  952.1       	  19.9	  70	   599    	  14.3  	 255.1	   ///./	  320.5	 343.4  	 1131.9 	 16.3    	   28.3    	  21.8    	 10.73       	 57934.6      	   2.7   	 026    	 ////./       	 ////./       	 ////./        	  -87.60524	  41.76095	   599.2
00097.0  	  951.7       	  19.9	  70	   602    	  14.2  	 255.0	   ///./	  320.9	 343.4  	 1131.5 	 16.2    	   28.3    	  21.8    	 10.67       	 57935.6      	   2.7   	 026    	 ////./       	 ////./       	 ////./        	  -87.60526	  41.76093	   602.5
00098.0  	  951.4       	  19.9	  69	   605    	  14.1  	 254.9	   ///./	  321.3	 343.4  	 1131.1 	 16.1    	   28.3    	  21.8    	 10.62       	 57936.6      	   2.7   	 026    	 ////./       	 ////./       	 ////./        	  -87.60527	  41.76091	   605.5
00099.0  	  951.1       	  19.9	  69	   608    	  14.0  	 254.8	   ///./	  321.7	 343.4  	 1130.7 	 16.0    	   28.3    	  21.8    	 10.56       	 57937.6      	   2.7   	 026    	 ////./       	 ////./       	 ////./        	  -87.60529	  41.76089	   608.5
00100.0  	  950.7       	  19.9	  68	   611    	  13.9  	 254.7	   ///./	  322.0	 343.4  	 1130.4 	 15.9    	   28.4    	  21.8    	 10.50       	 57938.6      	   2.7   	 026    	 ////./       	 ////./       	 ////./        	  -87.60530	  41.76087	   611.4
00101.0  	  950.4       	  19.9	  69	   614    	  13.9  	 254.7	   ///./	  322.4	 343.4  	 1130.1 	 15.9    	   28.4    	  21.7    	 10.50       	 57939.6      	   2.7   	 026    	 ////./       	 ////./       	 ////./        	  -87.60531	  41.76085	   614.4
