Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
69:59.3     	14:23:13.2         	8154.0   	1.5                 	0.9                   	-87.60865    	41.7068     	5315.1
70:00.4     	14:23:14.3         	8155.2   	1.7                 	0.8                   	-87.60864    	41.7068     	5316.8
70:01.3     	14:23:15.2         	8156.0   	1.6                 	0.8                   	-87.60863    	41.7068     	5318.3
70:02.4     	14:23:16.3         	8156.6   	1.5                 	0.9                   	-87.60862    	41.7068     	5319.8
70:03.3     	14:23:17.2         	8157.3   	1.7                 	0.8                   	-87.60861    	41.7068     	5321.4
70:04.3     	14:23:18.1         	8158.3   	1.8                 	0.7                   	-87.60861    	41.7068     	5323.0
70:06.3     	14:23:20.1         	8159.6   	1.6                 	0.9                   	-87.60860    	41.7068     	5324.7
70:07.4     	14:23:21.2         	8162.3   	1.2                 	0.7                   	-87.60858    	41.7067     	5327.3
70:08.3     	14:23:22.1         	8163.4   	1.6                 	0.6                   	-87.60858    	41.7067     	5328.7
70:09.4     	14:23:23.2         	8164.2   	1.4                 	0.7                   	-87.60857    	41.7067     	5330.2
70:10.3     	14:23:24.1         	8164.8   	1.4                 	0.6                   	-87.60856    	41.7067     	5331.6
70:11.4     	14:23:25.2         	8165.6   	1.6                 	0.4                   	-87.60856    	41.7068     	5333.1
70:12.3     	14:23:26.2         	8166.6   	1.5                 	0.4                   	-87.60855    	41.7068     	5334.8
70:13.4     	14:23:27.3         	8167.7   	1.2                 	0.5                   	-87.60855    	41.7068     	5336.2
70:14.3     	14:23:28.2         	8168.9   	1.4                 	0.8                   	-87.60854    	41.7067     	5337.7
70:15.4     	14:23:29.3         	8170.1   	1.6                 	0.9                   	-87.60853    	41.7067     	5339.3
70:16.4     	14:23:30.2         	8171.1   	1.5                 	1.0                   	-87.60852    	41.7067     	5340.9
70:17.3     	14:23:31.1         	8172.0   	1.5                 	0.9                   	-87.60851    	41.7067     	5342.3
70:18.4     	14:23:32.2         	---      	---                 	---                   	---          	---         	---
70:19.3     	14:23:33.1         	8174.1   	1.6                 	0.5                   	-87.60849    	41.7067     	5345.5
70:20.4     	14:23:34.2         	8175.4   	1.2                 	0.4                   	-87.60849    	41.7067     	5347.0
70:21.3     	14:23:35.1         	8176.4   	1.4                 	0.3                   	-87.60849    	41.7067     	5348.2
70:22.4     	14:23:36.2         	8177.4   	1.5                 	0.2                   	-87.60849    	41.7067     	5349.7
70:23.3     	14:23:37.1         	8178.0   	1.2                 	0.5                   	-87.60849    	41.7067     	5350.9
70:24.4     	14:23:38.2         	8178.5   	1.4                 	0.8                   	-87.60848    	41.7067     	5352.3
70:25.3     	14:23:39.2         	8179.2   	1.4                 	1.0                   	-87.60847    	41.7067     	5353.8
70:26.4     	14:23:40.3         	8180.2   	1.4                 	1.1                   	-87.60846    	41.7067     	5355.3
70:27.3     	14:23:41.2         	8181.4   	1.3                 	1.0                   	-87.60845    	41.7067     	5356.8
70:28.4     	14:23:42.3         	8182.7   	1.3                 	0.6                   	-87.60844    	41.7067     	5358.2
70:29.4     	14:23:43.2         	8184.0   	1.6                 	0.3                   	-87.60843    	41.7067     	5359.8
70:30.5     	14:23:44.3         	8184.9   	1.2                 	0.1                   	-87.60843    	41.7067     	5361.2
70:31.4     	14:23:45.2         	8185.7   	1.3                 	0.2                   	-87.60843    	41.7067     	5362.5
70:32.3     	14:23:46.1         	8186.6   	1.7                 	0.4                   	-87.60843    	41.7067     	5364.0
70:33.4     	14:23:47.2         	8187.8   	1.6                 	0.7                   	-87.60842    	41.7067     	5365.5
70:34.3     	14:23:48.1         	8189.1   	1.4                 	0.8                   	-87.60842    	41.7067     	5367.0
70:35.4     	14:23:49.2         	8190.4   	1.8                 	0.7                   	-87.60841    	41.7067     	5368.6
70:36.3     	14:23:50.1         	8191.6   	1.5                 	0.4                   	-87.60840    	41.7067     	5370.3
70:37.4     	14:23:51.2         	8192.5   	1.2                 	0.3                   	-87.60840    	41.7067     	5371.7
70:38.3     	14:23:52.2         	8193.4   	1.3                 	0.4                   	-87.60839    	41.7067     	5373.0
70:39.4     	14:23:53.3         	8194.6   	1.5                 	0.5                   	-87.60839    	41.7067     	5374.6
70:40.3     	14:23:54.2         	8196.0   	1.5                 	0.7                   	-87.60838    	41.7067     	5376.2
70:41.4     	14:23:55.3         	8197.3   	1.4                 	0.6                   	-87.60838    	41.7067     	5377.8
70:42.3     	14:23:56.2         	8198.4   	1.8                 	0.4                   	-87.60837    	41.7067     	5379.4
70:43.5     	14:23:57.3         	8199.3   	1.7                 	0.5                   	-87.60837    	41.7067     	5381.1
70:44.4     	14:23:58.2         	8200.1   	1.2                 	0.5                   	-87.60836    	41.7067     	5382.6
70:45.2     	14:23:59.0         	8200.7   	1.5                 	0.5                   	-87.60835    	41.7067     	5383.9
70:46.4     	14:24:00.2         	8201.8   	1.6                 	0.7                   	-87.60835    	41.7067     	5385.5
70:47.2     	14:24:01.0         	8203.1   	1.4                 	0.9                   	-87.60834    	41.7067     	5387.0
70:48.4     	14:24:02.2         	8204.5   	1.2                 	0.8                   	-87.60833    	41.7067     	5388.3
70:49.2     	14:24:03.0         	8205.9   	1.4                 	0.5                   	-87.60833    	41.7067     	5389.8
70:50.4     	14:24:04.2         	8207.0   	1.5                 	0.2                   	-87.60833    	41.7067     	5391.3
70:51.2     	14:24:05.1         	8208.1   	1.3                 	0.1                   	-87.60833    	41.7067     	5392.8
70:52.4     	14:24:06.3         	8209.1   	1.5                 	0.3                   	-87.60833    	41.7067     	5394.2
70:53.3     	14:24:07.2         	8210.3   	1.6                 	0.5                   	-87.60833    	41.7067     	5395.7
70:54.4     	14:24:08.3         	8211.7   	1.4                 	0.7                   	-87.60833    	41.7067     	5397.2
70:55.3     	14:24:09.2         	8213.1   	1.3                 	0.8                   	-87.60833    	41.7067     	5398.5
70:56.4     	14:24:10.3         	8214.4   	1.5                 	0.4                   	-87.60833    	41.7067     	5399.8
70:57.4     	14:24:11.2         	8215.3   	1.4                 	0.3                   	-87.60832    	41.7067     	5401.2
70:58.5     	14:24:12.3         	8216.2   	1.4                 	0.4                   	-87.60832    	41.7067     	5402.6
70:59.4     	14:24:13.2         	8217.2   	1.6                 	0.5                   	-87.60831    	41.7067     	5404.1
71:00.3     	14:24:14.1         	8218.6   	1.6                 	0.8                   	-87.60831    	41.7067     	5405.8
71:01.4     	14:24:15.2         	8220.0   	1.2                 	1.0                   	-87.60830    	41.7067     	5407.2
71:02.3     	14:24:16.1         	8221.7   	1.6                 	0.8                   	-87.60830    	41.7066     	5408.7
71:03.4     	14:24:17.2         	8223.2   	1.8                 	0.6                   	-87.60830    	41.7066     	5410.3
71:04.3     	14:24:18.1         	8224.7   	1.5                 	0.5                   	-87.60830    	41.7066     	5412.0
71:05.4     	14:24:19.2         	8226.0   	1.5                 	0.5                   	-87.60830    	41.7066     	5413.5
71:06.3     	14:24:20.2         	8227.3   	1.4                 	0.5                   	-87.60830    	41.7066     	5415.0
71:07.4     	14:24:21.3         	8228.7   	1.6                 	0.5                   	-87.60829    	41.7066     	5416.6
71:08.3     	14:24:22.2         	8229.9   	1.7                 	0.4                   	-87.60829    	41.7066     	5418.2
71:09.4     	14:24:23.3         	8231.0   	1.5                 	0.4                   	-87.60829    	41.7066     	5419.9
71:10.3     	14:24:24.2         	8231.8   	1.2                 	0.4                   	-87.60828    	41.7066     	5421.2
71:11.4     	14:24:25.3         	8232.9   	1.4                 	0.7                   	-87.60828    	41.7066     	5422.7
71:12.4     	14:24:26.2         	8234.4   	1.7                 	1.0                   	-87.60827    	41.7066     	5424.3
71:13.3     	14:24:27.1         	8236.2   	1.5                 	1.1                   	-87.60826    	41.7066     	5425.9
71:14.4     	14:24:28.2         	8238.1   	1.3                 	1.2                   	-87.60826    	41.7066     	5427.4
71:15.3     	14:24:29.1         	8240.0   	1.6                 	1.1                   	-87.60826    	41.7066     	5429.0
71:16.4     	14:24:30.2         	8241.7   	1.5                 	1.0                   	-87.60827    	41.7066     	5430.5
71:17.3     	14:24:31.1         	8243.2   	1.5                 	0.8                   	-87.60828    	41.7066     	5432.1
71:18.4     	14:24:32.2         	8244.7   	1.7                 	0.6                   	-87.60828    	41.7066     	5433.8
71:19.3     	14:24:33.2         	8246.1   	1.5                 	0.4                   	-87.60829    	41.7066     	5435.4
71:20.4     	14:24:34.3         	8247.3   	1.4                 	0.5                   	-87.60828    	41.7066     	5436.9
71:21.3     	14:24:35.2         	8248.4   	1.5                 	0.5                   	-87.60828    	41.7065     	5438.3
71:22.4     	14:24:36.3         	8249.5   	1.7                 	0.4                   	-87.60827    	41.7065     	5439.9
71:23.3     	14:24:37.2         	8250.7   	1.3                 	0.2                   	-87.60827    	41.7065     	5441.5
71:24.4     	14:24:38.3         	8251.8   	1.2                 	0.3                   	-87.60827    	41.7065     	5442.9
71:25.4     	14:24:39.2         	8253.1   	1.5                 	0.7                   	-87.60827    	41.7065     	5444.3
71:26.5     	14:24:40.3         	8254.9   	1.7                 	1.1                   	-87.60827    	41.7065     	5446.0
71:27.4     	14:24:41.2         	8256.7   	1.4                 	1.1                   	-87.60826    	41.7065     	5447.6
71:28.2     	14:24:42.0         	8258.4   	1.4                 	1.0                   	-87.60826    	41.7065     	5449.1
71:29.4     	14:24:43.2         	8260.1   	1.6                 	0.7                   	-87.60826    	41.7065     	5450.6
71:30.3     	14:24:44.1         	8261.4   	1.2                 	0.7                   	-87.60827    	41.7065     	5452.0
71:31.4     	14:24:45.2         	8262.4   	1.3                 	0.8                   	-87.60827    	41.7065     	5453.2
71:32.3     	14:24:46.1         	8263.5   	1.7                 	0.6                   	-87.60828    	41.7065     	5454.6
71:33.4     	14:24:47.3         	8264.8   	1.7                 	0.5                   	-87.60829    	41.7065     	5456.2
71:34.3     	14:24:48.2         	8266.4   	1.8                 	0.6                   	-87.60829    	41.7065     	5457.9
71:35.4     	14:24:49.3         	8267.9   	1.7                 	0.6                   	-87.60829    	41.7065     	5459.6
71:36.3     	14:24:50.2         	8269.4   	1.5                 	0.5                   	-87.60829    	41.7065     	5461.3
71:37.4     	14:24:51.3         	8270.8   	1.4                 	0.6                   	-87.60829    	41.7065     	5462.8
71:38.3     	14:24:52.2         	8272.4   	1.7                 	0.8                   	-87.60829    	41.7065     	5464.4
71:39.5     	14:24:53.3         	8274.0   	1.4                 	0.9                   	-87.60829    	41.7065     	5466.1
71:40.4     	14:24:54.2         	8275.5   	1.4                 	0.6                   	-87.60828    	41.7065     	5467.6
71:41.3     	14:24:55.1         	8276.8   	1.5                 	0.5                   	-87.60828    	41.7064     	5469.2
71:42.4     	14:24:56.2         	8278.0   	1.5                 	0.6                   	-87.60829    	41.7064     	5470.7
71:43.3     	14:24:57.1         	8279.2   	1.5                 	0.7                   	-87.60830    	41.7064     	5472.2
71:44.4     	14:24:58.2         	8280.4   	1.4                 	0.6                   	-87.60830    	41.7064     	5473.8
71:45.3     	14:24:59.1         	8281.7   	1.5                 	0.5                   	-87.60831    	41.7064     	5475.4
71:46.4     	14:25:00.2         	8283.0   	1.4                 	0.5                   	-87.60831    	41.7064     	5476.9
71:47.3     	14:25:01.2         	8284.2   	1.5                 	0.4                   	-87.60831    	41.7064     	5478.3
71:48.4     	14:25:02.3         	8285.5   	1.6                 	0.2                   	-87.60831    	41.7064     	5480.0
71:49.3     	14:25:03.2         	8286.6   	1.4                 	0.5                   	-87.60831    	41.7064     	5481.6
71:50.4     	14:25:04.3         	8287.7   	1.3                 	0.8                   	-87.60832    	41.7064     	5483.1
71:51.3     	14:25:05.2         	8289.0   	1.6                 	0.9                   	-87.60833    	41.7064     	5484.7
71:52.5     	14:25:06.3         	8290.6   	1.7                 	1.1                   	-87.60834    	41.7064     	5486.4
71:53.4     	14:25:07.2         	8292.3   	1.6                 	1.2                   	-87.60835    	41.7064     	5488.1
71:54.5     	14:25:08.3         	8294.1   	1.6                 	1.2                   	-87.60836    	41.7064     	5489.8
71:55.4     	14:25:09.2         	8295.9   	1.9                 	1.2                   	-87.60837    	41.7064     	5491.6
71:56.3     	14:25:10.1         	8297.5   	1.7                 	1.2                   	-87.60839    	41.7064     	5493.5
71:57.4     	14:25:11.2         	8298.7   	1.4                 	1.0                   	-87.60840    	41.7064     	5495.2
71:58.3     	14:25:12.1         	8299.7   	1.6                 	0.7                   	-87.60841    	41.7064     	5496.7
71:59.4     	14:25:13.2         	8300.8   	1.6                 	0.4                   	-87.60842    	41.7064     	5498.3
72:00.3     	14:25:14.2         	8301.9   	1.4                 	0.3                   	-87.60842    	41.7064     	5499.9
72:01.4     	14:25:15.3         	8303.0   	1.4                 	0.5                   	-87.60842    	41.7064     	5501.4
72:02.3     	14:25:16.2         	8304.0   	1.6                 	0.8                   	-87.60843    	41.7064     	5502.9
72:03.4     	14:25:17.3         	8304.9   	1.7                 	1.3                   	-87.60844    	41.7064     	5504.5
72:04.3     	14:25:18.2         	8305.6   	1.4                 	1.4                   	-87.60846    	41.7064     	5506.0
72:05.4     	14:25:19.3         	8306.3   	1.6                 	1.3                   	-87.60848    	41.7064     	5507.5
72:06.4     	14:25:20.2         	8307.3   	1.7                 	1.1                   	-87.60849    	41.7064     	5509.2
72:07.5     	14:25:21.3         	8308.6   	1.4                 	1.1                   	-87.60850    	41.7064     	5510.9
72:08.4     	14:25:22.2         	8309.6   	1.4                 	1.2                   	-87.60852    	41.7064     	5512.3
72:09.2     	14:25:23.0         	8310.9   	1.5                 	1.4                   	-87.60853    	41.7064     	5513.9
72:10.4     	14:25:24.2         	8311.9   	1.2                 	1.6                   	-87.60855    	41.7064     	5515.3
72:11.2     	14:25:25.0         	8312.8   	1.3                 	1.6                   	-87.60857    	41.7064     	5516.6
72:12.4     	14:25:26.2         	8313.9   	1.6                 	1.5                   	-87.60859    	41.7064     	5518.2
72:13.2     	14:25:27.0         	8315.1   	1.5                 	1.4                   	-87.60861    	41.7064     	5519.7
72:14.4     	14:25:28.3         	8316.3   	1.6                 	1.3                   	-87.60862    	41.7064     	5521.4
72:15.2     	14:25:29.1         	8317.3   	1.4                 	1.4                   	-87.60864    	41.7064     	5523.0
72:16.4     	14:25:30.3         	8318.0   	1.1                 	1.4                   	-87.60865    	41.7064     	5524.4
72:17.2     	14:25:31.1         	8318.7   	1.2                 	1.4                   	-87.60867    	41.7064     	5525.7
72:18.4     	14:25:32.3         	8319.6   	1.6                 	1.3                   	-87.60869    	41.7064     	5527.1
72:19.3     	14:25:33.1         	8320.8   	1.4                 	1.3                   	-87.60870    	41.7064     	5528.7
72:20.5     	14:25:34.3         	8322.1   	1.4                 	1.4                   	-87.60871    	41.7064     	5530.1
72:21.3     	14:25:35.1         	8323.4   	1.6                 	1.6                   	-87.60873    	41.7064     	5531.6
72:22.5     	14:25:36.3         	8324.5   	1.5                 	1.7                   	-87.60875    	41.7064     	5533.1
72:23.4     	14:25:37.2         	8325.6   	1.2                 	1.8                   	-87.60877    	41.7064     	5534.5
72:24.2     	14:25:38.0         	8326.4   	1.5                 	1.7                   	-87.60879    	41.7064     	5535.9
72:25.4     	14:25:39.2         	8327.2   	1.6                 	1.5                   	-87.60881    	41.7064     	5537.3
72:26.2     	14:25:40.0         	8328.3   	1.4                 	1.4                   	-87.60883    	41.7064     	5538.9
72:27.4     	14:25:41.3         	8329.2   	1.5                 	1.4                   	-87.60885    	41.7064     	5540.4
72:29.4     	14:25:43.3         	8330.9   	1.3                 	1.6                   	-87.60889    	41.7064     	5543.2
72:30.2     	14:25:44.1         	8331.6   	1.3                 	1.9                   	-87.60891    	41.7064     	5544.7
72:31.4     	14:25:45.3         	8332.5   	1.6                 	1.9                   	-87.60893    	41.7064     	5546.1
72:32.3     	14:25:46.1         	8333.7   	1.5                 	1.9                   	-87.60895    	41.7064     	5547.5
72:33.5     	14:25:47.3         	8335.0   	1.4                 	1.8                   	-87.60898    	41.7064     	5549.0
72:34.3     	14:25:48.1         	8336.1   	1.7                 	1.6                   	-87.60900    	41.7064     	5550.4
72:35.5     	14:25:49.3         	8337.2   	1.6                 	1.6                   	-87.60901    	41.7064     	5552.1
72:36.3     	14:25:50.1         	8337.9   	1.4                 	1.7                   	-87.60903    	41.7064     	5553.5
72:37.2     	14:25:51.0         	8338.6   	1.4                 	1.6                   	-87.60905    	41.7064     	5555.0
72:38.3     	14:25:52.1         	8339.6   	1.4                 	1.7                   	-87.60907    	41.7064     	5556.6
72:39.2     	14:25:53.1         	8340.7   	1.4                 	1.7                   	-87.60909    	41.7064     	5558.1
72:40.3     	14:25:54.2         	8341.9   	1.5                 	1.6                   	-87.60911    	41.7064     	5559.8
72:41.2     	14:25:55.1         	8342.7   	1.1                 	1.6                   	-87.60913    	41.7064     	5561.1
72:42.3     	14:25:56.2         	8343.6   	1.3                 	1.6                   	-87.60915    	41.7064     	5562.5
72:43.2     	14:25:57.1         	8344.8   	1.7                 	1.7                   	-87.60917    	41.7064     	5564.1
72:44.4     	14:25:58.2         	8346.0   	1.3                 	1.8                   	-87.60919    	41.7064     	5565.7
72:45.3     	14:25:59.1         	8347.1   	1.4                 	2.0                   	-87.60921    	41.7064     	5567.2
72:46.4     	14:26:00.2         	8348.1   	1.6                 	1.9                   	-87.60924    	41.7064     	5568.8
72:47.3     	14:26:01.1         	8349.0   	1.4                 	1.9                   	-87.60926    	41.7064     	5570.3
72:48.4     	14:26:02.2         	8349.8   	1.5                 	1.9                   	-87.60928    	41.7064     	5571.9
72:49.3     	14:26:03.1         	8350.9   	1.6                 	1.8                   	-87.60930    	41.7064     	5573.6
72:50.4     	14:26:04.2         	8352.0   	1.5                 	1.8                   	-87.60932    	41.7064     	5575.3
72:51.3     	14:26:05.2         	8353.1   	1.6                 	1.6                   	-87.60934    	41.7064     	5576.9
72:52.2     	14:26:06.1         	8354.0   	1.4                 	1.6                   	-87.60936    	41.7064     	5578.5
72:53.3     	14:26:07.2         	8354.8   	1.4                 	1.7                   	-87.60938    	41.7064     	5579.9
72:54.2     	14:26:08.1         	8355.8   	1.6                 	1.8                   	-87.60940    	41.7064     	5581.5
72:55.3     	14:26:09.2         	8357.0   	1.3                 	2.0                   	-87.60943    	41.7064     	5583.1
