,Time[sec],Pressure[mbar],T[°C] ,U[%],Geo Pot[m],Dew [°C],RI    ,GRI     ,MRI    ,CL [m/s],D [g/m3],VP [mbar],Pot Te [°C],Vi Te [°C],Spec U [g/kg],UTC Time [sec],Wsp [m/s],Wdir [°],N/S Wind [m/s],E/W Wind [m/s],Vert Wind [m/s],Lon [°]    ,Lat [°]   ,Geometric Height [m]
16,16.0,964.9,25.3,63,290,17.8,253.5,   ///./,270.3,346.5,1126.5,20.4,32.6,27.7,13.25,68432.9,4.7,55, ////./       , ////./       , ////./        ,-87.6033,41.76318,289.7
17,17.0,963.0,25.1,64,308,17.8,253.2,   ///./,272.9,346.4,1125.0,20.4,32.6,27.5,13.27,68433.9,4.7,55, ////./       , ////./       , ////./        ,-87.60335,41.76316,307.8
18,18.0,961.1,24.9,65,320,17.8,253.0,   ///./,274.5,346.3,1123.6,20.4,32.5,27.3,13.28,68434.9,4.7,55, ////./       , ////./       , ////./        ,-87.6034,41.76314,320.1
19,19.0,960.7,24.7,65,324,17.7,253.1,   ///./,275.2,346.2,1123.9,20.3,32.4,27.1,13.28,68435.9,4.7,55, ////./       , ////./       , ////./        ,-87.60345,41.76312,323.9
20,20.0,960.3,24.5,66,328,17.7,253.2,   ///./,275.9,346.0,1124.2,20.3,32.2,26.9,13.26,68436.9,4.7,55, ////./       , ////./       , ////./        ,-87.6035,41.7631,327.7
21,21.0,959.9,24.3,67,331,17.7,253.3,   ///./,276.6,345.9,1124.5,20.2,32.0,26.6,13.23,68437.9,4.7,55, ////./       , ////./       , ////./        ,-87.60355,41.76308,331.5
22,22.0,959.4,24.1,67,335,17.6,253.3,   ///./,277.3,345.8,1124.8,20.2,31.8,26.4,13.19,68438.9,4.7,55, ////./       , ////./       , ////./        ,-87.6036,41.76306,335.3
23,23.0,959.0,23.9,68,339,17.6,253.4,   ///./,278.0,345.7,1125.1,20.1,31.7,26.2,13.15,68439.9,4.7,55, ////./       , ////./       , ////./        ,-87.60365,41.76304,339.1
24,24.0,958.6,23.6,69,343,17.5,253.5,   ///./,278.7,345.6,1125.4,20.1,31.5,26.0,13.12,68440.9,4.7,55, ////./       , ////./       , ////./        ,-87.6037,41.76302,342.9
25,25.0,958.2,23.4,69,347,17.5,253.6,   ///./,279.4,345.4,1125.7,20.0,31.3,25.8,13.08,68441.9,4.7,55, ////./       , ////./       , ////./        ,-87.60375,41.763,346.7
26,26.0,957.8,23.2,70,350,17.4,253.7,   ///./,280.1,345.3,1126.0,19.9,31.1,25.6,13.04,68442.9,4.7,55, ////./       , ////./       , ////./        ,-87.6038,41.76298,350.5
27,27.0,957.4,23.0,70,354,17.4,253.8,   ///./,280.8,345.2,1126.3,19.8,31.0,25.3,12.99,68443.9,4.7,55, ////./       , ////./       , ////./        ,-87.60385,41.76297,354.3
28,28.0,957.0,22.8,71,358,17.3,253.9,   ///./,281.5,345.1,1126.6,19.8,30.8,25.1,12.95,68444.9,4.7,55, ////./       , ////./       , ////./        ,-87.6039,41.76295,358.1
29,29.0,956.6,22.6,72,361,17.2,254.0,   ///./,282.1,344.9,1126.9,19.7,30.6,24.9,12.91,68445.9,4.7,56, ////./       , ////./       , ////./        ,-87.60395,41.76293,361.6
30,30.0,956.2,22.4,72,365,17.2,254.1,   ///./,282.8,344.8,1127.2,19.6,30.4,24.7,12.86,68446.9,4.7,56, ////./       , ////./       , ////./        ,-87.604,41.76291,365.1
31,31.0,955.8,22.2,73,368,17.1,254.2,   ///./,283.4,344.7,1127.6,19.5,30.3,24.5,12.81,68447.9,4.7,57, ////./       , ////./       , ////./        ,-87.60405,41.76289,368.6
32,32.0,955.4,22.0,74,372,17.0,254.4,   ///./,284.1,344.6,1127.9,19.5,30.1,24.3,12.77,68448.9,4.7,58, ////./       , ////./       , ////./        ,-87.6041,41.76287,372.1
33,33.0,955.1,21.8,74,375,17.0,254.5,   ///./,284.7,344.5,1128.2,19.4,29.9,24.1,12.73,68449.9,4.7,59, ////./       , ////./       , ////./        ,-87.60415,41.76285,375.6
34,34.0,954.7,21.8,74,379,17.0,254.4,   ///./,285.2,344.5,1127.9,19.5,29.9,24.0,12.77,68450.9,4.8,59, ////./       , ////./       , ////./        ,-87.6042,41.76283,379.0
35,35.0,954.3,21.8,75,382,17.0,254.3,   ///./,285.6,344.4,1127.6,19.4,29.9,24.0,12.77,68451.9,4.8,60, ////./       , ////./       , ////./        ,-87.60425,41.76281,382.2
36,36.0,954.0,21.7,75,385,17.0,254.2,   ///./,286.0,344.4,1127.2,19.4,29.9,24.0,12.77,68452.9,4.8,61, ////./       , ////./       , ////./        ,-87.6043,41.76279,385.3
37,37.0,953.6,21.7,75,388,17.0,254.2,   ///./,286.5,344.4,1126.9,19.4,29.9,24.0,12.76,68453.9,4.8,62, ////./       , ////./       , ////./        ,-87.60435,41.76277,388.4
38,38.0,953.3,21.7,75,391,17.0,254.1,   ///./,286.9,344.4,1126.6,19.4,30.0,24.0,12.76,68454.9,4.8,63, ////./       , ////./       , ////./        ,-87.6044,41.76275,391.5
39,39.0,953.0,21.7,75,394,17.0,254.0,   ///./,287.3,344.4,1126.3,19.4,30.0,23.9,12.76,68455.9,4.8,63, ////./       , ////./       , ////./        ,-87.60445,41.76273,394.6
40,40.0,952.6,21.6,75,398,17.0,254.0,   ///./,287.7,344.4,1126.0,19.4,30.0,23.9,12.75,68456.9,4.8,64, ////./       , ////./       , ////./        ,-87.6045,41.76271,397.7
41,41.0,952.3,21.6,75,401,17.0,253.9,   ///./,288.1,344.4,1125.7,19.4,30.0,23.9,12.75,68457.9,4.8,65, ////./       , ////./       , ////./        ,-87.60455,41.76269,400.7
42,42.0,952.0,21.6,75,404,17.0,253.9,   ///./,288.5,344.4,1125.4,19.4,30.0,23.9,12.75,68458.9,4.8,66, ////./       , ////./       , ////./        ,-87.6046,41.76268,403.7
43,43.0,951.6,21.6,75,407,17.0,253.8,   ///./,288.9,344.3,1125.1,19.4,30.0,23.8,12.75,68459.9,4.9,66, ////./       , ////./       , ////./        ,-87.60465,41.76266,406.7
44,44.0,951.3,21.5,75,410,16.9,253.7,   ///./,289.4,344.3,1124.8,19.3,30.0,23.8,12.75,68460.9,4.9,67, ////./       , ////./       , ////./        ,-87.6047,41.76264,409.7
45,45.0,951.0,21.5,75,413,16.9,253.7,   ///./,289.8,344.3,1124.5,19.3,30.0,23.8,12.74,68461.9,4.9,68, ////./       , ////./       , ////./        ,-87.60475,41.76262,412.7
46,46.0,950.7,21.5,75,415,16.9,253.6,   ///./,290.1,344.3,1124.2,19.3,30.0,23.8,12.74,68462.9,4.8,68, ////./       , ////./       , ////./        ,-87.6048,41.76261,415.5
47,47.0,950.4,21.5,75,418,16.9,253.5,   ///./,290.5,344.3,1123.9,19.3,30.0,23.7,12.73,68463.9,4.8,69, ////./       , ////./       , ////./        ,-87.60484,41.7626,418.2
48,48.0,950.1,21.5,75,421,16.9,253.5,   ///./,290.9,344.3,1123.6,19.3,30.0,23.7,12.71,68464.9,4.7,69, ////./       , ////./       , ////./        ,-87.60488,41.7626,421.0
49,49.0,949.7,21.4,75,424,16.8,253.4,   ///./,291.2,344.3,1123.3,19.2,30.0,23.7,12.69,68465.9,4.6,70, ////./       , ////./       , ////./        ,-87.60492,41.7626,423.7
50,50.0,949.4,21.4,75,426,16.8,253.3,   ///./,291.6,344.3,1122.9,19.2,30.0,23.7,12.66,68466.9,4.6,70, ////./       , ////./       , ////./        ,-87.60497,41.76259,426.5
51,51.0,949.0,21.4,75,430,16.8,253.2,   ///./,292.0,344.2,1122.6,19.1,30.1,23.6,12.64,68467.9,4.5,71, ////./       , ////./       , ////./        ,-87.60501,41.76259,429.7
52,52.0,948.6,21.4,75,433,16.7,253.2,   ///./,292.5,344.2,1122.3,19.1,30.1,23.6,12.62,68468.9,4.5,71, ////./       , ////./       , ////./        ,-87.60505,41.76259,433.3
53,53.0,948.3,21.4,75,437,16.7,253.1,   ///./,293.0,344.2,1121.9,19.1,30.1,23.6,12.59,68469.9,4.4,72, ////./       , ////./       , ////./        ,-87.60509,41.76258,436.9
54,54.0,947.9,21.3,75,440,16.7,253.0,   ///./,293.5,344.2,1121.5,19.0,30.1,23.6,12.58,68470.9,4.3,73, ////./       , ////./       , ////./        ,-87.60513,41.76258,440.5
55,55.0,947.5,21.4,75,444,16.7,252.9,   ///./,293.9,344.2,1121.0,19.0,30.2,23.6,12.59,68471.9,4.3,73, ////./       , ////./       , ////./        ,-87.60517,41.76258,444.1
56,56.0,947.1,21.4,75,448,16.7,252.7,   ///./,294.3,344.2,1120.4,19.0,30.2,23.6,12.59,68472.9,4.2,74, ////./       , ////./       , ////./        ,-87.60522,41.76257,447.8
57,57.0,946.7,21.4,75,451,16.7,252.6,   ///./,294.8,344.2,1119.9,19.0,30.3,23.6,12.6,68473.9,4.2,74, ////./       , ////./       , ////./        ,-87.60526,41.76257,451.6
58,58.0,946.3,21.4,75,455,16.7,252.5,   ///./,295.3,344.2,1119.4,19.0,30.3,23.6,12.6,68474.9,4.1,75, ////./       , ////./       , ////./        ,-87.6053,41.76257,455.5
59,59.0,945.9,21.4,74,459,16.7,252.4,   ///./,295.8,344.3,1118.8,19.0,30.4,23.7,12.61,68475.9,4.0,76, ////./       , ////./       , ////./        ,-87.60534,41.76257,459.5
60,60.0,945.4,21.4,74,463,16.7,252.2,   ///./,296.3,344.3,1118.3,19.0,30.4,23.7,12.62,68476.9,4.0,77, ////./       , ////./       , ////./        ,-87.60538,41.76256,463.4
61,61.0,945.1,21.4,74,467,16.6,252.1,   ///./,296.8,344.3,1117.8,18.9,30.5,23.7,12.52,68477.9,3.9,77, ////./       , ////./       , ////./        ,-87.60542,41.76256,467.3
62,62.0,944.7,21.5,73,471,16.4,252.0,   ///./,297.3,344.3,1117.3,18.7,30.5,23.7,12.41,68478.9,3.9,78, ////./       , ////./       , ////./        ,-87.60547,41.76256,471.2
63,63.0,944.4,21.5,72,474,16.3,251.8,   ///./,297.6,344.3,1116.8,18.5,30.6,23.7,12.31,68479.9,3.8,79, ////./       , ////./       , ////./        ,-87.60551,41.76255,474.1
64,64.0,944.0,21.5,72,477,16.1,251.7,   ///./,297.9,344.3,1116.4,18.4,30.6,23.7,12.2,68480.9,3.8,80, ////./       , ////./       , ////./        ,-87.60555,41.76255,477.0
65,65.0,943.7,21.5,71,480,16.0,251.6,   ///./,298.2,344.3,1115.9,18.2,30.7,23.7,12.09,68481.9,3.7,80, ////./       , ////./       , ////./        ,-87.60559,41.76255,480.0
66,66.0,943.3,21.5,70,483,15.9,251.4,   ///./,298.6,344.3,1115.4,18.0,30.7,23.7,11.98,68482.9,3.7,81, ////./       , ////./       , ////./        ,-87.60563,41.76254,482.9
67,67.0,943.1,21.5,69,486,15.7,251.3,   ///./,298.9,344.3,1115.1,17.9,30.7,23.6,11.88,68483.9,3.6,82, ////./       , ////./       , ////./        ,-87.60567,41.76254,485.8
68,68.0,942.8,21.5,69,488,15.6,251.2,   ///./,299.2,344.3,1114.7,17.7,30.8,23.6,11.76,68484.9,3.6,83, ////./       , ////./       , ////./        ,-87.60571,41.76254,488.3
69,69.0,942.6,21.6,68,490,15.4,251.1,   ///./,299.4,344.3,1114.4,17.5,30.8,23.6,11.65,68485.9,3.5,83, ////./       , ////./       , ////./        ,-87.60576,41.76253,490.4
70,70.0,942.3,21.6,67,492,15.3,251.0,   ///./,299.6,344.3,1114.1,17.4,30.8,23.6,11.54,68486.9,3.5,84, ////./       , ////./       , ////./        ,-87.6058,41.76253,492.4
71,71.0,942.1,21.6,67,494,15.1,250.9,   ///./,299.8,344.3,1113.7,17.2,30.9,23.6,11.43,68487.9,3.4,85, ////./       , ////./       , ////./        ,-87.60584,41.76253,494.5
72,72.0,941.8,21.6,66,496,15.0,250.8,   ///./,300.1,344.4,1113.4,17.0,30.9,23.6,11.32,68488.9,3.4,86, ////./       , ////./       , ////./        ,-87.60588,41.76252,496.6
73,73.0,941.6,21.6,65,498,14.8,250.7,   ///./,300.3,344.4,1113.1,16.9,31.0,23.6,11.21,68489.9,3.3,86, ////./       , ////./       , ////./        ,-87.60592,41.76252,498.7
74,74.0,941.4,21.6,65,501,14.7,250.6,   ///./,300.5,344.4,1112.7,16.7,31.0,23.6,11.13,68490.9,3.3,87, ////./       , ////./       , ////./        ,-87.60596,41.76252,500.9
75,75.0,941.1,21.6,64,503,14.6,250.5,   ///./,300.8,344.4,1112.4,16.7,31.0,23.6,11.08,68491.9,3.3,88, ////./       , ////./       , ////./        ,-87.60601,41.76252,503.1
76,76.0,940.9,21.6,64,505,14.5,250.4,   ///./,301.0,344.4,1112.1,16.6,31.1,23.6,11.03,68492.9,3.2,89, ////./       , ////./       , ////./        ,-87.60604,41.76251,505.2
77,77.0,940.7,21.7,64,507,14.5,250.3,   ///./,301.3,344.4,1111.7,16.5,31.1,23.6,10.98,68493.9,3.2,90, ////./       , ////./       , ////./        ,-87.60606,41.76252,507.4
78,78.0,940.4,21.7,63,509,14.4,250.2,   ///./,301.6,344.4,1111.4,16.4,31.1,23.6,10.93,68494.9,3.1,91, ////./       , ////./       , ////./        ,-87.60609,41.76252,509.6
79,79.0,940.2,21.7,63,512,14.3,250.2,   ///./,301.8,344.4,1111.1,16.3,31.2,23.6,10.88,68495.9,3.1,92, ////./       , ////./       , ////./        ,-87.60611,41.76252,511.8
80,80.0,939.9,21.7,63,514,14.2,250.1,   ///./,302.1,344.4,1110.8,16.3,31.2,23.6,10.83,68496.9,3.0,93, ////./       , ////./       , ////./        ,-87.60613,41.76252,514.1
81,81.0,939.7,21.7,62,516,14.2,250.0,   ///./,302.3,344.4,1110.4,16.2,31.2,23.6,10.78,68497.9,3.0,94, ////./       , ////./       , ////./        ,-87.60616,41.76252,516.3
82,82.0,939.5,21.7,62,518,14.1,249.9,   ///./,302.6,344.4,1110.2,16.1,31.2,23.6,10.73,68498.9,2.9,95, ////./       , ////./       , ////./        ,-87.60618,41.76252,518.5
83,83.0,939.2,21.7,62,521,14.0,249.8,   ///./,302.9,344.4,1109.9,16.0,31.3,23.6,10.67,68499.9,2.9,96, ////./       , ////./       , ////./        ,-87.60621,41.76252,520.7
84,84.0,939.0,21.7,61,523,13.9,249.7,   ///./,303.1,344.4,1109.6,15.9,31.3,23.6,10.61,68500.9,2.8,97, ////./       , ////./       , ////./        ,-87.60623,41.76253,522.9
85,85.0,938.7,21.7,61,525,13.8,249.7,   ///./,303.4,344.4,1109.3,15.8,31.3,23.6,10.56,68501.9,2.8,98, ////./       , ////./       , ////./        ,-87.60625,41.76253,525.2
86,86.0,938.5,21.7,60,527,13.7,249.6,   ///./,303.7,344.4,1109.0,15.7,31.3,23.6,10.5,68502.9,2.8,98, ////./       , ////./       , ////./        ,-87.60628,41.76253,527.4
87,87.0,938.3,21.7,60,529,13.7,249.5,   ///./,304.0,344.4,1108.7,15.7,31.4,23.6,10.44,68503.9,2.7,98, ////./       , ////./       , ////./        ,-87.6063,41.76253,529.6
88,88.0,938.0,21.7,60,532,13.5,249.4,   ///./,304.2,344.4,1108.4,15.5,31.4,23.6,10.35,68504.9,2.6,98, ////./       , ////./       , ////./        ,-87.60632,41.76253,531.9
89,89.0,937.8,21.7,59,534,13.4,249.3,   ///./,304.5,344.4,1108.1,15.4,31.4,23.5,10.25,68505.9,2.6,97, ////./       , ////./       , ////./        ,-87.60635,41.76253,534.1
90,90.0,937.5,21.7,58,536,13.2,249.2,   ///./,304.7,344.4,1107.8,15.2,31.4,23.5,10.16,68506.9,2.5,97, ////./       , ////./       , ////./        ,-87.60637,41.76253,536.4
91,91.0,937.3,21.7,58,538,13.1,249.1,   ///./,305.0,344.4,1107.5,15.1,31.5,23.5,10.07,68507.9,2.5,97, ////./       , ////./       , ////./        ,-87.60639,41.76254,538.6
92,92.0,937.0,21.7,57,541,12.9,249.1,   ///./,305.3,344.4,1107.2,14.9,31.5,23.5,9.97,68508.9,2.4,96, ////./       , ////./       , ////./        ,-87.60642,41.76254,540.9
93,93.0,936.8,21.7,57,543,12.8,249.0,   ///./,305.5,344.4,1106.9,14.8,31.5,23.5,9.88,68509.9,2.4,96, ////./       , ////./       , ////./        ,-87.60644,41.76254,543.2
94,94.0,936.6,21.7,56,545,12.6,248.9,   ///./,305.8,344.4,1106.6,14.7,31.5,23.5,9.79,68510.9,2.3,96, ////./       , ////./       , ////./        ,-87.60647,41.76254,545.5
95,95.0,936.3,21.7,56,548,12.5,248.8,   ///./,306.1,344.4,1106.3,14.5,31.6,23.5,9.69,68511.9,2.2,95, ////./       , ////./       , ////./        ,-87.60649,41.76254,547.7
96,96.0,936.1,21.7,55,550,12.3,248.7,   ///./,306.3,344.4,1106.0,14.4,31.6,23.4,9.6,68512.9,2.2,95, ////./       , ////./       , ////./        ,-87.60651,41.76254,550.0
97,97.0,935.8,21.7,55,552,12.2,248.6,   ///./,306.6,344.4,1105.7,14.2,31.6,23.4,9.51,68513.9,2.1,94, ////./       , ////./       , ////./        ,-87.60654,41.76254,552.2
98,98.0,935.6,21.7,54,554,12.0,248.5,   ///./,306.9,344.4,1105.4,14.1,31.6,23.4,9.41,68514.9,2.1,94, ////./       , ////./       , ////./        ,-87.60656,41.76254,554.5
99,99.0,935.3,21.7,53,556,11.9,248.4,   ///./,307.1,344.4,1105.1,13.9,31.7,23.4,9.32,68515.9,2.0,93, ////./       , ////./       , ////./        ,-87.60658,41.76255,556.7
100,100.0,935.1,21.7,53,559,11.7,248.3,   ///./,307.4,344.4,1104.8,13.8,31.7,23.4,9.23,68516.9,2.0,93, ////./       , ////./       , ////./        ,-87.60661,41.76255,559.0
101,101.0,934.8,21.8,52,561,11.6,248.2,   ///./,307.7,344.4,1104.5,13.7,31.7,23.4,9.15,68517.9,1.9,92, ////./       , ////./       , ////./        ,-87.60663,41.76255,561.2
102,102.0,934.6,21.8,52,563,11.5,248.2,   ///./,307.9,344.4,1104.2,13.6,31.7,23.4,9.09,68518.9,1.9,92, ////./       , ////./       , ////./        ,-87.60665,41.76255,563.5
103,103.0,934.3,21.8,52,566,11.4,248.1,   ///./,308.2,344.4,1103.9,13.5,31.8,23.4,9.02,68519.9,1.8,91, ////./       , ////./       , ////./        ,-87.60668,41.76255,565.8
104,104.0,934.1,21.8,51,568,11.3,248.0,   ///./,308.5,344.5,1103.6,13.4,31.8,23.4,8.96,68520.9,1.8,91, ////./       , ////./       , ////./        ,-87.6067,41.76255,568.2
105,105.0,933.8,21.8,51,570,11.2,247.9,   ///./,308.8,344.5,1103.3,13.3,31.8,23.3,8.89,68521.9,1.7,90, ////./       , ////./       , ////./        ,-87.60672,41.76255,570.5
106,106.0,933.6,21.8,50,573,11.0,247.8,   ///./,309.0,344.5,1103.0,13.2,31.9,23.3,8.82,68522.9,1.7,89, ////./       , ////./       , ////./        ,-87.60675,41.76256,572.8
107,107.0,933.3,21.8,50,575,10.9,247.7,   ///./,309.3,344.5,1102.7,13.1,31.9,23.3,8.76,68523.9,1.7,88, ////./       , ////./       , ////./        ,-87.60676,41.76255,575.2
108,108.0,933.1,21.8,50,578,10.8,247.6,   ///./,309.7,344.5,1102.4,13.0,31.9,23.3,8.69,68524.9,1.7,87, ////./       , ////./       , ////./        ,-87.60678,41.76254,577.8
109,109.0,932.8,21.7,49,580,10.7,247.6,   ///./,310.0,344.4,1102.2,12.8,31.9,23.3,8.61,68525.9,1.7,85, ////./       , ////./       , ////./        ,-87.60679,41.76254,580.4
110,110.0,932.5,21.7,49,583,10.5,247.5,   ///./,310.3,344.4,1101.9,12.7,31.9,23.2,8.53,68526.9,1.6,84, ////./       , ////./       , ////./        ,-87.60681,41.76253,582.9
111,111.0,932.3,21.7,48,585,10.4,247.4,   ///./,310.7,344.4,1101.7,12.6,31.9,23.2,8.46,68527.9,1.6,83, ////./       , ////./       , ////./        ,-87.60682,41.76252,585.5
112,112.0,932.0,21.7,48,588,10.2,247.4,   ///./,311.0,344.4,1101.4,12.5,31.9,23.2,8.38,68528.9,1.6,82, ////./       , ////./       , ////./        ,-87.60684,41.76252,588.0
113,113.0,931.7,21.7,48,590,10.1,247.3,   ///./,311.3,344.4,1101.2,12.4,31.9,23.1,8.3,68529.9,1.6,80, ////./       , ////./       , ////./        ,-87.60685,41.76251,590.4
114,114.0,931.5,21.6,47,593,10.0,247.2,   ///./,311.6,344.4,1100.9,12.3,31.9,23.1,8.24,68530.9,1.6,79, ////./       , ////./       , ////./        ,-87.60687,41.7625,592.9
115,115.0,931.2,21.6,47,595,10.0,247.2,   ///./,311.9,344.4,1100.7,12.3,31.9,23.1,8.23,68531.9,1.6,78, ////./       , ////./       , ////./        ,-87.60688,41.7625,595.3
116,116.0,930.9,21.6,47,597,10.0,247.1,   ///./,312.3,344.4,1100.5,12.3,31.9,23.1,8.23,68532.9,1.6,76, ////./       , ////./       , ////./        ,-87.6069,41.76249,597.7
117,117.0,930.7,21.6,47,600,9.9,247.1,   ///./,312.6,344.4,1100.2,12.2,31.9,23.1,8.22,68533.9,1.6,75, ////./       , ////./       , ////./        ,-87.60691,41.76248,600.1
118,118.0,930.4,21.6,47,602,9.9,247.0,   ///./,312.9,344.3,1100.0,12.2,31.9,23.0,8.22,68534.9,1.6,73, ////./       , ////./       , ////./        ,-87.60693,41.76248,602.5
119,119.0,930.2,21.6,47,605,9.9,247.0,   ///./,313.2,344.3,1099.8,12.2,32.0,23.0,8.21,68535.9,1.6,72, ////./       , ////./       , ////./        ,-87.60694,41.76247,604.8
120,120.0,929.9,21.5,47,607,9.9,246.9,   ///./,313.5,344.3,1099.5,12.2,32.0,23.0,8.2,68536.9,1.5,71, ////./       , ////./       , ////./        ,-87.60696,41.76246,607.1
121,121.0,929.7,21.5,47,609,9.9,246.9,   ///./,313.9,344.3,1099.3,12.2,32.0,23.0,8.2,68537.9,1.5,69, ////./       , ////./       , ////./        ,-87.60697,41.76245,609.5
122,122.0,929.4,21.5,47,612,9.9,246.8,   ///./,314.2,344.3,1099.1,12.2,32.0,23.0,8.19,68538.9,1.5,68, ////./       , ////./       , ////./        ,-87.60699,41.76245,611.8
123,123.0,929.2,21.5,47,614,9.8,246.8,   ///./,314.5,344.3,1098.9,12.2,32.0,22.9,8.18,68539.9,1.5,66, ////./       , ////./       , ////./        ,-87.607,41.76244,614.2
124,124.0,928.9,21.5,47,616,9.8,246.7,   ///./,314.8,344.3,1098.6,12.2,32.0,22.9,8.18,68540.9,1.5,65, ////./       , ////./       , ////./        ,-87.60702,41.76243,616.6
125,125.0,928.6,21.4,47,619,9.8,246.7,   ///./,315.1,344.3,1098.4,12.1,32.0,22.9,8.17,68541.9,1.5,63, ////./       , ////./       , ////./        ,-87.60703,41.76243,619.0
126,126.0,928.4,21.4,47,621,9.8,246.6,   ///./,315.5,344.2,1098.2,12.1,32.0,22.9,8.16,68542.9,1.5,63, ////./       , ////./       , ////./        ,-87.60705,41.76242,621.4
127,127.0,928.1,21.4,47,624,9.8,246.6,   ///./,315.8,344.2,1097.9,12.1,32.0,22.8,8.16,68543.9,1.5,62, ////./       , ////./       , ////./        ,-87.60706,41.76241,623.8
128,128.0,927.9,21.4,47,626,9.7,246.5,   ///./,316.1,344.2,1097.7,12.1,32.0,22.8,8.14,68544.9,1.5,61, ////./       , ////./       , ////./        ,-87.60708,41.76241,626.2
129,129.0,927.6,21.4,47,628,9.7,246.5,   ///./,316.5,344.2,1097.5,12.1,32.0,22.8,8.13,68545.9,1.5,60, ////./       , ////./       , ////./        ,-87.60709,41.7624,628.6
130,130.0,927.4,21.3,47,631,9.7,246.4,   ///./,316.8,344.2,1097.2,12.0,32.0,22.8,8.12,68546.9,1.5,59, ////./       , ////./       , ////./        ,-87.60711,41.76239,631.1
131,131.0,927.1,21.3,47,633,9.7,246.4,   ///./,317.1,344.2,1097.0,12.0,32.0,22.8,8.1,68547.9,1.5,59, ////./       , ////./       , ////./        ,-87.60712,41.76239,633.5
132,132.0,926.8,21.3,47,636,9.6,246.3,   ///./,317.4,344.2,1096.8,12.0,32.0,22.7,8.09,68548.9,1.5,58, ////./       , ////./       , ////./        ,-87.60714,41.76238,635.9
